# max_attributes; 15
# description; Austrailan macroeconomic dataset
# number_predictions; 75
# predict; Cons-EGF
# lag_parameter; 4
# horizon; 1
# name_prefix; aus_macrodata
# method; Hits_granger__graph(n_components=15)
# prediction_type; rolling
Cons-EGF;Cons-Final;PIMP;PEXP;Exrateavg;ExrateSGD;Emp.HoursPer;Emp-HoursFt;ExrateMYR;ExrateJPY;Cons-RenDwe;Imports;HStartsTotal;ExrateNZD;Cons-OpeVeh;Emp-HoursPt
7.666525549;0.766587855;-26.40520576;-25.80912004;-29.28136161;-25.61480621;-0.333750649;-1.176365659;-20.06712905;-35.41731105;2.571815638;8.218011471;15.50709959;-18.16902822;4.448957086;7.039748795
4.773193867;1.748354055;-8.006121617;-12.53149115;-4.839282253;-12.21486798;-1.749234646;-1.655842796;-11.34127452;-17.46669362;2.738478657;8.83068689;-2.3922830000000004;-3.277232601;1.86133421;-2.559070585
-10.16956576;0.01925493;0.533092176;-1.890521712;2.808821015;5.066640382;3.785636023;4.572886232;12.8872413;-13.76875693;3.083314065;-5.780347573999999;23.03639513;-2.223373825;-1.86133421;-3.114277323
3.493471988;3.405059099;-9.945564438;-13.74298767;-15.566166500000001;-10.34243887;-0.08103584900000001;0.156530817;-10.96448814;-41.9021976;3.12527291;6.693850682999999;22.83788502;-16.1190955;7.18455659;-2.1895826069999997
-14.50965876;-0.450807585;-13.63019204;-16.48655104;-9.910115159;-14.97137693;1.656238631;0.8331023679999999;-14.5492953;-24.02253879;3.9780234119999998;10.55802874;10.10562873;-19.51081391;0.523217864;8.909592697
22.06753851;6.942329285;0.181056876;0.215232964;4.851811506000001;3.9470329889999998;6.229971623;6.625460617999999;7.402302297;17.77325832;3.649601418;0.3553187;26.90914797;-0.80588422;5.349686959;2.763146429
-1.876124284;2.300040988;30.34238283;29.50907717;26.93574022;16.02731968;2.097071766;1.219855339;43.27656321;9.142021086;3.377573743;17.71507208;30.83621747;12.90662495;5.940449726000001;9.742044925
-5.569569236;2.390868219;0.30389200899999996;-1.410402608;1.25039179;-2.822154212;5.084107326;4.824042813999999;-6.237251876;-6.402719257999999;3.79164796;15.25025863;3.351648874;-4.054288368;-3.0104102810000004;7.319682441
7.225429197;7.740457104;-1.3725158130000001;-1.9859261069999998;2.48911815;-2.10873647;5.980659055;5.539225403;0.378250619;-1.249406869;4.256278257;24.44219341;-52.44706316;-1.36422826;5.139692875;9.743383622
17.56511163;2.920979076;5.2518585269999996;4.538950245;8.834714962;2.395432017;1.8892781490000001;1.209678271;9.033948345;9.285651142;3.1123717560000004;19.03869764;-28.87210469;-5.944003174;-0.65785327;7.605984664
-11.11776538;4.479523371;-9.813505455;-9.99722853;-16.60194928;-17.33911837;2.811530525;2.474418502;-11.75268164;-26.21488731;3.31900868;4.503545989;-52.57236295;-17.89730743;1.163159047;5.613794842999999
9.427324411;4.762130236;-27.73222675;-32.66476788;-30.48092633;-27.05772292;5.277779685;5.362029796;-28.20181225;-63.09126483;2.772948159;-3.825688405;0.208806617;-30.48798275;6.908807544;4.579528901000001
5.676836412;0.688295184;20.04636584;23.82354289;31.99607966;22.80776521;1.0232885520000001;0.672378404;22.09319661;66.21966715;2.238002299;0.859409258;29.30782995;21.87724235;-1.043673326;3.922501702
4.050404595;4.2691112460000005;9.630166345;13.3792911;8.23228308;0.780660157;1.245266939;1.1370550879999999;9.121296774;29.64184796;2.9194449560000004;6.108649365;7.181546981;3.046562227;-1.445754674;2.134611011
-14.09188844;3.716175479;8.914581883;9.334059292000001;12.1589909;6.525307944;1.486120533;1.452508474;7.622710134;22.47096499;4.168109981000001;10.91291319;8.687988549;-4.0476081939999995;7.961199812;1.76181038
15.63888018;2.694262505;20.03263332;18.66827887;16.19464358;13.41043664;-1.6760646019999998;-1.8615004030000002;6.414300353;19.28607528;2.260733318;11.30433106;-18.359802;9.623298212;-4.975740002;-0.158165108
3.076149485;0.874654667;-1.095133952;1.027317885;-2.306811515;-2.557223387;0.317638056;-0.070676673;-2.364445593;3.315368077;2.336507069;0.765029878;36.97314451;-8.987049588;-1.3407001570000001;3.474718029
-2.664626815;2.963001797;5.538527515;6.585602419;11.40328082;5.597340551;-0.438606913;-1.1246397479999999;11.77067491;26.7885657;2.821051952;17.17101697;-16.77715745;-1.072781651;3.762403977;5.072053159
1.232033828;3.919078325;4.134412651;4.624064207;0.0;-6.103517178;3.140089084;2.3862350230000002;-19.66916699;12.982942199999998;2.641333178;6.023407657000001;11.47194748;-2.997777438;-3.613215189;9.098684689
2.452741461;6.368114186000001;-3.29225403;-4.978830031;-5.661005871;-4.157928068;0.709713748;0.616695772;-1.159069114;-15.45204074;3.533310452;20.31131047;5.107405585;-3.800106255;4.990491513;1.438129536
14.998007800000002;6.075749725;-10.03813196;-8.205372591;-2.7460062080000003;3.795980767;-0.8038760979999999;-1.3464183140000001;45.36945238;-15.50894539;3.3451373110000002;7.859213887999999;-5.464937835;10.54594666;12.61507317;3.414245385
6.521619094;4.8801669610000005;-7.392215277000001;9.856295787;-4.618988993;-2.178588702;3.120629357;2.82576626;51.83096061;-9.886566797999999;3.4308091530000002;-1.0170511009999998;-5.947589154;-7.889242802;-3.68049439;5.39251737
6.41699384;0.650935864;6.174728902999999;21.96780264;22.359757899999998;2.202728835;0.938084767;1.1930063370000001;25.2787916;4.45682738;4.300131292;17.1916628;-1.6285546480000002;18.89307964;9.11503956;-1.025027881
-7.383644866;6.2742876679999995;-21.826690399999997;-23.03415675;-19.58196895;-23.88490846;0.602592683;-0.054869255;-21.24895443;-0.9276442009999999;3.18459675;1.274730288;15.86697322;1.7709190019999999;5.083727264;5.643832861
13.51222674;7.492349327;-14.34500833;-11.55138732;-19.37768128;-6.861852354;-0.5512739839999999;-0.7071069870000001;-12.95964069;-14.61241743;3.394018527;-0.243174145;-32.09840412;-1.7026615569999999;7.756539299;0.63324552
-4.13829226;3.977668252;-9.39244637;-14.3399486;-5.853763007;1.6519004369999999;2.766477922;2.4000135769999997;-3.3866960969999997;-47.866481799999995;3.474878927;1.471088727;4.512247776000001;2.822460951;8.766858367000001;5.53619022
15.21166376;7.333887197999999;10.51722353;7.582855492;8.508373004;18.40440033;1.168782631;0.9377046170000001;1.6885354330000002;4.981294883;3.404275867;13.567273499999999;27.02585186;-0.678291998;1.7748226569999999;2.9041178710000004
5.334015078999999;3.336815966;18.67494658;17.70949127;19.71073238;17.08427434;2.2024740609999998;2.04305538;18.31604408;23.12341066;3.684671678;7.481446761;30.55883528;11.58628658;0.61933213;3.3947756439999996
0.17957351600000002;3.772937053;-2.0619336109999997;-3.062930915;-10.67348707;-9.909414692999999;6.222317935;6.538350678;-5.112543929;-38.75879976;4.542011865;19.94478404;5.110145118999999;9.621747907;-6.461456158;3.854846915
-5.877804417999999;5.150887522;-8.883162049;-11.53170587;-6.400136539;-5.690031016;6.154343981;5.893037075;-1.546592982;-30.29558689;3.1621763960000004;5.685452728;30.51628726;3.429645595;4.289585345;8.11314916
1.999095483;1.259151845;-0.607464759;-1.516808381;-9.184693579;-7.089976256;0.7761542490000001;0.16760202400000002;-16.44933938;0.300578628;2.980434265;15.7707353;-16.5932278;1.4336361969999998;-0.533689205;5.295871719
36.11669495;3.200261675;-19.72083574;-21.92075046;-15.96221764;-18.7888374;2.652222414;2.636632652;-20.99349491;-25.707255399999998;2.191571865;2.8920473510000004;-40.31292663;-4.252128121;2.705560018;2.767507713
-22.30839812;4.533574125;-1.889335231;-1.1050974679999999;-6.153967536000001;-12.28231214;2.578443619;2.3656421009999997;-14.48735522;-8.244154763;2.024335221;-0.327039853;9.963458626;22.53765216;1.720243044;4.144718782
2.531377788;1.8168388969999998;-20.77154427;-19.01217861;-15.27506206;-22.58213422;-7.238390236;-7.472597416;-26.44861899;-12.46882965;2.374583518;-12.32986972;17.38799428;-10.30918806;-14.70358281;-5.522394617000001
4.843302415;3.9823652000000003;3.6852337339999997;9.11124164;-3.234518972;-4.888869535;-1.461821263;-3.343513321;-7.841292942000001;17.49598139;2.55239511;-9.573798354;11.52217444;-18.19751575;12.18687933;12.02905385
12.35815601;2.9287036910000004;-3.1038288410000003;-2.0252189609999998;1.081081712;3.1888846969999998;0.262429829;-1.574351246;-8.893650437;2.083282091;3.018689994;-5.567997107;42.36508029;4.810283645;4.580034625;12.948281699999999
-11.15643836;1.260611179;-0.67637368;-0.17281861699999998;-5.434866246;-9.49608134;-0.22484179699999998;-1.710923535;1.129457957;-3.528611942;3.021267425;0.622507664;11.55661138;-8.228688035;-4.757241406;9.711572965
2.98859326;2.870532357;1.945702359;4.306167183;8.392862946000001;16.42340518;0.344360275;0.454248256;1.379939065;16.98782559;3.186068461;5.5593984370000005;-0.34564708;6.365489394;5.457230647;-0.380589048
2.881978986;4.857811753;12.06667421;15.18774044;11.09714499;5.285954818;4.2580479780000005;3.95281874;5.148006093999999;27.91737391;3.3096086039999997;18.54177734;7.0067573020000005;-4.701784601;4.304155436;6.26832091
0.253298161;6.665551306;14.60442398;12.96250209;11.30454164;17.66805512;-0.256415451;-0.606676358;28.7897756;-0.46385780200000004;3.552727975;13.21273884;-4.7072228030000005;-13.71093001;4.856880173;2.036354266
8.35277793;5.301534301;-12.58578631;-13.12250969;-12.34824744;-11.85715165;3.011302469;2.0534136469999997;-6.608467841;-20.024995;3.3144462010000004;5.824293212000001;-8.774316222000001;-4.661527487;6.3574129070000005;9.204973638
9.637052491;1.737539097;8.532922147;10.03360334;6.735910497000001;7.058765305;3.230421213;2.358115969;8.636936694;13.67039518;3.3959150030000003;27.98940961;-4.532272995;-17.13872035;-0.252365939;8.775863337
-16.38932286;1.9015603319999999;16.3078398;15.97392513;17.59077413;24.90417108;5.854183008;5.843783458;26.92380792;18.58121225;3.367326943;2.58424676;23.00940781;-12.73413587;2.809088637;5.91968713
9.717077028;4.3455869830000005;24.59729538;25.89263071;25.01559276;33.00184954;-1.049647657;-1.3752451909999999;31.07669726;32.87895047;3.600405805;3.8079691189999996;11.21865579;17.02025147;4.610882355;0.997256701
11.40507955;5.175816747;12.49315662;10.39629344;3.449288405;4.642398711;0.609433075;1.280373266;6.210094289;-4.936832055;3.4977032999999995;12.12357386;20.415218;-0.307164998;-3.4010988810000002;-3.621847207
8.989142341;8.216166005;22.53225484;21.23883356;26.35882853;32.75147305;2.839817014;2.6902118230000003;39.02809071;12.45015594;3.444055717;16.81362854;-6.073774779;4.723076667;8.24516465;3.787803186
6.189678633;6.119111563;19.77569405;19.99712969;14.52408962;15.18041668;2.540236986;2.923875116;21.28239161;14.28901776;3.541850085;21.77059699;-50.810365000000004;-1.568170645;4.180869155;0.104045075
-3.857310509;3.9008530689999996;-20.25095589;-20.53783261;-23.84953229;-27.89264939;1.242173393;0.870888507;-30.58917872;-20.06122229;3.2241524089999998;11.14763914;-10.73997277;-2.835931449;-0.20194881;3.600186375
4.930724992;5.303823523;-3.4347268810000005;-3.403165095;-2.2002256140000003;-1.4365052040000001;-0.334898278;-0.516749941;-2.030977902;2.87943655;3.7441058710000004;6.0004075420000005;3.422121352;-16.834944;18.66676552;0.814116968
3.886114955;3.829376698;15.50458578;15.20655433;17.271976199999997;19.08674448;5.199275864;5.276863939;34.10406549;8.66642849;3.270127547;13.81432253;8.032095144;2.357860199;4.104567304;4.709481305
-6.343879984;0.233313997;7.939865132;5.901161688999999;5.039436735;4.136845755;4.60561214;3.782699897;5.894704999;10.39233711;2.896936085;9.4617894;28.81384916;0.048974839000000006;-8.251690348;9.765397991
-14.03377645;5.404922827999999;2.4462997019999997;0.844034123;0.20860493800000002;-0.250770605;2.7584689360000003;2.9982205680000003;-6.25601507;4.2597531889999996;2.976063218;10.03976906;2.846069487;-4.729119123;2.408241883;1.263343626
15.34134419;2.754253805;3.403865715;3.5473416589999998;1.041396079;-2.053866191;2.199305212;1.190573114;-9.496420926;9.755998914;3.020218185;-1.062527862;9.298259176;8.276030456;-5.576497825;8.447286884
2.449768423;2.154680085;-3.3520079110000003;-1.163903468;-4.181951338;-7.390436894;0.296687114;0.348804296;-6.880995714;10.12201333;2.877236214;10.888818800000001;13.83689527;-13.37529405;-1.652732307;-0.02343173
-0.534606285;3.423062252;-4.074692506;-5.101109758;-7.425299361;-17.32127937;-1.965798578;-2.2039088380000003;-9.390408281000001;-4.067674975;3.1282091939999996;7.786055951;-1.953874647;24.3509536;2.006002533;-0.505782249
7.495251004;4.806048562;-2.180407083;0.933838765;2.9866805;-0.357771889;6.708808311;6.778295645;1.7918472319999998;-2.314165161;2.8776324239999997;14.91774835;16.74376204;23.73281239;-3.1907205469999997;6.283234052
-18.18320534;3.701804759;5.577662407999999;7.634636839;4.228369205;2.108468019;3.811982403;4.0392962;6.1085346110000005;12.88975726;2.760743036;-4.596514838;9.621278128;-4.970816019;6.472950549;2.416828546
16.15293498;5.3097325;3.7176955410000003;3.872613542;6.673773184;3.5006318469999997;2.493535927;1.9767189459999999;3.847419651;15.54555724;3.0181578410000003;20.13368552;-11.37339441;-13.54236339;7.249788737;5.6575891579999995
17.55120247;8.382409828;6.043122675;7.191319626;1.8571093459999999;-1.027071617;-1.856733641;-1.166164963;-8.951556464;9.192839812999999;2.9533710089999996;16.91294799;-3.241584498;-6.615216906000001;9.516166735;-6.090947932000001
7.646503504;3.575477029;18.14811729;18.04935676;17.32395614;21.589056600000003;6.261627746;6.599415555;14.84100263;29.53481483;2.7118035330000003;8.313001868999999;16.92626193;-3.247553191;-1.121076967;4.1711258639999995
-22.04394456;5.4694901929999995;5.371601459;4.843454604;4.118692923;4.521352546;0.9948038290000001;0.114208848;13.33112324;-6.398224967999999;2.5374368830000003;10.97413963;-11.47205524;11.82734767;1.9784464769999999;6.417882121
21.76070858;5.965596282000001;10.84120158;11.45554985;9.25788673;2.776964608;4.722845736;5.737285813;5.102585111000001;4.537111874;2.593840957;12.37092721;0.578735981;4.416876234;3.8540227739999997;-1.5319504030000002
-0.85091328;1.83758818;-1.030194019;-0.092749186;-1.528177561;-4.552322788;3.348026383;2.306877626;-6.9223544420000005;-22.980119100000003;2.52574904;18.13184745;-15.20050921;-3.8606446130000003;-1.033973988;9.765972286
1.700020267;-2.100186002;10.53723169;15.42964985;14.84086633;4.346519018;3.231211417;3.201216946;16.58388308;19.36523636;2.4996879919999997;19.74533227;-71.07640469;26.13228818;7.218626722000001;3.414342365
-4.978727149;-1.226324483;-13.89396774;-11.8634591;-25.90147886;-24.18423731;3.6913916380000003;4.890503494;-18.64904939;-27.86233418;2.474014275;-0.154014752;-29.21613059;2.088156323;-16.23045916;-3.706896934
3.84618348;-1.0979664740000001;-87.4570186;-89.44175649;-83.73739642;-82.48924368;-2.463436846;-4.372141064;-81.19515046;-153.4718111;2.6403403869999997;-35.48971924;15.22948762;-19.84371486;-17.43018352;9.238885417999999
10.14838791;0.8875436309999999;5.665050806;4.861397172;1.211021161;4.410335356;-1.448126319;-1.6646836059999999;3.0500085710000002;-5.0950716410000005;2.7532263039999996;-31.21559031;58.40193489;24.1370986;1.104537191;-0.145117457
-2.565222415;3.962386861;46.10597114;45.80872464;50.59126445;48.41216777;-4.276080175;-5.139896661;52.05113662;71.61440936;2.883560549;-0.091010125;24.00504676;3.888476837;3.3344968269999997;0.872104914
1.111304761;0.786528331;27.72369712;26.70028152;25.78876927;28.54988018;-1.3645778259999999;-3.242389188;33.0877358;18.74786684;2.951750512;17.23908629;-16.23875152;-7.674992396;12.38560487;9.566732056000001
-0.34695118799999997;4.07393607;27.21794549;25.11125645;19.68728635;17.09648172;3.774803683;3.694672994;16.56983207;16.46117565;2.910533982;28.95041019;-36.59971786;5.225193527;1.285688382;4.233497867
-5.874231445;1.351573579;5.892389907;2.263431733;0.190159243;-1.800595341;1.7601171359999999;0.668264255;-10.05767272;-0.750040967;2.8895088560000004;14.92628261;-58.87845013;8.348000821;-3.678971556;7.950202934
16.01870935;5.555316099999999;-3.613638194;-5.0051329;-5.93738455;-14.45247782;4.5728356;5.371713732999999;-25.69784788;-7.296136424;2.897755777;13.82074851;-21.851922000000002;-8.731142612000001;4.659364204;0.054872755999999995
3.8393828489999997;3.5125790460000004;2.9119025339999998;1.317239217;7.644762052999999;5.617291483;2.421031144;2.536596308;6.422450495;-12.40684305;2.924847668;-5.4240496789999995;2.7486458660000004;7.875951276;3.823117559;1.762516548
1.137980853;4.2545766789999995;22.28835267;21.91976496;18.85746595;14.44184871;3.230217391;3.382953756;25.36635257;15.25548045;2.703713555;16.21461854;14.98403325;7.68289989;8.306329576;2.357685376
-10.84077191;2.603698419;5.230932749;4.593687291;7.690824928;2.944620572;2.695266193;3.17987495;2.3553929769999997;12.42966725;2.534207108;7.81189581;-17.93501319;9.253063427;9.745135963;-0.087424857
-5.045423265;3.0555855710000004;13.1988226;15.38777938;15.12237447;10.75265082;-1.9590155169999999;-2.499734604;18.73494644;19.30041437;2.396007541;14.65193895;15.04651339;-4.286078689;-0.321041619;1.144468705
-8.932239289;1.582090143;-8.059692627;-9.930624307999999;-12.47394281;-10.25710295;4.155559512;4.210899185;-6.3907016510000005;-32.936619300000004;2.297590337;19.44126636;6.612329379;-16.74247503;-4.233223367;3.839174798
-6.019461499999999;1.03424264;-5.178087786;-5.993060446;0.0;5.889011007000001;2.942432887;2.8943532010000004;3.284925855;-2.7239236769999997;2.32165778;1.163655662;17.97660907;14.03252696;-1.553821006;3.2172783330000003
14.25556417;5.179941135;16.5049144;15.99634528;11.62015378;5.583058948;-1.525899675;-1.5380909719999998;1.578646838;21.5417953;2.345232261;9.858233364;-0.58813261;-8.616208691;0.723458327;-1.456186134
-1.885642951;1.688684422;-13.98782599;-12.45508863;-11.9722665;-15.49543494;-2.190889806;-2.320049412;-7.46304322;-19.41421911;2.340750834;-0.59946629;-4.232595788;-0.770773147;-4.689470715;-1.453744151
-18.40804624;1.7450118680000002;13.67777927;11.85468549;9.915706698;4.641937756;-2.212359324;-2.1959413359999997;10.10500362;4.844349868;2.299725741;1.0596032690000001;1.768783349;0.416818565;0.840144595;-2.30596504
-2.057693312;1.224275362;-5.557241163;-3.524516759;-3.451272507;-7.665241624;0.7956983790000001;1.1119291759999999;-8.990076071;22.09468097;2.38648975;0.948289079;2.119849292;-5.083459722;2.147118834;-1.01236748
-4.8179958019999995;1.210988774;4.391727357;10.06662791;5.849566646;4.70808614;-0.577421394;-2.190844436;4.989444078;42.84409729;2.309135396;-13.10770729;12.70604066;-6.937266473999999;-2.841024509;8.548189308
3.2677493280000003;1.359660155;-13.35645553;-10.41435593;-18.16906213;-19.8171415;1.03224264;0.62633384;-24.87351294;4.279448765;2.268947695;11.07502427;25.37958863;-14.90298767;0.0;3.289809079
0.147901647;3.215747092;-27.45588127;-27.50750947;-25.83923999;-23.21248208;2.69344037;2.791421773;-6.387032505;-32.88933554;2.15793237;-5.833613616;9.733005999;-21.18276521;0.36536356200000003;2.149937562
7.689023939;2.327372415;3.1596869919999997;3.9400061539999998;1.90204832;-1.400808806;-0.9658988409999999;-2.766749934;-2.281208201;18.7568594;2.226284744;-1.9922494919999998;5.223758171;-5.463822648;0.109544024;8.888657188
-4.8892335430000005;2.168280707;-10.36377166;-9.753341325;-6.118666169;-3.915772902;1.2497777159999999;1.4358806169999998;0.95546116;-6.9093804720000005;2.266947247;-9.361639652000001;-2.5647929940000003;-18.26000198;-1.829661959;0.244500585
-11.24317851;2.49262585;14.3868142;14.563418799999999;13.82386092;11.17887945;2.523401612;2.647690511;7.558205622000001;13.81366536;2.262952489;11.30357468;-3.080967644;5.778641078;-1.285761313;1.850586962
13.07451584;2.1192323180000003;-0.57599516;-2.154749668;-4.868973938;-7.820161214;-0.7011579509999999;-1.212113753;-11.90317191;4.768600815;2.162901099;-5.089159385;0.7918591209999999;9.50532566;0.183933419;2.056818299
3.782534097;3.21746141;-16.45655773;-14.80043237;-15.7561196;-15.06397221;0.024958987999999998;-0.851610414;-7.547523787;9.451199848;2.220752267;-7.230196721;7.2221284489999995;-9.837158596;0.257364777;4.704653144
