# max_attributes; 10
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; GDP261
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; dm_FactorAnalysis(copy=True, iterated_power=3, max_iter=1000, n_components=3, noise_variance_init=None, random_state=0, svd_method='randomized', tol=0.01)
# prediction_type; rolling
GDP261;0;1;2
0.0131693685837726;-1.14966830536011;1.2973870239372;1.031476369921029
-0.007263466645526941;0.9765416889538094;1.0383328061237378;1.1137646275318198
-0.0109893376669706;0.37617323752407233;0.9803982853608895;0.27840434295821065
0.0105037853264101;-1.0470880468784125;1.3760974730652633;0.2054853068434424
-0.0309762574814698;0.8130850383541033;0.99103046505215;0.7699104237713025
-0.0104839668635301;1.0128744536975314;1.1294975873300068;-0.4517645531875537
-0.000455824646240431;1.28076394471993;1.0048071870641178;-0.5611298174587976
0.00129810931864125;1.01321160941877;1.1809971874739795;-0.9426603683138092
0.00120892623568116;-0.30030963602993416;1.3921969388448743;-1.309021659826819
0.0182230766181775;-0.45310052244215626;1.221921690137948;-0.12491761737401832
0.0119208054223315;-0.6705036387595268;1.3451504559840113;0.07504348430946109
0.00661936660192634;-0.27798598792071016;1.1571271795036964;0.5809698815522014
0.0117127115620913;-0.1220630182352917;1.188251348363218;0.7993017805242757
-0.00032700463752032;0.12301132479718781;1.1951476332808013;0.18758960940505554
-0.000505370803440507;0.17021132120390992;1.203263956872387;-0.3325907824176343
0.0139125609417734;0.016849013393340967;1.1882675291873124;-0.29484863407183487
0.0286872250188275;-0.36568717641450377;1.2198360321451953;-0.3493167832180672
0.00790756668912762;0.0329083910947381;1.1488598631801017;0.15700131247358434
0.0132585516667327;-0.13248421123180756;1.086934630470506;0.0687067054737949
0.0274882080145864;-0.17238509058465526;1.0628760972465934;0.053156824053955554
-0.023970430853383;-0.3481034870151855;1.2000701036294497;0.11712791284933671
-0.007392286654247041;-0.3640304488214108;1.186795295731234;0.19407186674940077
-0.00810575131792783;-0.18419408861423123;1.0471505497506928;0.5147742472919039
0.00151611241032144;-0.9399292403796898;1.2144095196421092;0.19967680231768378
0.00342859407824332;-0.5620826594358985;1.086102136971745;0.5753448432886836
0.00173411550200164;-0.5611589132837124;1.177580790592088;0.5596387328488094
-0.009602045265369159;-0.6689685867229122;1.1641575125579653;0.4554861084306552
0.00984977605136945;-0.9280769956181434;1.0057006000214632;0.5582467462567884
-0.0355840501010742;-0.5708448339998774;0.88257302150464;1.509058483457949
-0.0132684608981727;-0.31300949979508197;0.8751595682104177;1.2193186767846824
