# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; GDP274_2
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te_(n_components=9)
# prediction_type; rolling
GDP274_2;sFYAAAC;EXRUS;GDP266;LHU680;HSWST;CES017;MOCMQ;IPS13;LHEL
-0.00260267109813164;-0.00768245838668374;0.00111834078893347;0.0159325210871601;-0.0448548812664934;0.0380673499267927;0.0300432688382735;0.024284051293488998;0.0120948815031797;0.0405904059040592
-0.00200393455443004;-0.0166453265044817;0.00447336315574953;0.0344814120587317;-0.063324538258575;0.00366032210834633;0.0304514654257485;0.00384365079607545;0.00300092639250597;0.0184501845018442
-0.00239494617480662;0.0115236875800256;0.0103192354615746;0.00387899614703741;-0.0211081794195197;0.0907759882869684;0.0227773695811905;-0.0132511236109535;0.008457599626591759;0.0
-0.00249269907990085;-0.0294494238156208;0.00132167547784157;0.0290013537436219;-0.060686015831137;0.0117130307467073;0.0044901624622411;0.0133030648379278;0.0018186409382945398;-0.011070110701107002
-0.000989748164078125;0.00256081946222761;-0.00259251728344856;-0.0052457565344163895;-0.0580474934036912;0.0190336749633951;0.00465344109723245;0.00666069851784207;0.0029101256689514398;-0.0147601476014756
-0.000794242353890112;-0.0192061459667093;0.0007116714111328191;-0.0240289492866813;0.0369393139841636;0.0600292825768683;0.0045718017797379;0.0174308646992138;0.00609302871816765;0.011070110701107002
-0.0010019672772149401;-0.0179257362355952;0.0031008540057033697;-0.00902061855670101;0.0158311345646437;0.0366032210834537;0.0131439301167451;0.0145496542853046;0.0079116696564622;-0.0073800738007383
0.000562079204291438;-0.00128040973111419;0.00208418056119364;0.0532515880454026;-0.0237467018469658;-0.0197657393850659;0.0059596701771566;-0.00336701365443255;0.00627500537487674;0.0073800738007383
0.00268820489008906;-0.0153649167733675;-0.00142334282228029;-0.0269837550765387;-0.0422163588390473;0.0183016105417293;0.0105314719568945;0.0157931883663873;0.00582062654750508;0.011070110701107002
-0.000525421864881109;-0.00640204865556954;0.000711671411147696;-0.00519368947204002;-0.007915567282321841;-0.0732064421669122;0.006776063352111171;0.0100582658352002;0.00236419569882299;0.011070110701107002
-0.0016007038209167;0.00384122919334187;0.000508336722239822;-0.00649536603144843;-0.0158311345646439;-0.13762811127379;0.0123275369417905;0.0144702147616962;0.0088208025208078;0.0258302583025826
-0.0033969134520217;0.0038412291933418896;-0.000406669377800983;-0.007549724044569379;0.0211081794195278;0.0475841874084903;0.0297983508857876;0.0140577403121976;0.0065481579647426;0.0258302583025837
-0.00274930045577285;0.0153649167733675;-0.00345668971125468;-0.01373268770176;-0.0290237467018496;-0.10761346998535902;0.00375540860478335;0.00230069081831874;-0.004729141816847;0.0184501845018442
-0.00206503012011386;-0.0153649167733675;-0.00045750305002034697;-0.0117150890346766;-0.065963060686013;-0.0673499267935562;0.0528206384194639;0.0273669158827109;0.0352847109216388;0.0258302583025836
-0.00233385060912281;0.00768245838668374;0.00462586417242283;0.0016140789336665;-0.0712401055408969;-0.0373352855051244;0.0391052330802503;0.00687151879202977;0.009549084357248609;0.0405904059040582
-0.004618824765698529;0.005121638924455721;0.0009150061000406939;0.0380740393626991;0.0343007915567256;-0.0366032210834561;0.0493101477671741;0.00576547619411355;0.00500154398750965;0.0295202952029523
-0.00615843302093139;-0.0422535211267606;-0.00355835705570851;0.0275304592314901;-0.00527704485488389;0.0007320644216683709;0.0384521185402893;0.0191907556837454;0.0103670412884397;0.0774907749077487
-0.00120969220053996;-0.0371318822023048;0.00137250915006082;0.0228574403832136;-0.0263852242744037;-0.0183016105417269;0.0617193240264516;0.0258331220038311;0.007366490105535941;0.0553505535055349
0.0027248622294993603;0.0691421254801536;0.0018300122000813898;0.0273742580443612;-0.0923482849604245;-0.0607613469985365;0.0660462078536862;0.00038497615286609;0.00445598922698115;0.011070110701107002
0.00455772920001454;-0.0166453265044813;-0.0012708418056222;0.0427861085077579;-0.029023746701844;-0.106881405563688;0.0431055596375217;-0.00823115679223199;-0.0119129048464694;0.0
0.00541306711958861;0.0768245838668375;0.00284668564457602;0.008981568259918941;-0.00263852242744117;-0.0424597364568096;0.0276757286309089;-0.00172628195531196;0.0090935799010726;-0.0147601476014756
0.0032258458681068396;0.0601792573623562;-0.000813338755586646;0.0762391960845569;-0.0554089709762532;0.038067349926795;-0.0036737692872888;-0.0148490801819776;-0.0206530373029633;-0.011070110701107002
0.0006842703356590151;-0.0358514724711911;-0.0012200081333875199;-0.0171430802874102;-0.0422163588390497;0.0834553440702781;-0.0253081884235367;0.0069417922167596706;-0.00294426974268536;-0.0147601476014767
0.0049609599335281;-0.0281690140845069;-0.000559170394474395;0.0184968239091951;-0.00527704485488151;0.117130307467056;-0.006204588129634979;0.0135261065772873;0.00267599487763814;-0.00369003690036862
0.00557191559036629;0.0051216389244556895;0.0174867832452268;-0.00227793397896503;0.0158311345646438;-0.0161054172767196;0.0137970446566984;0.0130005835749616;0.0249398069996858;0.0184501845018453
0.0117059103850244;0.0512163892445586;0.0236884912566034;0.0204753722794961;0.010554089709763001;0.0871156661786221;0.0235937627561352;0.0114942879927159;0.008766397128595891;0.011070110701107002
0.0086511321008321;-0.0025608194622280802;-0.00172834485562734;-0.00984067478912842;-0.0474934036939314;-0.0007320644216683441;0.0173075353090133;0.0054079983378808;0.0062502415411802;0.0258302583025826
0.00678160779090645;0.0409731113956468;-0.00320252135014221;-0.0101270436321984;0.00263852242744048;-0.0161054172767195;0.00767409584455048;0.000125270017996337;0.005419527483540829;0.0332103321033209
0.007759136841848091;-0.0550576184379005;-0.00223668157788237;-0.0076017911069455905;-0.00527704485488151;0.0695461200585635;0.0148583557841541;0.0336579150791494;0.0169208273972043;0.0516605166051662
0.00664719754640203;0.0192061459667094;0.0018300122000813898;-0.00632614807872545;-0.0211081794195245;-0.0607613469985342;0.0343701526655157;-0.00433250940289021;0.00504506830127979;0.0295202952029512
0.00846784540378057;0.00384122919334187;0.00213501423342832;-0.0188743101114235;-0.010554089709763001;0.132503660322107;0.0142052412441833;-0.00123742334849802;-0.00854990118855067;0.0
0.00652500641503445;-0.125480153649168;0.007777551850345571;0.0007940227012392941;0.00527704485488151;-0.046852122986821995;0.0155114703241248;0.00967634504862641;0.00867747245304909;-0.0184501845018442
0.00586517430564881;-0.0140845070422537;-0.0133184221228091;-0.0310970530042696;-0.0026385224274404102;0.00146412884333663;-0.0355131031104583;-0.0123956210490291;-0.0111275911506068;-0.00738007380073835
0.00376348684612476;0.13700384122919398;-0.0036600244001627797;-0.0221285015099449;0.0158311345646438;-0.1303074670571;-0.0341252347130546;-0.0420143418893777;-0.023008227971349996;-0.0811808118081174
0.004753235010202921;-0.0384122919334187;-0.00696421309475903;-0.0346766635426428;0.0316622691292875;0.0219619326500731;-0.0593517838190795;-0.00149407411707558;0.006745518215112129;-0.0848708487084872
0.00182064785737851;0.128040973111396;-0.0159109394062578;-0.015568051650526002;0.0316622691292875;0.125183016105417;-0.0570658829292191;-0.000146657582044185;-0.00551070341669541;-0.0553505535055348
0.006085118342110779;0.11267605633802699;-0.00284668564457602;-0.0056232427366446295;0.0316622691292874;0.0856515373352854;-0.130622907992482;-0.0225119388437883;-0.018469317422444998;-0.0442804428044278
0.00489986436784418;0.0563380281690155;-0.007574217161452791;-0.0407554930750807;0.0976253298153029;0.185212298682283;0.0209813045962771;0.0485222720925901;0.04892508077324599;-0.0147601476014756
0.00577964051369145;0.0102432778489129;-0.0042700284668565295;-0.0144225762782464;0.0580474934036912;0.0717423133235731;-0.009959996734410729;-0.0136391551301128;0.0114333869758001;0.0184501845018442
0.00507093195175906;-0.0588988476312446;-0.020892639284262;-0.004503800895553521;0.0316622691292875;0.00439238653001461;-0.00889868560700502;0.0125575554625366;0.009257546496911429;0.011070110701107002
0.0011852539742664401;0.129321382842511;-0.040209434729555;-0.0306024159116943;0.0316622691292874;0.0270863836017562;0.0062045881296599;0.0187660597690751;0.009402002193475641;0.0147601476014766
0.0036168574884835603;-0.0806658130601793;-0.0643554290361985;0.00397011350619607;0.0184696569920896;0.20937042459736604;0.0408196587476365;0.0322891109800701;0.0161674065174658;0.0516605166051652
0.00292036803968759;-0.0256081946222804;-0.0133692557950391;0.0151905654482972;0.0079155672823219;-0.258418740849195;0.0411462160176344;0.0134405563210943;0.00912134541158011;0.0332103321033208
0.00438666161610002;-0.0832266325224059;0.00320252135014226;-0.0526007497656982;-0.0369393139841713;0.0680819912152268;0.0232672054861623;0.0241190615136893;0.0132659106693473;0.0479704797047976
0.0050342746123485105;-0.0588988476312424;0.00996339975599803;-0.0030459231490158603;-0.0316622691292875;0.0322108345534413;0.0673524369336278;0.0490691826589637;0.0266804043408752;0.0811808118081174
0.00437444250296321;-0.0563380281690139;-0.0537820252135007;0.0150864313235446;-0.0633245382585751;-0.17349926793557802;0.0741285002857465;0.0518251230548774;0.0148973220165118;0.0774907749077487
0.00580407873996497;-0.0448143405889887;-0.0631354209028064;-0.0142924086223055;-0.0633245382585749;0.0563689604685196;0.0386970364927752;-0.024476539369922997;-0.0057204455839142705;-0.00369003690036862
0.00646391084935066;-0.0460947503201025;-0.0383794225294843;-0.038972196188691;-0.0237467018469657;-0.117130307467056;0.0181239284839579;-0.017253653454244;-0.00591555457667614;0.00738007380073724
0.00597514632387969;0.198463508322664;0.0388877592517285;0.000520670623763486;0.0211081794195253;-0.16251830161054098;0.0289819577108255;0.0107640554487871;-0.00118528713102356;-0.0147601476014756
0.0159703808697565;-0.0204865556978235;0.0576453843025623;0.0279079454337187;-0.0211081794195253;-0.0710102489019025;-0.00759245652706353;-0.00327229729936174;-0.0337377217348035;-0.0405904059040592
0.0264299417148303;-0.00896286811779762;-0.0559678731191545;-0.0016270956992606401;0.007915567282321841;0.0109809663250366;0.0012245897624296698;0.00357477856232796;-0.000204114023195867;0.0036900369003697296
0.0377081831400679;0.0781049935979503;0.037972753151687993;0.00452983442674163;0.00527704485488151;-0.130307467057102;-0.0158380275940728;-0.0333218247869642;0.00248126109447855;-0.0664206642066418
0.036046383753467005;0.12419974391805601;-0.00310085400569293;0.00692491929605327;0.00791556728232198;-0.0827232796486075;-0.0835170217976984;-0.0770227288698506;-0.0341530787636238;-0.140221402214022
0.024022776426887;-0.0691421254801537;-0.0451911346075652;-0.0105565968968032;0.12137203166226801;-0.0585651537335292;-0.16295207772064801;-0.06830576883709699;-0.0545978747377759;-0.0996309963099627
0.018683023986119;-0.13188220230473902;0.00838755591703944;-0.007302405498281691;0.19525065963060897;0.171303074670571;-0.0716793207608624;0.0152829421955248;0.0224078926090086;0.0
0.0114004325566051;-0.0793854033290652;0.0634912566083787;0.0226882224304904;0.13456464379947197;0.049780380673500005;-0.00816393174954727;0.0501905020883431;0.0345207841730585;0.0332103321033209
0.0164958027346375;0.0499359795134444;0.0189101260675074;0.00230396751015317;0.0474934036939313;0.0666178623718878;0.0249816311535637;0.0104676849184064;0.0092282801479984;0.0258302583025826
0.0132943950928041;0.021766965428937;0.0041175274501829605;-0.00870821618244295;0.0237467018469657;0.0241581259150805;0.0569842436117322;0.038525113583242;0.0167062075051668;0.0442804428044279
0.0082479013673189;-0.0166453265044814;0.0214009760065062;-0.0019394980735187;-0.0422163588390554;0.0746705710102489;0.036247856967916;0.0148979660426587;0.00136538773972605;0.0221402214022139
0.006500568188760879;-0.0102432778489118;-0.00686254575030509;-0.00260335311881708;-0.0343007915567255;0.07027818448023401;0.0191852396113887;0.00478775898048595;0.00472238804402181;0.0036900369003696203
0.0070870856193256905;0.0998719590268887;0.00818422122814216;0.00233000104134128;-0.0237467018469657;0.202781844802342;0.00653114539963284;0.0174278093329217;0.0202136668596486;0.0258302583025826
0.0131722039614365;-0.120358514724712;0.00289751931679544;0.0076278246381339;-0.0316622691292874;0.163250366032212;0.0382888399052903;0.0504013223625317;0.0210072351667454;0.0516605166051662
0.00718483852441987;-0.0140845070422537;-0.00726921512810147;0.0152165989794855;-0.0184696569920818;-0.172035139092241;0.0437586741774926;0.0108526610712725;0.0201660152402631;0.0553505535055349
0.0120847028922642;-0.0204865556978232;-0.007777551850345571;0.0054410080183277;-0.0395778364116093;0.11200585651537301;0.0379622826353174;0.0111551423342388;0.00844109040412694;0.0479704797047965
0.00882219968474685;-0.0320102432778488;-0.0329910532736881;-0.00922888680620644;-0.0343007915567334;0.0358711566617875;0.0280022859008817;0.0129914174760838;0.00220660766620828;0.0774907749077487
0.0127200967753761;-0.0256081946222793;-0.0460044733631566;0.00330625846089752;-0.0817941952506568;-0.0702781844802342;0.04261572373255001;-0.0126919915794109;-0.013382976065005;0.0479704797047965
0.0244504453866737;-0.0345710627400768;-0.0131150874339163;0.0223758200562325;-0.0343007915567255;0.0505124450951683;0.0407380194301745;0.0564631690870233;0.0217088771214819;0.0811808118081185
0.0189396253619912;-0.0332906530089631;-0.0657787718584787;0.00329324169530355;-0.0448548812664933;-0.008784773060029229;0.0387786758102622;-0.0135413834087469;-0.00243848719991174;0.011070110701107002
0.0245481982917679;-0.021766965428937;-0.0196217974786505;0.00843486410496716;-0.0369393139841713;0.0358711566617855;0.0488203118621849;0.0172505980879518;0.000656616802561016;0.0553505535055381
0.0203570424858566;-0.00768245838668374;0.015148434322895;0.0014578777465374699;0.0158311345646437;-0.24377745241581197;0.0378806433178305;-0.0036572734522277704;0.000622847938430371;-0.0221402214022139
0.0157626559464312;0.0345710627400769;0.0217059780398548;0.0120274914089348;-0.0395778364116094;0.13689604685212198;0.021144583231276;-0.0113476304106718;-0.0218293194035517;0.0221402214022139
0.0136609684869073;-0.0345710627400769;-0.0235359902399362;-0.00158804540247839;-0.0290237467018416;-0.0622254758418733;-0.00595967017714905;-0.0330223988902913;-0.0157719355975235;0.0
0.0230819047153558;-0.034571062740077006;0.0247559983733237;-0.000117150890346779;0.0131926121371979;-0.17642752562225403;-0.0279206465833948;-0.0253900938914061;-0.00562964486035977;-0.011070110701107002
0.0334070553159252;0.0230473751600514;0.0012708418056115401;0.0314615224409039;0.00263852242744583;-0.19765739385065897;-0.0118377010368111;-0.0071892768864593205;-0.0192508790222945;-0.077490774907752
0.0291181466049192;0.218950064020487;-0.00366002440016261;0.0255779443923774;0.0422163588390473;-0.165446559297219;-0.105804555473917;-0.10009074437889;-0.0490988028187244;-0.180811808118081
0.0264177226016936;-0.039692701664532995;-0.0360410736071571;-0.0141101739039884;0.0923482849604245;0.21522693997071699;-0.0680871907910855;0.0364199662076494;-0.00548969167901414;0.0036900369003697296
0.0222143476826454;-0.0832266325224071;0.0309068727124839;0.00342340935124427;0.0870712401055407;0.0102489019033682;0.0444117887174383;0.0622469774788951;0.0283253232336913;0.0369003690036894
0.0277373868204643;-0.0781049935979517;0.0495628304188697;0.0214516296990525;0.0527704485488072;-0.14275256222547597;0.0126540942117808;-0.0252862114374586;-0.00175898261166074;-0.0147601476014756
0.0252569068537006;0.0115236875800256;0.0927714518096802;0.0312662709569926;-0.0316622691292875;-0.008052708638360991;0.0224508123111926;0.0229366347584578;0.0132970530662691;-0.0036900369003696203
0.0231307811679028;-0.0614596670934699;0.0799105327368899;-0.0011715089034677099;0.0158311345646437;-0.132503660322107;-0.004081965874748629;-0.0311066842248377;-0.0036894360111920897;-0.0258302583025826
0.0183897652708366;0.17541613316261198;-0.0546970313135475;0.0116760387378945;-0.0554089709762531;-0.0556368960468513;-0.0674340762511397;-0.0560415285386489;-0.0228558928731561;-0.0959409594095941
0.0181331638949647;0.0717029449423818;0.0551037006913331;0.0015099448089138901;0.0501319261213771;-0.0475841874084926;-0.0804147277328684;-0.00342201024769906;-0.0175917021646213;-0.0553505535055349
0.0164102689426799;-0.0524967989756724;0.0570862139081033;0.0100489430386336;0.0923482849604167;0.0322108345534414;-0.0740468609682347;0.00718622152016685;0.0137270432695464;-0.0664206642066418
-0.000891995258984202;0.0217669654289375;0.0693879625864176;0.0166484431948349;0.0817941952506646;0.0556368960468513;-0.078537023430493;-0.00600073939864221;-0.00122093204316298;-0.0774907749077487
0.00551082002468295;0.220230473751601;0.0203334688897877;0.0332057690305113;0.11081794195250601;0.134699853587115;-0.0913543962772478;-0.0330498971869245;-0.0125323758984866;-0.0147601476014756
-0.0005376409780180059;0.0268886043533931;-0.0433102887352586;0.0139669894824535;0.14775725593667;0.128111273792095;-0.008735406972006091;0.0467501596428884;0.0198891105543842;0.0295202952029523
0.00147851268954913;-0.0973111395646596;0.0381760878405808;0.0248229719879204;0.0738786279683429;0.11786237188872502;0.0320842517756554;0.0400130769677329;0.0226514036403581;0.062730627306272
-0.0017717714048315302;-0.119078104993599;0.0561203741358277;0.0335051546391752;0.0158311345646437;0.0790629575402635;0.0510245734345831;0.0418921272376737;0.0288157221828046;0.0774907749077487
0.00167401849973725;0.00256081946222769;0.0055917039446981;-0.0431375611787982;-0.0606860158311371;-0.0417276720351392;0.0630255531063681;0.0445075207841321;0.019154825364319;0.0922509225092255
-0.0040934029008175;-0.147247119078105;0.0134709231394825;0.0102051442257627;-0.0158311345646437;0.21156661786237302;0.0503714588946124;0.0129272547839367;0.0220454401339948;0.0701107011070105
0.00185730519678895;-0.125480153649168;0.0199776331842214;0.037410184317401;-0.0712401055408968;-0.0944363103953146;0.0400849048901788;-0.0135077743795345;-0.0021266880210965;0.0664206642066417
-0.00840674983809697;0.0422535211267605;0.102582350549009;-0.00469905237946483;-0.0923482849604246;-0.0680819912152268;0.0288186790758514;0.000403308350621634;0.00528257597900622;0.0184501845018453
0.0013807597844548401;0.18565941101152397;0.0507828385522574;0.040950744558992;-0.0474934036939314;-0.0534407027818464;0.0063678667646339705;-0.00615350771326917;-0.00028028157229331697;0.0184501845018442
0.000195505810188568;0.0256081946222789;0.106954046360304;0.0133161512027491;-0.0686015831134509;0.17349926793557802;-0.00563311290717616;0.00515134756930336;-0.0020362625071430104;0.011070110701107002
0.00030547782841927596;0.0550576184379004;-0.0619662464416381;0.0313964386129336;-0.0184696569920897;-0.0373352855051243;-0.0188586823414157;0.00278038332625197;-0.0047073796599626;0.0147601476014767
-0.020589205635455;-0.0473751600512167;-0.100294835298908;0.0440487347703843;-0.0290237467018417;0.051244509516839;-0.021389501183762;0.00830143021696461;0.0036350306189803;0.00369003690036862
0.000977529050941284;0.0473751600512167;-0.124339162261077;-0.000702905342080729;0.0;-0.0300146412884343;-0.0106947505918934;0.00447611161863837;0.00773719719178045;-0.00369003690036862
-0.0118403206295287;0.0768245838668387;-0.0925172834485619;-0.00702905342080601;-0.0395778364116094;0.0300146412884343;-0.0103681933218956;0.0083472607113535;0.0176115882734992;-0.00738007380073835
0.002370507948533;0.147247119078104;-0.0742171614477332;0.0428902426325107;0.0;0.0724743777452412;-0.0168176994040413;0.00151546168112049;0.000405976788784013;0.0
-0.00210168745952422;0.0473751600512152;-0.0636945912972807;0.0529391856711445;0.0395778364116094;-0.135431918008785;-0.0187770430239288;0.0070517854032992;0.0150444041802849;0.011070110701107002
-0.000317696941555701;-0.0422535211267606;-0.0029991866612494897;-0.022011350619597997;-0.0237467018469656;0.0805270863836025;-0.0107763899093805;0.0104218544240177;0.0128381717236797;0.0221402214022139
0.0116570339324769;-0.092189500640205;-0.0860614070760426;0.00861709882328421;-0.0184696569920896;-0.0380673499267951;-0.000326557269972882;0.024678193545229998;0.0121170188696653;0.011070110701107002
-0.0062561859260255;-0.13444302176696402;-0.0452419682797893;0.0204233052171197;0.00263852242744578;-0.131039531478768;0.0036737692872888;0.00901944129571997;-0.0024598741471950603;0.0405904059040593
-0.00428890871100573;0.0217669654289374;0.0186051240341603;0.0019134645423306601;-0.0474934036939313;0.020497803806733998;0.0131439301167526;0.00833809461247559;0.00142729732396746;0.0405904059040548
-0.00541306711958822;0.0806658130601794;-0.0773688491256607;0.0218160991356868;-0.0158311345646436;-0.0959004392386537;0.0231855661686503;0.00876584589343177;0.0241462386925893;0.0147601476014833
0.00184508608365186;0.0192061459667093;-0.0418869459129734;-0.0399094033114652;0.00263852242743795;0.00512445095168534;0.00473508041474446;-0.00315619338024031;-0.0038961765015977897;-0.011070110701107002
0.00669607399894911;-0.0921895006402049;-0.0120475803172023;-0.0145527439341874;-0.0554089709762531;0.00439238653001461;0.015348191689101;0.0164714796833418;0.0197097603648836;0.00369003690036529
-0.00244382262735354;-0.0140845070422537;0.0733529890199272;-0.0105826304279911;0.0105540897097598;0.0556368960468512;0.0084904890195201;-0.000186377343854072;-0.00458243486267512;-0.00369003690036529
0.00103862461662541;-0.11907810499359801;-0.0573912159414395;0.0422524211184004;-0.0448548812664853;0.09004392386530001;0.0158380275940978;0.0227899771764201;0.024854259210551004;0.007380073800730691
-0.0045088527474676;-0.0281690140845069;0.0258235054900364;-0.0297693429136729;-0.0422163588390553;-0.0966325036603219;0.008408849702008279;-0.000241373937120648;0.0146864542204896;-0.0147601476014724
-0.011094954728186;0.08962868117797698;0.0576453843025621;0.0320082265958556;-0.0448548812664854;-0.0241581259150804;-0.00775573516206252;-0.0140944047077022;-0.0175009014410678;-0.0332103321033208
0.00739256344774519;0.0563380281690143;0.00503253355022387;0.0138107882953244;-0.0237467018469656;-0.0029282576866757103;-0.0195934361988734;-0.018399415813971;-0.0157910712871982;-0.0405904059040593
-0.000928652598394697;0.0473751600512163;-0.0307543716958106;-0.0072503384359055;0.0131926121371979;0.0124450951683732;-0.0167360600865295;0.00395669934890441;0.000652114287344574;0.0036900369003697296
-0.00272486222949919;-0.0817838668373878;-0.0266876779178529;0.0220894512131626;-0.00263852242743812;0.0424597364568098;-0.012164258306808997;0.00364810735334997;-4.87772481982951e-06;-0.0295202952029523
-0.00571854494800783;-0.0199873239436621;0.0021858479056522397;0.00182234718317187;0.0;-0.191800878477307;-0.00636786676463386;0.0165509192069523;0.0130779306590152;-0.0627306273062732
-0.0028592724740036397;-0.0065097311139564705;-0.0667954453029689;-0.0131078829532438;0.0369393139841714;-0.0102489019033659;-0.0285737611233406;-0.00506274194682432;-0.0103966828469561;-0.0516605166051651
-0.0061095565683843;0.075597823303457;-0.0581537210248067;0.0131469332500261;0.0158311345646437;-0.164714494875549;-0.0379622826353174;-0.0429156749456909;-0.0463886638673524;-0.11439114391143901
0.0012707877662238;0.00704250960307301;0.0172834485563232;0.0113376028324481;0.0184696569920818;-0.0673499267935585;-0.0476773614172672;-0.0329612915644393;-0.0245979910527522;-0.084870848708486
-0.00453329097374089;-0.0536051216389245;0.0824522163481101;0.00432156617723622;0.060686015831137;0.10468521229868302;-0.0292268756633114;0.038265407448375;0.0223305994311079;-0.0221402214022139
-0.00911545840002947;0.0264928297055059;0.000508336722244151;-0.0274653754035197;0.0422163588390475;-0.0124450951683756;-0.0158380275940977;0.0362671978930226;0.0268582536919677;-0.0184501845018453
-0.0101785212429282;0.0969946222791282;-0.0583570557137055;-0.0285457669478288;0.0765171503957807;0.00512445095168296;-0.0190219609764147;-0.0104187990577282;0.0102154566094492;-0.0147601476014755
0.00261489021126848;-0.0473233034571051;0.009709231394876509;0.0007679891700510531;0.13984168865434804;0.0658857979502195;-0.028410482488359;0.0102049234172408;-0.00928381116901467;0.0184501845018442
-0.00844340717750713;-0.0290619718309859;0.00533753558357072;-0.0011194418410913599;0.0923482849604246;-0.0256222547584171;-0.0027757367948396698;0.0554060123497937;0.0425889162333311;0.0110701107011069
-0.0116203765930668;0.177763764404608;-0.0617120780805215;0.0166484431948349;0.0211081794195275;0.0109809663250366;-0.0103681933219031;-0.0031745255779959103;0.0144466952851533;-0.00369003690036862
-0.00519312308312669;-0.0325250960307273;0.0763013420089482;0.000859106529209619;0.0422163588390476;0.00585651537335125;-0.0070209813045971105;0.006052680625613821;0.0155738249279506;0.0258302583025826
-0.016043695548577;0.0671887323943637;0.0423444489629923;-0.0448557742372175;-0.0448548812664935;-0.07686676427525599;0.00481671973222381;0.0142716159526786;0.0179008748762277;0.0221402214022139
-0.00343357079143203;-0.0142992317541587;-0.0369052460349738;-0.0203452046235552;-0.0316622691292874;0.116398243045388;-0.009551800146950841;0.0043172325714265795;0.0047539056505435705;0.00738007380073835
-0.00624396681288863;-0.0535302176696545;0.0277551850345672;-0.0201369363740497;0.0237467018469657;-0.00512445095168296;-0.00106131112744046;-0.0091508220462978;-0.00428977137353337;0.0332103321033209
-0.000806461467026787;-0.0151544174135723;0.0187576250508336;0.00351452671040287;0.0316622691292874;0.0688140556368952;0.0126540942117732;0.0361633154390683;0.0325817009526942;0.0479704797047965
-0.0010264055034885401;-0.0544865556978247;0.007930052867019309;-0.0409507445589919;0.0422163588390552;0.0571010248901903;0.018042289166471;0.0315038818428749;0.0212755100317913;0.0811808118081184
