# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;FMFBA
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=4)
"FMFBA";"PW561R";"FMRRA";"GDP276_6";"EXRUS"
0.000372059344809137;-0.00138129986164628;0.000181442991020495;0.00125416680418497;-0.00122000813338752
0.000516925524370351;-0.000880843965528011;0.000515158074184049;0.00178223703752598;-0.000559170394474395
0.000655195773327668;-0.00161212376672416;0.000672680928124596;0.00190600349846529;0.0174867832452268
0.000643713968202215;-0.00238808526293445;0.000124851447197405;0.00218654080992772;0.0236884912566034
0.00058337341786222;-0.00239912231103079;-6.70930674191387e-05;0.00207102544638436;-0.00172834485562734
0.0007023444624598;-0.000738354306127245;0.000485403757328399;0.00193900788804913;-0.00320252135014221
0.000722865135449852;-0.00242360291263867;0.00035880205619832;0.00183999471929765;-0.00223668157788237
0.000682068083195719;0.000209353157050993;2.97543168554706e-05;0.00164196838179478;0.00183001220008139
0.000462936610908203;0.00535452034586582;6.65096494416404e-05;0.00219479190732368;0.00213501423342832
0.000439484413205272;-0.002398745281613;-7.58443370819841e-06;0.00174098155054622;0.00777755185034557
0.000787602972859236;-0.00233117870339679;0.000669180420259248;0.002137034225552;-0.0133184221228091
0.000610001434004147;-0.00216333477291265;7.58443370837535e-06;0.00211228093336414;-0.00366002440016278
0.000706253162076943;-0.00208105975077054;2.15864651695961e-05;0.00254958909534968;-0.00696421309475903
0.000595343810439769;-0.00498544974294567;0.000346550278669597;0.00195551008284102;-0.0159109394062578
0.000643469674476167;0.00218199947933941;0.000361719146086171;0.00207102544638438;-0.00284668564457602
0.000994275465116958;0.0101709485400819;0.000415977017998909;0.00169147496617049;-0.00757421716145279
0.000919521584938559;-0.0023892452270794;0.000336632173051226;0.00204627215419652;-0.00427002846685653
0.000878235945232328;-0.00190415806605795;0.00054841289890469;0.0021700386151358;-0.020892639284262
0.000314161731729771;-0.00113836799833437;-2.91708988779714e-05;0.00183174362190172;-0.040209434729555
0.00108368696885966;-0.004630863072317;0.000305711020240579;0.00198851447242483;-0.0643554290361985
0.000813986695275114;-0.00133710971391747;0.000634175341605753;0.00117165583022541;-0.0133692557950391
0.000832308724730512;0.000225764810994872;0.000318546215746802;0.00180699032971386;0.00320252135014226
0.00131943041452009;-0.000375135449987463;0.000836621379818521;0.0011386514406416;0.00996339975599803
0.0013599831730481;-0.00094336715764011;0.000621923564077208;0.00094062510313872;-0.0537820252135007
0.000842569061225651;0.00912579368836343;-0.000114349923601535;0.00212878312815604;-0.0631354209028064
0.00108246550022927;0.00940201270621151;0.000215864651696668;0.0019967655698208;-0.0383794225294843
0.00124516512179386;0.0157356733573528;0.000235700862933412;0.002318558368263;0.0388877592517285
0.00129500104191274;0.0849271117439291;0.000323796977544826;0.00291263738077162;0.0576453843025623
0.00144670744580405;0.00519268051566102;0.000355884966310649;0.00391927126307801;-0.0559678731191545
0.00118287022164525;0.0273233992605543;0.000101514728095133;0.00491765404798838;0.037972753151688
0.000806413589766804;-0.00558932961680475;5.25076179802436e-05;0.00467837222350573;-0.00310085400569293
0.00092172022847329;-0.00537181758611896;-0.000215281233718993;0.00377900260734676;-0.0451911346075652
0.00114305034429539;0.0143533398904409;0.000340132680916398;0.00397702894484966;0.00838755591703944
0.00138001525858613;0.0138162158836115;0.000326714067432676;0.00388626687349417;0.0634912566083787
0.00110323046694544;0.00352517661830343;7.70111730376884e-05;0.00533846001518204;0.0189101260675074
0.00131869753334179;-0.0212464116058823;2.27533011247713e-05;0.00353972078286412;0.00411752745018296
0.00155273092291974;-0.00857126520241275;0.00017969273708782;0.0026155978745173;0.0214009760065062
0.00124736376532851;0.00605330203099633;0.000176775647200148;0.0055777418396647;-0.00686254575030509
0.00144255445246056;0.00836946534669267;0.000523325925869745;0.00490940295059243;0.00818422122814216
0.00140591039355036;-0.000253405938942103;0.000186693752818698;0.00390276906828607;0.00289751931679544
0.00138367966447722;-0.0015979443266009;0.00023920137079894;0.00613881646258951;-0.00726921512810147
0.0018590752554147;-0.00359586696138453;0.000586335067446035;0.00488464965840457;-0.00777755185034557
0.00174230285435282;0.00751040047568993;0.000247952640462136;0.00308591042608666;-0.0329910532736881
0.00196485443880479;0.00341950895220838;0.000683765869698321;0.00543747318393345;-0.0460044733631566
0.00158644345711728;0.000922820337040747;0.000463233874181306;0.00509092709330344;-0.0131150874339163
0.00198317646826026;0.00303932920624184;0.0006376758494711;0.00523119574903461;-0.0657787718584787
0.00193798212893726;0.00120400282364616;-0.000169191213491949;0.00491765404798838;-0.0196217974786505
0.00137268644680395;0.00802472228420054;-0.000634758759583251;0.0053962176969537;0.015148434322895
0.00149019172904478;0.0136497953386981;0.000127768537085255;0.00389451797089013;0.0217059780398548
0.00250572074833032;0.0528692928569571;0.000666263330371395;0.0029208884781676;-0.0235359902399362
0.00238723829118467;0.0567073857703681;0.000866959114651671;0.00651011584540742;0.0247559983733237
0.00181265944746184;0.0575619922290136;0.000341299516871573;0.00817683751939011;0.00127084180561154
0.00171665201311441;0.0132337751522661;-0.000253203402260337;0.00763226509125711;-0.00366002440016261
0.00205622029235632;0.0104642071519364;0.000813868078693752;0.00702168388395655;-0.0360410736071571
0.002415087775957;0.0271786884448381;0.00132610906298995;0.00802831776626292;0.0309068727124839
0.000742897220988109;0.1755687409618;0.000159273107873399;0.00879566982408661;0.0495628304188697
0.00164751688863601;0.0208958265019451;0.000799282629254678;0.00793755569490745;0.0927714518096802
0.00140273457511092;-0.0479748026394766;0.000126601701130259;0.00996732565431202;0.0799105327368899
0.00112008673404425;-0.0230985323206465;-5.54247078680958e-05;0.00958777517409815;-0.0546970313135475
0.00177796973835898;-0.0287856676903353;0.000347133696647097;0.00838311495428892;0.0551037006913331
0.00176502217087687;-0.05405323199095;-0.000329631157320348;0.00676589986468196;0.0570862139081033
0.00199074957376902;-0.0097655476933346;6.35925595537899e-05;0.00855638799960401;0.0693879625864176
0.00244928889760745;0.000799691842763961;0.00153263902704557;0.0063285917026964;0.0203334688897877
0.00313868579258485;-0.0370542713555056;0.0009906437258939;0.00787154691573988;-0.0433102887352586
0.00352418129232872;-0.0208851294058639;0.00203962924954356;0.00644410706623971;0.0381760878405808
0.00243414268659069;-0.0112138173310743;0.000659262314640877;0.00702168388395658;0.0561203741358277
0.00242046223793109;-0.00462230155376026;2.91708988779706e-05;0.00742598765635838;0.0055917039446981
0.00243072257442618;-0.00529461103482654;0.00048190324946305;0.00814383312980621;0.0134709231394825
0.00220084217819126;-0.00797303800228344;0.000364052817996344;0.00708769266312426;0.0199776331842214
0.0021475861459071;-0.00711349067011025;0.000257287328103185;0.00521469355424264;0.102582350549009
0.00175134172221729;-0.0143075789447663;0.000922967240497084;0.00518994026205488;0.0507828385522574
0.00231126294237574;-0.0365289544416078;0.00150113445625742;0.00571801049539589;0.106954046360304
0.0026305548423541;-0.00461697335153116;0.00152272092142702;0.00462061454173407;-0.0619662464416381
0.00353273157274074;-0.00699035578143609;0.00230450101135513;0.00393577345786994;-0.100294835298908
0.00321221820413331;6.13250637707119e-05;0.00242235144282183;0.00367173834119927;-0.124339162261077
0.0024551519470332;-0.108080855640883;0.00136286439557594;0.00398528004224569;-0.0925172834485619
0.00332459331812664;-0.147084361744272;0.00257754062485238;0.00370474273078319;-0.0742171614477332
0.00375455027601528;-0.0138029378388745;0.00334881919118427;0.00310241262087857;-0.0636945912972807
0.00423190021676231;0.0168260489796984;0.00402733429908456;0.00429882174329188;-0.00299918666124949
0.00396513146788988;0.0507418269581054;0.00274498158441166;0.00294564177035544;-0.0860614070760426
0.002880467324126;0.014112655708823;0.00100931310117564;0.00678240205947384;-0.0452419682797893
0.00230197978078547;0.0227349240254058;-0.000817368586559099;0.00703818607874851;0.0186051240341603
0.00379534732826969;-0.0227168354846314;0.000389139791031466;0.00689791742301726;-0.0773688491256607
0.00308616264147965;-0.038952944670306;3.67553325861733e-05;0.00911746262252883;-0.0418869459129734
0.00341400482186932;0.00411181769873534;0.00100406233937762;0.0104376382058814;-0.0120475803172023
0.00343696843212066;-0.0332569839562424;0.000857624427010623;0.00999207894649989;0.0733529890199272
0.00262078309331068;-0.0201474132885272;5.60081258455872e-05;0.00978580151160097;-0.0573912159414395
0.00200711725341568;0.0494323525969571;-0.000477235905642526;0.0111719858741213;0.0258235054900364
0.00135827311696538;0.0355124067396159;-0.00156706068772156;0.00974454602462138;0.0576453843025621
0.00193407342931959;-0.0138579604897637;0.000343633188781924;0.0102561140631703;0.00503253355022387
0.00230662136158064;0.00611346084995695;0.00134827894613705;0.00979405260899696;-0.0307543716958106
0.00378362122941817;0.0196581643217342;0.000761360460713512;0.0102808673553583;-0.0266876779178529
0.0041950118641248;-0.0582386357855048;7.99282629255355e-05;0.00984355919337271;0.00218584790565224
0.0052325273187569;0.0873909127028337;0.00016160677978358;0.0102148585761906;-0.0667954453029689
0.00518537862962434;0.125247618163004;0.000586918485423533;0.00952176639493052;-0.0581537210248067
0.00680333597740576;-0.140964009438526;0.00153088877311289;0.00722796131885539;0.0172834485563232
0.00275734328618521;-0.0557766131644841;0.00047665248766502;0.00831710617512127;0.0824522163481101
0.00353859462216724;0.0108556947475204;0.00172049961581926;0.00766526948084101;0.000508336722244151
0.00439044684498271;0.00552197711193705;0.0024521057596773;0.00844087263606053;-0.0583570557137055
0.00523032867522222;-0.0466120409105448;0.00473268663395248;0.00845737483085252;0.00970923139487651
0.00465770418130676;0.03325682944179;0.00314929024285952;0.00812733093501439;0.00533753558357072
0.00616768370216417;0.00696450414997635;0.00232258696865936;0.00830885507772527;-0.0617120780805215
0.0078701666791666;-0.0160194008525553;0.0054316213710672;0.00787154691573988;0.0763013420089482
0.00582420672330533;-0.0152707074608513;0.00215164550123474;0.00766526948084101;0.0423444489629923
0.0065365672285341;0.00153197101518335;0.00260962861361803;0.00769827387042465;-0.0369052460349738
0.00746781491232376;-0.034621245942535;0.00331614778444111;0.00681540644905776;0.0277551850345672
0.00682385665039587;-0.0127195740917367;0.00331439753050845;0.00591603683289876;0.0187576250508336
0.00666677578453123;-0.0292665335119649;0.000726355382060007;0.00752500082510965;0.00793005286701931
0.00617452392649398;0.0378682097922201;-0.000691933721384194;0.00643585596884388;-0.0226209841398939
0.00596565279070155;0.0185243530780703;-0.000258454164058175;0.00735172777979476;-0.0479869865799114
0.00486510955474273;-0.0196188083267905;-0.0010664880629766;0.00755800521469352;-0.0104209028060182
0.00445836050083193;0.00516122583656575;-0.00115925152140817;0.00762401399386126;-0.0100142334282234
0.00517878269902033;0.0188718951811801;-0.00191069387650331;0.00486814746361264;-0.068269621797478
0.00131381165882061;-0.0226715102047609;-0.00018961084270637;0.00464536783392189;0.0319743798291979
0.00152194991343407;-2.60830808909707e-07;-0.001842433973129;0.00566025281362426;0.0186051240341603
0.000778075517542554;0.0220267765807515;-0.00216273044280829;0.00371299382817913;0.0276535176901192
0.00268918533661089;0.0235478052127411;-0.00142120619333189;0.00558599293706064;0.0157076047173649
0.00462716746554809;0.00485880508761111;-0.00379980128783684;0.00443083930162713;-0.00543920292802003
0.00353224298528915;0.0284327381167589;-0.00399641314627409;0.00537146440476577;0.00726921512810144
0.00405356579672855;-0.0238687939054532;-0.0021895676697761;0.00418330637974862;0.0661346075640498
0.0036697803530677;-0.0357136889396954;-0.00309269869903625;0.00492590514538427;0.0217568117120785
0.00527039284629777;-0.00706778267410255;-0.000602087352840106;0.0043730816198555;0.0246543310288742
0.00655537784544191;0.00118722407308608;-0.000390890044963968;0.00320142578963001;0.00920089467263063
0.00550686917313659;-0.0559444605575476;-0.000578167215760157;0.00554473745008088;0.0385319235461577
0.0041525047557881;-0.0166726428432645;-0.000686099541608497;0.00658437572197101;0.0177917852785676
0.00681115337664034;-0.010537825611502;-0.00138795136861106;0.00387801577609814;0.0212484749898345
0.00880288012531266;-0.0113172642326109;0.000100931310117458;0.003745998217763;-0.0806730378202524
0.0076708229986911;-0.00594778589698639;-0.000315045707881455;0.00498366282715601;0.0116917446116297
0.00875548714245428;0.0622004992363125;-0.00214231081359387;0.00438958381464727;0.0381760878405868
0.00898097025162053;0.0481046000366631;-0.00259329291024628;0.00514868477507513;-0.0125050833672227
0.0213959774106476;0.0273253509296094;-0.000355301548332972;0.00567675500841613;-0.0266876779178529
0.00316213799028858;0.0543090483907341;-0.000574083289917308;0.00507442489851151;0.0346177307848722
-0.0035122108997514;-0.00549905373597134;-0.0019801206158328;0.00628733621571664;0.0454961366409106
0.00288315455511307;0.0384360649253927;-0.00106007046522321;0.00787154691573977;0.0285176901179343
0.00345993204237127;-0.000340880213815592;-0.00110616048545043;0.006254331826133;0.0501220008133441
0.00553227572064841;-0.0542118265121639;-0.00156472701581121;0.0102643651605663;-0.0114375762505083
0.00634552953474482;-0.00145756960825361;0.000490654519126422;0.00700518168916464;0.0585603904026031
0.016355953548037;-0.0143843212197486;0.0125843257759313;0.00515693587247101;-0.0156567710451457
0.0079639754699779;-0.0814385703923803;-0.00546896012163105;0.0052642001386185;0.0104717364782485
0.0102598479076125;0.015918656418527;-0.00187627221582731;0.00364698504901151;0.044225294835299
0.00900368956814462;0.0531858497385188;-0.00319187975522103;0.00500016502194789;-0.0642029280195204
0.00879506272607883;0.00752710502089643;-0.000643510029246806;0.00664213340374264;-0.07111630744206
0.0054040215144594;-0.00247639503044877;0.000789364523636309;0.00755800521469363;-0.00218584790564769
0.0092826730033202;0.0707886292609248;0.00232958798439007;0.0077642826495925;-0.0728954859699069
0.00790632215062514;-0.0540493946566813;0.000282957719115802;0.0105944090564044;-0.0646095973973167
0.00583568852843103;0.00934003432697908;0.00544095605870807;0.00968678834284964;-0.00111834078893824
0.0064928386515668;0.00384965106708773;-0.00230333417539995;0.00960427736889002;-0.0804188694591296
0.00458856905682836;0.0362289740782719;0.00123159535062552;0.010858444173075;-0.0398027653517692
0.00721008503131726;0.0293546825728224;0.00316679278218609;0.00883692531106639;0.0408194387962579
0.0109299455982304;0.044260956317604;0.000448648424742411;0.00747549424073402;-0.0217059780398533
0.00652142101751729;0.0335878277442597;0.000669763838236748;0.00702168388395652;-0.0690829605530707
0.00392482300308861;0.0144968681846954;0.00128410296860575;0.00958777517409826;-0.00838755591703944
0.00350048480089915;0.0344442351360174;-0.00196436833043855;0.00740948546156628;0.0344652297681985
0.0062192296783653;0.0956517502696789;-1.34186134838968e-05;0.00717020363708376;0.0192659617730782
0.00567421037549631;-0.0243533370244611;-0.00108632427421351;0.00906795603815314;0.0232309882065891
0.00834409650774837;0.0114128748364425;-0.00151688674165131;0.00440608600943915;-0.0119459129727543
0.00612859670599208;0.0713208377443512;0.000851790247234918;0.00821809300636989;-0.0425986173241151
0.000788091560311122;0.00393483368298042;-0.00251044755743307;0.00917522030430051;-0.00594753965026437
0.00254871644411936;-0.114686740908448;-0.000665679912393899;0.00671639328030627;-5.08336722239988e-05
0.00355691665162206;-0.0169725938504984;-0.00120009077983736;0.0145466847090663;0.00315168767791696
0.00401423450683125;0.0582007762315054;0.00121700990118644;0.00605630548863001;-0.0346685644570962
0.00330627128867111;0.104575185603406;0.000207113382033296;0.00753325192250576;-0.0339060593737288
0.000994519758843015;0.116051184402148;-0.00104023425398647;0.00920822469388427;-0.0558153721024809
-0.00152121703225649;0.0885821867176254;0.000907214955103194;0.00235981385524275;-0.0244001626677512
0.00411854792786415;0.236782020279416;0.00104373476185163;0.00629558731311264;-0.018401789345263
0.024856642334197;-0.0429237181091265;0.0347874637478655;0.00750849863031777;0.0392435949572996
0.397963762934437;-0.568194557207525;0.907709110130061;0.00577576817716752;0.103090687271249
