# max_attributes; 10
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; GDP279A
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; dm_PCA(copy=True, iterated_power='auto', n_components=5, random_state=None, svd_solver='auto', tol=0.0, whiten=False)
# prediction_type; rolling
GDP279A;0;1;2;3;4
1.29359412190527e-05;-0.014455099346290632;-0.16626572749201443;0.032450169603600414;-0.021344976472497244;0.0023549489605266673
0.0006338611197350651;0.25839479484723793;-0.10323351715612326;0.1348979155493168;-0.28162369151470645;0.13823789801694567
-0.000116423470971753;0.13095515371805808;-0.03820966361178477;-0.04295143529664723;-0.01897037868041157;0.11227354182947409
-0.000491565766325115;-0.18777732764356292;0.0897080911229973;0.13184003909140204;0.017051889455351306;-0.013074692985664752
0.000323398530477059;-0.017763812119723804;-0.05510715632078533;-0.042734027076253636;0.17368191269054178;-0.0495538532990941
-0.000245782883162558;-0.3193565539575699;0.09983015146104388;0.040349241386471564;-0.23209560917824054;-0.05082011790373103
0.000336334471696112;0.04078880035558495;-0.05509445031553887;0.018319354755261977;-0.03168839010152181;0.11209678811494632
-7.76156473145015e-05;-0.07259541170942553;-0.03187086730403054;-0.024243323176156798;0.00813888389474442;0.002542892934482629
2.58718824381978e-05;-0.058220634829226806;0.01784284668663507;-0.0011693143517532462;0.020451772047705017;0.042147015109554466
0.00212149435992965;-0.047925228641430416;-0.12616158033806685;-0.12103642482984399;0.06704669806831916;-0.10228251782086763
9.05515885335547e-05;-0.20973058879742965;0.01743392128507198;0.03965700488929974;0.02455927054447252;-0.03304479345924183
0.00248370071406396;-0.01327765806327796;-0.13905974252523948;-0.04317659470941154;-0.07001995158554726;-0.07430519930575406
0.000672668943392316;-0.08564062834406082;-0.13296019149435198;-0.0062867137461466395;0.0835287343493515;0.0063547318436520455
0.00117717065093658;0.007072948441924534;-0.060386359977707624;0.01697403302979876;-0.17735245874768024;0.028168938579556338
0.00130653006312738;0.02220322286303141;-0.025221243576557605;-0.01759598533687778;-0.04905948474359622;0.09246214467097
0.0022896615957777;-0.1315689454363809;0.010289335116093765;0.0056354784396922255;-0.049563189867181084;0.15706797246524404
-0.000789092414364069;-0.286586567466911;-0.18488562137909034;-0.15692299457099732;0.10371823084146917;-0.13727991747322363
0.00461813101521266;0.23006248272811988;-0.2271068206684003;-0.10448836038223168;-0.06502603513341815;-0.0816125319258711
0.0009831315326503211;0.11196099579465302;-0.16653425824840662;-0.18617106758060492;0.10503257266906707;0.012744270534775287
0.0042947324847356;0.27609384299431505;-0.15587343851965607;0.052189110187728316;0.11318489669109799;-0.005804277808802301
0.00250957259650215;0.31204832562077545;0.16459838496582505;0.24305951955154115;-0.1742117428526525;0.13738249051007048
0.00243195694918756;0.13283500025315947;0.30388016918949073;-0.11070632815892703;-0.1650486253867594;0.18930611546426515
0.00315636965745628;-0.43525922214497825;0.16440744524778547;-0.07273603443694762;-0.05341264239315208;0.03859187546166658
0.00466987478008905;-0.21183851156949057;-0.04193412873927341;-0.03113985386538807;-0.03636736452623996;-0.08845387752266465
0.00344096036427608;-0.04415101847846245;-0.1241833581042205;0.1899331813474235;0.08034942586072373;-0.021753971148826667
0.00483804201593711;-0.048694697750787136;-0.08119271763475455;0.04579904366917784;0.006164210215019719;0.06812772003539914
0.00423005277864015;0.06026969421994657;0.0067669557833733894;0.08516280267380927;-0.13358098286862746;-0.0010821537438821924
0.00787798820242163;-0.17985046167767033;0.022608288754521384;0.031716464236927346;0.059181213120531304;0.11950694477252345
0.00358325571768595;-0.0974477486711391;-0.048271027160403365;3.7022568614836496e-05;-0.1633180833632516;0.0670359778642852
0.00465693883886991;0.035179377217582505;-0.13113099248714144;-0.1186948391676942;0.08044247009761593;-0.07451141292480087
0.00527786401738592;0.07851355981049093;-0.18294661355271766;-0.19486624143743764;0.062136321128861846;0.07378752455804304
0.00632567525613169;0.07336600693432303;-0.0677764722354435;-0.08863027327310793;0.0797712327843375;-0.0724455843785145
0.00562713443030109;0.4189031901373844;0.016199136213272413;0.09825215507309921;0.049819430620584054;-0.06444135899506051
0.0091586463831109;0.10147499602148767;0.3036308877952825;-0.14933786054784345;-0.04017737429047843;0.06601976071776011
0.00310462589257988;0.05900968851226632;0.23201921828287772;0.17519018431951988;-0.01943197105255039;-0.017311747227184662
0.00737348649487737;0.2659118275094212;0.2831188324974204;0.2545480117259523;-0.2071933065761172;-0.051989816263789054
0.00759339749560181;-0.3699953518614189;0.3661335148991257;0.1379448161585247;0.11666972274974706;-0.1817098469170601
0.00695953637586667;-0.290148055132055;0.09514676462870467;-0.05949014508029185;-0.1511600615362947;0.05058621209432221
0.00500620925178516;-0.004948089255817928;0.020289690836655366;0.09198350942088238;-0.011205657659388704;0.2305308211824893
0.00329866501086623;0.0063081332726224;0.13438961648195433;0.2005714217974346;-0.05118572015849119;-0.007900034410632788
0.00670081755148505;-0.4656711829041686;0.22036494576695811;-0.1707574467980831;-0.15708208614610056;-0.0907541901350713
0.00410069336644936;0.014641496453537363;-0.17632257889504124;-0.13403387979187328;0.04759151250478078;0.01208371397114063
0.0037514229535340602;-0.21470884999551543;0.022147521236341207;0.10348322608505073;-0.05597644419427634;0.12388337026927637
0.00346683224671429;-0.4029731787358854;-0.14572671527534006;0.11650175459839167;0.05878156255040767;-0.11463201973169816
0.00464400289765085;-0.15373539755017726;-0.316023793341785;-0.09707974994000432;-0.1403187734463014;-0.03125681188618673
0.00840836179240401;0.19757953247801752;-0.3949183235809792;-0.05535246967276561;0.014293685376444588;-0.037360611684391275
0.00911983855945356;0.1447442444803501;-0.4428830670551866;0.03124746289243892;0.0711539642653497;0.10491687796585789
0.0064032909034461;-0.017823445387294346;-0.10059008686628514;-0.17640526044331703;0.3545994949344886;-0.39913193502226557
0.0108403187415917;0.287119620571281;-0.11053499804797537;0.009269742971663168;-0.09708993962424223;-0.04864487224904094
0.0199213494773879;0.15510763229955735;-0.02083208910203889;-0.26890271929644244;0.06536103639968532;0.22831700627751295
0.0275923626203043;0.3729738645529084;-0.11024511921085536;-0.30194893822822194;0.150893588457779;0.0026629796823121397
0.0309039635723896;0.9421761124406036;0.062051727258320144;0.14998106893480365;0.028864952773080856;-0.05677295438039288
0.0280709924454103;0.62074618620869;0.6302749561559654;-0.005622965291039322;0.2411034339584752;0.10128234426379353
0.0191710648866811;-0.3606201964114008;0.5754474483807898;-0.08873886347236941;0.3101102727467442;0.1957511585374452
0.00958553244334059;-0.6578773647137941;0.05965060853824574;0.02134749511716868;0.011052114646268308;0.016903105334225593
0.0108661906240298;-0.2688651943983435;0.06335248121501144;0.0515825944704914;-0.066214465696087;-0.20417517169111155
0.00870588844044295;-0.3270476561859208;0.06344610912773165;0.0340530359509234;-0.10987339540312345;-0.07419517543229462
0.00981837938528407;-0.06206299753893155;-0.1238407507633287;-0.04004724893983625;-0.09509906421358261;0.013399825957967829
0.010594535858429;0.1100812230634536;-0.03006085286756827;0.15066390296045992;-0.16076389363323135;0.08703226176424093
0.0120045534513092;0.00850851436190974;0.10193805462944193;0.24138324637749814;-0.07480359146508961;0.02183153847988187
0.0171918658801614;-0.24674337971560892;0.0017105445758466879;-0.10156109676114103;-0.15363797634764462;0.039174204872047855
0.0129876849839595;-0.2154349343858885;-0.05663808756721876;0.027734975916565173;-0.13550162268219837;0.07834104517032797
0.0149151402256029;0.07993706805428812;-0.11027180753017113;0.09603033494802876;-0.07429076008482625;0.19187375082492777
0.0148504605195073;-0.12493036088313142;-0.0657833227533016;0.01072154761500437;-0.05441365366029171;0.11421629049507526
0.0129359412190831;0.07734954100292907;-0.22054830356093277;-0.19982075602518926;0.09218806296134302;-0.08291551430742758
0.0148633964607265;-0.4195694626890559;0.08422467172050316;-0.08819090253441876;-0.31697851730727783;0.08124842686423725
0.0148763324019455;-0.10626099737655491;-0.22552011766703495;0.046234842443959596;0.10205556131333252;-0.07076430185704968
0.0160793749353204;-0.05158461490549414;-0.2168902793419116;-0.04910781017267799;-0.10324820925135567;0.1561798713549921
0.0198954775949498;0.20494460593940778;-0.3762765665821969;-0.030877982118141047;0.333241905672843;-0.16522446385568826
0.0214865983648971;0.1398708171908913;-0.030572290933036518;0.16185607662489704;-0.2565371930193342;0.038389174000751175
0.0209432888336956;0.13403347704129442;-0.15764583435764043;-0.017061681547654264;-0.05178622430796086;-0.01664432058329224
0.0185113318845078;0.13201537582091172;-0.3073554568067097;-0.10416102443628239;0.27699130167919445;0.17785203144943426
0.0226896408982719;0.14023796809635342;-0.19275643475329032;-0.25477223690131745;0.3674400761243917;0.011350973607355683
0.0240737866087135;1.0902524827991036;0.34176433063123796;-0.13326925345859383;-0.12711031855767946;-0.31722915629890963
0.0226120252509573;-0.5252616919568185;0.6898181362647003;0.08165800977614086;0.09838775306184519;0.17553542199443511
0.0225732174273001;-0.8335175553499092;-0.4911679245520337;0.4135736732820366;0.40856900398979373;0.1646169269470081
0.0319517748111352;0.28486192069179245;-0.32966166040940553;0.06826195724247534;-0.016333812536312862;-0.0477711488973037
0.0282779675049156;-0.09612006243347362;-0.018816513115427626;-0.24470845233307845;0.24111958519069604;0.09866154604155489
0.0211502638932008;0.304368951752318;-0.011829176563126449;-0.6184411173630858;-0.05622556998994975;0.2333299138732587
0.0244489289040671;0.6707391247849431;0.4414196527753656;-0.358876856742154;-0.21187954768032338;-0.24635729545594623
0.0162992859360447;0.228645669246971;0.06588193318851256;0.23502825999913374;0.29938230221617756;0.18800206032085776
0.013233467867122;0.03760625356952197;0.21614445981263072;0.17810344303258474;0.05467559052668048;0.056510489879262195
0.005847045431025539;0.04740466325759193;0.7325697106742861;-0.46525690366105255;-0.19472375489142552;-0.07482282442642679
0.000802028355583184;0.02810249325965772;0.23919790799529977;0.840633184757492;0.15559386646503687;-0.34454476438638953
-0.00963727620821697;-0.6628180080603306;0.2438127214261441;0.3795212938431456;0.015709177120149045;-0.10646599780310274
-0.0076322053192589;-0.4632094927259318;-0.03148216666854559;0.02558617670199913;0.03288091539679427;0.02644357705024785
-0.00447583566180287;-0.5308860927882819;-0.004028425866897815;-0.1832809153135322;-0.07267164045725412;0.11238437597127121
-0.00165580047604263;-0.24377555989641353;-0.12697937889225167;-0.11098880858046065;-0.021101831671771546;-0.09064792064535569
-0.00117717065093648;0.0029991775408979267;-0.17275207129369088;0.1208957805100485;-0.4298797182135714;0.25976382744847026
0.00377729483597211;-0.019509669280573433;-0.11137144667494182;-0.42730404162037716;-0.05515062356218379;0.19319667757331585
0.000814964296802279;0.3250070707886342;-0.2946113588411891;0.12291069003291413;0.044293480951059436;0.09414692258474694
0.00107368312118394;0.19416675830117913;0.11835202049053299;0.13369567220782033;-0.08294937696395305;-0.12824073492174184
0.00301407430404632;0.07877086113025858;0.12592507092161115;0.03663067934605285;-0.08756084421418868;0.06994506193973356
0.00131946600434651;0.10065363104248781;0.04778845333990547;0.13036738123353964;-0.09066937955969132;-0.07803775975759569
0.00402307771913479;-0.04175498502401709;0.009302069223252054;0.06759911326430677;-0.00423132787669823;-0.06124762064397009
0.00565300631273935;-0.1735368279731105;0.0007914558057456757;0.17478018832012168;-0.037668719943112765;-0.09223105623835703
0.00214736624236789;-0.012432501129856822;0.02464895135715231;0.24145952682365807;-0.08360918907491709;-0.026651509493754263
0.0086282727931285;0.06670496057566276;0.10926335155270489;0.14508276406562465;0.0408560678976491;-0.09429244308173644
0.008731760322881029;0.03119894373767185;0.0014039190848692392;-0.06695092367177476;0.003271275548617492;-0.17490447761978073
0.00607989237296902;-0.01447108515689869;-0.03196675576250175;-0.025500485789354103;-0.028609894559595842;-0.016714420374937308
-0.00016816723584811598;-0.2790032147114393;-0.031847441108256054;0.03278126475930867;-0.05992859375613917;-0.06611167486988244
-0.00196626306530068;-0.14296759419348187;-0.0013107227330857614;-0.4798558525223709;0.08688664167974199;0.024995181780096107
-0.00139708165166086;-0.17579565648615417;-0.07241601390654233;-0.009220577936479669;0.03258270687232361;-0.03364184942017596
0.0099736106799132;-0.02193240325383117;-0.06845847081337693;-0.3037628108500573;-0.08192071985185112;-0.08393418996524984
0.0115647314498599;0.16886568379416142;-0.13699709582938446;0.1867859307741548;0.024257849768743355;-0.030050333216237252
0.006222187726379279;-0.17577023247429954;-0.07228232500074928;-0.034020932049513466;-0.06590273650205089;0.0752543121513169
0.00514850460519511;0.0021621833757536984;-0.10383797209929085;0.0651787692154689;0.0676944785693577;0.1170923712776014
0.012935941219083001;-0.05781950293135751;-0.12813454152409698;0.16906213971790454;-0.04516098629589592;0.15504508657545757
0.0052907999586049295;0.047623576128271006;-0.203663308612904;0.005044319566285547;0.03094695391934074;0.08030662252457552
0.0047733623098416;0.2879681393895201;-0.12050051014602038;0.09249735245485372;0.047427130311269994;-0.03669024386836905
0.00583410948980645;0.24410788155131705;0.023178520117426875;0.1625928551567938;-0.007182181732396133;0.036574816367902496
0.00651971437441812;-0.0021449470207027615;0.09237548055017074;0.06645851834767609;0.05123467971006444;7.723036843629885e-05
0.0061057642554069895;-0.1489560871356861;0.07369963905262171;-0.11560837937383837;-0.08601419432075236;0.01338871669174292
0.00394546207182034;0.05778616330719609;-0.05680375132764954;-0.21787256585252052;0.2196671062213685;-0.09012386336113601
0.0093914933250544;0.21834577543674916;-0.07778231322162646;-0.055966329778169045;-0.08869143239977514;-0.2190051496751531
0.0105427920935527;0.2979211936736252;-0.023570800966541957;-0.0924484731489866;-0.07482040118096828;-0.26776839166850547
0.0119786815688712;0.29082205854781096;0.2383128328128005;-0.0019987938256367903;0.25488347302485753;0.09787810749763892
-0.00227672565455883;-0.2503664887761516;0.40645166307398883;0.015592309671583577;0.14435315219456502;0.1550233029633846
-0.00362206354134331;-0.33438459033157375;0.11304390504684171;0.07953459119639134;0.15215974696074241;-0.12981698975773504
-0.0044111559557074;0.14742141632963268;0.0593793535364104;0.0697292905015851;-0.15514428712214393;-0.22663502895072382
-0.00178515988823325;-0.1206528723169388;0.2930670430097832;0.03424039617073969;-0.05785663838266539;0.01602856932544827
-0.004074821484011061;-0.14770628511706566;0.047373424562913186;-0.08924781179465778;0.14613385444271057;-0.0745828037502042
-0.00111249094484134;0.12513749393592713;0.02296402893341253;0.14488354646410884;-0.08100711688844278;-0.15151793336191835
-0.00235434130187295;-0.053859970681750365;0.10290044885683707;-0.0032611056325947455;0.043766181129223175;0.21097572280464444
0.00412656524888733;-0.1382313380270835;-0.08591618519583938;0.02318370234747081;0.038122865677451705;-0.08449819363225777
0.00046569388388695304;0.10375905399402725;-0.1134467326279971;0.056603213004810506;-0.23548531700603553;0.003524437217786441
-0.000491565766325253;-0.06844100641643219;-0.022615284050839717;0.06152570399655082;-0.06906629035552289;0.039951625821789516
0.000349270412915437;-0.2712788534524724;0.1126954205826246;0.07385282439646353;-0.010070863324918584;0.10107928304373226
0.00439822001448831;-0.17772426512517223;0.03181503034929265;-0.11750588009726981;0.1192027024751814;0.06896818543850762
0.00296233053916983;-0.2620899316971656;-0.06292254328450465;-0.24191606157064674;-0.1731428583883301;0.11364465519164355
0.00139708165166108;-0.07260847177656478;-0.11250380242459795;-0.02674312995344147;-0.02408371568819216;-0.01736285186976072
-0.0028459070681983198;-0.17589113469949452;-0.14428863239439674;-0.09303720585411256;-0.07105476362908264;0.08558608007953336
0.00131946600434651;0.17605271395223138;-0.3136315727804238;0.09245125075151557;0.03469500593713342;-0.025010234581192673
0.00384197454206769;0.4084196924712078;-0.14105006243003584;0.3306868336027496;-0.03700229979954223;-0.03186014830275911
0.000388078236572498;-0.0018015099618630265;0.11021646970802812;0.16616175011029738;-0.02349105627413535;0.14043004378001975
-0.00282003518576002;0.10711266740932668;-0.048442020182064116;0.09316806978266849;-0.05731016588499531;0.05737443782683566
-0.00792973196729796;0.05130597152244038;0.10000168954626781;0.029209788199007197;-0.021045368147099168;0.010141191037676163
-0.00809789920314608;-0.34802812775441944;0.14719249110630397;-0.22710970268207836;0.01975634826510492;0.03970402016570139
-0.000142295353409816;-0.06994109839752763;-0.044575015712770095;-0.01492067735657949;-0.03164299175533111;0.05303581133146758
-0.00341508848183814;-0.08394086921142058;-0.03779427672323181;0.05499393924040084;0.10233747783506905;-0.07959447076624612
-0.00525199213494776;-0.10910113642568284;-0.01033110212018599;-0.033220917042269545;-0.03328783269753592;0.012517027504458154
-0.00459225913277439;-0.09253866986545504;0.031230750349024516;-0.07021433035514855;-0.013561595201378788;0.08987192672692483
-0.0038937183069441797;-0.11639631588887166;-0.060357170414157155;0.1564176807246376;0.04277243178124624;-0.06008404580971519
-0.0068301769636758295;-0.05104896407400447;-0.07192210855040608;0.09007520774247899;-0.11214267666215236;0.030778515450302458
-0.0108791265652489;0.0930493594172465;-0.028653120585417705;0.14346346401078575;-0.0892579040289394;0.07004553455302218
-0.008136707026803141;0.1085249129264729;-0.022796054138129875;-0.06741057962658355;-0.05891378332992376;0.10368919312815711
-0.00592466107834011;0.10296247978735436;0.019591336504472503;0.14286890469743538;-0.04083790581378009;-0.011931554263696196
-0.00509676084031885;0.0513508644300908;0.060484091214187664;0.1294781603409231;-0.16553486695011396;-0.09604059115357386
-0.00138414571044188;-0.20374899680176414;0.06452239420647249;-0.04301958417629452;0.1480336200401224;0.057068990522800074
-0.0051355686639758;-0.14699705706680782;0.010024360919352894;-0.21256912081451637;0.029651189692420345;-0.12569590904119854
-0.0064420987271036605;-0.12509457525786596;-0.011178168321779366;-0.04434383169589215;-0.06991584349161233;-0.031787158853414495
-0.00144882541653724;-0.19917346411995215;-0.05941901857117682;-0.056674309099602915;-0.027696973059306268;-0.027913280956127728
0.00190158335920543;-0.042015157164902915;-0.09457377800950523;-0.05220165511209352;-0.03931979598564689;0.06070339751489466
0.000892579944116623;0.20976851758827167;-0.13931453649837094;0.0508513854334101;0.008689696888851193;0.019987791783092075
0.00452757942667903;0.16260846829716244;-0.12107896918690741;0.1881428130453374;0.0869243038027437;-0.025219688800726916
5.1743764876155396e-05;0.21204817164703554;-0.046134911310673724;0.13004832156717538;-0.07212412176083359;0.01881743065950006
-0.00763220531925868;0.35922030079482276;0.13498999453562827;0.05264954598470235;-0.18112546840907343;-0.13514659332242135
0.00178515988823313;0.09242815969345715;0.3830340530536244;-0.13922238488847571;0.06461313254683579;0.07183286436624331
0.0009701955914315221;0.05807630853126649;0.25737914211938867;0.051007545768992;0.2240239759296253;-0.05701864880233354
-0.00328572906964741;0.2907044389302021;0.3084962507501312;-0.07758741544262408;0.0014249304079040402;-0.0942715063854236
-0.000284590706819632;-0.46834262552837863;0.32486225139474334;-0.07263076587645977;0.12058103812901128;0.0657122577426463
-0.0007373486494876009;-0.2115958488735269;0.05887160011022532;-0.054006206128941546;0.09137447225797152;-0.24729318161751565
-0.0013582738280040199;0.20755058690650927;-0.1774541735361109;0.22240228062125314;-0.15346233065223247;-0.16864675268474047
0.00342802442305723;0.08476778612852112;0.11620658642156338;0.061662046675043575;0.0035820130452938093;0.019065373727760185
0.000245782883162682;-0.003248060410468797;-0.02690595146746177;-0.03866261843533587;-0.06987563423752771;-0.10424384001756287
-0.00417830901376393;-0.012632151778128533;0.1217826401770514;0.10806113315634228;0.0807498322111668;0.11909671132611412
0.00217323812480597;-0.24949630341811782;0.22315580268346513;-0.06093613686237412;-0.02663156808020609;0.0669390497891271
0.00439822001448831;-0.42884779858025335;0.09561554514617934;0.01009296735398263;-0.006496703175392217;-0.03143278190003827
0.00354444789402886;-0.16423574434306934;-0.1353050464652459;-0.053823884246376075;0.03190899013005153;-0.19103847307112873
0.0078391803787643;-0.019255178223246332;-0.02769413960569906;-0.21915632890957273;-0.1637286018773485;0.057963529910875417
0.00412656524888733;0.04642433505896675;-0.14219038727419145;0.10402159031420183;-0.08696996752401871;0.07875394989939954
0.0082531304977751;0.024396013971370135;-0.10686801284657722;0.08815187649901915;-0.009639108885264456;0.031150932265930464
0.0141260478112389;-0.04240772821543163;-0.08229016233595873;0.027497591498681483;-0.11305405373043514;0.1550937589986445
0.00880937597019527;0.12706954068984627;-0.14542742336540732;0.04917038355636968;-0.06383302629933998;0.09733906447746905
0.00663613784538974;-0.15887798750618354;-0.025345876545440106;0.047301169495088474;-0.03944543572376151;0.013014431003279179
0.0146822932836592;-0.16765831276425952;-0.1280134452572119;-0.10979971494848753;0.038792873896268225;-0.08030876363969879
0.0143588947531824;-0.030167514629096438;-0.11260187932868393;0.16209076016668222;-0.014976547510262683;0.12424963604558906
0.0110343578598776;0.09617790113269031;-0.22629750215170302;-0.2547061609150855;0.04995966776566793;-0.17785060621404308
0.0059505329607783;0.11696550239784603;-0.14350433986423636;-0.010806029203621436;0.15611603830601362;-0.035237111177138215
0.00984425126772226;0.15897691441975467;-0.06334176043486289;0.0850086181448344;0.14117010951554848;0.17028647071846076
0.00469574666252714;0.02228679669954942;-0.037114989839553844;-0.0436018054923512;0.1052343059951163;-0.061902803424164446
0.000983131532650616;-0.16372359669083159;0.06267077107304654;-0.14268127033567884;-0.04878045612414802;-0.16187122819836075
-0.00222498188968234;0.21250731246267918;-0.02680643244694205;-0.0868008767787198;0.07664612488429708;-0.09409053643070867
0.0059117251371209;0.1707540349645143;-0.04702274223264859;-0.136412686789619;-0.03476685232546428;-0.2977088205972088
0.00209562247749162;0.16569402873291583;0.052501924684841;-0.033816248579880186;0.02517842850909274;-0.37404644242232143
0.00790386008485955;0.0691320044044655;0.13866290355327948;-0.22976530744078494;-0.09043231424894264;-0.18796445913560927
0.0145529338714685;0.32225022684210225;0.14656692469839125;-0.06191673725386026;0.2543206562454157;0.11118428973222887
0.0163122218772638;1.26627762752261;0.31358222418507453;0.10666356476893506;0.44097697697607535;0.4455811015962929
