# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; LHELX
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=6)
# prediction_type; rolling
LHELX;GDP284A;CPILFESL;FYBAAC;FYAAAC;FYGT5;FSDXP
0.007375340708672409;0.0038611228062968897;0.00160511353503073;0.0307566684812197;0.029105392156863;0.0372420734776041;0.06066666666666599
-0.00705467372134194;0.00575060843491033;0.00178345948336728;0.0220468154599892;0.0058210784313722395;-0.0135883241066935;0.0193333333333339
-0.0405643738977056;0.0058841047021492895;0.00107007569002045;-0.0209580838323357;-0.0242034313725487;-0.0415198792148967;-0.0566666666666659
-0.0198813532146849;-0.00044156457625203093;0.00142676758669415;0.00816548720740344;0.0131740196078428;0.00729743331655786;-0.036000000000000004
-0.00721500721500723;-0.000349144083548115;0.0019618054317043897;0.0285792052259119;0.032475490196078996;0.0420231504781071;-0.019333333333334
-0.0121853455186821;0.00192029245951467;0.00196180543170382;0.0321175830157864;0.0376838235294118;0.0291897332662307;0.0006666666666660941
0.0532307198973881;0.00252616013390704;0.00231849732837806;0.008709853021230559;0.0091911764705882;-0.00528434826371416;0.0273333333333339
0.0663780663780663;0.0072087984309054;0.0019618054317038602;0.0157866086009796;0.0116421568627446;0.017362858580775003;-0.037333333333334
0.0437710437710437;-0.0043232252698164894;0.00267518922505119;-0.0130647795318455;-0.0162377450980387;-0.0251635631605432;-0.00599999999999995
0.0889850889850889;0.00250562224663949;0.0028535351733882603;0.0133369624387595;0.0153186274509798;0.0188726723704076;-0.020666666666666
0.0311046977713659;0.00542200223862969;0.00267518922505119;0.0285792052259119;0.0419730392156866;0.0420231504781072;0.036000000000000004
-0.0206830206830205;0.000605867674392309;0.00321022707006143;0.0171475231355472;0.0171568627450984;0.0148465022647208;-0.00133333333333407
-0.076158409491746;0.00494963083147636;0.0028535351733877698;0.0269461077844312;0.0162377450980385;0.0508303975842975;0.0486666666666681
-0.0105820105820106;0.008410264836056341;0.00285353517338773;0.0372890582471417;0.0370710784313732;0.0349773527931559;0.008000000000000009
-0.21067821067821;-0.000349144083548109;0.0032102270700614197;0.0313010342950469;0.0392156862745092;0.00503271263210814;0.0453333333333321
-0.163219496552828;0.007332025754510609;0.00392361086340876;0.0179640718562875;0.0226715686274513;0.00301962757926527;0.0819999999999999
-0.0899470899470897;-0.0008112465470676981;0.0028535351733877698;0.0353837778987478;0.00735294117647062;-0.0218922999496728;0.00133333333333407
-0.0838544171877502;0.00139657633419253;0.0035669189667350797;-0.0108873162765376;-0.0287990196078429;-0.0732259687971814;-0.078
-0.0184383517716854;0.0111212659553711;0.00214015138004095;-0.0609689711486124;-0.0634191176470588;-0.0777554101660794;-0.0880000000000001
0.0112233445566782;0.000965280701574242;0.0023184973283775197;0.0062602068590095795;0.0235906862745092;0.0505787619526923;-0.031333333333334004
-0.000641333974667591;-0.001817603023177;0.00196180543170435;0.0078933043004894;0.00765931372549084;0.0271766482133871;0.018000000000000002
0.0080166746833415;0.00243373964120305;0.00124842163835708;-0.0236799129014698;-0.0235906862745102;-0.0538500251635629;0.011333333333334
0.040564373897707;0.011706595742496;0.0019618054317043603;-0.0146978769733261;-0.00612745098039247;-0.00629089079013556;-0.05533333333333401
0.027096360429694;0.00319364147010197;0.00178345948336728;-0.000816548720740495;0.00398284313725555;0.0196275792652239;-0.010666666666665998
0.0347923681257013;0.00155061048869906;0.00178345948336728;-0.00435492651061481;-0.0064338235294118;0.00780070457976817;-0.0033333333333339103
0.0808080808080806;0.00930366293219415;0.00124842163835756;-0.014425694066413001;-0.00643382352941174;0.00553598389531929;-0.0186666666666661
0.0925124258457575;0.0118914367279038;0.00178345948336728;-0.0021774632553069303;0.007659313725489841;0.032209360845496006;0.00466666666666599
-0.0014430014430014699;0.0194083034678223;0.00249684327671465;0.0103429504627104;0.007965686274510159;0.0105686965274281;0.0433333333333341
0.0152316818983501;0.0262268820406445;0.00249684327671407;0.0304844855743066;0.025735294117647006;0.0465525918470058;0.024
-0.0134680134680134;0.0243887411301999;0.004101956811745329;-0.00244964616222115;0.00582107843137231;-0.0382486160040263;0.052000000000000005
-0.0755170755170754;0.0350170977911502;0.00392361086340823;0.00870985302122979;0.0226715686274513;0.0148465022647208;0.0659999999999999
-0.0068943402276719894;0.0184635606535156;0.00659880008845994;0.0424605334784978;0.0428921568627444;0.0785103170608957;0.052000000000000005
-0.0886644219977583;0.0312792023084585;0.008917297416836929;0.0609689711486123;0.0572916666666673;0.0296930045294411;0.19266666666666601
-0.146544813211478;0.0298723570306322;0.007847221726817;0.0620577027762658;0.00275735294117641;-0.0608958228485156;0.078
-0.115760782427449;0.0174572041774063;0.00588541629511262;0.0062602068590119605;-0.0284926470588234;-0.0286864620030195;-0.12266666666666601
-0.0176366843033511;-0.00187921668497965;0.0044586487084184705;-0.00136091453456988;0.0153186274509797;0.0352289884247611;-0.11066666666666601
0.0211640211640211;-0.0018997545722471698;0.00374526491507163;-0.0038105606967910296;0.00367647058823539;0.0352289884247611;0.022000000000000002
0.0163540163540163;0.0038303159753955702;0.00499368655342924;-0.000272182906910723;-0.00949754901960753;-0.0274282838449929;-0.0226666666666681
0.0347923681257017;0.00921124243949023;0.00552872439843896;-0.0264017419706017;-0.0232843137254899;-0.0284348263714136;-0.0873333333333319
0.0150713484046816;0.00702395744549766;0.00410195681174527;-0.0293957539466546;-0.00214460784313791;0.00125817815802659;0.00333333333333197
-0.00785634118967435;0.0038405849190293897;0.00499368655342872;-0.0225911812738164;-0.0064338235294118;-0.0130850528434824;-0.00533333333333208
0.008337341670674821;0.011747671517030999;0.004280302760081929;-0.0332063146434408;-0.025735294117647006;-0.0644187216909911;0.0486666666666661
0.0303030303030302;0.0075374046271859405;0.0051720325017657895;-0.00870985302122973;-0.0137867647058824;0.024408656265727004;0.05
0.0400833734167065;0.0100122200429242;0.00517203250176523;-0.00898203592814373;-0.0018382352941176399;0.0037745344740816;0.0593333333333339
0.0336700336700337;-0.00338875139914352;0.0046369946567556;-0.0136091453456726;-0.00612745098039152;0.0105686965274281;0.04466666666666599
0.0492223825557161;0.00322444830100321;0.00445864870841844;0.00925421883505689;0.014399509803921;0.0309511826874685;0.06466666666666598
0.0429693763027094;0.0134523161602366;0.00588541629511263;0.0206859009254226;0.0318627450980394;0.0332159033719175;0.09266666666666802
0.0649350649350648;0.0173545147410685;0.00695549198513309;0.0223189983669023;0.0202205882352942;0.0266733769501758;-0.04533333333333401
0.000320666987335239;0.0116860578552285;0.00749052983014328;0.00244964616222099;0.00765931372548995;0.0196275792652239;-0.0439999999999999
0.0373577040243674;0.0238034113430751;0.007847221726816959;0.0234077299945567;0.0251225490196085;0.0309511826874685;0.05333333333333401
-0.0161936828603463;0.022037153038067;0.008382259571827259;0.030212302667395004;0.0245098039215679;0.0251635631605439;0.00866666666666605
0.0291806958473593;0.0314537743502326;0.008738951468500341;0.0193249863908493;0.00888480392156904;-0.00478107700050379;0.0253333333333339
-0.0211640211640212;0.0189051252297676;0.00980902715852083;0.0;-0.009191176470588371;0.0007549068948162759;-0.0233333333333339
-0.0171556838223472;0.0152801881270473;0.0117708325902252;0.11622210125204699;0.11519607843136902;0.11600402617010601;0.0459999999999998
-0.0729517396184078;0.0245735821156078;0.014802713711950001;0.135819270549807;0.147058823529412;0.121540010065425;-0.0186666666666658
-0.144941478274811;0.0118914367279038;0.0139109839702662;-0.0100707675557951;-0.0863970588235294;-0.14620030196276002;0.0459999999999999
-0.0171556838223507;0.0246043889465091;0.006420454140122879;-0.0155144256940662;0.0343137254902023;0.024911927528937998;-0.13666666666666802
0.0266153599486931;0.0300469290724064;0.0135542920735924;0.12275449101796199;0.11519607843136902;0.14972320080523902;-0.0660000000000001
-0.0101010101010101;0.0234748051467946;0.0105224109518682;0.04708764289602901;0.0306372549019577;0.0415198792148966;0.034
-0.00192400192400194;0.00403569484807098;0.0101657190551944;0.0427327163854085;0.0753676470588236;0.074987418218417;0.0126666666666679
-0.00994067660734294;0.0015198036577976901;0.0158727894019705;0.0577027762656533;0.0860906862745128;0.0933568193256188;0.077333333333332
-0.0703864037197372;0.0032655240755382602;0.009452335261847241;0.0168753402286285;-0.0278799019607812;-0.0978862606945166;0.048666666666668
-0.03799903799903799;0.00548361590043245;0.00606376224344968;0.0285792052259117;0.0361519607843106;0.019627579265224;0.102
-0.0371973705307037;-0.000564791899857364;0.00927398931351059;-0.0206859009254191;-0.0459558823529412;-0.0249119275289381;-0.024
-0.0338303671637002;-0.006941805896427461;0.00856060552016374;-0.0432770821992381;-0.06954656862745401;-0.0719677906391518;0.0219999999999999
-0.016033349366683002;-0.005637650054938771;0.0017834594833673898;-0.15187806205770302;-0.17248774509803302;-0.19929542023150398;-0.219333333333334
0.0126663459996796;0.0040562327353385105;0.0032102270700613603;-0.0454545454545483;-0.00306372549020228;-0.0259184700553649;-0.0566666666666661
0.0221260221260221;0.00338875139914352;0.0051720325017657895;-0.0476320087098505;-0.0251225490196048;0.00780070457977355;-0.076666666666668
0.0368767035433698;0.00533985068955956;0.0065988000884578705;0.0225911812738188;0.0710784313725459;0.090337191746346;-0.0113333333333319
0.0524290524290524;0.009467966030334509;0.00695549198513301;0.00653238976592252;0.00612745098039535;-0.00100654252641919;0.0053333333333319705
0.0477793811127147;0.0012425421796860001;0.007490529830143309;0.0111594991834462;-0.0116421568627483;0.0176144942123779;0.040666666666668
0.0392817059483722;0.00627432456023247;0.00677714603679808;0.0781164942841618;0.0854779411764706;0.102918973326628;0.0486666666666661
0.00705467372134055;-0.0099916821556566;0.006955491985133179;0.00081654872074044;-0.0205269607843107;-0.0135883241066934;-0.00866666666666605
0.0142696809363477;-0.0104743225064439;0.0057070703467776394;-0.0900925421883484;-0.0588235294117647;-0.10115752390538499;-0.012
0.0020843354176686103;-0.0104537846191762;0.00624210819178256;-0.0174197060424659;-0.00857843137254577;-0.0221439355812834;-0.048666666666668
0.00464967131633814;-0.00370708865179026;0.00606376224345295;-0.0304844855743033;-0.0575980392156894;-0.0661801711122243;-0.019333333333332002
0.00448933782267097;-0.00989926166295285;0.00517203250176196;-0.0449101796407186;-0.0551470588235295;-0.0410166079516886;-0.013333333333334
0.00481000481000476;-0.0013863073905586699;0.00677714603679813;-0.0402830702231874;-0.0416666666666635;-0.0407649723200804;-0.0313333333333341
-0.00272566939233615;-0.00470317618426597;0.00642045414012293;-0.0783886771910727;-0.0922181372549052;-0.0810266733769498;-0.0733333333333319
-0.0117043450376782;-0.00335794456824223;0.00499368655342702;-0.060696788241704006;-0.052389705882353;-0.057121288374434004;-0.0606666666666679
0.0126663459996791;-0.00344009611731244;0.0057070703467777;-0.0076211213935737905;-0.0159313725490193;-0.0359838953195766;-0.0006666666666660941
0.0165143498476835;0.00820488596338098;0.005885416295112579;-0.007076755579752291;-0.0140931372549017;-0.013085052843483;0.00466666666666599
0.0163540163540163;0.00421026688984505;0.00499368655342708;-0.0353837778987454;-0.0284926470588234;-0.00100654252642152;-0.0786666666666661
0.0384800384800384;0.0125383801768312;0.007490529830143309;0.056886227544912994;0.0735294117647058;0.0913437342727728;-0.0106666666666659
0.0373577040243689;0.00341955823004492;0.005885416295112579;0.0449101796407188;0.0542279411764706;0.0357322596879716;-0.042
0.0171556838223521;0.0161325104486501;0.007312183881808321;0.0386499727817067;0.041973039215682996;0.015349773527931999;0.15466666666666598
0.00577200577200571;0.0114601410952856;0.006242108191788;-0.0511703864997307;-0.0603553921568593;-0.0543532964267739;0.005333333333333971
0.0238896905563588;0.020486542549368002;0.00784722172681318;0.0185084376701171;0.0232843137254899;0.0387518872672367;0.0166666666666661
-0.00513067179734006;0.0124151528532258;0.007312183881808321;0.00762112139357374;0.0140931372549015;0.0259184700553595;0.00933333333333386
0.0155523488856806;-0.00219755393762633;0.0080255676751535;-0.04572672836145901;-0.0416666666666663;0.0025163563160549;-0.006666666666667821
0.00384800384800388;0.010063564761093;0.00713383793346811;0.0106151333696245;0.0162377450980394;0.0387518872672367;-0.00533333333333208
-0.0216450216450216;0.00110904591244698;0.00731218388180843;-0.0225911812738108;-0.0183823529411763;-0.0359838953195774;-0.024
-0.025012025012025;-0.00630513139113376;0.0065988000884577;-0.0391943385955387;-0.0477941176470588;-0.0606441872169096;-0.04
-0.00945967612633958;-0.00306014520286302;0.00838225957182881;-0.00598802395209636;-0.0070465686274512294;-0.0140915953699046;0.00400000000000011
-0.0139490139490139;0.00100635647610925;0.008917297416839002;0.0231635819270552;0.02791875;0.0405133366884753;0.028666666666666
-0.033028699695367994;0.00350170977911513;0.00927398931350909;0.0174825802939549;0.0185018075980394;0.020130850528435003;-0.00866666666666605
-0.0519480519480519;0.00934473870672914;0.0107007569002048;0.00844665215025048;0.0008933517156856641;-0.0166079516859587;0.0373333333333321
-0.0772807439474106;0.0150850781980058;0.00838225957182881;0.0150359281437127;-0.0100974571078428;-0.030196275792652;0.052666666666668
-0.0562770562770562;0.00403569484807098;0.0107007569002048;-0.0322893304300518;-0.0332413602941176;-0.0286864620030196;-0.0820000000000001
-0.0194003527336859;-0.00587383575851552;0.00677714603679269;-0.0229142896026134;-0.0024098039215689803;0.0100654252642171;-0.0519999999999999
-0.00801667468334152;-0.00679804068555456;0.008203913623493821;-0.0194177735438215;-0.0111241115196075;-0.0216406643180677;-0.013333333333334
-0.0144300144300144;0.0022899744303303;0.0071338379334680005;-0.0232360097985841;-0.0313257352941176;-0.0704579768495215;-0.00333333333333402
-0.00416867083533712;-0.00139657633419243;0.00677714603679824;-0.0162553347849759;-0.0153062193627453;0.0022647206844489997;-0.036666666666666
-0.00432900432900435;0.000708557110729924;0.0067771460367928;-0.00590250408274362;-0.000213664215685749;0.00452944136889788;0.0146666666666659
-0.00288600288600288;0.00045183351988586906;0.00606376224345284;-0.0348499727817094;-0.0273181678921572;-0.0787619526925009;-0.00666666666666593
0.0158730158730159;-0.0021256713321901;0.0071338379334680005;0.0137223189983672;0.00385965073529421;0.0226472068444891;-0.00133333333333407
0.0161936828603492;0.000400488801716947;0.00695549198513312;-0.0382325530756675;-0.0265090686274513;-0.0319577252138907;-0.033333333333332
0.00304633637967;0.00258777379570962;0.00677714603679813;-0.0212796679368536;-0.0300758884803916;-0.0226472068444891;-0.00333333333333402
0.0232483565816897;-0.00154034154506522;0.00481534060509214;-0.042291317365269;-0.0471222732843143;-0.0176144942123801;-0.00666666666666593
0.0248516915183584;-0.0012630800669535302;0.00642045414012271;-0.0057806477953187795;-0.00454522058823531;0.00176144942123777;-0.00933333333333397
0.0176366843033506;0.00492909294420885;0.00535037845010244;0.0240740609689712;0.0292420343137261;0.0379969803724212;0.0006666666666659831
0.0339907006573674;0.00385085386266315;0.00570707034677231;0.0612909907457811;0.0721389705882353;0.0898339204831402;0.030666666666668
0.0173160173160173;0.0064899723765417;0.00624210819178783;0.0197874523679919;0.0210496323529411;0.0218922999496727;-0.012
0.0477793811127142;0.00666454441831565;0.00535037845010244;0.0299992651061514;0.0363167892156857;0.0510820332159028;0.00933333333333208
0.0;0.0112958379971452;0.0071338379334680005;-0.0269468971148616;-0.0266848651960782;-0.0181177654755914;-0.0100000000000001
-0.0339907006573669;0.008163810188845929;0.00695549198513312;-0.0525508982035927;-0.0570557904411764;-0.0749874182184192;-0.040666666666666
0.00978034311367626;-0.00260831168297726;0.00570707034677775;-0.0146037289058248;-0.0209746323529412;-0.0239053850025165;-0.0279999999999999
0.0105820105820106;-0.00507285815508152;0.0060637622434474;-0.0337719379422976;-0.0408831801470588;-0.0299446401610463;-0.0220000000000001
-0.00881834215167532;-0.00207432661402129;0.00588541629511263;0.005534485574305999;0.00555520833333367;-0.00880724710619046;-0.022000000000000002
-0.000801667468334322;-0.0037070886517903703;0.00517203250176745;0.0480412901469791;0.051929901960784;0.06945143432310001;-0.00599999999999995
0.0137886804553473;-0.00756821145808728;0.0057070703467776394;-0.000544338595536653;-0.00216829044117645;0.00402617010568662;0.00266666666666593
0.004810004810004821;-0.0101867920846983;0.00570707034677231;-0.0306020958083829;-0.0326107536764706;-0.0332159033719174;-0.038
0.0153920153920153;-0.00257750485207575;0.0051720325017673395;0.0127985302123025;0.0178530637254899;0.0191243080020135;-0.025333333333331997
0.0112233445566778;-0.000842053377969054;0.0057070703467776394;0.00927101252041374;0.013454473039216002;0.0161046804227477;-0.01
0.0198813532146864;-0.00276234583748358;0.00392361086340665;-0.0349307022319002;-0.0371360294117647;-0.0332159033719174;-0.042666666666668004
0.0298220298220284;-0.00434376315708407;0.0051720325017673395;-0.0261344855743058;-0.0268177696078428;-0.0223955712128839;-0.00533333333333198
0.0128266794933477;-0.0101867920846983;0.005528724398437429;-0.0148260479041919;-0.0192757659313732;-0.0246602918973321;-0.015333333333334
0.0214846881513563;-0.00557603639313631;0.0051720325017673395;-0.00026782798040286804;-0.00252196691176473;0.00603925515853038;-0.021333333333334002
-0.0269360269360268;-0.00784547293619908;0.005528724398437429;-0.0103850843767006;-0.013652420343137;-0.0354806240563663;0.00866666666666799
0.00128266794933135;-0.00303960731559527;0.005172032501767229;0.009965187806205509;-0.0145856311274512;-0.054856567689985;-0.004666666666667979
0.0410453743787109;-0.00214620921945763;0.00410195681174175;0.0126324169842134;0.00782009803921602;0.0372420734776041;-0.032666666666666
-0.0202020202020202;0.0019408303467821602;0.00445864870842216;0.0273635274904737;0.0473874999999999;0.042274786109713;-0.011333333333334
-0.0150713484046849;0.0020537887267536603;0.004993686553427129;0.0296264561785518;0.0361243566176472;0.0249119275289381;-0.000666666666666014
0.0229276895943578;0.00474425195880102;0.00535037845010233;0.0111528034839415;0.0145658394607839;0.0218922999496728;-0.0033333333333339897
0.0222863556196873;0.0067158891364844705;0.00624210819178783;0.0074188894937401405;0.0208718137254908;0.0395067941620538;-0.00666666666666602
-0.0218053551386868;0.0054220022386297605;0.00606376224344751;0.0217186173108324;0.00492233455882357;-0.0128334172118772;-0.00933333333333399
-0.042007375340707004;0.00240293281030179;0.00642045414012293;-0.0227848666303752;-0.0148268075980396;-0.0271766482133869;-0.009333333333331991
-0.00272566939233765;0.00106797013791193;0.00588541629511263;-0.00828089275993515;-0.0184306372549016;-0.0382486160040263;0.013999999999999999
-0.0678210678210677;0.00018484098540783;0.0071338379334680005;-0.0271402014153513;-0.0301530024509807;-0.05686965274282799;0.013999999999999999
-0.0801667468334135;-0.00336821351187611;0.00606376224345295;0.0127581382689171;0.0134058823529411;0.00276799194765928;0.007333333333332041
-0.0598043931377263;-0.00518581653505301;0.0067771460367928;-0.00731456178551998;-0.0104015012254898;-0.0264217413185707;0.02
-0.0767997434664102;-0.00912909089042002;0.00659880008846314;-0.00212585737615706;-0.0172049019607849;-0.029693004529441003;0.00466666666666802
-0.00336700336700335;-0.00270073217568112;0.00552872439843732;0.0026622482308114;-0.0276070465686269;0.0279315551082032;-0.000666666666668016
-0.008497675164341521;0.007065033220032709;0.00517203250176745;0.0055635274904739;0.008485232843136991;-0.00125817815802742;0.02
-0.0107423440756777;0.00743471519084826;0.00535037845010233;-0.032523380511703996;-0.0333765318627454;-0.0827881227981875;0.05333333333333401
-0.0161936828603492;0.00142738316509383;0.004636994656751821;-0.0020677735438219802;-0.00645575980392091;-0.0254151987921492;0.00533333333333399
0.00112233445566762;0.0103613641264723;0.00338857301840179;-0.039359444746870004;-0.0254854166666674;-0.007549068948163009;0.021333333333331997
-0.0216450216450216;0.00279315266838498;0.00178345948336567;-0.0525879422972239;-0.0638015012254899;-0.0254151987921492;-0.029333333333331997
0.00256533589866907;0.00237212597940051;0.00410195681174685;0.0271323081110513;0.0355359068627455;0.0427780573729241;-0.00133333333333399
0.00865800865800863;0.0077838592743964;0.00267518922505117;-0.0117419706042461;-0.00374944852941175;0.00830397584297934;-0.01
0.00945967612634295;0.014232755876402998;0.004993686553427129;-0.0317163309744154;-0.0184873468137262;-0.0193759436336187;-0.009333333333334
-0.000641333974667119;0.0125075733459299;0.00659880008845781;0.0317976864452916;0.043536642156862995;0.0551082033215902;0.012
-0.0032066698733367;0.00501124449327894;0.00445864870842216;-0.0173033206314644;-0.0261374693627454;-0.0163563160543528;0.018000000000000002
0.00224466891133573;0.0111828796171738;0.00642045414012282;-0.0215704409363093;-0.0146152573529412;-0.00100654252642224;-0.008666666666665991
0.020041686708353;0.0122713876423534;0.00659880008845781;-0.0181665215024494;-0.0151425551470588;0.0294413688978359;0.00466666666666604
-0.004810004810004821;0.009570655466672129;0.00517203250176745;0.000523189983668765;-0.0159089460784311;-0.000754906894816304;0.015333333333334
-0.0017636684303347899;0.00698288167096239;0.00338857301839635;0.000824768644529392;-0.00494947916666631;0.0123301459486668;-0.0046666666666660105
0.0027256693923357602;0.008964787792279941;0.00731218388180843;0.0289937397931405;0.0260891850490193;0.0266733769501758;0.007333333333331999
0.009459676126342959;0.00813300335794453;0.0065988000884577;-0.00246728361458905;0.0011669117647058699;0.0118268746854557;-0.00333333333333199
-0.0245310245310245;0.0162660067158892;0.009273989313508979;0.0350359825802941;0.0464834865196075;0.0334675390035226;0.011333333333331998
-0.0163540163540163;0.0133907024984339;0.0071338379334734405;-0.0115749863908547;-0.0196933210784311;-0.0110719677906394;0.00133333333333399
0.0101010101010101;-0.0022899744303304104;0.00570707034677231;-0.0254127653783338;-0.0269176164215689;-0.0183694011071965;-0.020666666666666
-0.00481000481000481;0.0104845914500776;0.0062064390021187;0.00108266194882967;-0.0021773590686268197;0.00352289884247636;0.00666666666666602
-0.0144300144300144;0.0153109949579486;0.005903250889949921;0.0160467610234075;0.0197324448529412;0.008807247106189709;-0.004
-0.0214846881513549;0.0103408262392048;0.00592465240374496;0.0114515242242787;0.0159670955882353;-0.0196275792652239;0.009333333333334
-0.0142696809363472;0.0182376438935726;0.00761180507501402;-0.010214289602613;-0.020483302696079;-0.054101660795168004;0.008000000000000009
-0.0080166746833415;0.0267300602786992;0.00703574766188464;0.0199527762656506;-0.00675894607843106;-0.0785103170608956;0.044000000000000004
-0.0208433541766873;0.0324806687136094;0.0056999365088406;0.0194759934676103;0.0132221507352941;0.0312028183190736;-0.00466666666666804
-0.0177970177970178;0.0208664934638173;0.0079524458363337;0.0176918889493743;0.00490196078431343;-0.0040261701056867;0.037333333333334
-0.0134680134680136;-0.0820591285774432;0.00183339634890356;0.133641807294502;0.0159313725490202;-0.0699547055863111;0.138
