# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; CES140
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=3)
# prediction_type; rolling
CES140;CPIAUCSL;CPILFESL;GDP272A
0.005291738879260321;0.000263675531438037;0.000178345948336545;0.000701603944573281
0.00489890236857328;0.00036914574401325;0.000356691896673662;0.00104266141762974
0.00984402079722702;0.000755869856788849;0.0008917297416839061;0.000993938921478829
0.0069324090121317;0.000509772694113706;0.000713383793346827;0.0009549609245580769
0.00813402657423432;0.00105470212575213;0.000535037845010244;0.0009647054237882721
0.0124090121317157;0.000492194325350829;0.00017834594833654598;0.000964705423788275
0.0116233391103432;0.000878918438126956;0.0008917297416839039;0.00135448539299565
0.0122703639514731;0.00156447481986586;0.0008917297416839061;0.00136422989222585
0.0147429231657954;0.00152931808234059;0.00178345948336728;0.00208532283525951
0.0129636048526863;0.001476582976053;0.00160511353503073;0.00216327882910095
0.0125476603119584;0.00140626950100247;0.00178345948336728;0.00199762234218785
0.0110687463893726;0.000439459219063739;0.00107007569002045;0.00110112841301085
0.008734835355285941;0.00105470212575215;0.00142676758669415;0.00144218588606731
0.007255921432700209;0.00175783687625339;0.0019618054317043897;0.00212430083218023
0.007279029462738279;0.0019336205638791;0.00196180543170382;0.0025822922959989197
0.00885037550548343;0.00175783687625338;0.00231849732837806;0.0025433142990781603
0.007279029462738279;0.00175783687625339;0.0019618054317038602;0.00266999278907058
0.00824956672443672;0.0024609716267551397;0.00267518922505119;0.0023386798152442803
0.00522241478914393;0.00228518793912946;0.0028535351733882603;0.00341057473056461
0.00714038128249567;0.00228518793912998;0.00267518922505119;0.00248484730369705
0.00522241478913688;0.0029883226896306896;0.00321022707006143;0.0033521077351835
0.00471403812824955;0.0026367553143803396;0.0028535351733877698;0.0036931652082399205
0.00607741190063776;0.00298832268963122;0.00285353517338773;0.00324491824365148
0.0060543038705926895;0.00316410637725641;0.0032102270700614197;0.00363469821285881
0.009774696707105679;0.0028125390020055;0.00392361086340876;0.00376137670285127
0.00251877527440553;0.0021094042515043;0.0028535351733877698;0.00212430083218022
0.00737146158290475;0.00298832268963122;0.0035669189667350797;0.00344955272748533
0.0045060658578856;0.00175783687625339;0.00214015138004095;0.0040926896766775
0.00600808781050943;0.00193362056387907;0.0023184973283775197;0.00370290970747016
0.00455228191796886;0.00210940425150431;0.00196180543170435;0.00280641577829316
0.007694974003466141;0.00158205318862819;0.00124842163835708;0.0022607238214028
0.0101675332177956;0.00175783687625339;0.0019618054317043603;0.00472608212663951
0.00660889659156316;0.00140626950100303;0.00178345948336728;0.0017052873652823
0.009428076256499109;0.00175783687625337;0.00178345948336728;0.00267973728830075
0.007995378393989559;0.0022851879391299896;0.00124842163835756;0.00346904172594571
0.00492201039861351;0.00351567375250678;0.00178345948336728;0.003946522188224721
0.0073945696129428294;0.0047461595658846;0.00249684327671465;0.00503790610200545
0.0045060658578856;0.00457037587825941;0.00249684327671407;0.0058954220342616204
0.00972848064702247;0.00597664537926194;0.004101956811745329;0.00541794157198267
0.00681686886193422;0.0072071311926397595;0.00392361086340823;0.006509325485763271
0.00633160023107793;0.00667978012976371;0.00659880008845994;0.00720118493110637
0.00894280762564992;0.007207131192639259;0.008917297416836929;0.0102707021886145
0.0124090121317157;0.0080860496307667;0.007847221726817;0.0104850811716786
0.0127094165222391;0.0058008616916367705;0.00588541629511262;0.00815614585566443
0.00649335644136573;0.00333989006488161;0.0044586487084184705;0.00531075208045062
0.00344309647602775;0.00562507800401155;0.00374526491507163;0.00684063845958954
0.004482957827840471;0.00527351062876069;0.00499368655342924;0.006636003975755729
0.0043443096476049;0.00333989006488158;0.00552872439843896;0.00426809066282077
-0.000415944540727908;0.00263675531438032;0.00410195681174527;0.0041219231743681
0.00120161756210047;0.00474615956588462;0.00499368655342872;0.00525228508506947
0.00473714615829468;0.004394592190633729;0.004280302760081929;0.0067334489680575
-0.00032351242056849504;0.0056250780040116;0.0051720325017657895;0.00667498197267644
0.00582322357019066;0.005449294316385829;0.00517203250176523;0.00653855898345385
0.0142345465049081;0.00439459219063423;0.0046369946567556;0.005690787550427821
0.0112305025996533;0.00474615956588464;0.00445864870841844;0.00707450644111399
0.0114846909301006;0.0056250780040110705;0.00588541629511263;0.0071232289372649095
0.0108607741190087;0.0075586985678906295;0.00695549198513309;0.00835103584026817
0.00295782784517151;0.00791026594314101;0.00749052983014328;0.00762994289723451
0.00120161756210746;0.008086049630766229;0.007847221726816959;0.00916957377560362
0.00409012131715769;0.008964968068893159;0.008382259571827259;0.00833154684180787
0.00397458116695315;0.0116017233832735;0.008738951468500341;0.0113328526047046
0.0114384748700174;0.0121290744461496;0.00980902715852083;0.00984194422248641
-0.000415944540727908;0.0123048581337747;0.0117708325902252;0.00960807624096199
0.0054072790294627;0.015820531886282;0.014802713711950001;0.0109235836370369
0.0174465626805338;0.0140626950100287;0.0139109839702662;0.0112354076124028
-0.0073945696129428294;0.00808604963076626;0.006420454140122879;0.0117908440685233
-0.00018486424032582198;0.0123048581337752;0.0135542920735924;0.0149383173198729
-0.00351242056614209;0.0124806418213999;0.0105224109518682;0.0142367133752997
-0.008804159445407241;0.00966810281939495;0.0101657190551944;0.0099004112178675
-0.00695551704217678;0.0131837765719017;0.0158727894019705;0.0105143146693691
-0.0022183708838822104;0.00791026594314104;0.009452335261847241;0.0101635126970825
-0.0033275563258231603;0.00439459219063376;0.00606376224344968;0.00837052483872858
-0.00108607741189592;0.00720713119263977;0.00927398931351059;0.007474030909551509
-0.006608896591570271;0.008789184381267471;0.00856060552016374;0.00840950283564929
0.003951473136915021;0.00158205318862814;0.0017834594833673898;0.00655804798191423
0.00272674754477653;0.000351567375250939;0.0032102270700613603;0.005330241078910889
-0.000392836510689776;0.0059766453792619;0.0051720325017657895;0.00456042563972642
0.00124783362218372;0.00509772694113547;0.0065988000884578705;0.0064411139911519895
-0.00180242634315431;0.00527351062876069;0.00695549198513301;0.00465787063202816
0.00170999422299489;0.0075586985678886;0.007490529830143309;0.00797100037029097
0.00554592720970537;0.00509772694113708;0.00677714603679808;0.00585644403734092
0.00799537839398945;0.00474615956588464;0.006955491985133179;0.00535947457660163
0.0049913344887349;0.00474615956588459;0.0057070703467776394;0.00392703318976428
0.00492201039861351;0.00509772694113708;0.00624210819178256;0.007678665393385521
0.00744078567301898;0.00509772694113175;0.00606376224345295;0.00352750872132679
0.0109763142692132;0.0035156737525089397;0.00517203250176196;0.00325466274288166
0.00335066435586129;0.00580086169163674;0.00677714603679813;0.00412192317436805
0.00478336221837095;0.00298832268963284;0.00642045414012293;0.00351776422209654
0.00242634315424606;-0.00281253900200923;0.00499368655342702;0.003322874237493
0.0035817446562703705;0.00351567375250889;0.0057070703467777;0.00442400265050374
0.0116926632004575;0.0040430248153848795;0.005885416295112579;0.00492097211124315
0.00346620450606583;0.0070313475050125;0.00499368655342708;0.00539845257352228
0.00462160600809014;0.006679780129765329;0.007490529830143309;0.0038003546997720204
0.00281917966493594;0.00632821275451284;0.005885416295112579;0.00532049657968081
0.0103523974581143;0.00562507800400786;0.007312183881808321;0.00485276061663176
0.00660889659156316;0.00474615956588453;0.006242108191788;0.0060026115257937294
0.00570768341999317;0.00703134750501783;0.00784722172681318;0.00713297343649522
0.00517619872905362;0.007558698567888541;0.007312183881808321;0.00859464832102275
0.0110918544194107;0.0068555638173888895;0.0080255676751535;0.00592465553195221
0.00591565569035712;0.007207131192641329;0.00713383793346811;0.00781508838260792
0.0050837666088942;0.0103712375698925;0.00731218388180843;0.007347352419559191
0.00677065280185096;0.00509772694113703;0.0065988000884577;0.00556410906043536
0.0056383593298647795;0.006679780129765329;0.00838225957182881;0.005067139599696071
0.0105603697284783;0.0114259396956446;0.008917297416839002;0.00931574126405632
0.0210283073368042;0.006679780129765329;0.00927398931350909;0.00913059577868292
-0.00180242634315431;0.011777507070897;0.0107007569002048;0.007084250940344259
-0.00214904679376082;0.0117775070709024;0.00838225957182881;0.00619750151039733
0.0019179664933517398;0.00527351062876069;0.0107007569002048;0.00948139775096968
0.00231080300404862;0.0042188085030086;0.00677714603679269;0.00518407359045814
0.00378971692662733;0.00544929431638419;0.008203913623493821;0.00563232055504681
0.00353552859618711;0.00597664537926046;0.0071338379334680005;0.00417064567051895
0.00533795493934142;0.00492194325351336;0.00677714603679824;0.005515386564284521
0.0037435008665511705;0.00562507800400802;0.0067771460367928;0.004346046656662271
0.00635470826112305;0.00562507800401313;0.00606376224345284;0.0036541872113192704
0.000415944540727908;0.00650399644213628;0.0071338379334680005;0.0044337471497337706
0.0037666088965892;0.005449294316389629;0.00695549198513312;0.00669447097113696
0.0034199884459896698;0.00544929431638419;0.00677714603679813;0.00462863713433759
0.00626227614095665;0.0035156737525089397;0.00481534060509214;0.00384907719592298
0.00207972270363954;0.0063282127545129;0.00642045414012271;0.00419987916820941
0.00619295205083525;0.00386724112775594;0.00535037845010244;0.0055348755627449
0.006331600231085029;0.00439459219063221;0.00570707034677231;0.00372239870593061
0.00422876949740025;0.00720713119264138;0.00624210819178783;0.0053107520804504
0.0035817446562633705;0.00457037587826092;0.00535037845010244;0.0042193681666699
0.00305025996533792;0.00580086169163674;0.0071338379334680005;0.0058077215411900295
0.00152512998266896;0.00650399644213651;0.00695549198513312;0.00328389624057235
-2.3108030038021498e-05;0.0040430248153848795;0.00570707034677775;0.0038003546997718
0.0022414789139202397;0.0043945921906321;0.0060637622434474;0.00441425815127372
0.00170999422299478;0.007207131192641491;0.00588541629511263;0.0055348755627449
0.0024263431542461697;0.00703134750501244;0.00517203250176745;0.00305002825904765
0.00106296938185779;0.00474615956588464;0.0057070703467776394;0.00437528015435273
0.00166377816291163;0.00720713119264127;0.00570707034677231;0.0038100991990023298
0.00251877527441258;0.00509772694113186;0.0051720325017673395;0.00495020560893356
0.0015020219526238302;0.00193362056388058;0.0057070703467776394;0.00319619574750063
0.00272674754477642;0.0042188085030086;0.00392361086340665;0.00243612480754607
0.00653957250144188;0.00457037587826103;0.0051720325017673395;0.0031474732513496802
0.00191796649335885;0.00175783687625175;0.005528724398437429;0.00226072382140285
0.00512998266897746;0.00281253900200396;0.0051720325017673395;0.0018319658552749
0.00702484113229107;0.00439459219063731;0.005528724398437429;0.00327415174134182
0.00577700751010746;0.00404302481537988;0.005172032501767229;0.0027382042836818802
0.006285384171001771;0.00316410637725639;0.00410195681174175;0.0036346982128587797
0.00790294627383015;0.00650399644214161;0.00445864870842216;0.00416090117128876
0.008781051415369109;0.00650399644213639;0.004993686553427129;0.00312798425288952
0.00866551126516468;0.00650399644213639;0.00535037845010233;0.004414258151273279
0.00947429231657526;0.00878918438126952;0.00624210819178783;0.00796125587106089
0.0215597920277296;0.00703134750501255;0.00606376224344751;0.004755315624330071
-0.009173887926052;0.008261833318393471;0.00642045414012293;0.00449221414511525
-0.00305025996533792;0.00650399644213651;0.00588541629511263;0.004346046656662271
0.00875794338532399;0.00878918438126952;0.0071338379334680005;0.007990489368751241
0.0109069901790919;0.00650399644213639;0.00606376224345295;0.007629942897234621
0.0112536106296914;0.00263675531438035;0.0067771460367928;0.0038977996920736
0.007186597342578979;-0.000703134750499657;0.00659880008846314;0.00420962366743993
0.00559214326978152;0.00298832268963278;0.00552872439843732;0.00419987916820941
0.00711727325245748;0.00738291488026499;0.00517203250176745;0.0038100991990023298
0.00399768919699839;0.00509772694113175;0.00535037845010233;0.00392703318976428
0.00113229347197907;0.00562507800401313;0.004636994656751821;0.005642065054277
0.00305025996533803;0.00984388650702162;0.00338857301840179;0.00795151137183059
-0.0021259387637228;-0.00158205318862803;0.00178345948336567;0.00325466274288133
-0.00173310225303291;0.0072071311926359405;0.00410195681174685;0.00526202958429989
-0.00124783362218372;0.0036914574401326603;0.00267518922505117;0.0057297655473485
0.000854997111500944;0.00826183331839336;0.004993686553427129;0.009510631248660141
0.0035355285961872203;0.00773448225551743;0.00659880008845781;0.00979322172633545
0.000878105141531971;0.00632821275451279;0.00445864870842216;0.006061078521174879
0.00402079722703641;0.010722804945145;0.00642045414012282;0.008477714330260679
0.0049451184286586295;0.0054492943163843;0.00659880008845781;0.0107286936524331
0.00228769497400338;0.0063282127545129;0.00517203250176745;0.00564206505427667
0.00471403812824955;0.0149416134481587;0.00338857301839635;0.0110112841301085
-0.000231080300409081;0.0114259396956446;0.00731218388180843;0.0102219796924636
0.00214904679376082;0.0049219432535134704;0.0065988000884577;0.00974449923018461
0.00365106874639176;0.0087891843812643;0.009273989313508979;0.0076104538987741294
0.005522819179667239;0.00949231913176918;0.0071338379334734405;0.00771764339030623
0.00406701328711256;-0.00281253900200396;0.00570707034677231;0.0061682680127068705
0.00399768919699828;0.0101585393078676;0.0062064390021187;0.01162518758161
0.00545349508954596;0.0111552328167086;0.005903250889949921;0.0058077215411900295
0.000415944540727908;0.00635458030765668;0.00592465240374496;0.00441425815127372
0.00806470248411095;0.0154619331635263;0.00761180507501402;0.00820486835181522
0.00607741190063782;0.0122802484175039;0.00703574766188464;0.007668920894155271
0.0048064702484088605;0.0123980234882164;0.0056999365088406;0.00329364073980232
0.00385904101675572;0.0172021916710173;0.0079524458363337;0.0115277425893086
-0.00032351242056849504;-0.0248417507352119;0.00183339634890356;0.0016370758706710801
