# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP287A
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=3)
"GDP287A";"FMRRA";"GDP273A";"GDP279A"
0.00325779393613715;0.00012660170113008;0.000759301442672736;-7.76156473145015e-05
0.0011922854096172;1.10849415735472e-05;0.000983198021922385;2.58718824381978e-05
0.000612935457056738;-5.71749618005892e-05;0.000457527792379736;0.00212149435992965
0.00219145416838092;0.000381555357323092;0.000691159005509817;9.05515885335547e-05
3.35855044962703e-05;0.000343049770804248;0.000720362907151044;0.00248370071406396
0.000579349952560468;-0.000103848400005487;0.000720362907151079;0.000672668943392316
0.000537368071940152;0.000140603732591656;0.00106107509296573;0.00117717065093658
0.00175484260992955;0.000153438928097699;0.000807974612074859;0.00130653006312738
0.0031318482942762;0.000173858557312476;0.000661955103868524;0.0022896615957777
0.00022670215534976;7.6427755060011e-05;0.00168409166131264;-0.000789092414364069
0.000167927522481293;7.29272471948401e-05;0.00175223409847555;0.00461813101521266
0.00375318012745698;-7.00101573069883e-06;0.00169382629519304;0.000983131532650321
0.00022670215534976;-8.05116809030376e-05;0.00172303019683429;0.0042947324847356
-0.000268684035970076;0.000247952640462313;0.000642485836107692;0.00250957259650215
0.00191437375628677;0.000181442991020495;0.00111948289624829;0.00243195694918756
0.00166248247256484;0.000515158074184049;0.00208321165040981;0.00315636965745628
0.00321581205551686;0.000672680928124596;0.00197613067772521;0.00466987478008905
0.00156172595907607;0.000124851447197405;0.00244339310398537;0.00344096036427608
0.00210749040714026;-6.70930674191387e-05;0.00236551603294199;0.00483804201593711
0.00319062292714464;0.000485403757328399;0.00243365847010494;0.00423005277864015
0.00251051646109542;0.00035880205619832;0.00265755504935462;0.00787798820242163
0.000251891283721925;2.97543168554706e-05;0.00234604676518116;0.00358325571768595
0.00268684035970076;6.65096494416404e-05;0.00311508284173433;0.00465693883886991
0.00536528434327743;-7.58443370819841e-06;0.0030664096723322;0.00527786401738592
0.00230060705799378;0.000669180420259248;0.00290092089636511;0.00632567525613169
0.00612935457056735;7.58443370837535e-06;0.00293985943188677;0.00562713443030109
0.00227541792962158;2.15864651695961e-05;0.00278410528980003;0.0091586463831109
0.00314024467040024;0.000346550278669597;0.00251153554114832;0.00310462589257988
0.00202352664589962;0.000361719146086171;0.00338765259038606;0.00737348649487737
0.00743918924592146;0.000415977017998909;0.00247259700562663;0.00759339749560181
0.00428215182327309;0.000336632173051226;0.00299826723516929;0.00695953637586667
0.00324100118388902;0.00054841289890469;0.00263808578159373;0.00500620925178516
0.00484470902358544;-2.91708988779714e-05;0.0016743570274322;0.00329866501086623
0.0112931258868672;0.000305711020240579;0.0029106555302455;0.00670081755148505
0.00180522086667394;0.000634175341605753;0.00165488775967138;0.00410069336644936
0.00171286072930923;0.000318546215746802;0.0024628623717462;0.00375142295353406
0.00593623791971386;0.000836621379818521;0.00232657749742034;0.00346683224671429
0.00401346778730298;0.000621923564077208;0.00344606039366858;0.00464400289765085
0.00380355838420138;-0.000114349923601535;0.00550006814243717;0.00840836179240401
0.00493706916095014;0.000215864651696668;0.00527617156318749;0.00911983855945356
0.00523933870141649;0.000235700862933412;0.00607441154138191;0.0064032909034461
0.00384554026482167;0.000323796977544826;0.0089169246344645;0.0108403187415917
0.00575151764498441;0.000355884966310649;0.00863462025193237;0.0199213494773879
0.00900091520499754;0.000101514728095133;0.00850807001148682;0.0275923626203043
0.0110832164837656;5.25076179802436e-05;0.00824523489671555;0.0309039635723896
0.00653238062452244;-0.000215281233718993;0.00629830812063156;0.0280709924454103
0.00422337719040464;0.000340132680916398;0.00434164671066725;0.0191710648866811
0.00575991402110848;0.000326714067432676;0.00651247006600081;0.00958553244334059
0.00863147465553865;7.70111730376884e-05;0.00598679983645817;0.0108661906240298
0.00371959462296073;2.27533011247713e-05;0.00397173062321127;0.00870588844044295
0.0037279909990848;0.00017969273708782;0.00313455210949512;0.00981837938528407
0.00510499668343142;0.000176775647200148;0.00558767984736092;0.010594535858429
0.00952149052468954;0.000523325925869745;0.00583104569437148;0.0120045534513092
0.00729645085181235;0.000186693752818698;0.00668769347584833;0.0171918658801614
0.00441649384125814;0.00023920137079894;0.00660008177092467;0.0129876849839595
0.00146936582171134;0.000586335067446035;0.00589918813153431;0.0149151402256029
0.0116037918034577;0.000247952640462136;0.00569476082004555;0.0148504605195073
0.00359364898109973;0.000683765869698321;0.00678503981465262;0.0129359412190831
0.00373638737520887;0.000463233874181306;0.00843992757432391;0.0148633964607265
0.00504622205056296;0.0006376758494711;0.0073009754103148;0.0148763324019455
0.00964743616655053;-0.000169191213491949;0.00799213441582466;0.0160793749353204
0.00554160824188285;-0.000634758759583251;0.00806027685298752;0.0198954775949498
0.00602020168095446;0.000127768537085255;0.0119249265035142;0.0214865983648971
0.00802693557460599;0.000666263330371395;0.011107217257559;0.0209432888336956
0.0167171848630131;0.000866959114651671;0.0111266865253198;0.0185113318845078
0.00776664791476001;0.000341299516871573;0.0141444230282499;0.0226896408982719
0.00994970570701681;-0.000253203402260337;0.0117886416291883;0.0240737866087135
0.00717050520995138;0.000813868078693752;0.0116328874871017;0.0226120252509573
0.0227205937917195;0.00132610906298995;0.0126842279461869;0.0225732174273001
0.00795136818948944;0.000159273107873399;0.0135700796293051;0.0319517748111352
0.00738881098917704;0.000799282629254678;0.00891692463446458;0.0282779675049156
0.00532330246265711;0.000126601701130259;0.00907267877655127;0.0211502638932008
0.0167927522481297;-5.54247078680958e-05;0.00847886610984555;0.0244489289040671
0.0070697486964626;0.000347133696647097;0.00715495590210852;0.0162992859360447
0.00632247122142082;-0.000329631157320348;0.00547086424079585;0.013233467867122
0.00437451196063782;6.35925595537899e-05;0.00904347487490997;0.00584704543102554
0.00891695144375693;0.00153263902704557;0.00660008177092458;0.000802028355583184
0.00298071352404305;0.0009906437258939;0.00512041742110075;-0.00963727620821697
0.00338373957799804;0.00203962924954356;0.00550006814243731;-0.0076322053192589
0.00382035113644952;0.000659262314640877;0.00795319588030285;-0.00447583566180287
0.00121747453798948;2.91708988779706e-05;0.00411775013141757;-0.00165580047604263
0.0219229380599332;0.00048190324946305;0.00657087786928329;-0.00117717065093648
0.00529811333428493;0.000364052817996344;0.00604520763974076;0.00377729483597211
0.00415620618141216;0.000257287328103185;0.00485758230632943;0.000814964296802279
0.00151134770233163;0.000922967240497084;0.00397173062321127;0.00107368312118394
0.00764070227289909;0.00150113445625742;0.00687265151957639;0.00301407430404632
-0.000251891283721939;0.00152272092142702;0.00488678620797067;0.00131946600434651
-0.000864826740778757;0.00230450101135513;0.00418589256858054;0.00402307771913479
0.00578510314948072;0.00242235144282183;0.00513988668886156;0.00565300631273935
-0.00142738394109104;0.00136286439557594;0.00474076669976453;0.00214736624236789
-7.55673851166039e-05;0.00257754062485238;0.000399119989097196;0.0086282727931285
0.000999168758763713;0.00334881919118427;0.0049938671806552;0.00873176032288103
0.00124266366636161;0.00402733429908456;0.00476997060140577;0.00607989237296902
0.00406384604404747;0.00274498158441166;0.00760274906060776;-0.000168167235848116
0.000940394125895194;0.00100931310117564;0.00586024959601272;-0.00196626306530068
0.0017212571054333;-0.000817368586559099;0.00700893639390221;-0.00139708165166086
0.000327458668838543;0.000389139791031466;0.00588945349765396;0.0099736106799132
0.00703616319196626;3.67553325861733e-05;0.00606467690750156;0.0115647314498599
0.00458442136373949;0.00100406233937762;0.00781691100597703;0.00622218772637928
0.000772466603413957;0.000857624427010623;0.00852753927924765;0.00514850460519511
0.00169606797706107;5.60081258455872e-05;0.00705760956330437;0.012935941219083
0.010478677402833;-0.000477235905642526;0.00865408951969315;0.00529079995860493
0.00199833751752743;-0.00156706068772156;0.00961781827385477;0.0047733623098416
0.0038539366409458;0.000343633188781924;0.00476023596752528;0.00583410948980645
-0.000562557200312397;0.00134827894613705;0.00622043104958814;0.00651971437441812
0.00917723910360291;0.000761360460713512;0.0112240328641241;0.00610576425540699
0.00591104879134163;7.99282629255355e-05;0.0082841734322372;0.00394546207182034
0.00451725035474693;0.00016160677978358;0.00976383778206102;0.0093914933250544
0.0113015222629912;0.000586918485423533;0.0102018963066799;0.0105427920935527
0.00905129346174194;0.00153088877311289;0.00599653447033854;0.0119786815688712
0.00120068178574129;0.00047665248766502;0.00445846231723224;-0.00227672565455883
0.00530650971040902;0.00172049961581926;0.00572396472168679;-0.00362206354134331
0.00449206122637469;0.0024521057596773;0.00650273543212043;-0.0044111559557074
0.00801014282235779;0.00473268663395248;0.0063664505577945;-0.00178515988823325
0.00469357425335237;0.00314929024285952;0.00529564083094836;-0.00407482148401106
0.00449206122637469;0.00232258696865936;0.00581157642661068;-0.00111249094484134
-0.000789259355662209;0.0054316213710672;0.00529564083094825;-0.00235434130187295
0.00806052107910238;0.00215164550123474;0.00437085061230846;0.00412656524888733
0.0046096104921115;0.00260962861361803;0.0054708642407959;0.000465693883886953
0.00619652557955996;0.00331614778444111;0.00293012479800636;-0.000491565766325253
0.00364402723784418;0.00331439753050845;0.00451687012051472;0.000349270412915437
0.00457602498761533;0.000726355382060007;0.00341685649202739;0.00439822001448831
0.00806891745522631;-0.000691933721384194;0.00471156279812324;0.00296233053916983
0;-0.000258454164058175;0.00770983003329229;0.00139708165166108
0.00586067053459727;-0.0010664880629766;0.00391332281992873;-0.00284590706819832
0.0084635471330573;-0.00115925152140817;0.00425403500574362;0.00131946600434651
0.00109992527225244;-0.00191069387650331;0.0048965208418511;0.00384197454206769
0.00277080412094155;-0.00018961084270637;0.00378677257948323;0.000388078236572498
0.0136944894583497;-0.001842433973129;0.00373809941008119;-0.00282003518576002
0.0110916128598897;-0.00216273044280829;0.00557794521348054;-0.00792973196729796
-0.00666672264250756;-0.00142120619333189;0.00578237252496938;-0.00809789920314608
0.00303109178078742;-0.00379980128783684;0.00363101843739644;-0.000142295353409816
0.00509660030730741;-0.00399641314627409;0.00610361544302329;-0.00341508848183814
0.00726286534731613;-0.0021895676697761;0.00417615793470016;-0.00525199213494776
0.000856430364654548;-0.00309269869903625;0.00175223409847547;-0.00459225913277439
0.00079765573178614;-0.000602087352840106;0.00250180090726793;-0.00389371830694418
0.00420658443815658;-0.000390890044963968;0.00309561357397348;-0.00683017696367583
0.00238457081923438;-0.000578167215760157;0.00072036290715094;-0.0108791265652489
0.00138540206047066;-0.000686099541608497;0.0015672760547476;-0.00813670702680314
0.00104115063938415;-0.00138795136861106;0.00308587894009305;-0.00592466107834011
0.00200673389365136;0.000100931310117458;0.003455795027549;-0.00509676084031885
0.0105878302924459;-0.000315045707881455;0.00237525066682243;-0.00138414571044188
0.00443328659350617;-0.00214231081359387;0.00615228861242534;-0.0051355686639758
0.00450885397862288;-0.00259329291024628;0.00521776375990501;-0.00644209872710366
0.00551641911351053;-0.000355301548332972;0.00567529155228474;-0.00144882541653724
0.014374595924399;-0.000574083289917308;0.00835231586940022;0.00190158335920543
-0.00223343604900128;-0.0019801206158328;0.00468235889648183;0.000892579944116623
0.0102939571281035;-0.00106007046522321;0.00449740085275396;0.00452757942667903
0.00326619031226116;-0.00110616048545043;0.00436111597842792;5.17437648761554e-05
0.00395469315443464;-0.00156472701581121;0.0079337266125421;-0.00763220531925868
0.00233419256249001;0.000490654519126422;0.00626910421899041;0.00178515988823313
0.00466838512498002;0.0125843257759313;0.00141152191266081;0.000970195591431522
0.00374478375133291;-0.00546896012163105;0.00142125654654135;-0.00328572906964741
0.0210665076952787;-0.00187627221582731;0.00229737359577908;-0.000284590706819632
0.00111671802450064;-0.00319187975522103;0.00693105932285887;-0.000737348649487601
0.00227541792962149;-0.000643510029246806;0.00443899304947126;-0.00135827382800402
0.0100252730921335;0.000789364523636309;0.0041566886669393;0.00342802442305723
0.0241983559895549;0.00232958798439007;0.00770009539941208;0.000245782883162682
0.00343411783474246;0.000282957719115802;0.00171329556295385;-0.00417830901376393
0.00226702155349767;0.00544095605870807;0.00599653447033854;0.00217323812480597
0.00251051646109524;-0.00230333417539995;0.00380624184724421;0.00439822001448831
0.0259028203427402;0.00123159535062552;0.00896559780386652;0.00354444789402886
0.0127876808369508;0.00316679278218609;0.00989038802250652;0.0078391803787643
0.00586906691072131;0.000448648424742411;0.00510094815333995;0.00412656524888733
0.00636445310204103;0.000669763838236748;0.0079629305141834;0.0082531304977751
0.0277080412094142;0.00128410296860575;0.00648326616435946;0.0141260478112389
0.00429894457552116;-0.00196436833043855;0.00675583591301132;0.00880937597019527
0.00781702617150437;-1.34186134838968e-05;0.0125284738041004;0.00663613784538974
0.00213267953551244;-0.00108632427421351;0.00896559780386652;0.0146822932836592
0.0251555428676984;-0.00151688674165131;0.00478943986916647;0.0143588947531824
0.0105122629073291;0.000851790247234918;0.00893639390222534;0.0110343578598776
0.0030814700375319;-0.00251044755743307;0.00858594708253024;0.0059505329607783
0.0023509853147381;-0.000665679912393899;-0.00138231801101951;0.00984425126772226
0.0196727092586839;-0.00120009077983736;0.00937445242684409;0.00469574666252714
0.00991612020252064;0.00121700990118644;0.0101629577711582;0.000983131532650616
0.00256089471783993;0.000207113382033296;0.0070381402955435;-0.00222498188968234
0.00611256181831898;-0.00104023425398647;0.0121877616182856;0.0059117251371209
0.0151890444084333;0.000907214955103194;0.0103381811810058;0.00209562247749162
0.0140555336316847;0.00104373476185163;0.0122753733232093;0.00790386008485955
0.00750636025491402;0.0347874637478655;0.0145727469189884;0.0145529338714685
-0.00982376006515606;0.907709110130061;-0.014864785935401;0.0163122218772638
