# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;CES088
# prediction_type;rolling
# method; Part-GFS_te(n_components=12)
"CES088";"GDP285A";"LHNAG";"FM2";"GDP276_3";"GDP273A";"GDP274_3";"GDP275_2";"EXRJAN";"GDP274_2";"GDP276A";"GDP276_6";"FYBAAC"
0.00269678071801786;-9.29030514429468e-05;0.00448894490345306;0.000748522425385636;8.23632769602492e-05;0.000223896579249687;0.000654022236756009;-0.000397563729465922;0;-0.00260267109813164;0.00050649271261778;0.00056932572032081;0.000544365813826327
0.00269678071801787;-0.00210298725539048;0.00382766185874993;0.000895630878929747;8.23632769602492e-05;0.000895586316998605;0.0011828061728567;-0.0030214843439403;-0.000515019403055317;-0.00200393455443004;0.000899461196545383;0.000618832304696519;-0.00408274360370169
0.0030338783077701;0.00030404635017692;0.00472622881949305;0.000934571351926687;-0.000123544915440373;0.000759301442672736;0.000640106870016552;0.00276704355708219;0.00025152110381832;-0.00239494617480662;0.000637482207260315;0.000717845473447982;-0.00408274360370169
0.00264059778639308;-0.000641875628151288;0.00488571473027351;0.000700928513945013;0.000384361959147821;0.000515935595662256;0.000918414204806402;0.00384841690122922;-0.00366502179849582;-0.00249269907990085;0.000480294813689273;0.000404303772401724;0.00272182906913504
0.00309006123939488;0.000962813442226947;0.00211610574304953;0.0009172644750392;-0.000487316055348108;0.000613281934466433;0.00018089976761335;0.000890542754003538;-0.00913860010540168;-0.000989748164078125;0.000401701116903753;0.000503316941153173;-0.00734893848666312
0.00337097589752233;0.00168070065792253;0.00234560985856322;0.00104273933247372;0.000178453766747198;0.000593812666705603;0.000333968801747781;0.00131991158182654;0.000431179035117246;-0.000794242353890112;0.000637482207260313;0.000404303772401726;-0.005171475231356
0.00325861003427276;0.000810790267138502;0.00641055563335314;0.00103841261325188;-0.000150999341093799;0.000292039016412605;0.00218471257810005;0.00194011099979326;0.0126239639725986;-0.00100196727721494;0.000375503217975246;0.000354797188026015;-0.00326619488296136
0.00258441485476654;0.00110639088536608;0.00456674290871141;0.000990818701811252;-0.000542224906654957;0.000992932655802818;0.00168375937547827;0.00219455178665137;0.0026230057969624;0.000562079204291438;0.00050649271261778;0.000767352057823691;-0.00136091453456672
0.00404517107702679;0.00104727076172055;0.00276182918670004;0.000964858386479825;0.000418679991214583;0.000759301442672736;0.00276915798115857;0.00302148434394041;-0.000946198438175894;0.00268820489008906;0.000716075904045835;0.000511568038549121;0.000272182906913199
0.00415753694027814;0.00168070065792253;0.00606824441021331;0.000848036967488992;-0.00077558752470898;0.000983198021922385;0.00356233388530955;0.00152664472114874;-9.58175633570812e-05;-0.000525421864881109;0.000724808537022016;0.000833360836991313;-0.000816548720740322
0.00337097589752233;0.000979704906125686;0.00903623831084928;0.000882650721264087;0.000995222929936303;0.000457527792379736;0.000250476601310837;0.00135171668018385;0.000263498299236997;-0.0016007038209167;0.00074227380297431;0.000676589986468206;0.00163309744148065
0.00247204899151519;-0.000270263422379501;9.72475065747214e-05;0.00118552106679598;0.000144135734680436;0.000691159005509817;0.000500953202621675;-0.000985958049075225;-0.00123365112825069;-0.0033969134520217;0.000812134866783684;0.000709594376052019;-0.00217746325530784
0.00207876847013995;0.00058275550450579;0.00430222969082991;0.00110331340158012;-8.92268833735865e-05;0.000720362907151044;0.000306138068268767;-0.000238538237679511;-0.00562928184736355;-0.00274930045577285;0.000724808537022016;0.000866365226575138;-0.00108873162765352
0.00280914658126744;0.00156246041063148;0.00734802159672664;0.00109033324391447;-0.000247089830880748;0.000720362907151079;5.56614669580298e-05;0.00360987866354971;-0.00334163752215788;-0.00206503012011386;0.0005850864094033;0.000734347668239864;-0.00190528034839384
0.00286532951289399;-0.000827681731037212;0.00563257558076248;0.000930244632704719;-0.000501043268174833;0.00106107509296573;-0.00115497543937778;0.0028147512046181;0.00880323863364152;-0.00233385060912281;0.000654947473212642;0.000800356447407516;0.00272182906913424
0.00342715882914887;0.00134287137994813;0.00774868132381083;0.00110764012080208;-0.000130408521853712;0.000807974612074859;-0.00208730501092354;0.00527964632730628;0.000598859770997051;-0.00461882476569853;0.000681145372141149;0.000750849863031776;0.00571584104518233
0.00387662228215069;0.00204386713174498;0.00668673855202351;0.00126772873201158;0.000514770481001533;0.000661955103868524;-0.00346492631813305;0.00232177218008048;-0.00249125664734562;-0.00615843302093139;0.000890728563569206;0.000775603155219642;0.0062602068590096
0.00292151244451877;0.000996596370024425;0.0057765018904915;0.00113792715535523;2.05908192400621e-05;0.00168409166131264;0.000556614669579604;0.00631331202391741;0.000179657931298594;-0.00120969220053996;0.000951856994402398;0.00110564705105779;0.0163309744148067
0.00387662228215067;0.00206075859564369;0.00576094228943888;0.000726888829276309;0.00019904458598726;0.00175223409847555;0.000542699302840149;0.00693351144188414;0.00256311981986557;0.00272486222949936;0.00132736021237761;0.00132017558335259;0.0264017419706041
0.00415753694027814;-0.000574309772556451;0.00658949104544997;0.000359117695416317;-0.000185317373160561;0.00169382629519304;0.00276915798115857;0.00833293576960388;0.000826426483974352;0.00455772920001454;0.00133609284535382;0.00156770850523119;0.0307566684812197
0.00292151244451877;0.00113172808121416;0.00675286685649418;0.000618720848729156;-4.11816384801242e-05;0.00172303019683429;0.00268566578072162;0.00861918165481929;-4.79087816820378e-05;0.00541306711958861;0.00150201287190098;0.00172447935575433;0.0220468154599892
0.00539356143603573;8.44573194936048e-05;0.000540696136550667;0.0010037988594769;0.00029513507577421;0.000642485836107692;0.00198989744374714;0.0104002671628261;-0.000503042207636639;0.00322584586810684;0.000847065398688372;0.00123766460939304;-0.0209580838323357
0.00702286645317211;-0.00054897257670837;0.00607991411100217;0.00151002500843706;1.3727212826724e-05;0.00111948289624829;0.0042024407553261;0.00822161792535347;-0.00189239687634513;0.000684270335659015;0.00101298542523556;0.00125416680418497;0.00816548720740344
0.0073037811112978;8.44573194936846e-06;0.00616549191678684;0.00175232128486254;0.00049417966176147;0.00208321165040981;0.00237952771245285;0.00974826264650223;0.000682700138935455;0.0049609599335281;0.00120510335071129;0.00178223703752598;0.0285792052259119
0.00634867127366764;8.4457319493577e-05;0.00442670649924612;0.00140185702789003;0.000432407204041284;0.00197613067772521;0.00461990175751083;0.0088100122449629;-0.000611316054235034;0.00557191559036629;0.00148454760594865;0.00190600349846529;0.0321175830157864
0.00573065902578797;0.00140199150359366;-0.00036954052498131;0.00115956075146456;0.00018531737316056;0.00244339310398537;0.00488429372556112;0.0130718954248365;0.000439802615819551;0.0117059103850244;0.00195610978666178;0.00218654080992772;0.00870985302123056
0.00466318332490473;0.00152023175088469;0.0109617389410131;0.00113360043613337;0.000274544256534148;0.00236551603294199;0.0016420132752599;0.0162365027113847;7.89297178184212e-05;0.0086511321008321;0.00193864452070945;0.00207102544638436;0.0157866086009796
0.00691050058992076;0.000405395133569266;0.00246230686645194;0.00135858983567112;0.000350043927081059;0.00243365847010494;0.00744472120562733;0.0154254727032743;-0.00840882958846234;0.00678160779090645;0.00182512029201924;0.00193900788804913;-0.0130647795318455
0.00803415922242881;0.00145266589528979;0.00491294403211501;0.00165280674275933;0.000109817702613649;0.00265755504935462;0.0081404895426019;0.0129287724822289;-0.00575935418962426;0.00775913684184809;0.00202597085047112;0.00183999471929765;0.0133369624387595
0.00741614697454915;0.000844573194935951;0.00819212995378796;0.00124609513590225;0.00046672523610807;0.00234604676518116;0.00651239163408157;0.0136920948428034;-0.000906673693286564;0.00664719754640203;0.00217442561106598;0.00164196838179478;0.0285792052259119
0.00741614697454912;0.00090369331858145;0.00567925438391798;0.00065333460250426;0.00119426751592356;0.00311508284173433;0.00630366113298909;0.0122449628675476;0.00181358693048306;0.00846784540378057;0.00232288037166088;0.00219479190732368;0.0171475231355472
0.00758469576942525;0.00150334028698598;0.00750750750750709;0.000475939114407145;0.0011599494838568;0.0030664096723322;0.0042998483225026;0.0133899464084092;0.00260899247832114;0.00652500641503445;0.0022530193078515;0.00174098155054622;0.0269461077844312
0.00500028091465873;0.00538837698369127;0.00613048281442138;0.000649007883282426;0.00165412914561827;0.00290092089636511;0.0015446057080834;0.0117201787446528;-0.00443731135917091;0.00586517430564881;0.00231414773868469;0.002137034225552;0.0372890582471417
0.0064610371369172;0.0022296732346309;0.00255955437302549;0.000281236749422306;0.000933450472216116;0.00293985943188677;0.00182291304287324;0.00879410969578417;-0.000706055670004146;0.00376348684612476;0.00232288037166085;0.00211228093336414;0.0313010342950469
0.00438226866677904;0.00248304519311167;-0.00289408579564021;0.0005148795874041;0.0011462222710301;0.00278410528980003;-0.00144719814090699;0.00707663438449185;0.00321276289943828;0.00475323501020292;0.00228794983975619;0.00254958909534968;0.0179640718562875
0.00269678071801785;0.00532925686004575;0.000875227559165387;0.00173501440797504;0.00183258291236547;0.00251153554114832;0.00204555891070507;0.00941430911375091;-0.000367340583527831;0.00182064785737851;0.00229668247273237;0.00195551008284102;0.0353837778987478
0.00466318332490648;0.00222122750268153;0.00147038229939783;0.00211143898027873;0.00347984845157038;0.00338765259038606;0.00848837371108915;0.0127220393429066;-0.00287608393618788;0.00608511834211078;0.00282064045130248;0.00207102544638438;-0.0108873162765376
0.00528119557278442;0.0057177605297163;0.00106972257231364;0.00259170481390784;0.00270426092686142;0.00247259700562663;0.0082100663762994;0.00742649046642196;-0.000137617975374926;0.00489986436784418;0.00249753303118421;0.00169147496617049;-0.0609689711486124
0.00601157368391542;0.000777007339341058;0.00159874900807544;0.003210425662637;0.00217576323303317;0.00299826723516929;0.00761170560650122;0.00803078733520979;-0.000888588128203804;0.00577964051369145;0.00263725515880295;0.00204627215419652;0.00626020685900958
0.00556211023091183;0.00284621166693414;0.00723132458883671;0.00257439793702037;0.00280035141664835;0.00263808578159373;0.00425810222228412;0.00494569279455487;-0.0253734489531932;0.00507093195175906;0.00278570991939779;0.0021700386151358;0.0078933043004894
0.00601157368391367;0.00349653302703477;0.00822713905615458;0.00240998260658865;0.00142763013397761;0.0016743570274322;0.000793175904150886;0.00419827298315933;-0.085362190389496;0.00118525397426644;0.0018862487228524;0.00183174362190172;-0.0236799129014698
0.00466318332490648;0.00400327694399635;0.0115841229830871;0.00275179342511746;0.00205221831759279;0.0029106555302455;0.00388238732031788;0.00842835106467571;-0.0712045465433813;0.00361685748848356;0.00227921720678005;0.00198851447242483;-0.0146978769733261
0.00651722006854377;0.00629207030227276;0.00758919541302919;0.00236238869514803;0.00156490226224468;0.00165488775967138;0.00443900198989737;0.00427778572905219;-0.0120925358118167;0.00292036803968759;0.00157187393571034;0.00117165583022541;-0.000816548720740495
0.00516882970953306;0.0040539513356925;0.00501797133921483;0.00324503941641211;0.00170903799692509;0.0024628623717462;0.00368757218596498;0.00131991158182654;-0.00837948545968237;0.00438666161610002;0.00202597085047113;0.00180699032971386;-0.00435492651061481
0.00528119557278617;0.00568397760191885;0.00599044640495494;0.00331426692396232;0.00197671864704591;0.00232657749742034;0.00435550978946053;0.0128015520888;-9.76141426736188e-05;0.00503427461234851;0.00192117925475709;0.0011386514406416;-0.014425694066413
0.00668576886341812;0.0076349416822209;0.0113818481694125;0.00244892307958559;0.00318471337579617;0.00344606039366858;0.00425810222228402;0.0089213300892132;-0.0744329995688208;0.00437444250296321;0.00170286343035289;0.00094062510313872;-0.00217746325530693
0.00618012247879154;0.0209538609663606;0.0113390592665207;0.00173501440797505;0.0019904458598726;0.00550006814243717;0.0050234473929561;0.0166022613424934;-0.0556497628515308;0.00580407873996497;0.00306515417463518;0.00212878312815604;0.0103429504627104
0.0050564638462835;0.0135469540467725;0.00616160201652433;0.00150569828921521;0.00172276520975182;0.00527617156318749;0.00558006206253561;0.00707663438449174;0.000731088008433134;0.00646391084935066;0.00342319212665815;0.0019967655698208;0.0304844855743066
0.00382043935052589;0.022347406738005;0.00913737571768652;0.00140185702789003;0.00398089171974524;0.00607441154138191;0.00477297079164526;0.0109091487365426;0.0353292531020913;0.00597514632387969;0.00338826159475342;0.002318558368263;-0.00244964616222115
0.00640485420529241;0.0513416045201557;0.00306913130747327;0.00203355803428497;0.010823907313859;0.0089169246344645;0.0090589037474082;0.0208959496207241;0.0554227949983255;0.0159703808697565;0.00447110808379834;0.00291263738077162;0.00870985302122979
0.00382043935052412;0.0429465469624925;0.00459786211081548;0.00135426311644929;0.00986300241598947;0.00863462025193237;0.00979641818460128;0.030183038341046;-0.0375079049489772;0.0264299417148303;0.00516971872189183;0.00391927126307801;0.0424605334784978
0.00230350019664088;0.0216464109862082;0.00353202943876441;0.00121580810134912;0.00730974083022182;0.00850807001148682;0.0145972197097254;0.0319482212998743;0.062960163848032;0.0377081831400679;0.00504746186022551;0.00491765404798838;0.0609689711486123
0.000393280521376993;0.0143492985819615;-0.00522802595341454;0.00175664800408436;0.00660278936964641;0.00824523489671555;0.0155017185477924;0.0158230364327402;0.00908254683083298;0.036046383753467;0.00500379869534461;0.00467837222350573;0.0620577027762658
-0.00174167088038596;0.00678192275533557;-0.0140736591513793;0.00222393368004772;0.0110160882934329;0.00629830812063156;0.0125934068992387;0.00291016649968978;-0.0247390169117988;0.024022776426887;0.00540549981224839;0.00377900260734676;0.00626020685901196
0.000505646384628355;0.00127530552435334;-0.000770200252065534;0.0043526795372142;0.00440643531737313;0.00434164671066725;0.0234334775893019;0.00122449628675497;-0.00254144109615284;0.018683023986119;0.00412180276475162;0.00397702894484966;-0.00136091453456988
0.00370807348727459;-0.0103122387101679;0.0087950644945467;0.00448680783309241;0.00480452448934771;0.00651247006600081;0.00748646730584582;0.00993909323664582;0.0205674795189971;0.0114004325566051;0.0047068891741549;0.00388626687349417;-0.00381056069679103
0.00460700039327994;0.000574309772556514;0.00579984129206923;0.00308062408598103;0.00811964638699758;0.00598679983645817;0.0104365250546178;0.00578852790102241;0.0195282182724081;0.0164958027346375;0.00496013553046377;0.00533846001518204;-0.000272182906910723
0.0043822686667791;0.00752514716687919;0.013871384337706;0.0041536504530075;0.00492120579837468;0.00397173062321127;0.00626191503277071;0.0112431022692939;-0.00455097494370849;0.0132943950928041;0.00433138595617967;0.00353972078286412;-0.0264017419706017
0.0052250126411596;0.00694239166237343;0.0100670618805325;0.0040498091916823;0.00481825170217438;0.00313455210949512;0.00834922004369426;0.0106706104988629;-0.0113180903559622;0.0082479013673189;0.0033358657968964;0.0026155978745173;-0.0293957539466546
0.0050564638462835;0.00835282889791644;0.00706016897726741;0.00369069149626561;0.0043103448275862;0.00558767984736092;0.00704117557018219;0.0191148641127172;-0.0295742107028218;0.00650056818876088;0.00477675023796426;0.0055777418396647;-0.0225911812738164
0.00797797629080388;0.0049069702625778;0.00547697957024462;0.0051661027509281;0.00907368767845379;0.00583104569437148;0.00878059641261847;0.0109409538348998;0.0100980932304904;0.00708708561932569;0.00483787866879745;0.00490940295059243;-0.0332063146434408
0.00848362267543068;0.016756332187529;0.0100281628779034;0.00502332101660592;0.00899132440149353;0.00668769347584833;0.00436942515619998;0.0188286182275018;-0.0296719446174484;0.0131722039614365;0.00548409350903387;0.00390276906828607;-0.00870985302122973
0.00915781785493519;0.0137834345413546;0.0133812569045733;0.00411470998001057;0.00380243795299801;0.00660008177092467;0.00648456090060245;0.00213094158993687;-0.0369117999329276;0.00718483852441987;0.00536183664736758;0.00613881646258951;-0.00898203592814373
0.00876453733355809;0.00677347702338621;0.0101915386889476;0.00361281055027173;0.00616351855919176;0.00589918813153431;0.0103391174874414;0.0210072674649748;-0.0325116178795573;0.0120847028922642;0.00554522193986709;0.00488464965840457;-0.0136091453456726
0.011629866846452;0.00527858246834961;0.0133501377024693;0.003322920362406;0.00456429826488031;0.00569476082004555;0.00620625356581272;0.0061224814337737;-0.0693764672064376;0.00882219968474685;0.00484661130177358;0.00308591042608666;0.00925421883505689
0.0107309399404466;0.00881734415513119;0.0101215204842143;0.00305899048987157;0.00344553041950363;0.00678503981465262;0.0132891752362134;-0.00547047691744984;-0.0325510228524901;0.0127200967753761;0.00578100303022364;0.00543747318393345;0.0206859009254226
0.0110118545985725;0.012829066831077;0.0147660613981865;0.00311523783975562;0.0086344168679991;0.00843992757432391;0.0116193312274745;0.0197986737273984;-0.0614365448186652;0.0244504453866737;0.00577227039724748;0.00509092709330344;0.0223189983669023
0.0108433058036979;0.00896092159827022;0.00622384042073121;0.00316715847041824;0.00221008126509994;0.0073009754103148;0.0103808635876598;9.54152950717324e-05;-0.100279188425239;0.0189396253619912;0.00537056928034374;0.00523119574903461;0.00244964616222099
0.0101691106241918;0.0095436771027762;0.0122959747312082;0.00323638597796791;0.0056212936525368;0.00799213441582466;0.0127047298331548;0.00591574829445163;-0.00792950222775707;0.0245481982917679;0.0062525652109367;0.00491765404798838;0.0234077299945567
0.0107871228720715;0.0219082286766382;0.0101176305839518;0.00258737809468679;0.00751564902262244;0.00806027685298752;0.0123011841977095;0.00356217101601397;0.0395106117951432;0.0203570424858566;0.00394715010522828;0.0053962176969537;0.030212302667395
0.0104500252823193;0.0303708520898964;0.00197606933358191;0.00424451155666705;0.00782451131122339;0.0119249265035142;0.0167541015543465;0.0123403781626193;0.0582621089445682;0.0157626559464312;0.00821740763057466;0.00389451797089013;0.0193249863908493
0.00943873251306254;0.046037684855958;0.00709128817937144;0.00433537266032658;0.0134183505381067;0.011107217257559;0.016573201786733;0.00281475120461827;0.00434400900685228;0.0136609684869073;0.00785063704557562;0.0029208884781676;0
0.00735996404292427;0.0441627323632002;0.00664394964913056;0.00279073389811441;0.0126153085877443;0.0111266865253198;0.0258547514019732;0.0127061367937281;0.0703928520097733;0.0230819047153558;0.00819120973164619;0.00651011584540742;0.116222101252047
0.00876453733355803;0.0585035852132126;0.00274626958564744;0.00333157380084892;0.0142076652756424;0.0141444230282499;0.0432628751930758;0.0202280425552215;0.0180189718775451;0.0334070553159252;0.00868896981128778;0.00817683751939011;0.135819270549807
0.00567447609416161;0.0277020007938988;-0.010113740683688;0.00288592172099669;0.0182503294531079;0.0117886416291883;0.0423862070884877;0.00943021166292957;-0.0408738561778385;0.0291181466049192;0.00892475090164435;0.00763226509125711;-0.0100707675557951
0.00584302488903921;0.0218997829446888;-0.000602934540758771;0.00594058549164425;0.0153950691851526;0.0116328874871017;0.0222506714164452;0.0092393810727861;-0.0444995927753545;0.0264177226016936;0.00969322260354724;0.00702168388395655;-0.0155144256940662
0.00780942749592622;0.0136736400260129;0.00597099690363978;0.0043007589065524;0.00936195914781468;0.0126842279461869;0.01884140656527;0.0167453842851009;-0.0329630383749365;0.0222143476826454;0.0108808606883061;0.00802831776626292;0.122754491017962
0.00702286645317207;0.0217730969654485;0.00911014641584507;0.00353925632349925;0.014296892159016;0.0135700796293051;0.00961551841698793;0.00874640204824828;-0.0179114166626718;0.0277373868204643;0.0104180311405692;0.00879566982408661;0.047087642896029
0.0052250126411596;0.00488163306672973;0.00619272121862829;0.00568963577677678;0.0148459806720843;0.00891692463446458;0.00926763424850063;0.0107183181463989;0.0513941455468774;0.0252569068537006;0.00807768550295601;0.00793755569490745;0.0427327163854085
0.00365189055564968;-0.022254503686562;-0.00295632419984709;0.00382914651136629;0.017090379969251;0.00907267877655127;0.00503736275969546;0.0102571442202185;0.0423393858094177;0.0231307811679028;0.00918672989092939;0.00996732565431202;0.0577027762656533
0.000898926906005459;0.00187495249275782;-0.00480013692449005;0.00567665561910982;0.0121554469580497;0.00847886610984555;0.0127743066668522;0.00111317844250414;-0.0257988789345087;0.0183897652708366;0.00893348353462053;0.00958777517409815;0.0168753402286285
0.00146075622226016;-0.00266040556404812;-0.00462898131291828;0.00510552868182129;0.0175296507797057;0.00715495590210852;0.0093650418156771;0.0046117392618038;0.0332247400948606;0.0181331638949647;0.00787683494450409;0.00838311495428892;0.0285792052259117
0.00157312208550991;-0.0144337559014552;0.000517356734972885;0.00492813319372493;0.0122721282670766;0.00547086424079585;0.000751429803932502;0.00826932557288929;0.0370454654338139;0.0164102689426799;0.00685511688629242;0.00676589986468196;-0.0206859009254191
0.00162930501713632;-0.0096534716181178;-0.00266069177986272;0.00429643218732967;0.00770096639578299;0.00904347487490997;0.00342318021791466;0.00111317844250447;0.0540051741484213;-0.000891995258984202;0.0090208098643822;0.00855638799960401;-0.0432770821992381
0.00179785381201092;-0.00619072151888045;-0.00579206149154299;0.00543868606190667;0.0212222710300901;0.00660008177092458;0.00733339827171142;-0.0065836553599542;0.000335361471756612;0.00551082002468295;0.00875009824212097;0.0063285917026964;-0.151878062057703
0.00533737850441085;-0.0168830181667694;0.0011747498794123;0.0133911959917278;0.00933450472216119;0.00512041742110075;0.0115915004939955;0.00749010066313627;-0.0844871364921179;-0.000537640978018006;0.00711709587557746;0.00787154691573988;-0.0454545454545483
0.00780942749592622;-8.44573194935805e-06;0.00955359504582343;0.0066025735325923;0.00573797496156381;0.00550006814243731;0.00519043179382994;0.00925528362196459;0.00651559430843573;0.00147851268954913;0.00394715010522823;0.00644410706623971;-0.0476320087098505
0.0103938423506943;0.0014948945550366;0.0186637414616684;0.00416230389145167;0.000796178343949017;0.00795319588030285;0.00914239594784516;0.0137079973919818;0.0177142720260622;-0.00177177140483153;0.00895094880057284;0.00702168388395658;0.0225911812738188
0.00898926906005904;-0.00495764465427395;0.0129767072772254;0.00489784615917097;0.010261091587964;0.00411775013141757;0.00569138499645172;-0.00869869440071236;-0.0298831025726991;0.00167401849973725;0.00491647236558296;0.00742598765635838;0.00653238976592252
0.00938254958143769;0.00234791348192198;0.0127394233611853;0.00591029845709276;0.00205221831759284;0.00657087786928329;-0.00112714470589881;0.00240128492597358;-0.0116298567527441;-0.0040934029008175;0.00622636731200826;0.00814383312980621;0.0111594991834462
0.00837125681218098;0.00435799768586931;0.0155207020491995;0.00602711987608234;0.00648610806061933;0.00604520763974076;0.00802916660868602;-0.00928708872032169;-0.00409620083361273;0.00185730519678895;0.00762358858819523;0.00708769266312426;0.0781164942841618
0.00898926906005904;-0.0140030235720379;0.00374208405296883;0.0037685724422595;0.0125809905556776;0.00485758230632943;0.00200381281048667;0.0119905220806893;0.0497532697743509;-0.00840674983809697;0.00598185358867553;0.00521469355424264;0.00081654872074044
0.0110680375301988;-0.00958590576252283;0.00698237097200427;0.00643383148294019;0.00299253239622232;0.00397173062321127;0.00459207102403181;0.00795127458931677;0.0090427825420375;0.00138075978445484;0.00429645542427493;0.00518994026205488;-0.0900925421883484
0.0110680375301974;-0.0180992035674772;0.00817657035274011;0.00892602175474466;0.00120799472875027;0.00687265151957639;0.00530175472774586;0.0127856495396211;0.04100991711781;0.000195505810188568;0.00723062010426767;0.00571801049539589;-0.0174197060424659
0.011405135119951;0.00309958362541485;0.00258289377459964;0.00542137918501834;0.00321216780144956;0.00488678620797067;0.00587228476406487;0.00589984574527291;-0.0241580031619819;0.000305477828419276;0.00472435444010721;0.00462061454173407;-0.0304844855743033
0.0120793302994556;-0.000608092700353779;0.00624328992204637;0.00658526665570647;-0.00337003074895675;0.00418589256858054;0.00439725588967899;0.00408695513890889;-0.0446509845254611;-0.020589205635455;0.00546662824308158;0.00393577345786994;-0.0449101796407186
0.0145513792909708;0.0148222595711257;0.0100553921797484;0.00467718347885493;0.000144135734680417;0.00513988668886156;-0.000250476601310834;0.00615428653213113;-0.112094571935037;0.000977529050941284;0.00482041340284506;0.00367173834119927;-0.0402830702231874
0.01275352547896;0.00167225492597312;0.00707183867805627;0.00476371786329294;0.00307489567318259;0.00474076669976453;0.00303354994920901;-0.01501200642463;-0.0695994825851578;-0.0118403206295287;0.00809515076890838;0.00398528004224569;-0.0783886771910727
0.0141580987695937;-0.0234200146955736;0.00578428169100953;0.0086491117245433;-0.00367202943114425;0.000399119989097196;0.00391021805379665;-0.0172542658588171;-0.0644013797729112;0.002370507948533;0.00599058622165172;0.00370474273078319;-0.060696788241704
0.0137086353165904;0.00509277636546368;0.00931631112979048;0.00842844904422857;0.000398089171974425;0.0049938671806552;0.0133726674366503;0.014137366219805;-0.0504719014995459;-0.00210168745952422;0.00498633342939225;0.00310241262087857;-0.00762112139357379
