# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; PMI
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te_(n_components=4)
# prediction_type; rolling
PMI;HSFR;HSMW;HSSOU;LHUR
0.0244328097731231;-0.0897581254724149;-0.158139534883721;-0.0451584889274863;-0.0366972477064223
0.10034904013961801;0.0228647014361337;0.0364341085271301;0.00347372991749934;-0.0275229357798164
-0.0401396160558481;-0.0173847316704478;-0.026356589147286;0.0017368649587490301;-0.0045871559633022295
0.0270506108202461;-0.0523431594860148;-0.0759689922480629;0.0121580547112458;-0.00917431192660592
-0.0523560209424083;0.0353363567649264;0.14341085271317902;-0.0282240555796779;-0.0321100917431188
-0.0418848167539267;0.00736961451247165;0.0387596899224815;0.0412505427702988;-0.0412844036697246
0.0314136125654451;0.0236205593348469;0.0651162790697675;-0.0234476769431177;-0.0366972477064223
0.14136125654450302;-0.0804988662131519;-0.12248062015504;-0.0542770299609197;-0.0321100917431186
-0.14048865619546302;-0.0625472411186734;-0.0821705426356582;-0.0243161094224928;-0.0045871559633036295
-0.0296684118673638;-0.10582010582010198;-0.0945736434108536;-0.101172383847156;-0.00917431192660451
-0.12390924956370199;-0.0863567649281955;-0.114728682170542;-0.0529743812418575;-0.00917431192660592
-0.18586387434555;0.0854119425547999;0.10465116279069801;0.070343030829353;0.0183486238532104
-0.0689354275741701;0.07501889644746601;0.124806201550386;0.0599218410768562;0.0
0.19633507853403098;0.103741496598639;0.0697674418604651;0.0642640034737294;-0.00458715596330229
0.0636998254799293;0.0273998488284239;0.072093023255814;0.0408163265306118;0.0137614678899082
0.0130890052356021;0.00547996976568038;-0.0372093023255814;0.0225792444637437;-0.0229357798165141
0.0122164048865629;0.00018896447468241798;-0.0147286821705418;-0.0134607034303091;-0.0229357798165127
-0.0715532286212905;0.0370370370370352;-0.00155038759690007;0.0421189752496751;-0.0045871559633036295
0.0994764397905759;0.0347694633408901;0.0410852713178304;0.0742509769865393;-0.0183486238532105
-0.0087260034904032;0.0544217687074829;0.20697674418604697;-0.014329135909683;0.0
-0.0139616055846414;-0.0755857898715023;-0.269767441860465;-0.0851063829787241;0.00458715596330229
-0.0471204188481674;-0.0759637188208616;0.0054263565891464706;-0.0373425966131125;0.0183486238532118
-0.0191972076788822;-0.0559334845049149;-0.180620155038758;-0.0382110290924889;0.0
-0.146596858638743;-0.0430839002267574;-0.061240310077521;-0.0395136778115497;0.0825688073394491
0.00261780104712045;0.0434618291761167;0.0596899224806209;0.0725141120277902;0.0825688073394493
-0.0209424083769634;0.0965608465608447;0.031782945736435;0.10030395136778099;0.0550458715596327
-0.11692844677138;0.126606198034773;0.135658914728681;0.132001736864958;0.0917431192660538
0.230366492146597;0.0678382464096713;0.0348837209302326;0.0451584889274863;0.0137614678899081
0.075043630017453;0.10997732426303901;0.124806201550388;0.10811984368215401;-0.0045871559633022295
0.0052356020942409;0.0417611489040079;0.0604651162790698;0.0338688666956143;0.0183486238532104
0.0157068062827224;0.0610355253212416;0.0596899224806186;0.0729483282674772;-0.0137614678899082
0.13176265270506;0.115835222978078;-0.0651162790697675;0.13069908814589598;-0.0229357798165127
-0.00610820244328003;-0.0933484504913096;0.0248062015503884;-0.0303951367781109;-0.00917431192660595
0.0663176265270496;0.0738851095993992;0.0162790697674419;0.0521059487624834;-0.0183486238532105
0.17888307155322802;0.0296674225245634;-0.106976744186047;0.0746851932262224;-0.0275229357798164
0.0340314136125653;-0.0258881330309921;0.268217054263565;-0.043855840208428;-0.0596330275229364
-0.12041884816753899;-0.13567649281934802;-0.130232558139535;-0.247069040382106;0.0
-0.11780104712041901;-0.0697278911564626;-0.0596899224806186;-0.0112896222318719;-0.0183486238532105
0.121291448516581;-0.211829176114892;-0.266666666666668;-0.20191055145462397;-0.0045871559633022295
-0.13438045375218302;-0.0319349962207087;0.0519379844961232;-0.0603560573165432;0.0504587155963291
-0.10645724258289502;-0.040060468631899;-0.00542635658914636;-0.05601389491967;0.00917431192660592
-0.14310645724258403;-0.177248677248674;-0.12248062015504;-0.217108119843682;0.0596330275229351
-0.36998254799301794;-0.101473922902494;-0.0488372093023257;-0.11723838471558802;0.13302752293578002
-0.12914485165794198;-0.026832955404386002;-0.0519379844961232;-0.0104211897524967;0.229357798165137
0.23647469458988;0.0536659108087681;-0.00465116279069772;0.0403821102909249;0.0825688073394494
0.25479930191972;0.101473922902494;0.15891472868217002;0.082935301780287;-0.0550458715596329
0.10383944153577698;0.051965230536661;0.0356589147286839;0.0664350846721666;-0.0229357798165141
0.12041884816753899;0.056878306878305;0.0713178294573628;0.0455927051671733;-0.0779816513761469
-0.009598603839442329;0.00434618291761335;0.0503875968992257;-0.0334346504559275;-0.0229357798165128
-0.11867364746945801;0.0608465608465589;0.0573643410852721;0.0712114633087281;0.0229357798165128
-0.0191972076788848;0.0761526832955386;-0.00542635658914892;0.0247503256621798;0.0045871559633037205
0.0558464223385706;0.0867346938775511;-0.0333333333333325;0.13590968302214498;-0.0366972477064225
0.0453752181500864;0.0421390778533672;0.18837209302325603;0.0508033000434216;-0.0504587155963304
-0.0602094240837696;0.0512093726379422;-0.0751937984496116;0.0898827616152844;-0.0321100917431186
0.0418848167539267;0.0376039304610714;0.0620155038759673;0.0347372991749895;-0.0321100917431187
-0.0261780104712042;-0.139455782312925;-0.12558139534883697;-0.114198871037777;-0.0458715596330281
0.0881326352530548;0.161375661375663;0.12403100775194001;0.154580981328702;-0.0458715596330269
0.0401396160558457;-0.0536659108087698;-0.08992248062015598;-0.0673035171515418;0.0045871559633022295
-0.0191972076788822;0.0115268329554081;0.0558139534883721;-0.00998697351280975;-0.0183486238532104
-0.0558464223385707;-0.212018140589569;-0.425581395348837;-0.106817194963092;-0.00458715596330234
-0.0968586387434555;0.10204081632653099;0.283720930232558;0.0382110290924889;-0.0229357798165141
-0.112565445026178;-0.0315570672713549;-0.0589147286821697;0.0117238384715588;0.0229357798165141
-0.0750436300174502;-0.126039304610731;-0.204651162790698;-0.0998697351280941;0.0137614678899083
-0.0157068062827225;-0.18235071806500602;-0.18217054263566101;-0.11854103343464999;0.0458715596330267
-0.37434554973822;-0.106575963718821;-0.10542635658914698;-0.0890143291359093;0.142201834862384
0.292321116928445;0.189342403628118;0.173643410852714;0.19235779418150198;0.045871559633028004
0.315008726003492;0.0640589569160998;0.0984496124031;0.10811984368215401;-0.0366972477064222
-0.166666666666667;-0.0786092214663662;-0.0798449612403093;-0.0607902735562302;0.00458715596330228
0.0715532286212906;-0.10468631897203;-0.146511627906977;-0.13764654798089498;-0.00458715596330228
-0.159685863874346;-0.12339380196523199;-0.0798449612403117;-0.170646982197134;0.0
-0.205933682373471;-0.051398337112623;-0.0193798449612396;-0.0503690838037347;0.11467889908256801
-0.0052356020942407;0.0037792894935753797;-0.0899224806201552;0.10030395136778099;0.0825688073394492
-0.0148342059336832;0.0385487528344671;0.128682170542637;-0.0169344333478073;0.0825688073394492
0.0340314136125654;0.0967498110355272;-0.0038759689922488296;0.166304819800261;0.0642201834862387
0.05148342059336901;0.0929705215419501;0.0395348837209303;0.10551454624403;0.105504587155967
0.28708551483420397;0.19708994708994299;0.12015503875969098;0.22188449848024303;-0.0412844036697246
0.11780104712041901;0.0170068027210883;-0.0224806201550395;0.02648719062093;-0.0321100917431281
0.18673647469459198;0.0801209372637981;0.0503875968992257;0.0990013026487191;-0.10550458715595801
0.0968586387434553;-0.0410052910052946;-0.0542635658914745;-0.0199739470256196;-0.114678899082569
-0.17102966841186903;0.11942554799697802;0.14108527131783;0.0104211897524967;-0.0917431192660535
-0.0261780104712043;-0.0665154950869218;-0.0387596899224814;-0.0703430308293529;-0.0596330275229365
-0.162303664921466;-0.0854119425548016;-0.0449612403100769;-0.127225358228397;0.0
-0.0645724258289687;-0.0236205593348469;0.00155038759690007;-0.0733825445071653;-0.0183486238532105
-0.0322862129144869;0.0476190476190476;-0.0263565891472884;0.028224055579679004;-0.00917431192660589
-0.0427574171029659;0.00642479213908154;0.0472868217054279;-0.0321320017368654;0.00917431192660589
0.0209424083769633;-0.01398337112623;-0.0162790697674419;-0.0138949196699948;-0.0137614678899082
0.0706806282722514;0.0701058201058219;0.0286821705426349;0.0981328701693439;-0.0229357798165142
-0.0034904013961598;0.0419501133786848;0.106976744186047;-0.0273556231003039;0.0
0.0034904013961598;-0.011715797430084999;0.0100775193798441;-0.0429874077290491;0.0183486238532119
-0.0052356020942409;-0.0676492819349943;0.0077519379844978;-0.0911854103343465;-0.0275229357798163
-0.000872600349039354;-0.0262660619803514;-0.00465116279069772;-0.0911854103343465;-0.0183486238532118
0.0837696335078535;0.0277777777777778;0.168217054263565;-0.00434216239687324;-0.0321100917431187
0.0663176265270499;-0.0846560846560829;-0.175968992248063;-0.00217108119843717;-0.0458715596330268
0.0593368237347301;0.00736961451247165;-0.0348837209302326;0.0351715154146764;-0.0366972477064223
0.0314136125654452;-0.0574452003023413;0.0046511627906976605;-0.0633955709943556;-0.0229357798165141
-0.10645724258289802;-0.055744520030238;-0.11240310077519301;-0.10030395136778099;-0.0183486238532105
0.0200698080279241;0.0370370370370408;0.127906976744186;0.0655666521927928;-0.0321100917431186
-0.0157068062827226;-0.0037792894935770897;-0.0565891472868209;-0.00651324359531047;0.0
-0.0148342059336832;0.0381708238851078;0.0697674418604652;0.0316977854971772;-0.0183486238532118
-0.0593368237347304;-0.0351473922902494;-0.0232558139534884;-0.0221450282240556;-0.0183486238532105
-0.10034904013961501;-0.0757747543461793;-0.0868217054263582;-0.0720798957881021;0.0045871559633022
-0.10296684118673598;-0.00547996976568588;0.0224806201550395;-0.00130264871906208;0.0
0.0349040139616048;-0.00491307634164961;0.058139534883721;-0.0382110290924889;0.0183486238532118
0.0453752181500863;0.0500755857898752;0.0170542635658906;0.0633955709943556;-0.00917431192660589
0.0218150087260052;-0.12093726379441;-0.0697674418604651;-0.0616587060356052;0.00458715596330234
-0.10034904013961801;-0.0455404383975794;-0.0472868217054256;-0.0646982197134177;0.0504587155963305
-0.10383944153577498;-0.0506424792139059;-0.0023255813953488302;-0.0369083803734255;0.059633027522935
-0.0523560209424084;-0.0839002267573713;-0.0689922480620163;-0.0607902735562314;0.0642201834862386
0.159685863874346;0.0659486016628872;0.061240310077521;0.0212765957446804;0.0321100917431187
0.18150087260034803;0.0177626606198016;0.0108527131782931;0.0503690838037347;0.00458715596330361
-0.0785340314136125;0.0253212396069557;-0.0116279069767442;0.0382110290924876;0.0321100917431186
0.0453752181500865;0.0873015873015873;0.178294573643412;0.0425531914893622;0.0366972477064224
0.0636998254799318;-0.0500755857898696;-0.0961240310077511;-0.0173686495874941;0.0321100917431186
-0.0427574171029685;0.0175736961451247;0.0372093023255814;0.014329135909683;0.0045871559633025
0.00959860383944244;0.0253212396069502;-0.00697674418604649;0.0421189752496738;-0.0366972477064211
0.0558464223385681;-0.0343915343915307;-0.00542635658914897;-0.00911854103343465;-0.032110091743119996
-0.11780104712041901;0.0557445200302324;0.00155038759690007;0.0512375162831086;-0.00917431192660456
0.0061082024432827;0.0187074829931973;0.0333333333333325;0.00998697351280975;-0.0366972477064224
0.0968586387434555;0.076341647770221;0.0868217054263583;0.0890143291359092;-0.0229357798165141
0.0575916230366491;-0.0241874527588832;-0.0883720930232558;-0.0230134607034295;-0.00917431192660456
0.0436300174520053;0.0428949357520805;0.1;0.0425531914893609;-0.0504587155963305
0.00959860383944244;-0.006991685563117861;-0.0387596899224815;-0.00868432479374648;-0.0275229357798164
-0.00698080279232205;0.0100151171579761;0.0333333333333325;0.00521059487624836;-0.0504587155963305
-0.0881326352530523;-0.0839002267573696;-0.12325581395348899;-0.0607902735562314;-0.0229357798165127
-0.17888307155323002;-0.0207860922146655;-0.0193798449612395;-0.0369083803734255;0.0275229357798163
0.0157068062827224;0.07256235827664399;0.0604651162790698;0.108554059921841;0.0
-0.061954624781847996;0.0011337868480725802;0.00775193798449525;0.00738167607468559;-0.0137614678899082
-0.0043630017452016;0.0245653817082425;0.031782945736435;-0.0182370820668693;-0.00458715596330367
0.11954624781850001;0.0198412698412698;-0.00387596899224896;0.0360399478940504;-0.0045871559633022295
0.00349040139615964;0.00321239606953527;0.0472868217054281;0.00347372991749934;-0.0321100917431186
0.0549738219895288;-0.0478080120937245;-0.0697674418604652;-0.0386452453321758;0.00917431192660456
0.0174520069808036;0.00888133030990357;-0.0108527131782954;-0.0221450282240556;-0.0137614678899083
0.0349040139616047;0.024565381708237;-0.000775193798448759;0.0768562744246635;-0.0321100917431186
0.0279232111692853;-0.01039304610733;-0.00465116279069772;-0.0212765957446804;-0.0183486238532105
-0.0113438045375234;0.0421390778533617;0.0255813953488372;0.0273556231003039;-0.0275229357798164
-0.0610820244328089;0.0151171579743026;0.0775193798449605;-0.0117238384715588;-0.00458715596330356
-0.0663176265270499;0.007747543461825491;-0.0620155038759699;0.0534085974815458;-0.0321100917431186
-0.0418848167539267;0.0334467120181406;-0.00775193798449536;0.0547112462006079;0.0183486238532104
-0.0305410122164058;0.0515873015873015;0.127906976744186;0.0399478940512379;-0.0137614678899081
0.0959860383944163;-0.00736961451247165;-0.11705426356589099;0.0516717325227956;-0.0183486238532105
0.067190226876089;-0.0765306122448979;0.0713178294573626;-0.19409465914025198;-0.0045871559633022295
0.0261780104712042;0.0432728647014398;-0.0193798449612395;0.0720798957881033;-0.0045871559633037
0.0671902268760918;0.0022675736961451603;0.0852713178294583;0.00303951367781108;-0.0229357798165127
-0.0497382198952881;0.00245653817082203;-0.0937984496124049;0.0382110290924877;-0.0045871559633037
-0.0706806282722512;-0.0410052910052892;-0.009302325581395321;-0.0651324359531046;-0.0137614678899081
-0.06282722513089001;-0.0470521541950114;-0.0596899224806186;-0.0729483282674772;0.00917431192660592
-0.0959860383944163;0.0228647014361281;-0.0387596899224815;0.0360399478940516;-0.0137614678899082
-0.11867364746945801;0.0345804988662132;0.0883720930232559;0.0568823273990451;0.0458715596330268
-0.00261780104712045;0.014172335600906999;0.00620155038759773;0.004776378636560221;0.0229357798165142
0.0767888307155314;-0.0171957671957653;-0.0310077519379862;-0.0108554059921837;0.059633027522935
-0.0506108202443272;-0.0168178382464115;0.0534883720930234;-0.0295267042987412;0.0917431192660551
0.17801047120418897;0.08673469387755099;0.0387596899224815;0.11202778983934;0.0275229357798164
0.07417102966841099;-0.018140589569160998;-0.0612403100775186;0.0030395136778123;0.0183486238532105
-0.0706806282722514;0.00359032501889456;0.0635658914728674;-0.0338688666956144;-0.0137614678899083
-0.0165794066317617;0.0183295540438435;-0.0007751937984487031;-0.012158054711247;0.0183486238532118
-0.0235602094240839;0.00359032501889456;-0.0519379844961257;0.0369083803734268;0.0
-0.0200698080279239;0.0100151171579762;0.0263565891472884;-0.0147633521493712;0.036697247706421
0.109075043630018;0.0770975056689343;0.133333333333333;0.10725141120277999;0.0
0.14921465968586403;0.082766439909297;-0.0023255813953488897;0.0868432479374721;-0.0412844036697245
0.0663176265270499;-0.0665154950869273;-0.12248062015504;-0.042553191489361;-0.0183486238532105
0.0104712041884816;0.0107709750566893;0.0100775193798467;0.0112896222318707;-0.0137614678899083
-0.0584642233856884;0.0224867724867743;-0.00387596899224896;0.00390794615718626;-0.0229357798165141
-0.0532286212914478;-0.0066137566137584;0.0162790697674419;0.00521059487624842;0.0
-0.0296684118673664;0.0602796674225283;0.00620155038759784;0.0872774641771602;-0.0229357798165127
-0.0890052356020943;-0.0115268329554084;-0.0294573643410861;0.0264871906209342;-0.0183486238532118
0.0523560209424084;0.027588813303101003;0.0534883720930233;-0.0351715154146807;-0.0229357798165127
0.0567190226876099;-0.0177626606198015;-0.0782945736434117;0.0963960052105987;-0.0045871559633037
-0.0340314136125656;0.0292894935752038;-0.0201550387596883;0.0230134607034218;-0.0275229357798164
-0.024432809773123;-0.15041572184429097;-0.0604651162790698;-0.202778983933994;-0.009174311926604591
-0.0357766143106465;-0.0865457294028741;-0.0852713178294582;-0.0347372991749895;-0.00458715596330356
-0.0401396160558457;-0.07501889644746601;-0.0906976744186047;-0.121146330872775;-0.0275229357798164
-0.00698080279232199;-0.06613756613756801;-0.0813953488372093;-0.0542770299609209;0.00917431192660592
0.0506108202443273;0.00396825396825395;0.0790697674418605;-0.0412505427702988;0.0045871559633022295
-0.0453752181500864;-0.0922146636432313;-0.029457364341086;-0.0924880590534086;0.0229357798165142
-0.0287958115183247;-0.0829554043839795;-0.0767441860465117;-0.0746851932262274;0.0137614678899081
-0.00959860383944228;-0.0557445200302325;-0.0813953488372093;-0.0616587060356053;0.0183486238532105
-0.0104712041884819;-0.0158730158730159;-0.0023255813953488302;-0.05601389491967;0.0596330275229364
-0.0453752181500863;-0.0846560846560845;-0.0162790697674419;-0.105080330004343;0.0963302752293574
-0.29668411867364697;-0.12226001511715799;-0.0906976744186047;-0.0885801128962223;0.11009174311926599
