# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;CES002
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=5)
"CES002";"FSDXP";"GDP255";"CPIAUCSL";"CPILFESL";"GDP276_7"
0.0106858054226485;-0.00733333333333414;0.00394605394605394;0.000263675531438038;0.000891729741683906;0.00192789302083823
-0.000628576789567983;-0.0126666666666659;0.00306693306693309;0.000791026594314095;0.00071338379334679;0.00249492037990836
0.00129937142320996;0.011333333333334;0.00273726273726271;0.00093165354441457;0.00107007569002049;0.00209800122855926
0.00860774931982414;0.0359999999999999;0.00252747252747253;0.000140626950100457;0.000713383793347322;0.00120965836601616
0.000684867248335223;0.010666666666666;0.00205794205794205;0.000931653544414027;0.000356691896673148;0.000708784198837588
-0.00393095037057983;0.00600000000000006;8.99100899100919e-05;8.78918438128604e-05;-0.000178345948336565;0.0013608656617682
-0.00544610188573039;0.00333333333333402;0.00223776223776224;0.00100196701946454;0.000891729741683906;0.00125691064593866
-0.00513650436251058;-0.0720000000000001;0.00232767232767233;0.000316410637725634;0.000356691896673129;0.00123800973396967
0.00124777183600761;-0.038666666666668;0.00403596403596404;-5.27351062876149e-05;0.000535037845010244;0.000481973255209548
0.00525846702317341;-0.00200000000000006;0.000879120879120888;0.000615242906688936;0.000713383793347322;0.00150262250153572
0.00542264752791023;-0.0159999999999999;0.00407592407592409;0.000228518793912774;0.000535037845010244;0.000897793318527608
0.00488788816962146;0.0186666666666679;0.00207792207792206;0.000615242906688936;0.000356691896673128;0.0013608656617682
0.00594333427150863;0.085333333333332;0.0037062937062937;0.000597664537926024;0.000713383793347342;0.000444171431271529
0.00183882165306219;0.0466666666666679;0.0020979020979021;0.000457037587826109;0.000535037845010245;0.00121910882200068
0.00166525940519845;-0.0159999999999998;0.00313686313686314;0.0003867241127756;0.000356691896673127;0.00147427113358218
0.00117740876254713;-0.05;0.00112887112887113;0.000509772694113706;0.000356691896673681;0.000236261399612553
0.0047424711511399;-0.0280000000000001;0.00270729270729272;0.000298832268962757;0.000713383793346791;0.00117185654207814
0.00311473871845486;-0.00333333333333402;0.00493506493506493;0.000984388650702167;0.000713383793347341;0.00189954165288476
0.00363542546205038;-0.00466666666666599;0.00346653346653348;0.000439459219063215;0.000891729741683393;0.00170108207721022
0.00442818275635663;-0.012;0.00386613386613387;0.000667978012976533;0.000891729741683906;0.0015593252374427
0.00406698564593303;-0.00533333333333402;0.00367632367632366;0.000263675531438037;0.000178345948336545;0.00133251429381469
0.00698939863026458;-0.00466666666666599;0.00366633366633368;0.00036914574401325;0.000356691896673662;0.00192789302083826
0.00501923257341264;-0.002;0.0037262737262737;0.000755869856788849;0.000891729741683906;0.00146482067759767
0.00776339243831554;0.000666666666666038;0.00257742257742261;0.000509772694113706;0.000713383793346827;0.00122855927798518
0.00798386340181961;-0.00200000000000006;0.00379620379620378;0.00105470212575213;0.000535037845010244;0.00138921702972167
0.00799324514494797;0.012666666666666;0.00380619380619382;0.000492194325350829;0.000178345948336546;0.00123800973396966
0.00868749413641011;-0.013333333333332;0.00462537462537463;0.000878918438126956;0.000891729741683904;0.00170108207721022
0.00913781780654944;0.0253333333333319;0.00261738261738259;0.00156447481986586;0.000891729741683906;0.00221140670037331
0.00986959377052213;0.0333333333333341;0.00345654345654345;0.00152931808234059;0.00178345948336728;0.00220195624438876
0.00766957500703634;0.060666666666666;0.00251748251748254;0.001476582976053;0.00160511353503073;0.00139866748570618
0.00504737780279627;0.0193333333333339;0.00398601398601396;0.00140626950100247;0.00178345948336728;0.00244766809998583
0.00381367858148046;-0.0566666666666659;0.00361638361638364;0.000439459219063739;0.00107007569002045;0.000982847422388154
0.000436251055446091;-0.036;0.00363636363636363;0.00105470212575215;0.00142676758669415;0.00228701034824928
0.00489257904118492;-0.019333333333334;0.00431568431568431;0.00175783687625339;0.00196180543170439;0.00253272220384634
0.00619664133596121;0.000666666666666094;0.00239760239760241;0.0019336205638791;0.00196180543170382;0.00413929972121153
0.005178722206586;0.0273333333333339;0.00398601398601396;0.00175783687625338;0.00231849732837806;0.00410149789727356
0.00694718078618917;-0.037333333333334;0.00527472527472531;0.00175783687625339;0.00196180543170386;0.00320370457874595
0.00690965381367858;-0.00599999999999995;0.0042057942057942;0.00246097162675514;0.00267518922505119;0.00305249728299387
0.00836382399849991;-0.020666666666666;0.00412587412587409;0.00228518793912946;0.00285353517338826;0.00253272220384634
0.0083638239984985;0.036;0.00339660339660341;0.00228518793912998;0.00267518922505119;0.00246656901195483
0.00829346092503944;-0.00133333333333407;0.00359640359640359;0.00298832268963069;0.00321022707006143;0.00336436233048246
0.00662820151984239;0.0486666666666681;0.00330669330669334;0.00263675531438034;0.00285353517338777;0.00308084865094742
0.00249085280045033;0.00800000000000001;0.00460539460539461;0.00298832268963122;0.00285353517338773;0.00340216415442045
0.00104137348719394;0.0453333333333321;0.00318681318681313;0.00316410637725641;0.00321022707006142;0.00269337995558286
-0.00401538605872925;0.0819999999999999;0.00188811188811189;0.0028125390020055;0.00392361086340876;0.00321315503473042
-0.00314757481940192;0.00133333333333407;0.00433566433566437;0.0021094042515043;0.00285353517338777;0.00374238056986249
-0.0072098695937701;-0.078;0.00273726273726277;0.00298832268963122;0.00356691896673508;0.00397864196947503
0.00289426775494936;-0.0880000000000001;0.00299700299700295;0.00175783687625339;0.00214015138004095;0.00345886689032744
0.00350408105826064;-0.031333333333334;0.00366633366633365;0.00193362056387907;0.00231849732837752;0.00225865898029581
0.00267379679144386;0.018;0.00344655344655351;0.00210940425150431;0.00196180543170435;0.00254217265983082
0.00448916408668734;0.011333333333334;0.00577422577422573;0.00158205318862819;0.00124842163835708;0.0015404243254737
0.00941927010038421;-0.055333333333334;0.00586413586413589;0.00175783687625339;0.00196180543170436;0.00193734347682277
0.0096725771648368;-0.010666666666666;0.00464535464535459;0.00140626950100303;0.00178345948336728;0.00111515380617114
0.00617318697814104;-0.00333333333333391;0.00500499500499507;0.00175783687625337;0.00178345948336728;0.00195624438879177
0.0114785627169533;-0.0186666666666661;0.00737262737262737;0.00228518793912999;0.00124842163835756;0.0015876766053962
0.0131485129937138;0.00466666666666599;0.0038961038961039;0.00351567375250678;0.00178345948336728;0.00237206445210983
0.00818557087906988;0.0433333333333341;0.00432567432567432;0.0047461595658846;0.00249684327671465;0.00436611066483956
0.00551177408762454;0.024;0.00241758241758239;0.00457037587825941;0.00249684327671407;0.00257997448376884
0.00830284266816778;0.052;0.00197802197802199;0.00597664537926194;0.00410195681174533;0.003808533761754
0.00379022422366171;0.0659999999999999;0.000189810189810152;0.00720713119263976;0.00392361086340823;0.00399754288144405
0.00284735903930905;0.052;0.00416583416583419;0.00667978012976371;0.00659880008845994;0.00703113925246893
-0.000248616192889128;0.192666666666666;0.00248751248751253;0.00720713119263926;0.00891729741683693;0.00705004016443794
-0.0087297119804855;0.078;0.00431568431568424;0.0080860496307667;0.007847221726817;0.00734300429995743
-0.0198330049723235;-0.122666666666666;0.00376623376623381;0.00580086169163677;0.00588541629511262;0.00725795019609696
-0.00722863308002678;-0.110666666666666;0.00465534465534467;0.00333989006488161;0.00445864870841847;0.00223030761234233
0.00656722018951172;0.022;0.00247752247752245;0.00562507800401155;0.00374526491507163;0.00308084865094743
0.00883291115489163;-0.0226666666666681;0.0049450549450549;0.00527351062876069;0.00499368655342924;0.00395974105750599
0.0138521437283057;-0.0873333333333319;0.00467532467532472;0.00333989006488158;0.00552872439843896;0.00354392099418796
0.00762735716296092;0.00333333333333197;0.00284715284715281;0.00263675531438032;0.00410195681174527;0.00396919151349054
0.00520686743596965;-0.00533333333333208;0.00519480519480522;0.00474615956588462;0.00499368655342872;0.00372347965789349
0.00583075335397271;0.0486666666666661;0.00712287712287715;0.00439459219063373;0.00428030276008193;0.00530170580730518
0.0116990336804574;0.05;0.00360639360639359;0.0056250780040116;0.00517203250176579;0.00314700184283892
0.0140022516183508;0.0593333333333339;0.00289710289710288;0.00544929431638583;0.00517203250176523;0.00380853376175405
0.0118163054695568;0.044666666666666;0.00687312687312686;0.00439459219063423;0.0046369946567556;0.00346831734631195
0.0114785627169534;0.064666666666666;0.00512487512487514;0.00474615956588464;0.00445864870841844;0.00349666871426543
0.0100009381743119;0.092666666666668;0.00701298701298708;0.00562507800401107;0.00588541629511263;0.00506544440769269
0.019462426118773;-0.045333333333334;0.00642357642357633;0.00755869856789063;0.00695549198513309;0.00643576052544531
0.0119757951027301;-0.0439999999999999;0.00236763236763238;0.00791026594314101;0.00749052983014328;0.00699333742853095
0.0124917909747637;0.053333333333334;0.00247752247752253;0.00808604963076623;0.00784722172681696;0.00676652648490292
0.0100806829908993;0.00866666666666605;0.0049550449550449;0.00896496806889316;0.00838225957182726;0.00572697632660776
0.00843887794352244;0.0253333333333339;0.00459540459540464;0.0116017233832735;0.00873895146850034;0.00825024807446958
0.00479407073834365;-0.0233333333333339;0.00189810189810186;0.0121290744461496;0.00980902715852083;0.00577422860653029
0.00425931138005348;0.0459999999999998;0.00339660339660341;0.0123048581337747;0.0117708325902252;0.00440391248877753
0.00334459142508731;-0.0186666666666658;0.00127872127872131;0.015820531886282;0.01480271371195;0.00782497755516706
-0.00970541326578533;0.0459999999999999;-0.00298701298701298;0.0140626950100287;0.0139109839702662;0.0121154845721306
-0.00425462050849001;-0.136666666666668;0.00630369630369632;0.00808604963076626;0.00642045414012288;0.00800453621887259
0.00957406886199413;-0.0660000000000001;0.00768231768231764;0.0123048581337752;0.0135542920735924;0.00638850824552284
0.00619664133596121;0.034;-0.00315684315684317;0.0124806418213999;0.0105224109518682;0.0101592401833389
0.00513181349094566;0.0126666666666679;0.00429570429570431;0.00966810281939495;0.0101657190551944;0.00443226385673107
0.00412796697626522;0.077333333333332;0.000109890109890098;0.0131837765719017;0.0158727894019705;0.00622785049378638
-0.00520686743596965;0.048666666666668;0.000909090909090915;0.00791026594314104;0.00945233526184724;0.00681377876482531
-0.00817618913594148;0.102;0.00231768231768231;0.00439459219063376;0.00606376224344968;0.00525445352738269
-0.00653438408856466;-0.024;0.0026873126873127;0.00720713119263977;0.00927398931351059;0.00528280489533633
-0.00830753353973124;0.0219999999999999;0.00484515484515485;0.00878918438126747;0.00856060552016374;0.00799508576288793
-0.00836851487006335;-0.219333333333334;0.00938061938061929;0.00158205318862814;0.00178345948336739;0.00506544440769269
0.00197954779998172;-0.0566666666666661;0.00719280719280718;0.000351567375250939;0.00321022707006136;0.00464962434437466
0.00959283234825081;-0.076666666666668;0.0078821178821179;0.0059766453792619;0.00517203250176579;0.00577422860653032
0.0128107702411104;-0.0113333333333319;0.00815184815184822;0.00509772694113547;0.00659880008845787;0.00134196474979914
0.0181583638239981;0.00533333333333197;0.00644355644355638;0.00527351062876069;0.00695549198513301;0.00793838302698108
0.01671826625387;0.040666666666668;0.00192807192807204;0.0075586985678886;0.00749052983014331;0.00531115626328971
0.0134768740031904;0.0486666666666661;0.00558441558441558;0.00509772694113708;0.00677714603679808;0.00687048150073244
0.0114879444600802;-0.00866666666666605;0.00736263736263731;0.00474615956588464;0.00695549198513318;0.00617114775787919
0.0109297307439727;-0.012;0.00785214785214783;0.00474615956588459;0.00570707034677764;0.00450786750460719
0.00835913312693509;-0.048666666666668;0.0114685314685314;0.00509772694113708;0.00624210819178256;0.00573642678259223
0.00831222441129609;-0.019333333333332;0.00555444555444568;0.00509772694113175;0.00606376224345295;0.00525445352738269
0.00584482596866454;-0.013333333333334;0.00950049950049947;0.00351567375250894;0.00517203250176196;0.00369512828994001
0.00751946711698992;-0.0313333333333341;0.00553446553446552;0.00580086169163674;0.00677714603679813;0.00490478665595606
0.00475654376583168;-0.0733333333333319;0.00143856143856136;0.00298832268963284;0.00642045414012293;0.00841090582620613
0.00426400225161838;-0.0606666666666679;0.00266733266733277;-0.00281253900200923;0.00499368655342702;0.00389358786561461
0.00614504174875741;-0.000666666666666094;0.00536463536463527;0.00351567375250889;0.0057070703467777;0.00412984926522703
0.00673609156581345;0.00466666666666599;0.00659340659340674;0.00404302481538488;0.00588541629511258;0.00422435382507208
0.00783375551177312;-0.0786666666666661;0.00988011988011989;0.0070313475050125;0.00499368655342708;0.00588763407834431
0.0101745004221785;-0.0106666666666659;0.00613386613386607;0.00667978012976533;0.00749052983014331;0.00600103955015818
0.00963505019232624;-0.042;0.00608391608391617;0.00632821275451284;0.00588541629511258;0.00560412039880931
0.0113143822122151;0.154666666666666;0.00589410589410577;0.00562507800400786;0.00731218388180832;0.00567027359070071
0.00935828877005351;0.00533333333333397;0.00855144855144863;0.00474615956588453;0.006242108191788;0.00533950763124313
0.01083122244113;0.0166666666666661;0.00469530469530466;0.00703134750501783;0.00784722172681318;0.00661531918915093
0.00928792569659453;0.00933333333333386;0.00831168831168827;0.00755869856788854;0.00731218388180832;0.00464017388839011
0.0098133033117549;-0.00666666666666782;0.00551448551448558;0.00685556381738889;0.0080255676751535;0.0101781410953078
0.0101088282202829;-0.00533333333333208;0.0045554445554446;0.00720713119264133;0.00713383793346811;0.00745640977177148
0.00606998780373491;-0.024;0.00326673326673327;0.0103712375698925;0.00731218388180843;0.00553796720691774
0.00243456234168304;-0.04;0.00425574425574426;0.00509772694113703;0.0065988000884577;0.00789113074705861
