# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;FSPIN
# prediction_type;rolling
# method; Part-GFS_te(n_components=3)
"FSPIN";"FYGT5";"FYBAAC";"FYGT10"
0.00140294684000599;-0.00150981378963258;-0.00217746325530784;-0.000575043128234934
0.00108479222874782;0.00100654252642224;-0.00108873162765352;-0.0017251293847038
0.00107520925852918;0.00503271263210822;-0.00190528034839384;0.00258769407705571
0.000676557697434538;0.00125817815802742;0.00272182906913424;0.00028752156411789
-0.000274072948252491;0.00377453447408152;0.00571584104518233;0.0034502587694077
0.00313363126148878;0.0231504781077002;0.0062602068590096;0.0195514663599764
0.000159077305629057;0.0312028183190736;0.0163309744148067;0.0255894192064406
-0.00202200671612881;-0.00176144942123777;0.0264017419706041;0.000862564692351991
-0.00415900907488119;0.0372420734776041;0.0307566684812197;0.0310523289246692
-0.00131286691995094;-0.0135883241066935;0.0220468154599892;-0.0117883841288098
0.00469182221903642;-0.0415198792148967;-0.0209580838323357;-0.0362277170787808
0.00319112908280051;0.00729743331655786;0.00816548720740344;0.0204140310523291
0.00202967309230375;0.0420231504781071;0.0285792052259119;0.0368027602070157
0.000505980827543141;0.0291897332662307;0.0321175830157864;0.0342150661299591
-0.00206225519104708;-0.00528434826371416;0.00870985302123056;-0.00287521564117277
0.00440049992439059;0.017362858580775;0.0157866086009796;0.011500862564692
0.00101387824912982;-0.0251635631605432;-0.0130647795318455;-0.0244393329499709
0.00337512211099802;0.0188726723704076;0.0133369624387595;0.0267395054629096
-0.00282697621449313;0.0420231504781072;0.0285792052259119;0.0350776308223119
0.000858634131588751;0.0148465022647208;0.0171475231355472;0.0152386428982167
-0.00436216804351608;0.0508303975842975;0.0269461077844312;0.0434157561817141
7.09139796175942e-05;0.0349773527931559;0.0372890582471417;0.0379528464634847
-0.00370477628651836;0.00503271263210814;0.0313010342950469;0.00603795284646347
-0.00612351796969828;0.00301962757926527;0.0179640718562875;0.0299022426681995
-0.000205075562678486;-0.0218922999496728;0.0353837778987478;-0.0218516388729152
0.00480873445570363;-0.0732259687971814;-0.0108873162765376;-0.0523289246693504
0.00657008438188577;-0.0777554101660794;-0.0609689711486124;-0.0721679125934437
0.00343453652635384;0.0505787619526923;0.00626020685900958;0.0198389879240942
-0.00194534295438028;0.0271766482133871;0.0078933043004894;0.0204140310523283
-0.00134928220678133;-0.0538500251635629;-0.0236799129014698;-0.0511788384128805
0.00604685420794893;-0.00629089079013556;-0.0146978769733261;0.012363427257044
0.00222899887285125;0.0196275792652239;-0.000816548720740495;0.00948821161587118
0.000827968626888775;0.00780070457976817;-0.00435492651061481;0.0126509488211618
0.0028940570060231;0.00553598389531929;-0.014425694066413;0.00718803910293242
0.000902715794594021;0.032209360845496;-0.00217746325530693;0.0198389879240942
-0.00493714625663272;0.0105686965274281;0.0103429504627104;0.0175388154111564
-0.001301367355689;0.0465525918470058;0.0304844855743066;0.0345025876940769
-0.00185909622241212;-0.0382486160040263;-0.00244964616222115;-0.0391029327199544
-0.0045864095466318;0.0148465022647208;0.00870985302122979;0.0258769407705577
-0.00265256615651386;0.0785103170608957;0.0424605334784978;0.0422656699252443
-0.0097477973063804;0.0296930045294411;0.0609689711486123;0.0362277170787808
-0.00441774927078393;-0.0608958228485156;0.0620577027762658;-0.0253018976423229
0.00597019044620039;-0.0286864620030195;0.00626020685901196;-0.0112133410005749
0.00705689926899186;0.0352289884247611;-0.00136091453456988;0.0439907993099481
-0.0010541267240482;0.0352289884247611;-0.00381056069679103;0.021276595744681
0.00085288434945717;-0.0274282838449929;-0.000272182906910723;-0.0201265094882121
0.00683840754800715;-0.0284348263714136;-0.0264017419706017;-0.0267395054629097
0.00149302676006121;0.00125817815802659;-0.0293957539466546;0.00172512938470382
0.00150260973027945;-0.0130850528434824;-0.0225911812738164;-0.00373778033352468
-0.00142786256257421;-0.0644187216909911;-0.0332063146434408;-0.0465784933870038
-0.000791553340058218;0.024408656265727;-0.00870985302122973;0.0140885566417477
-0.0020565054089155;0.0037745344740816;-0.00898203592814373;0.00143760782058688
-0.000939131081425161;0.0105686965274281;-0.0136091453456726;-0.00115008625646895
-0.00259506833520214;0.0309511826874685;0.00925421883505689;0.0207015526164462
-0.00289022381793586;0.0332159033719175;0.0206859009254226;0.0356526739505458
0.00436791782564708;0.0266733769501758;0.0223189983669023;0.0267395054629097
0.00378910642444241;0.0196275792652239;0.00244964616222099;0.0146635997699827
-0.00264298318629563;0.0309511826874685;0.0234077299945567;0.0284646348476135
0.00164635428355933;0.0251635631605439;0.030212302667395;0.0247268545140887
0.00112504070366562;-0.00478107700050379;0.0193249863908493;0.000575043128234087
0.00296113779755362;0.000754906894816276;0;-0.000862564692351908
4.4081663005846e-05;0.116004026170106;0.116222101252047;0.115871190339278
0.00393093438367818;0.121540010065425;0.135819270549807;0.132834962622196
-0.00175943333213866;-0.14620030196276;-0.0100707675557951;-0.13024726854514
0.0103419414599345;0.024911927528938;-0.0155144256940662;0.0411155836687692
0.00699365166554938;0.149723200805239;0.122754491017962;0.126797009775733
-0.00150260973028002;0.0415198792148966;0.047087642896029;0.0462909718228895
0.000433150253881999;0.074987418218417;0.0427327163854085;0.0681426106958019
-0.00500806023625087;0.0933568193256188;0.0577027762656533;0.0945945945945972
-0.00284230896684313;-0.0978862606945166;0.0168753402286285;-0.0655549166187462
-0.00528979956067833;0.019627579265224;0.0285792052259117;0.0178263369752674
-1.91659404353423e-06;-0.0249119275289381;-0.0206859009254191;-0.0313398504887836
7.47471677052455e-05;-0.0719677906391518;-0.0432770821992381;-0.0701552616446204
0.0145967802370024;-0.199295420231504;-0.151878062057703;-0.211328349626221
0.00757016315390117;-0.0259184700553649;-0.0454545454545483;-0.00891316848764223
0.00970015077845306;0.00780070457977355;-0.0476320087098505;-0.00172512938470404
0.00229000406126297;0.090337191746346;0.0225911812738188;0.093444508338131
-1.09820838705282e-05;-0.00100654252641919;0.00653238976592252;0.00517538815411145
-0.00336444668217428;0.0176144942123779;0.0111594991834462;0.0221391604370269
-0.00232003708992794;0.102918973326628;0.0781164942841618;0.108395629672228
0.00312033009882497;-0.0135883241066934;0.00081654872074044;-0.0287521564117279
0.00172213641204817;-0.101157523905385;-0.0900925421883484;-0.0968947671075384
0.00733127887229121;-0.0221439355812834;-0.0174197060424659;-0.0138010350776308
0.00394308558991519;-0.0661801711122243;-0.0304844855743033;-0.0664174813110981
0.00248816071944342;-0.0410166079516886;-0.0449101796407186;-0.0411155836687693
0.00573830173285002;-0.0407649723200804;-0.0402830702231874;-0.0497412305922972
0.0135947848709433;-0.0810266733769498;-0.0783886771910727;-0.103795284646348
0.0146630752249748;-0.057121288374434;-0.060696788241704;-0.0822311673375506
-0.000921210927116126;-0.0359838953195766;-0.00762112139357379;-0.0255894192064398
0.00240509553358879;-0.013085052843483;-0.00707675557975229;-0.00373778033352562
0.0261343888911141;-0.00100654252642152;-0.0353837778987454;-0.00603795284646341
0.0138351832618476;0.0913437342727728;0.056886227544913;0.0991949396204712
0.0189119917264471;0.0357322596879716;0.0449101796407188;0.0460034502587698
-0.0457823143984707;0.015349773527932;0.0386499727817067;0.0212765957446802
0.00228766581652945;-0.0543532964267739;-0.0511703864997307;-0.0609545715928687
0.00442637394398099;0.0387518872672367;0.0185084376701171;0.0425531914893613
0.0010437579502717;0.0259184700553595;0.00762112139357374;0.0163887291546865
0.00547478921777836;0.0025163563160549;-0.045726728361459;-0.0123634272570439
0.011050774601066;0.0387518872672367;0.0106151333696245;0.021564117308798
0.0138175505966451;-0.0359838953195774;-0.0225911812738108;-0.0373778033352506
0.0179121812775978;-0.0606441872169096;-0.0391943385955387;-0.0575043128234611
0.00161578460856174;-0.0140915953699046;-0.00598802395209636;-0.0172512938470384
-0.00348800950017375;0.0405133366884753;0.0231635819270552;0.0445658424381822
0.0113791254926369;0.020130850528435;0.0174825802939549;0.0218516388729159
-0.00640360902324849;-0.0166079516859587;0.00844665215025048;0.0023001725129379
-0.0142488034224233;-0.030196275792652;0.0150359281437127;-0.0264519838987917
0.0263700916266111;-0.0286864620030196;-0.0322893304300518;-0.0327774583093732
0.0188766497322806;0.0100654252642171;-0.0229142896026134;0.00977573317998831
0.00472545844450378;-0.0216406643180677;-0.0194177735438215;-0.0163887291546865
-0.00103264170481771;-0.0704579768495215;-0.0232360097985841;-0.0511788384128806
0.0189270178237497;0.002264720684449;-0.0162553347849759;-0.00373778033352556
-0.00228220352350483;0.00452944136889788;-0.00590250408274362;0.00632547441058129
0.00275859213901269;-0.0787619526925009;-0.0348499727817094;-0.0655549166187462
0.00331888924175516;0.0226472068444891;0.0137223189983672;0.0109258194364572
0.00808835268550262;-0.0319577252138907;-0.0382325530756675;-0.0399654974123055
0.000630770265730385;-0.0226472068444891;-0.0212796679368536;-0.0250143760782058
0.00100498525276677;-0.0176144942123801;-0.042291317365269;-0.0322024151811382
0.0116586032360924;0.00176144942123777;-0.00578064779531878;-0.000862564692351908
0.0085865521412285;0.0379969803724212;0.0240740609689712;0.0396779758481885
-0.013395823243264;0.0898339204831402;0.0612909907457811;0.0876940770557784
0.00851996966414953;0.0218922999496727;0.0197874523679919;0.0215641173087981
0.004044473414828;0.0510820332159028;0.0299992651061514;0.043415756181714
0.0127760350614047;-0.0181177654755914;-0.0269468971148616;-0.0304772857964352
0.0307509272961133;-0.0749874182184192;-0.0525508982035927;-0.0744680851063825
0.0277650654353956;-0.0239053850025165;-0.0146037289058248;-0.0255894192064407
0.0175231701845435;-0.0299446401610463;-0.0337719379422976;-0.0370902817711327
0.027487178464996;-0.00880724710619046;0.005534485574306;0.00143760782058683
0.0197676934691483;0.0694514343231;0.0480412901469791;0.0698677400805058
-0.00108724546912409;0.00402617010568662;-0.000544338595536653;0.00517538815411156
0.0418454960710785;-0.0332159033719174;-0.0306020958083829;-0.0376653248993676
0.0372401697412346;0.0191243080020135;0.0127985302123025;0.0189764232317423
0.0291659806857154;0.0161046804227477;0.00927101252041374;0.0115008625646929
0.0708661030985788;-0.0332159033719174;-0.0349307022319002;-0.0391029327199545
0.00739479479890048;-0.0223955712128839;-0.0261344855743058;-0.0290396779758475
0.0475566396663268;-0.0246602918973321;-0.0148260479041919;-0.0276020701552616
0.0595288360198533;0.00603925515853038;-0.000267827980402868;0.000862564692351991
-0.00903041615581057;-0.0354806240563663;-0.0103850843767006;-0.033927544565843
0.0375035289287829;-0.054856567689985;0.00996518780620551;-0.046003450258769
0.100988406714285;0.0372420734776041;0.0126324169842134;0.0270270270270266
0.0459798577465569;0.042274786109713;0.0273635274904737;0.0480161012075907
0.0236429124639773;0.0249119275289381;0.0296264561785518;0.0296147211040824
0.0327112771818536;0.0218922999496728;0.0111528034839415;0.022139160437033
0.0523845400624695;0.0395067941620538;0.00741888949374014;0.0293271995399655
0.0053881208351213;-0.0128334172118772;0.0217186173108324;-0.0261644623346747
0.00108268397529976;-0.0271766482133869;-0.0227848666303752;-0.0244393329499718
-0.10217554506497;-0.0382486160040263;-0.00828089275993515;-0.0281771132834956
-0.0770392225221249;-0.056869652742828;-0.0271402014153513;-0.044565842438183
-0.0355165958836582;0.00276799194765928;0.0127581382689171;0.0189764232317423
-0.0624974485341775;-0.0264217413185707;-0.00731456178551998;-0.0250143760782057
-0.0107823747711845;-0.029693004529441;-0.00212585737615706;-0.0181138585393905
0.00945321680186006;0.0279315551082032;0.0026622482308114;0.0264519838987926
-0.0537094815248941;-0.00125817815802742;0.0055635274904739;0.00201265094882086
-0.115159396418538;-0.0827881227981875;-0.032523380511704;-0.0724554341575616
-0.000803167899964929;-0.0254151987921492;-0.00206777354382198;-0.0218516388729151
-0.0186547273079558;-0.00754906894816301;-0.03935944474687;-0.00747556066705033
0.0486373495497633;-0.0254151987921492;-0.0525879422972239;-0.0258769407705577
0.0416976116746625;0.0427780573729241;0.0271323081110513;0.0529039677975843
0.0354552648742571;0.00830397584297934;-0.0117419706042461;0.00460034502587749
0.0497810387134748;-0.0193759436336187;-0.0317163309744154;-0.0230017251293849
-0.00281126014333244;0.0551082033215902;0.0317976864452916;0.0500287521564116
-0.0170565370327196;-0.0163563160543528;-0.0173033206314644;-0.0255894192064406
0.0387512316512474;-0.00100654252642224;-0.0215704409363093;-0.011213341000575
0.0215082100180755;0.0294413688978359;-0.0181665215024494;0.010638297872341
-0.00321700310239081;-0.000754906894816304;0.000523189983668765;-0.0117883841288099
0.0282028730128017;0.0123301459486668;0.000824768644529392;0.00460034502587664
-0.00358901400627776;0.0266733769501758;0.0289937397931405;0.0238642898217368
0.0331440441169284;0.0118268746854557;-0.00246728361458905;0.0069005175388154
-0.00469546374771757;0.0334675390035226;0.0350359825802941;0.0431282346175962
0.00165095410926208;-0.0110719677906394;-0.0115749863908547;-0.0149511213340997
0.066168876084339;-0.0183694011071965;-0.0254127653783338;-0.0230017251293849
0.0237071183644382;0.00352289884247636;0.00108266194882967;0.0043128234617596
0.0554326912296121;0.00880724710618971;0.0160467610234075;0.0143760782058657
0.0174153234376989;-0.0196275792652239;0.0114515242242787;-0.010063254744106
0.0231434480561807;-0.054101660795168;-0.010214289602613;-0.0405405405405405
-0.0863571277844998;-0.0785103170608956;0.0199527762656506;-0.0514663599769984
0.0292658160694527;0.0312028183190736;0.0194759934676103;0.0192639447958602
-0.0689533039110575;-0.0040261701056867;0.0176918889493743;-0.0020126509488217
-0.235368864814766;-0.0699547055863111;0.133641807294502;-0.0526164462334674
