# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP257
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=12)
"GDP257";"GDP252";"GDP255";"FMRRA";"HSBR";"GDP274_2";"GDP275_1";"BUSLOANS";"GDP281A";"LHEL";"HHSNTN";"HSWST";"sFYAAAC"
0.00509430094300943;0.00379713039780874;0.00394605394605394;-0.000102681564050132;-0.0173998044965805;0.00283483424773029;-0.000301755669348951;0.000726790791133198;0.00405836036525242;0.0516605166051662;0.0238907849829351;0.0761346998535878;-0.0166453265044814
0.00197826978269784;0.00256108534643871;0.00306693306693309;0.000151105256187526;-0.0418377321603108;0.000806461467026592;0.000713240673006578;0.000961928988264466;0.00354392031895289;0.0258302583025826;-0.00910125142206997;-0.035139092240117;-0.0486555697823304
-0.00219352193521937;0.000326315893561701;0.00273726273726271;-0.000109099161803332;-0.0543499511241465;-0.000378792507239711;0.000128017556693483;0.000491652594001792;0.00202918018262616;-0.011070110701107;0.0034129692832765;-0.0505124450951683;0.0064020486555698
0.0056478064780648;0.00207655568630166;0.00252747252747253;-0.000266622015744237;-0.178885630498533;0.00312809296301272;0.000201170446232645;0.000748166990872384;-0.00150045013504047;0.00369003690036862;0.104095563139936;-0.0292825768667658;0.030729833546735
-0.00338253382533827;0.00286762451917847;0.00205794205794205;-0.000156939435963049;-0.0213098729227741;0.00193061987560947;0.00190197512801754;0.000684038391654756;0.00402978036268018;-0.0295202952029512;-0.0654152445961378;-0.0658857979502195;0.0486555697823303
-0.0043870438704387;-0.000969059320274095;8.99100899100919e-05;0.000424144869684784;-0.00957966764418591;0.000647612996248687;9.14411119239352e-05;0.000235138197131269;0.00102888009259925;-0.0295202952029523;-0.0335608646188837;-0.0336749633967781;0.110115236875801
-0.000635506355063562;0.000266985731095902;0.00223776223776224;0.000316795961814127;-0.0146627565982405;-0.000256601375872162;0.00152706656912946;0.000299266796348969;-0.00122894011060459;-0.0405904059040592;-0.0534698521046653;0.0131771595900439;-0.0179257362355955
-0.0020090200902009;-1.97767208219082e-05;0.00232767232767233;-5.89252157334421e-05;0.00547409579667679;-0.00145407446327545;0.000640087783467449;0.000213761997392082;-0.00168622015175984;-0.0147601476014756;0.0182025028441415;0.0204978038067342;0.0192061459667094
0.00231652316523166;0.00352025630630187;0.00403596403596404;-0.000242701878664111;0.0330400782013683;0.000232163149598674;-0.000822970007315287;0.00012825719843526;-0.00228640020577597;0.0147601476014756;0.0455062571103529;-0.0270863836017561;0.00384122919334187
0.0038130381303813;0.00115693816808232;0.000879120879120888;0.000234534026978414;0.0471163245356774;-0.00166179938660063;-0.000173738112655435;0.000213761997392146;-0.00190057017105135;0.0295202952029523;0.00853242320819114;0.0592972181551976;-0.0140845070422533
0.00548380483804836;0.00481563152013766;0.00407592407592409;0.000435813229236009;0.0187683284457478;-0.00260267109813164;9.14411119240337e-06;0.000448900194523419;-0.00102888009259925;0.0405904059040592;-0.00910125142207152;0.0380673499267927;-0.00768245838668374
0.00361828618286184;0.0026105271484935;0.00207792207792206;-0.000200695784280095;0.00273704789834012;-0.00200393455443004;0.00152706656912946;0.000491652594001797;-0.000757370068163267;0.0184501845018442;0.0711035267349263;0.00366032210834633;-0.0166453265044817
0.00521730217302173;0.00299617320452097;0.0037062937062937;-4.66734382052541e-06;0.0158357771260997;-0.00239494617480662;0.00067666422823703;0.000577157392958679;7.14500064305373e-05;0;-0.0847554038680322;0.0907759882869684;0.0115236875800256
0.00143501435014351;0.00203700224465781;0.0020979020979021;5.25076179802421e-05;0.0158357771260997;-0.00249269907990085;0.000557790782735917;0.000641285992176311;0.000200060018005341;-0.011070110701107;-0.0437997724687129;0.0117130307467073;-0.0294494238156208
-0.000871258712587135;0.00358947482917857;0.00313686313686314;0.000241535042709113;0.00801564027370666;-0.000989748164078125;0.000877834674469643;0.000790919390350826;-0.00272939024564506;-0.0147601476014756;0.0728100113765626;0.0190336749633951;0.00256081946222761
0.00207052070520703;0.00171068635109614;0.00112887112887113;-6.94267393293122e-05;0.0127077223851379;-0.000794242353890112;0.000923555230431593;0.000470276394262606;-0.000557310050157926;0.011070110701107;0.00967007963595057;0.0600292825768683;-0.0192061459667093
0.0083538335383354;0.00247209010274006;0.00270729270729272;-8.98463685440885e-05;0.0518084066471201;-0.00100196727721494;-0.000283467446964144;0.000555781193219492;-0.00160048014404324;-0.0073800738007383;-0.0705346985210457;0.0366032210834537;-0.0179257362355952
0.00488929889298893;0.00353014466671281;0.00493506493506493;0.000142353986524331;0.0119257086999003;0.000562079204291438;0.0013624725676664;0.000513028793741047;-0.000257220023149812;0.0073800738007383;0.0273037542662113;-0.0197657393850659;-0.00128040973111419
0.00618081180811809;0.00223476945287701;0.00346653346653348;0.00012660170113008;0.0293255131964809;0.00268820489008906;0.000384052670080483;0.00113293858617811;-0.000657340059160596;0.011070110701107;0.0102389078498293;0.0183016105417293;-0.0153649167733675
0.00759532595325953;0.00527049609904183;0.00386613386613387;1.10849415735472e-05;-0.0279569892473137;-0.000525421864881109;0.00174652523774688;0.000876424189307648;0.000614470055302294;0.011070110701107;0.0278725824800905;-0.0732064421669122;-0.00640204865556954
-0.000553505535055371;0.00479585479931572;0.00367632367632366;-5.71749618005892e-05;-0.0406647116324516;-0.0016007038209167;0.000429773226042434;0.000684038391654752;0.000500150045013557;0.0258302583025826;-0.0216154721274182;-0.13762811127379;0.00384122919334187
0.00331078310783108;0.00510239397205547;0.00366633366633368;0.000381555357323092;0.00625610948191785;-0.0033969134520217;0.00106986100950988;0.000940552788525211;-0.00027151002443598;0.0258302583025837;0.0255972696245733;0.0475841874084903;0.00384122919334189
0.00153751537515377;0.000781180472465871;0.0037262737262737;0.000343049770804248;-0.044379276637343;-0.00274930045577285;0.000886978785662013;0.00128257198435262;-0.000557310050157824;0.0184501845018442;0.0329920364050119;-0.107613469985359;0.0153649167733675
0.00964534645346453;0.00620989033808304;0.00257742257742261;-0.000103848400005487;0.00234604105571845;-0.00206503012011386;1.82882223848067e-05;0.00200936277548582;0.000885980079738173;0.0258302583025836;0.0307167235494878;-0.0673499267935562;-0.0153649167733675
0.00618081180811805;0.00318405205232919;0.00379620379620378;0.000140603732591656;-0.00977517106549552;-0.00233385060912281;0.00221287490855886;0.00181697697783286;-0.00021435001929151;0.0405904059040582;0.0136518771331057;-0.0373352855051244;0.00768245838668374
0.00613981139811398;0.00499362200753496;0.00380619380619382;0.000153438928097699;0.0201368523949207;-0.00461882476569853;0.00155449890270667;0.00162459118017997;0.00211492019034286;0.0295202952029523;0.015358361774744;-0.0366032210834561;0.00512163892445572
0.00523780237802382;0.00831611110561756;0.00462537462537463;0.000173858557312476;0.0365591397849442;-0.00615843302093139;0.000521214337966338;0.00153908638122314;-0.00280084025207569;0.0774907749077487;0.0273037542662113;0.000732064421668371;-0.0422535211267606
0.00895858958589583;0.00447942726616499;0.00261738261738259;7.6427755060011e-05;-0.0355816226783987;-0.00120969220053996;0.00384967081199707;0.00188110557705056;-0.0007430800668772;0.0553505535055349;-0.0989761092150165;-0.0183016105417269;-0.0371318822023048
-0.00322878228782289;0.000850398995342602;0.00345654345654345;7.29272471948401e-05;-0.105376344086017;0.00272486222949936;0.00233174835406001;0.00185972937731129;0.00207205018648456;0.011070110701107;-0.0773606370876054;-0.0607613469985365;0.0691421254801536
-8.20008200081851e-05;0.00354003302712377;0.00251748251748254;-7.00101573069883e-06;-0.116520039100686;0.00455772920001454;0.00149963423555229;0.00218037237339946;0.00182912016462082;0;-0.0784982935153579;-0.106881405563688;-0.0166453265044813
-0.00740057400574007;0.0012953752138358;0.00398601398601396;-8.05116809030376e-05;-0.0713587487781037;0.00541306711958861;0.00121616678858817;0.0008336717898292;0.0051586904642821;-0.0147601476014756;-0.00455062571103426;-0.0424597364568096;0.0768245838668375
-0.00558630586305861;0.00184912339684955;0.00361638361638364;0.000247952640462313;0.124926686217009;0.00322584586810684;-0.000667520117044625;0.000876424189307584;0.0042870003858301;-0.011070110701107;0.0767918088737198;0.038067349926795;0.0601792573623562
0.00593480934809348;0.00423221825589104;0.00363636363636363;0.000181442991020495;0.0826979472140743;0.000684270335659015;0.000164594001463063;0.00134670058357025;0.0036296603266694;-0.0147601476014767;-0.0136518771331058;0.0834553440702781;-0.0358514724711911
0.00233702337023368;0.00163157946780842;0.00431568431568431;0.000515158074184049;0.0791788856304984;0.0049609599335281;0.00241404535479151;0.0011970671853958;0.00475857042827131;-0.00369003690036862;0.0034129692832765;0.117130307467056;-0.0281690140845069
0.00747232472324721;0.0019381186405482;0.00239760239760241;0.000672680928124596;0.0404692082111436;0.00557191559036629;0.00131675201170445;0.00076954319061158;0.00537304048357361;0.0184501845018453;-0.0494880546075084;-0.0161054172767196;0.00512163892445569
0.00601681016810172;0.00771292112054901;0.00398601398601396;0.000124851447197405;-0.000195503421307919;0.0117059103850244;0.00223116313094367;0.00130394818409181;0.00261507023535632;0.011070110701107;0.0250284414106927;0.0871156661786221;0.0512163892445586
-0.00131201312013121;0.00510239397205547;0.00527472527472531;-6.70930674191387e-05;-0.00156402737048089;0.0086511321008321;0.00197512801755671;0.00145358158226632;0.00615899055430921;0.0258302583025826;-0.0523321956769041;-0.000732064421668344;-0.00256081946222808
0.00367978679786797;0.00632855066301456;0.0042057942057942;0.000485403757328399;0.055131964809384;0.00678160779090645;0.00215801024140454;0.00147495778200551;0.0066448505980365;0.0332103321033209;-0.00853242320819103;-0.0161054172767195;0.0409731113956468
0.00624231242312424;0.00152280750328786;0.00412587412587409;0.00035880205619832;0.0158357771260997;0.00775913684184809;0.00268836869056328;0.00190248177678974;0.0080452707240744;0.0516605166051662;0.0375426621160407;0.0695461200585635;-0.0550576184379005
0.00826158261582613;0.00386634892068551;0.00339660339660341;2.97543168554706e-05;0.0285434995112433;0.00664719754640203;0.00138990490124358;0.00258652016844443;0.00234356021092044;0.0295202952029512;0.0762229806598392;-0.0607613469985342;0.0192061459667094
0.00119926199261994;0.00220510437164412;0.00359640359640359;6.65096494416404e-05;-0.0535679374389031;0.00846784540378057;0.00341989758595466;0.00226587717235609;0.00405836036525242;0;-0.0881683731513068;0.132503660322107;0.00384122919334187
0.00456129561295614;0.0016118027469865;0.00330669330669334;-7.58443370819841e-06;-0.0508308895405688;0.00652500641503445;0.00439831748354058;0.00104743378722172;0.00650195058517553;-0.0184501845018442;-0.0858930602957914;-0.046852122986822;-0.125480153649168
-0.0069188191881919;0.0027687409150689;0.00460539460539461;0.000669180420259248;-0.0578690127077242;0.00586517430564881;0.00370336503291881;0.00106880998696009;0.00634476057102848;-0.00738007380073835;-0.109215017064846;0.00146412884333663;-0.0140845070422537
-0.00100451004510044;0.00213588584876742;0.00318681318681313;7.58443370837535e-06;-0.0488758553274662;0.00376348684612476;0.00444403803950257;0.000491652594002065;0.00877406078966543;-0.0811808118081174;-0.0716723549488049;-0.1303074670571;0.137003841229194
-0.00593480934809348;0.00166124454904132;0.00188811188811189;2.15864651695961e-05;0.109872922776146;0.00475323501020292;0.00293525969275785;0.000256514396870515;0.00731648065848327;-0.0848708487084872;-0.0602957906712165;0.0219619326500731;-0.0384122919334187
0.00463304633046333;0.00313461025027439;0.00433566433566437;0.000346550278669597;0.0527859237536656;0.00182064785737851;0.00199341623994147;0.00156046258096214;0.00604467054402037;-0.0553505535055348;0.0426621160409554;0.125183016105417;0.128040973111396
0.000194751947519459;-0.00102838948273987;0.00273726273726277;0.000361719146086171;0.134701857282504;0.00608511834211078;0.0016276517922458;0.000897800389046841;0.00971720087454807;-0.0442804428044278;-0.0409556313993173;0.0856515373352854;0.112676056338027
0.00602706027060271;0.0069416290084941;0.00299700299700295;0.000415977017998909;0.0306940371456481;0.00489986436784418;0.000182882223847838;0.00117569098565699;0.00780234070221066;-0.0147601476014756;0.0529010238907849;0.185212298682283;0.0563380281690155
0.0112136121361213;0.00339170762095939;0.00366633366633365;0.000336632173051226;0.12316715542522;0.00577964051369145;0.00386795903438188;0.000919176588785847;0.00523014047071264;0.0184501845018442;0.0130830489192268;0.0717423133235731;0.0102432778489129
0.00541205412054124;0.00295661976287712;0.00344655344655351;0.00054841289890469;0.0877810361681346;0.00507093195175906;0.00232260424286758;0.00156046258096214;0.000843110075879866;0.011070110701107;0.0312855517633667;0.00439238653001461;-0.0588988476312446
0.00801558015580156;0.00624944377972686;0.00577422577422573;-2.91708988779714e-05;0.0330400782013665;0.00118525397426644;0.0017465252377469;0.000919176588786472;-0.000928850083596472;0.0147601476014766;0.0147895335608651;0.0270863836017562;0.129321382842511
0.0132636326363264;0.00504306380958972;0.00586413586413589;0.000305711020240579;0.0535679374389092;0.00361685748848356;0.00435259692757864;0.00121844338513499;0.00597322053758984;0.0516605166051652;0.16268486916951;0.209370424597366;-0.0806658130601793
0.00553505535055351;0.00728772162287775;0.00464535464535459;0.000634175341605753;-0.0240469208211144;0.00292036803968759;0.00143562545720556;0.00258652016844423;0.00325812029323085;0.0332103321033208;-0.072241183162684;-0.258418740849195;-0.0256081946222804
0.00343378433784339;0.00603189985068575;0.00500499500499507;0.000318546215746802;0.0903225806451612;0.00438666161610002;0.00299012435991219;0.00215899617366047;0.00198631017876795;0.0479704797047976;0.0978384527872572;0.0680819912152268;-0.0832266325224059
0.0148011480114801;0.00929505878630268;0.00737262737262737;0.000836621379818521;0.0304985337243401;0.00503427461234851;0.00339246525237749;0.00297129176375002;-0.0015290301376127;0.0811808118081174;-0.0563139931740613;0.0322108345534413;-0.0588988476312424
0.0142168921689217;0.00736682850616538;0.0038961038961039;0.000621923564077208;-0.087585532746827;0.00437444250296321;0.00791880029261155;0.00619909792437123;0.00324383029194468;0.0774907749077487;-0.21103526734926;-0.173499267935578;-0.0563380281690139
0.00299302993029932;-0.000217543929041136;0.00432567432567432;-0.000114349923601535;-0.130791788856305;0.00580407873996497;0.0108723482077542;0.00643423612150211;0.0085740007716601;-0.00369003690036862;-0.114903299203639;0.0563689604685196;-0.0448143405889887
-0.00103526035260354;0.00148325406164404;0.00241758241758239;0.000215864651696668;-0.109090909090909;0.00646391084935066;0.0112106803218727;0.00480964494132233;0.00690207062118631;0.00738007380073724;-0.0608646188850969;-0.117130307467056;-0.0460947503201025
