# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;FYAAAC
# prediction_type;rolling
# method; Part-GFS_te(n_components=3)
"FYAAAC";"FYGT1";"LHU680";"FYGT5"
0.00612745098039246;0.0250108742931714;-0.0237467018469658;0.0118268746854549
0.00428921568627396;0.0132666376685514;-0.0422163588390473;0.0070457976849527
0.00398284313725544;0.00630709003914767;-0.00791556728232184;0.00553598389531929
0.0027573529411765;0.00217485863418854;-0.0158311345646439;-0.000503271263211147
0.000306372549019329;-0.00608960417572837;0.0211081794195278;-0.00150981378963258
0.00183823529411761;0.0106568073075248;-0.0290237467018496;0.00100654252642224
-0.000919117647058803;0.00521966072205302;-0.065963060686013;0.00503271263210822
0.00214460784313694;0.000652457590256617;-0.0712401055408969;0.00125817815802742
0.00490196078431433;0.00413223140495853;0.0343007915567256;0.00377453447408152
0.0107230392156857;0.024793388429752;-0.00527704485488389;0.0231504781077002
0.0183823529411765;0.0304480208786431;-0.0263852242744037;0.0312028183190736
0.0174632352941177;0.000217485863418687;-0.0923482849604245;-0.00176144942123777
0.029105392156863;0.0376250543714661;-0.029023746701844;0.0372420734776041
0.00582107843137224;-0.00456720313179643;-0.00263852242744117;-0.0135883241066935
-0.0242034313725487;-0.0545889517181385;-0.0554089709762532;-0.0415198792148967
0.0131740196078428;-0.0232709873858195;-0.0422163588390497;0.00729743331655786
0.032475490196079;0.0574162679425837;-0.00527704485488151;0.0420231504781071
0.0376838235294118;0.0284906481078726;0.0158311345646438;0.0291897332662307
0.0091911764705882;-0.00587211831230972;0.010554089709763;-0.00528434826371416
0.0116421568627446;0.0306655067420618;-0.0474934036939314;0.017362858580775
-0.0162377450980387;-0.0282731622444539;0.00263852242744048;-0.0251635631605432
0.0153186274509798;0.0213136146150502;-0.00527704485488151;0.0188726723704076
0.0419730392156866;0.0343627664201823;-0.0211081794195245;0.0420231504781072
0.0171568627450984;0.0137016093953893;-0.010554089709763;0.0148465022647208
0.0162377450980385;0.0704654197477164;0.00527704485488151;0.0508303975842975
0.0370710784313732;0.0160939538929972;-0.00263852242744041;0.0349773527931559
0.0392156862745092;-0.0226185297955635;0.0158311345646438;0.00503271263210814
0.0226715686274513;-0.00652457590256639;0.0316622691292875;0.00301962757926527
0.00735294117647062;-0.0337103088299255;0.0316622691292875;-0.0218922999496728
-0.0287990196078429;-0.0841670291431057;0.0316622691292874;-0.0732259687971814
-0.0634191176470588;-0.104175728577643;0.0976253298153029;-0.0777554101660794
0.0235906862745092;0.0615484993475422;0.0580474934036912;0.0505787619526923
0.00765931372549084;0.0493692909960855;0.0316622691292875;0.0271766482133871
-0.0235906862745102;-0.0667681600695952;0.0316622691292874;-0.0538500251635629
-0.00612745098039247;-0.0208786428882123;0.0184696569920896;-0.00629089079013556
0.00398284313725555;0.0284906481078726;0.0079155672823219;0.0196275792652239
-0.0064338235294118;0.0202261852979556;-0.0369393139841713;0.00780070457976817
-0.00643382352941174;0.0184862983906051;-0.0316622691292875;0.00553598389531929
0.00765931372548984;0.0569812962157458;-0.0633245382585751;0.032209360845496
0.00796568627451016;0.0461070030448023;-0.0633245382585749;0.0105686965274281
0.025735294117647;0.0972161809482383;-0.0237467018469657;0.0465525918470058
0.00582107843137231;-0.0713353632013923;0.0211081794195253;-0.0382486160040263
0.0226715686274513;-0.00391474554153981;-0.0211081794195253;0.0148465022647208
0.0428921568627444;0.0872118312309702;0.00791556728232184;0.0785103170608957
0.0572916666666673;0.0208786428882123;0.00527704485488151;0.0296930045294411
0.00275735294117641;-0.0872118312309702;0.00791556728232198;-0.0608958228485156
-0.0284926470588234;-0.0891692040017394;0.121372031662268;-0.0286864620030195
0.0153186274509797;0.0143540669856459;0.195250659630609;0.0352289884247611
0.00367647058823539;0.0648107872988253;0.134564643799472;0.0352289884247611
-0.00949754901960753;-0.0548064375815572;0.0474934036939313;-0.0274282838449929
-0.0232843137254899;-0.045889517181383;0.0237467018469657;-0.0284348263714136
-0.00214460784313791;0.0197912135711176;-0.0422163588390554;0.00125817815802659
-0.0064338235294118;-0.0173988690735104;-0.0343007915567255;-0.0130850528434824
-0.025735294117647;-0.0513266637668547;-0.0237467018469657;-0.0644187216909911
-0.0137867647058824;0.0126141800782947;-0.0316622691292874;0.024408656265727
-0.00183823529411764;0.0178338408003478;-0.0184696569920818;0.0037745344740816
-0.00612745098039152;0.0382775119617227;-0.0395778364116093;0.0105686965274281
0.014399509803921;0.0443671161374511;-0.0343007915567334;0.0309511826874685
0.0318627450980394;0.0228360156589821;-0.0817941952506568;0.0332159033719175
0.0202205882352942;0.0311004784688997;-0.0343007915567255;0.0266733769501758
0.00765931372548995;0.0430622009569379;-0.0448548812664933;0.0196275792652239
0.0251225490196085;0.0893866898651588;-0.0369393139841713;0.0309511826874685
0.0245098039215679;0.0315354501957371;0.0158311345646437;0.0251635631605439
0.00888480392156904;-0.0237059591126576;-0.0395778364116094;-0.00478107700050379
-0.00919117647058837;0.0141365811222247;-0.0290237467018416;0.000754906894816276
0.115196078431369;0.13810352327099;0.0131926121371979;0.116004026170106
0.147058823529412;0.108525445846018;0.00263852242744583;0.121540010065425
-0.0863970588235294;-0.238147020443671;0.0422163588390473;-0.14620030196276
0.0343137254902023;-0.00956937799042623;0.0923482849604245;0.024911927528938
0.115196078431369;0.241626794258371;0.0870712401055407;0.149723200805239
0.0306372549019577;0.0182688125271857;0.0527704485488072;0.0415198792148966
0.0753676470588236;0.0656807307525034;-0.0316622691292875;0.074987418218417
0.0860906862745128;0.0778599391039561;0.0158311345646437;0.0933568193256188
-0.0278799019607812;-0.180948238364504;-0.0554089709762531;-0.0978862606945166
0.0361519607843106;0.0513266637668508;0.0501319261213771;0.019627579265224
-0.0459558823529412;-0.0350152240104349;0.0923482849604167;-0.0249119275289381
-0.069546568627454;-0.127664201826884;0.0817941952506646;-0.0719677906391518
-0.172487745098033;-0.176816006959548;0.110817941952506;-0.199295420231504
-0.00306372549020228;-0.0176163549369291;0.14775725593667;-0.0259184700553649
-0.0251225490196048;0.0208786428882123;0.0738786279683429;0.00780070457977355
0.0710784313725459;0.0728577642453263;0.0158311345646437;0.090337191746346
0.00612745098039535;-0.0224010439321469;-0.0606860158311371;-0.00100654252641919
-0.0116421568627483;0.0145715528490672;-0.0158311345646437;0.0176144942123779
0.0854779411764706;0.0893866898651589;-0.0712401055408968;0.102918973326628
-0.0205269607843107;0.0171813832100892;-0.0923482849604246;-0.0135883241066934
-0.0588235294117647;-0.117007394519354;-0.0474934036939314;-0.101157523905385
-0.00857843137254577;-0.0408873423227512;-0.0686015831134509;-0.0221439355812834
-0.0575980392156894;-0.060243584167029;-0.0184696569920897;-0.0661801711122243
-0.0551470588235295;-0.0308829926054811;-0.0290237467018417;-0.0410166079516886
-0.0416666666666635;-0.00913440626359285;0;-0.0407649723200804
-0.0922181372549052;-0.025880817746846;-0.0395778364116094;-0.0810266733769498
-0.052389705882353;-0.0554588951718138;0;-0.057121288374434
-0.0159313725490193;-0.0402348847324926;0.0395778364116094;-0.0359838953195766
-0.0140931372549017;-0.0126141800782947;-0.0237467018469656;-0.013085052843483
-0.0284926470588234;0.00826446280991688;-0.0184696569920896;-0.00100654252642152
0.0735294117647058;0.0550239234449765;0.00263852242744578;0.0913437342727728
0.0542279411764706;0.0234884732492388;-0.0474934036939313;0.0357322596879716
0.041973039215683;0.00739451935624164;-0.0158311345646436;0.015349773527932
-0.0603553921568593;-0.0300130491518051;0.00263852242743795;-0.0543532964267739
0.0232843137254899;0.0339277946933449;-0.0554089709762531;0.0387518872672367
0.0140931372549015;0.045889517181383;0.0105540897097598;0.0259184700553595
-0.0416666666666663;0.0341452805567642;-0.0448548812664853;0.0025163563160549
0.0162377450980394;0.0498042627229228;-0.0422163588390553;0.0387518872672367
-0.0183823529411763;-0.0237059591126575;-0.0448548812664854;-0.0359838953195774
-0.0477941176470588;-0.0541539799913006;-0.0237467018469656;-0.0606441872169096
-0.00704656862745123;-0.0176163549369291;0.0131926121371979;-0.0140915953699046
0.02791875;0.0195737277076991;-0.00263852242743812;0.0405133366884753
0.0185018075980394;0.00956937799043012;0;0.020130850528435
0.000893351715685664;-0.0291431056981292;0.0369393139841714;-0.0166079516859587
-0.0100974571078428;-0.0341452805567642;0.0158311345646437;-0.030196275792652
-0.0332413602941176;-0.0565463244889078;0.0184696569920818;-0.0286864620030196
-0.00240980392156898;-0.0126141800782954;0.060686015831137;0.0100654252642171
-0.0111241115196075;-0.0232709873858195;0.0422163588390475;-0.0216406643180677
-0.0313257352941176;-0.0665506742061766;0.0765171503957807;-0.0704579768495215
-0.0153062193627453;-0.0332753371030883;0.139841688654348;0.002264720684449
-0.000213664215685749;-0.00891692040017422;0.0923482849604246;0.00452944136889788
-0.0273181678921572;-0.0524140930839493;0.0211081794195275;-0.0787619526925009
0.00385965073529421;0.00956937799043014;0.0422163588390476;0.0226472068444891
-0.0265090686274513;-0.0102218355806868;-0.0448548812664935;-0.0319577252138907
-0.0300758884803916;-0.00173988690735125;-0.0316622691292874;-0.0226472068444891
-0.0471222732843143;0.00282731622444521;0.0237467018469657;-0.0176144942123801
-0.00454522058823531;0.00674206176598563;0.0316622691292874;0.00176144942123777
0.0292420343137261;0.0250108742931708;0.0422163588390552;0.0379969803724212
0.0721389705882353;0.0798173118747279;0.0184696569920819;0.0898339204831402
0.0210496323529411;0.0304480208786431;-0.0211081794195277;0.0218922999496727
0.0363167892156857;0.0650282731622447;-0.0369393139841636;0.0510820332159028
-0.0266848651960782;0.00848194867333618;-0.0976253298153082;-0.0181177654755914
-0.0570557904411764;-0.0493692909960855;-0.0237467018469657;-0.0749874182184192
-0.0209746323529412;-0.0206611570247936;-0.0422163588390473;-0.0239053850025165
-0.0408831801470588;-0.0137016093953893;-0.00527704485488401;-0.0299446401610463
0.00555520833333367;-0.0208786428882122;0.0290237467018497;-0.00880724710619046
0.051929901960784;0.0352327098738582;0.0633245382585748;0.0694514343231
-0.00216829044117645;0.00782949108307956;-0.0369393139841712;0.00402617010568662
-0.0326107536764706;-0.0197912135711176;-0.0791556728232189;-0.0332159033719174
0.0178530637254899;0.0108742931709441;-0.0131926121371979;0.0191243080020135
0.013454473039216;0.0132666376685513;-0.0211081794195276;0.0161046804227477
-0.0371360294117647;-0.0202261852979556;0.0474934036939314;-0.0332159033719174
-0.0268177696078428;-0.00369725967812118;-0.0237467018469657;-0.0223955712128839
-0.0192757659313732;-0.0110917790343628;-0.0501319261213693;-0.0246602918973321
-0.00252196691176473;0.0063070900391477;-0.0527704485488152;0.00603925515853038
-0.013652420343137;-0.0206611570247936;-0.0343007915567254;-0.0354806240563663
-0.0145856311274512;-0.045889517181383;0.0105540897097597;-0.054856567689985
0.00782009803921602;0.0178338408003478;-0.0527704485488151;0.0372420734776041
0.0473874999999999;0.0141365811222272;0.0105540897097678;0.042274786109713
0.0361243566176472;0.0182688125271858;-0.0316622691292875;0.0249119275289381
0.0145658394607839;0.0291431056981298;-0.0184696569920896;0.0218922999496728
0.0208718137254908;0.0378425402348848;-0.0184696569920816;0.0395067941620538
0.00492233455882357;0.00195737277076991;-0.0290237467018496;-0.0128334172118772
-0.0148268075980396;-0.00565463244889108;0.0316622691292875;-0.0271766482133869
-0.0184306372549016;-0.0150065245759025;-0.0237467018469657;-0.0382486160040263
-0.0301530024509807;-0.085036972596781;0.0184696569920896;-0.056869652742828
0.0134058823529411;-0.0532840365376253;-0.0290237467018494;0.00276799194765928
-0.0104015012254898;-0.0311004784688997;0.0580474934036911;-0.0264217413185707
-0.0172049019607849;-0.0691605045672031;0.0712401055408968;-0.029693004529441
-0.0276070465686269;0.0050021748586344;0.0791556728232188;0.0279315551082032
0.00848523284313699;0.00152240104393195;0.129287598944596;-0.00125817815802742
-0.0333765318627454;-0.0345802522836016;0.0263852242744036;-0.0827881227981875
-0.00645575980392091;-0.0184862983906044;0.0765171503957808;-0.0254151987921492
-0.0254854166666674;-0.0150065245759026;0.0316622691292874;-0.00754906894816301
-0.0638015012254899;-0.00956937799043084;0.084432717678095;-0.0254151987921492
0.0355359068627455;0.00456720313179644;0.00263852242744578;0.0427780573729241
-0.00374944852941175;0.0050021748586344;0.0158311345646437;0.00830397584297934
-0.0184873468137262;-0.0050021748586344;0.0211081794195199;-0.0193759436336187
0.043536642156863;0.0361026533275341;0.00263852242744578;0.0551082033215902
-0.0261374693627454;0.0197912135711177;-0.0765171503957808;-0.0163563160543528
-0.0146152573529412;0.02522836015659;0.0422163588390473;-0.00100654252642224
-0.0151425551470588;0.0389299695519787;-0.0211081794195196;0.0294413688978359
-0.0159089460784311;0.0178338408003484;-0.0448548812664934;-0.000754906894816304
-0.00494947916666631;0.0293605915615485;-0.0554089709762531;0.0123301459486668
0.0260891850490193;0.0326228795128316;-0.0290237467018495;0.0266733769501758
0.00116691176470587;0.0226185297955629;-0.0369393139841635;0.0118268746854557
0.0464834865196075;0.02522836015659;-0.0237467018469657;0.0334675390035226
-0.0196933210784311;0.00456720313179643;0.0263852242744036;-0.0110719677906394
-0.0269176164215689;-0.00674206176598496;-0.0765171503957808;-0.0183694011071965
-0.00217735906862682;0.00152240104393192;0.0422163588390554;0.00352289884247636
0.0197324448529412;-0.00500217485863441;0.00791556728232179;0.00880724710618971
0.0159670955882353;-0.026750761200522;0.00527704485487612;-0.0196275792652239
-0.020483302696079;-0.0589386689865156;-0.00263852242743823;-0.054101660795168
-0.00675894607843106;-0.0991735537190082;-0.0131926121372058;-0.0785103170608956
0.0132221507352941;-0.00173988690735123;0.0316622691292877;0.0312028183190736
0.00490196078431343;0.00326228795128315;0.058047493403699;-0.0040261701056867
0.0159313725490202;-0.0737277076989994;0.12664907651715;-0.0699547055863111
