# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; Sfygt1
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te_(n_components=1)
# prediction_type; rolling
Sfygt1;HSMW
0.0381861575178999;-0.269767441860465
0.09069212410501198;0.0054263565891464706
-0.0298329355608591;-0.180620155038758
-0.0727923627684967;-0.061240310077521
0.15513126491646803;0.0596899224806209
-0.0596658711217185;0.031782945736435
-0.113365155131265;0.135658914728681
-0.0298329355608591;0.0348837209302326
0.19093078758949897;0.124806201550388
-0.0011933174224342301;0.0604651162790698
-0.0871121718377088;0.0596899224806186
0.16945107398568002;-0.0651162790697675
0.0369928400954642;0.0248062015503884
-0.0501193317422424;0.0162790697674419
-0.12887828162291198;-0.106976744186047
0.0131264916467781;0.268217054263565
-0.0704057279236279;-0.130232558139535
-0.0823389021479715;-0.0596899224806186
-0.0966587112171838;-0.266666666666668
-0.0632458233890214;0.0519379844961232
0.286396181384248;-0.00542635658914636
0.10143198090692099;-0.12248062015504
-0.18138424821002397;-0.0488372093023257
0.0871121718377092;-0.0519379844961232
0.206443914081144;-0.00465116279069772
0.0202863961813855;0.15891472868217002
-0.0489260143198104;0.0356589147286839
0.00238663484487001;0.0713178294573628
0.0226730310262518;0.0503875968992257
-0.0930787589498798;0.0573643410852721
-0.110978520286396;-0.00542635658914892
0.0847255369928404;-0.0333333333333325
0.0226730310262529;0.18837209302325603
-0.0250596658711218;-0.0751937984496116
0.0238663484486876;0.0620155038759673
0.0238663484486875;-0.12558139534883697
0.14081145584725502;0.12403100775194001
-0.0632458233890228;-0.08992248062015598
0.040572792362771004;0.0558139534883721
-0.11813842482100399;-0.425581395348837
-0.127684964200478;0.283720930232558
-0.0286396181384249;-0.0589147286821697
-0.0190930787589498;-0.204651162790698
0.0548926014319809;-0.18217054263566101
0.0310262529832937;-0.10542635658914698
0.113365155131265;0.173643410852714
-0.270883054892602;0.0984496124031
-0.17780429594272099;-0.0798449612403093
0.17541766109785198;-0.146511627906977
0.37470167064439297;-0.0798449612403117
0.189737470167065;-0.0193798449612396
-0.0990453460620538;-0.0899224806201552
-0.0513126491646767;0.128682170542637
0.410501193317421;-0.0038759689922488296
-0.46539379474940396;0.0395348837209303
-0.168257756563245;0.12015503875969098
0.0107398568019093;-0.0224806201550395
0.133651551312651;0.0503875968992257
-0.0011933174224367802;-0.0542635658914745
-0.0525059665871099;0.14108527131783
0.266109785202863;-0.0387596899224814
-0.0930787589498808;-0.0449612403100769
-0.0990453460620537;0.00155038759690007
-0.00238663484486634;-0.0263565891472884
-0.0715990453460623;0.0472868217054279
-0.0429594272076382;-0.0162790697674419
-0.0715990453460622;0.0286821705426349
-0.0453460620525061;0.106976744186047
-0.0334128878281622;0.0100775193798441
0.0;0.0077519379844978
-0.008353221957040859;-0.00465116279069772
-0.0202863961813841;0.168217054263565
0.25894988066825797;-0.175968992248063
-0.00954653937947619;-0.0348837209302326
0.105011933174227;0.0046511627906976605
-0.114558472553699;-0.11240310077519301
0.0119331742243425;0.127906976744186
-0.0346062052505968;-0.0565891472868209
-0.0692124105011933;0.0697674418604652
-0.0178997613365156;-0.0232558139534884
-0.0835322195704057;-0.0868217054263582
-0.0942720763723154;0.0224806201550395
-0.0286396181384249;0.058139534883721
0.0692124105011936;0.0170542635658906
0.0572792362768497;-0.0697674418604651
-0.0632458233890217;-0.0472868217054256
-0.0131264916467782;-0.0023255813953488302
0.0357995226730311;-0.0689922480620163
0.0966587112171839;0.061240310077521
-0.0620525059665871;0.0108527131782931
-0.0656324582338902;-0.0116279069767442
0.0489260143198089;0.178294573643412
0.0274463007159906;-0.0961240310077511
-0.073985680190931;0.0372093023255814
0.0572792362768497;-0.00697674418604649
-0.0167064439140809;-0.00542635658914897
-0.0119331742243439;0.00155038759690007
0.0023866348448688397;0.0333333333333325
0.0167064439140813;0.0868217054263583
0.0715990453460621;-0.0883720930232558
0.17183770883054997;0.1
-0.00835322195704297;-0.0387596899224815
0.0692124105011958;0.0333333333333325
-0.116945107398569;-0.12325581395348899
-0.22076372315035803;-0.0193798449612395
-0.0310262529832934;0.0604651162790698
-0.0369928400954657;0.00775193798449525
0.00357995226730312;0.031782945736435
0.16109785202864;-0.00387596899224896
0.015513126491647;0.0472868217054281
-0.0656324582338906;-0.0697674418604652
0.0298329355608595;-0.0108527131782954
0.0775656324582338;-0.000775193798448759
-0.110978520286396;-0.00465116279069772
-0.0357995226730311;0.0255813953488372
-0.0477326968973746;0.0775193798449605
0.062052505966587;-0.0620155038759699
-0.0584725536992839;-0.00775193798449536
-0.0477326968973746;0.127906976744186
0.0429594272076373;-0.11705426356589099
0.0608591885441528;0.0713178294573626
0.0298329355608591;-0.0193798449612395
0.0190930787589498;0.0852713178294583
0.0369928400954657;-0.0937984496124049
-0.0584725536992843;-0.009302325581395321
-0.139618138424821;-0.0596899224806186
-0.0823389021479715;-0.0387596899224815
-0.0369928400954653;0.0883720930232559
0.121718377088306;0.00620155038759773
0.00477326968973735;-0.0310077519379862
0.0727923627684968;0.0534883720930234
0.0930787589498808;0.0387596899224815
0.0107398568019094;-0.0612403100775186
-0.163484486873509;0.0635658914728674
0.009546539379475059;-0.0007751937984487031
-0.0190930787589501;-0.0519379844961257
-0.0107398568019093;0.0263565891472884
0.0644391408114559;0.133333333333333
0.032219570405727996;-0.0023255813953488897
-0.0274463007159903;-0.12248062015504
0.14081145584725502;0.0100775193798467
-0.0381861575178999;-0.00387596899224896
-0.0477326968973747;0.0162790697674419
0.0238663484486875;0.00620155038759784
-0.0190930787589502;-0.0294573643410861
-0.0167064439140809;0.0534883720930233
0.0119331742243436;-0.0782945736434117
-0.0787589498806683;-0.0201550387596883
0.0274463007159906;-0.0604651162790698
-0.047732696897375;-0.0852713178294582
-0.035799522673031;-0.0906976744186047
-0.0202863961813842;-0.0813953488372093
0.0608591885441529;0.0790697674418605
0.008353221957040441;-0.029457364341086
0.00357995226730312;-0.0767441860465117
-0.0620525059665872;-0.0813953488372093
0.139618138424821;-0.0023255813953488302
0.0656324582338902;-0.0162790697674419
0.0238663484486875;-0.0906976744186047
