# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;LHU26
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=7)
"LHU26";"LHU5";"IPS10";"IPS34";"GDP281A";"IPS12";"LHUR";"IPS18"
0.00435176790571168;-0.0102810143934201;0.00482330223505656;0.002525244112483;0.000614470055302294;0.00541049715306505;-0.0137614678899081;0.0072262016426022
-0.0255666364460563;-0.0176833447566826;0.00838346781064718;0.00546056024802997;0.000500150045013557;0.0127296384928253;-0.0366972477064223;0.0150550905449246
-0.0203082502266544;-0.0386566141192597;0.00585719449171555;0.00698757881544941;-0.00027151002443598;0.00525104628797991;-0.0275229357798164;0.00361333333953384
0.00652765185856755;0.0187799862919821;0.00562718594089884;0.00504988250558247;-0.000557310050157824;0.00175092648318553;-0.00458715596330223;0.00702577092582712
-0.00906618313689957;0.00671692940369982;0.0142406623023628;0.0106279523141355;0.000885980079738173;0.0233911819338703;-0.00917431192660592;0.0114422222418576
-0.0213961922030824;0.000274160383825869;0.00907234724108184;0.00734010749701938;-0.00021435001929151;0.00493257784820095;-0.0321100917431188;0.000803583012961961
-0.0161378059836811;-0.0245373543522974;0.00838346781064722;0.0063412762325705;0.00211492019034286;0.00445595841452115;-0.0412844036697246;0.00381376405630751
-0.0190389845874887;-0.0540095956134325;0.00826884560924379;-0.000175961481092307;-0.00280084025207569;0.0111381628747261;-0.0366972477064223;0.0106386392288956
-0.011604714415231;0.00699108978752569;0.0119432513122336;0.00939501050771673;-0.0007430800668772;0.00843399752417823;-0.0321100917431186;0.00863154184235362
-0.0279238440616499;0.0397532556545592;0.00895772503967843;0.00757482375837369;0.00207205018648456;0.00604656745183266;-0.00458715596330363;0.00722666667906763
-0.0099728014505897;-0.00328992460589445;0.00677570039896136;0.00422792130130296;0.00182912016462082;0;-0.00917431192660451;0.0094351248553155
0.00942883046237573;-0.0267306374228924;0.00424942708002959;0.00105698032532645;0.0051586904642821;0.010183624136181;-0.00917431192660592;0.0100364170056395
-0.00271985494106981;0.0230294722412611;-0.00247354710628614;-0.00977297940342152;0.0042870003858301;-0.00128167298620713;0.0183486238532104;0.014516113281023
-0.00181323662738027;0.00575736806031528;-0.00181981848428112;-0.00808059944413071;0.0036296603266694;0.00148488618111367;0;0.00463269327264343
-0.000362647325475585;0.00986977381768333;0.00305850240744798;0.00206580595961185;0.00475857042827131;0.000646035977834608;-0.00458715596330229;-0.00109888116876736
0.0188576609247503;0.0167237834132941;0.0119795483426772;0.00591333548767586;0.00537304048357361;0.0221173081747597;0.0137614678899082;0.018093638812687
-0.00398912058023553;-0.0283755997258396;0.00656135688233805;0.00622194951389504;0.00261507023535632;0.00588321697319799;-0.0229357798165141;0.00349567911367815
-0.0224841341795103;-0.00836189170664704;0.00628511737695464;0.00500203067423505;0.00615899055430921;0.00589838213699595;-0.0229357798165127;0.0054725491299405
0.00072529465095177;0.0093214530500356;0.00366676422289586;-0.00164725386517112;0.0066448505980365;0.00786898685007029;-0.00458715596330363;0.00916912399685776
-0.014687216681777;-0.0272789581905441;0.00723075053853295;0.0051028829516945;0.0080452707240744;0.0123674077232274;-0.0183486238532105;0.00701507508711247
0.00308250226654597;-0.00383824537354218;0.00940475162515184;0.00550629206153321;0.00234356021092044;0.00874813306001376;0;0.0105116842737228
0.0130553037171351;0.0430431802604536;0.00215069457233391;0.0013234968543472;0.00405836036525242;-0.00556821485657347;0.00458715596330229;-0.00290322265620457
-0.0103354487760653;0.0141192597669623;0.00594125077274427;0.00584125488096249;0.00650195058517553;0.0120736368359223;0.0183486238532118;0.0135860403493535
0.011604714415231;-0.0050719671007526;-0.00313988417044433;-0.00280236073072743;0.00634476057102848;-0.00686808603934053;0;-0.00269488631950981
0.0335448776065279;0.102673063742286;-0.0120597838836608;-0.0169595370365603;0.00877406078966543;-0.00816752393171127;0.0825688073394491;0.00483870442700718
0.044061650045331;0.0849897189856078;-0.00267184351471406;-0.00684705191832842;0.00731648065848327;0.00699677328643439;0.0825688073394493;0.00641610811911825
0.0355394378966454;0.027553118574366;-0.00172926694517242;0.000791372375380045;0.00604467054402037;-0.00435630162384318;0.0550458715596327;-0.00297809352720446
0.0690843155031733;0.0745716244002726;-0.0104050213693994;-0.0136292918625541;0.00971720087454807;-0.00692398050019821;0.0917431192660538;0.00344824539416305
0.0322756119673616;-0.0642906100068525;0.00907884249916174;0.0119732550663127;0.00780234070221066;0.0264853086392467;0.0137614678899081;0.00556555642310647
0.00689029918404369;-0.00123372172721042;0.00434762009923229;0.00311975768801787;0.00523014047071264;0.00854578644589599;-0.00458715596330223;0.00546557358295297
0.0154125113327288;0.03193968471556;0.00149390935829102;-0.00979629959971036;0.000843110075879866;0.0107165713211163;0.0183486238532104;0.0110162488391523
0.00036264732547614;-0.000274160383825994;0.0112604850658734;0.0111806712521646;-0.000928850083596472;0.0159095566962643;-0.0137614678899082;0.0198854243155481
-0.0304623753399819;-0.014804660726525;0.020989617520997;0.0152447454600569;0.00597322053758984;0.0180686427308382;-0.0229357798165127;0.0182182685855316
-0.0355394378966454;-0.00520904729266763;0.00999199937034173;0.00825746950430103;0.00325812029323085;0.00767010655910705;-0.00917431192660595;0.00561112999675867
0.0232094288304621;0.0254969156956819;0.00693655355493153;0.00394868466521434;0.00198631017876795;0.0111693597831126;-0.0183486238532105;0.00815673961073565
-0.0208522212148684;-0.0467443454420807;0.0183342031884837;0.0143192062410903;-0.0015290301376127;0.0215817612474603;-0.0275229357798164;0.0148062960357037
-0.029374433363554;-0.0157642220699137;0.0159550283613538;0.0156681433095714;0.00324383029194468;0.0111086991279165;-0.0596330275229364;0.00665048649789879
-0.0308250226654581;0.0514050719671006;0.00442823771421896;0.00497961905702241;0.0085740007716601;-0.00177519074526428;0;0.00185642557161153
0.00507706255666404;-0.00452364633310481;0.00513316425285126;0.00483697214205722;0.00690207062118631;-0.00371979803468186;-0.0183486238532105;-0.00142812698657807
-0.00725294650951991;-0.0122001370801891;0.00859819340127593;0.00563470457096985;0.00218637019677331;0.00548199006811845;-0.00458715596330223;0.010590740472915
0.0186763372620131;0.0770390678546935;-0.00533833799336231;-0.0058173289652883;0.0106603409594307;-0.0201839664355933;0.0504587155963291;-0.00690114115298379
0.024841341795104;0.0063056888279629;0.00057846004308193;3.66460227401999e-05;0.0217065119535861;0.00312359045218624;0.00917431192660592;0.0056064796321007
0.0219401631912968;0.0777244688142563;-0.00245788207209391;-0.00323605580977288;0.0359107732319697;0.000397760581926365;0.0596330275229351;-0.00134442042272787
0.0763372620126926;0.142837559972587;-0.0226558422553986;-0.0151978022077866;0.0445562240100601;-0.0255125717041441;0.13302752293578;-0.0162032655790699
0.217407071622849;0.0730637422892362;-0.0367692739142024;-0.0307675161174353;0.0441561039740494;-0.0435287862972778;0.229357798165137;-0.0306677598123866
0.2195829555757;-0.0815627141877983;-0.00702175605797442;-0.0121964626593689;0.0310235927921232;0.0178013025575837;0.0825688073394494;0.0125164564779351
-0.0598368087035359;-0.0370116518163125;0.012839214853203;0.0042454871634437;0.0156475514082798;0.0318325453947513;-0.0550458715596329;0.026898174220331
-0.103898458748867;-0.0172721041809458;0.0114698616204374;0.00640517962759797;0.0163477614712984;0.0132807838743179;-0.0229357798165141;0.0153713153416924
-0.102991840435175;-0.0364633310486649;0.016600351355254;0.0151723619936526;0.0153760413838438;0.0160014142598468;-0.0779816513761469;0.0139292372611409
-0.0766999093381687;0.0471555860178219;0.00700685517179195;0.00907428209381414;0.0103888309349947;0.00490658042454573;-0.0229357798165128;0.00736617761881786
0.105167724388031;0.033995887594244;0.00703665694415684;0.00631038454397934;0.0138184312436588;0.00611069443018197;0.0229357798165128;0.00666397255540707
-0.014143245693563;-0.0104180945853353;0.0102583049516031;0.00161969363319298;0.017248031552323;0.0189356568097442;0.00458715596330372;0.0161135135411644
-0.059111514052582;0.0287868403015764;0.0121056327642211;0.00691610392812048;0.018119721630775;0.0149844817045288;-0.0366972477064225;0.00867153497841572
-0.0516772438803265;0.00068540095956271;0.0179288226695209;0.0130517384297755;0.0164620814815873;0.0109319166470602;-0.0504587155963304;0.00242749035165601
0.0397098821396193;-0.0368745716244017;0.00706340212448403;0.00165179676055219;0.0179625316166277;0.0067225004668709;-0.0321100917431186;0.00472430545641178
-0.0259292837715324;-0.0139821795750513;0.00403928637745699;0.00553900090827592;0.018534131668072;0.0104652628924473;-0.0321100917431187;0.0162339579858165
-0.0143245693563009;-0.0105551747772419;-0.00202155355875111;0.00072413752374037;0.0137041112333698;-0.00210449144489777;-0.0458715596330281;0.00727828572677519
-0.0547597461468724;-0.00699108978752561;0.0244523542253947;0.0122146342408931;0.013975621257806;0.0196497193794764;-0.0458715596330269;0.0161897795215602
-0.0422484134179513;0.0630568882796421;0.0061452782912424;0.00749880597566369;0.01513311136198;-0.00291994396688705;0.00458715596330223;-0.00301576148093557
0.029374433363554;-0.027553118574366;0.0117029267632907;0.0110153098602942;0.0153474613812714;0.00260104223671442;-0.0183486238532104;0.00404488717982771
0.00797824116047163;-0.0183687457162454;0.00272380557934992;-0.000784406602462151;0.0227925520513297;-0.00295027429448319;-0.00458715596330234;-0.00549115058857336
-0.0259292837715324;0.017135023989035;-0.000927293609353785;-0.00170600864543305;0.0234356021092043;-0.0124631649003584;-0.0229357798165141;-0.0039755967464194
-0.0235720761559383;0.0649760109664153;-0.00239216534328968;-0.00316215804490716;0.0212635219137169;-0.0120233751501896;0.0229357798165141;-0.00814743888141989
0.026835902085222;-0.00685400959561488;0.00252512709691766;-0.00266910246621704;0.0224353020191773;0.0006239381677276;0.0137614678899083;0.00550975204720788
0.0689029918404355;0.0498971898560686;0.00272762631939744;0.000180504376474294;0.0340244930622043;-0.00389094774041188;0.0458715596330267;0.00846505878758369
0.0944696282864934;0.149554489376282;-0.0279964726927889;-0.0257875942007221;0.034267423084068;-0.0280364882506813;0.142201834862384;-0.00930165938962052
0.122393472348142;-0.0704592186429046;-0.0102586870256073;-0.0162741655534043;0.0301519027136712;-0.00251698390022831;0.045871559633028;1.76713857023003e-05
0.00271985494106974;-0.0745716244002727;0.0243193924717667;0.0244441086066964;0.0211920719072866;0.0140862707172376;-0.0366972477064222;0.00177457915362433
-0.0756119673617408;0.0622344071281685;0.00147365943604388;-0.000286202409006564;0.0291801826262165;-0.000436323427014162;0.00458715596330228;0.000618963536024641
0.00253853127832826;0.000137080191910832;0.00158866371145167;0.00274905742492365;0.0281655925349031;0.00524671338403654;-0.00458715596330228;-0.00149834749291866
0.00108794197642792;0.0254969156956819;0.00691553948467344;-0.00144100641487113;0.0177053115934781;0.00206809505178041;0;0.00645145089052263
0.0489573889392567;0.177793008910215;-0.0145352413599695;-0.017788161154065;0.017276611554895;-0.00347932186587019;0.114678899082568;0.012115595044385
0.133272892112421;0.028923920493487;-0.0128820071417278;-0.014782581569958;0.0119321510738936;-0.00628791020143193;0.0825688073394492;0.00316829344173009
0.10915684496827;-0.0254969156956819;-0.00830476056568319;-0.00571193379244875;0.0173194815587534;0.00467606993480235;0.0825688073394492;-0.0029320549170867
0.0959202175883936;0.0477039067854694;-0.00962062343779457;-0.00946315393843253;0.00950285085525659;0.00323191305075088;0.0642201834862387;0.00645563621871492
0.134904805077063;-0.000548320767647437;-0.0111546505665779;-0.0145663397498197;0.00687349061861409;-0.0045751132729418;0.105504587155967;0.00203592964742283
-0.0710788757932875;-0.125154215215904;0.00721202891230416;0.0128797141246798;-0.00220066019805931;0.00363270666543652;-0.0412844036697246;-0.00958021623265592
-0.137624660018133;-0.0160383824537353;0.01362705145085;0.0148280105237686;-0.0058589005273012;0.0185222977736235;-0.0321100917431281;0.0138013522330359
-0.0625566636446058;0.0141192597669665;0.0214221252942922;0.0155021761983174;-0.00737364066362756;0.0233162226956638;-0.105504587155958;0.0173342342639797
-0.114415231187674;-0.0775873886223455;0.0167730488053688;0.0158268417882166;-0.00227211020449003;0.00522851518747908;-0.114678899082569;-0.00571715831096897
-0.106074342701723;-0.044139821795749;0.0196103303641094;0.0166645516964834;-0.00341531030737774;0.0177705389395909;-0.0917431192660535;0.0134325783156283
-0.0270172257479566;-0.0248115147361234;0.0105326340869616;0.00757876093437126;-0.00124323011189076;0.00151175018555677;-0.0596330275229365;0.00426112913644072
-0.0179510426110608;0.0677176148046621;0.00473084032592402;0.00370579119217324;-0.00408694036782464;-0.00588278368280432;0;-0.0137297366172965
-0.0183136899365385;-0.0134338588074038;0.000771789489450614;0.000953099450945682;-0.00314380028294203;0.00725198132865035;-0.0183486238532105;0.0124085680178607
-0.0116047144152294;0.0645647703906785;0.0017307952411918;-0.000993076930299014;-0.000885980079738169;0.00174962661200284;-0.00917431192660589;0.00435088117434779
0.00761559383499538;-0.0160383824537355;0.000779813043547684;-0.00146584090962057;0.000528730047585579;-0.00133670086627713;0.00917431192660589;0.00109655598643776
0.00108794197642798;-0.00712816997943655;-0.00119359919061407;-0.00163816807440903;0.00335815030223352;0.00352178432450634;-0.0137614678899082;0.00326548606308996
-0.0177697189483246;-0.0285126799177504;0.00421083760555674;0.0016845056072958;0.00637334057360062;0.00978196394070641;-0.0229357798165142;0.0107586186370795
0.0373526745240272;0.0149417409184358;0.00407443718588779;0.00422216696715394;0.000785950070735564;0.0115198917120654;0;0.00674581897339577
-0.0223028105167725;0.0389307745030858;-0.00426891285426817;-0.00287474419713257;0.0125037511253376;0.00403523344169898;0.0183486238532119;0.00636262892554629
0.0233907524932004;-0.0525017135024004;0.00278761193813148;0.00155215592186067;0.0132182511896426;0.00806873372182093;-0.0275229357798163;0.00285067353556612
-0.0360834088848632;-0.0320767649074708;0.00818020444015771;0.00495569314134914;0.00744509067005816;0.0112412859885584;-0.0183486238532118;0.00961323382172929
-0.00743427017225551;0.00589444825222607;0.00972149097503078;0.00724743243124495;-0.000557310050157911;0.00724028248800546;-0.0321100917431187;0.00352172115576532
0.00634632819582759;-0.0623714873200792;0.0123749949375191;0.00752666906733451;-0.00697352062761691;0.0097039716697418;-0.0458715596330268;0.0177755538700561
-0.0667271078875775;-0.00164496230294719;0.0130325442995705;0.00781802009110658;-0.00698781062890297;0.0113218780018899;-0.0366972477064223;0.0177095186919083
-0.0130553037171351;-0.00562028786840452;0.0184304858376626;0.01676055821887;0.0111890710070164;0.0168311653648452;-0.0229357798165141;0.0109953221981899
0.0027198549410698;-0.0556545579163795;0.00675812499474643;0.00326603891928784;0.00928850083596522;0.00916539170968156;-0.0183486238532105;0.0176885920509455
-0.0563916591115143;0.0161754626456462;0.0068689264561036;0.00744489695047551;0.00392975035367726;0.00513015826798258;-0.0321100917431186;-0.00491450537093785
0.0226654578422486;0.00260452364633168;0.00408666355403664;0.00347440638743207;0.00191486017233766;0.00143159146261906;0;0.00532699271613346
-0.017225747960109;-0.0201507882111034;0.00571582710998508;0.0070632937384667;0.0157618714185686;0.00866580788510574;-0.0183486238532118;-0.00253305362940071
-0.0380779691749774;0.0283755997258396;0.00309785602993051;-0.000283476671777971;0.00314380028294192;0.00437796614355512;-0.0183486238532105;-0.00274325011195709
-0.00344514959202163;0.0113776559287196;-0.00338020871938727;-0.00586245505940797;-0.00030009002700826;-0.00692268062901669;0.0045871559633022;0.000532931789846147
0.0427923844061648;0.00164496230294719;-0.00474994402615836;-0.00405710843497531;0.00480144043212982;-0.0147630703130649;0;-0.01346373575884
-0.0123300090661828;0.0360520904729281;0.00356322216762739;-0.00177142633892025;0.00604467054402036;0.013725339818824;0.0183486238532118;0.0218688048423327
-0.0114233907524933;-0.0167237834132982;0.00600925994557777;0.00180231802751146;0.00460138041412428;0.000536846798482205;-0.00917431192660589;0.000967740885400747
0.0195829555757027;-0.0111034955448938;0.00560158698258584;0.00756573796761156;0.00155761014018463;0.00781352567960514;0.00458715596330234;0.00417463235379678
0.0621940163191296;0.0389307745030857;0.00247660369832403;0.00209215475282287;0.0106603409594308;0.00332940338945686;0.0504587155963305;0.0119086538170891
0.0444242973708071;0.058944482522274;-0.0125033718030922;-0.0116101262955208;0.0145329313079637;-0.018368912974057;0.059633027522935;0.000113468897663282
0.0640072529465077;0.0470185058259066;-0.015107588218977;-0.0151245101623052;0.0148473113362583;-0.00929407895677536;0.0642201834862386;0.00107609438194034
0.113145965548504;-0.0198766278272775;0.00495511776667062;0.00309976894834113;-0.00540162048614601;0.0132820837455008;0.0321100917431187;0.00714156500582008
0.00344514959202524;-0.0141192597669622;0.010503214388601;0.0115556115509473;-0.00624473056202557;0.0151530316678944;0.00458715596330361;0.00700484428486459
0.0462375339981869;0.00822481151473609;0.00175219138545413;0.00360493891471469;-0.00080024007202173;0.00311059174035855;0.0321100917431186;-0.00158251909323426
0.0375339981867635;-0.0437285812200165;-0.000954038789680811;0.00492631575121777;-0.00305806027522548;-0.008419265650774;0.0366972477064224;-0.00760753154458604
0.0195829555757027;0.0197395476353667;0.013931946506582;0.0107460675940429;-0.00970291087326192;0.0220076857050138;0.0321100917431186;0.0084804049909577
-0.010698096101543;0.00973269362577256;0.00586177937977161;0.00515860913503602;-0.00495863044627687;0.0105566871656347;0.0045871559633025;0.00792608152368235
-0.0141432456935631;-0.0603152844413997;0.00804991720456316;0.00516345489010889;-0.00905986081538734;0.0123578753345542;-0.0366972477064211;0.0102094105709298
-0.0614687216681779;0.0216586703221399;0.0072418306846691;0.00857244358405373;0.00204347018391238;0.00710292943302615;-0.03211009174312;0.00039853625122066
0.0161378059836828;-0.0122001370801933;0.0018908842491524;0.0049344929629036;-0.00454422040898006;-0.00215042022668854;-0.00917431192660456;-0.00631147491430539
-0.044061650045331;-0.0460589444825222;0.00439690764583556;0.0058470092151115;-0.00583032052472865;0.00910299789290892;-0.0366972477064224;0.0170505620198198
-0.0409791477787887;0.0101439342015093;0.0123020188026265;0.0137798131295125;-0.00468712042184083;0.00889761824603186;-0.0229357798165141;-0.00545394767130603
0.0669084315503174;-0.143111720356408;0.0107867133000719;0.011424473304281;0.00254362022892574;0.0156777463353379;-0.00917431192660456;0.0121211754819749
-0.0890299184043484;-0.0512679917751898;0.0156436380475405;0.0183324000207156;0.0013289701196072;0.0157891019666622;-0.0504587155963305;0.0135985963339323
0.0315503173164098;-0.0122001370801891;0.010852047954873;0.0124917508591375;-0.00481573043341554;0.00960128184630193;-0.0275229357798164;0.00399466324151765
0.00670897552130378;-0.0737491432488033;0.017420282169294;0.0199063618404053;-0.0126752311407708;0.0139493509526535;-0.0504587155963305;0.0119811995057593
-0.100997280145061;0.0397532556545593;0.0112387068476066;0.0140193751459405;-0.00450135040512156;0.0084274981682656;-0.0229357798165127;0.00637518491012523
0.0413417951042612;0.0223440712816983;0.00267146144070973;0.00518859224455104;0.00250075022506735;-2.77305852330878e-05;0.0275229357798163;0.00427275504808611
-0.0163191296464189;0.0190541466758082;0.00873765041298402;0.00986262587227377;-0.00551594049643456;0.0109648467170245;0;0.0142505774590319
-0.0014505893019004;-0.00233036326251002;0.00769458838021242;0.0170631150512484;-0.00917418082567623;0.000941540026716203;-0.0137614678899082;-0.00311806950342008
0.0250226654578423;-0.0228923920493503;0.00676347403081123;0.0135811371715148;-0.0132325411909286;0.000258241074976517;-0.00458715596330367;0.00690253626238146
-0.0462375339981869;-0.0253598355037668;0.0184190236175233;0.0177924011897534;-0.0151188213606941;0.0178316328851812;-0.00458715596330223;0.00370308537743935
-0.0304623753399835;-0.0211103495544922;0.0126290741506304;0.0179704826886917;-0.0073593506623415;0.00147188746928462;-0.0321100917431186;-0.00687416903796456
0.0177697189483208;0.0445510623714901;0.0132694301824702;0.0141084158954092;-0.00941711084753982;0.0099206168668684;0.00917431192660456;0.0191120686728644
-0.00217588395285584;-0.0149417409184401;0.0189168660456187;0.0227517286474074;-0.0138898812500895;0.0101428948391213;-0.0137614678899083;0.00350032947833612
0.0172257479601106;-0.0522275531185743;0.0156394352334889;0.0249947075268814;-0.0121750810957572;0.000276005981140193;-0.0321100917431186;0.000982157015842255
-0.0326382592928378;-0.0174091843728567;0.0235999471209586;0.0253487505069112;-0.011832121064891;0.0221706028932532;-0.0183486238532105;0.0170287053059266
-0.0467815049864008;0.0244002741603824;0.0259718625419988;0.0289670152480772;-0.0165621114905901;0.0309404004729801;-0.0275229357798164;0.0233741278822375
-0.0304623753399819;0.0505825908156271;0.0116769457309733;0.0172757225550818;-0.0246645422198088;0.00171756312282745;-0.00458715596330356;-0.00350311969713091
-0.086128739800544;-0.0182316655243303;0.00846484957364368;0.00571920242505752;-0.0183340716500664;0.0067805613797014;-0.0321100917431186;0.0140920000241818
0.0482320942883044;-0.000137080191910832;0.0076926780101888;0.0130641556771506;-0.0134183112076479;0.00156504490405007;0.0183486238532104;0.00107190905374932
-0.0255666364460562;0.014530500342699;0.0136346929309429;0.031272686083809;-0.0118749910687492;0.00604830061340922;-0.0137614678899081;-0.0212140334984368
0.0159564823209432;-0.0574366004112419;0.0120017086349493;0.0191652641739095;-0.00527301047457096;0.0113166785171588;-0.0183486238532105;0.01296568170393
0.0179510426110608;0.0427690198766278;0.010210545701018;0.0230918400816023;-0.0106317609568585;0.00160100800677243;-0.00458715596330223;-0.00509075419148997
-0.0204895738893928;-0.00178204249485808;0.0114209561478382;0.0261361857062945;-0.012689521142057;-0.0017799569396002;-0.0045871559633037;-0.00831438697265352
-0.029374433363554;-0.00822481151473609;0.0224625128090311;0.0275478147310352;-0.00615899055430902;0.0272327345693371;-0.0229357798165127;0.0278370828448506
-0.0199456029011788;0.0253598355037711;0.0137290652101025;0.0322366884836662;-0.0028722902585061;-0.00235363342159389;-0.0045871559633037;-0.012290913792005
-0.00634632819582925;-0.0372858122001384;0.0142578556325733;0.0182778852761429;-0.00295803026622277;0.0141841943463402;-0.0137614678899081;0.0176095358517535
0.00235720761559369;-0.0046607265250157;-0.000912774797183658;0.00627131564370864;0.00138613012475175;-0.00457987946727878;0.00917431192660592;0.00453317546895526
0.0264732547597464;-0.0182316655243346;-0.00349215640275047;-0.0100937078173295;-0.00601609054144825;-0.000324101214902672;-0.0137614678899082;0.0132809764277616
0.0322756119673616;0.0951336531871172;-0.017445881127615;-0.0243441649083077;-0.0186484516783605;-0.0107521011334447;0.0458715596330268;-0.00219776233752922
0.0340888485947419;0.0412611377655914;-0.0158277977177881;-0.0147416955115285;-0.00543020048871823;0.000615705650237275;0.0229357798165142;-0.0092928236967702
0.108794197642794;-0.0049348869088417;-0.0169006615229356;-0.0210084682598534;-0.00713071064176385;-0.00885255604502888;0.059633027522935;-0.0099861930673294
0.112058023572076;0.108704592186428;-0.0144164163445142;-0.0199890425363406;-0.00761657068549138;0.000703663600270077;0.0917431192660551;0.00280603003484481
0.0825022665457809;-0.0186429061000671;0.00691592155867793;0.0100285929835287;-0.00510153045913775;0.0176106547841108;0.0275229357798164;0.0122913788284719
0.00199456029011957;-0.0844413982179559;0.0162366169028052;0.0284724453709256;-0.007430800668772;0.0105748853621935;0.0183486238532105;0.00153694551957761
-0.015231187669991;0.014256339958873;0.00610401429873386;0.0151299616367597;-0.00698781062890297;0.00596944176165948;-0.0137614678899083;0.00127792020811313
-0.00580235720761735;-0.00507196710075242;-0.0010174630744616;0.000269242266256686;-0.000914560082310389;0.000350531928943854;0.0183486238532118;-0.00269535135597232
0.00199456029011968;-0.00932145305003573;0.00836703862844979;0.00964274973583057;-0.00515869046428219;0.01368071090822;0;0.0158177503488893
0.0359020852221216;0.0278272789581919;-0.00877471159143373;-0.00370124829679586;-0.00570171051315393;-0.0108513246337288;0.036697247706421;-0.00931421537419386
0.0781504986400744;-0.0634681288553789;0.00727774564110484;0.00837195046790007;0.00035725003215259;0.0111130320318545;0;0.000778936080268022
-0.0640072529465114;-0.0418094585332433;0.0117953886724267;0.0240397909177861;0.00147187013246819;0.00556734827578598;-0.0412844036697245;0.000967740885406299
-0.029918404351768;-0.0237148732008239;0.00811639808137721;0.0132307285077892;-0.00277226024950339;0.00930404463584744;-0.0183486238532105;0.00849063579320564
-0.0765185856754326;0.0593557230980151;0.00519544231560531;0.0117261215575831;0.00234356021092041;-0.00361797479202697;-0.0137614678899083;0.00694531961723321
-0.0184950135992747;0.00795065113091009;0.00549040344722451;0.0140187694265533;-0.00564455050800949;-0.00439443117854132;-0.0229357798165141;-0.00258839296882996
0.0333635539437933;-0.0137080191912254;0.0164819084138123;0.0167554096041108;-0.0019005701710515;0.0189854852050872;0;0.0199565748948248
-0.0373526745240272;-0.0356408498971912;0.0167096245205927;0.0143461607536786;0.00618757055688146;0.0155546918633652;-0.0229357798165127;0.0200542325526365
