# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP261
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=10)
"GDP261";"GDP251";"GDP255";"LHEL";"FSDXP";"GDP284A";"GDP275_1";"BUSLOANS";"GDP276A";"HSBR";"FYBAAC"
0.0131693685837726;0.00674133669874321;0.00394605394605394;0.0516605166051662;-0.00733333333333414;0.000287530421745538;-0.000301755669348951;0.000726790791133198;0.000314374787142068;-0.0173998044965805;0.00680457267283585
-0.00726346664552694;-0.000199821212599236;0.00306693306693309;0.0258302583025826;-0.0126666666666659;0.00248508435937196;0.000713240673006578;0.000961928988264466;0.000925659095473875;-0.0418377321603108;0.0133369624387594
-0.0109893376669706;0.000925487721512342;0.00273726273726271;-0.011070110701107;0.011333333333334;0.00325525513190455;0.000128017556693483;0.000491652594001792;0.00116144018583044;-0.0543499511241465;0.0127925966249315
0.0105037853264101;0.00586843350686228;0.00252747252747253;0.00369003690036862;0.0359999999999999;0.000318337252646845;0.000201170446232645;0.000748166990872384;0.000681145372141149;-0.178885630498533;0.00299401197604816
-0.0309762574814698;-0.00134616395856339;0.00205794205794205;-0.0295202952029512;0.010666666666666;-0.000410757745350728;0.00190197512801754;0.000684038391654756;0.000925659095473875;-0.0213098729227741;-0.00517147523135521
-0.0104839668635301;0.000420676237051051;8.99100899100919e-05;-0.0295202952029523;0.00600000000000006;0.00145818999599511;9.14411119239352e-05;0.000235138197131269;0.00101298542523556;-0.00957966764418591;-0.0117038649972787
-0.000455824646240431;-0.00348109586159751;0.00223776223776224;-0.0405904059040592;0.00333333333333402;-0.000996087532475548;0.00152706656912946;0.000299266796348969;0.000864530664640698;-0.0146627565982405;-0.000544365813826324
0.00129810931864125;0.00159856970079404;0.00232767232767233;-0.0147601476014756;-0.0720000000000001;0.00145818999599511;0.000640087783467449;0.000213761997392082;0.000261978989285069;0.00547409579667679;-0.00272182906913504
0.00120892623568116;0.00501656412683389;0.00403596403596404;0.0147601476014756;-0.038666666666668;0.00404596379170477;-0.000822970007315287;0.00012825719843526;0.000532690611546287;0.0330400782013683;-0.00381056069678769
0.0182230766181775;0.00440658358310982;0.000879120879120888;0.0295202952029523;-0.00200000000000006;-0.00057506084349104;-0.000173738112655435;0.000213761997392146;0.000646214840236463;0.0471163245356774;0.00734893848666305
0.0119208054223315;0.0056475784824105;0.00407592407592409;0.0405904059040592;-0.0159999999999999;0.0023105123175979;9.14411119240337e-06;0.000448900194523419;0.00050649271261778;0.0187683284457478;0.000544365813826327
0.00661936660192634;0.00506914865646526;0.00207792207792206;0.0184501845018442;0.0186666666666679;0.00052371612532217;0.00152706656912946;0.000491652594001797;0.000899461196545383;0.00273704789834012;-0.00408274360370169
0.0117127115620913;0.00313403796603037;0.0037062937062937;0;0.085333333333332;-0.0029574557665253;0.00067666422823703;0.000577157392958679;0.000637482207260315;0.0158357771260997;-0.00408274360370169
-0.00032700463752032;0.00267129410527425;0.0020979020979021;-0.011070110701107;0.0466666666666679;-0.000195109929041582;0.000557790782735917;0.000641285992176311;0.000480294813689273;0.0158357771260997;0.00272182906913504
-0.000505370803440507;0.000715149602986818;0.00313686313686314;-0.0147601476014756;-0.0159999999999998;0.000431295632618251;0.000877834674469643;0.000790919390350826;0.000401701116903753;0.00801564027370666;-0.00734893848666312
0.0139125609417734;0.00384918756901719;0.00112887112887113;0.011070110701107;-0.05;0.000431295632618289;0.000923555230431593;0.000470276394262606;0.000637482207260313;0.0127077223851379;-0.005171475231356
0.0286872250188275;0.00371246779197558;0.00270729270729272;-0.0073800738007383;-0.0280000000000001;-0.000441564576252032;-0.000283467446964144;0.000555781193219492;0.000375503217975246;0.0518084066471201;-0.00326619488296136
0.00790756668912762;0.00566861229426304;0.00493506493506493;0.0073800738007383;-0.00333333333333402;-0.000729094997997571;0.0013624725676664;0.000513028793741047;0.00050649271261778;0.0119257086999003;-0.00136091453456672
0.0132585516667327;0.00238733764526477;0.00346653346653348;0.011070110701107;-0.00466666666666599;0.000308068309013063;0.000384052670080483;0.00113293858617811;0.000716075904045835;0.0293255131964809;0.000272182906913199
0.0274882080145864;0.0069306410054162;0.00386613386613387;0.011070110701107;-0.012;0.000780439716166403;0.00174652523774688;0.000876424189307648;0.000724808537022016;-0.0279569892473137;-0.000816548720740322
-0.023970430853383;0.00367040016827049;0.00367632367632366;0.0258302583025826;-0.00533333333333402;-9.24204927039186e-05;0.000429773226042434;0.000684038391654752;0.00074227380297431;-0.0406647116324516;0.00163309744148065
-0.00739228665424704;0.00436451595940474;0.00366633366633368;0.0258302583025837;-0.00466666666666599;0.00248508435937192;0.00106986100950988;0.000940552788525211;0.000812134866783684;0.00625610948191785;-0.00217746325530784
-0.00810575131792783;0.000872903191880978;0.0037262737262737;0.0184501845018442;-0.002;0.00341955823004489;0.000886978785662013;0.00128257198435262;0.000724808537022016;-0.044379276637343;-0.00108873162765352
0.00151611241032144;0.00798233159804386;0.00257742257742261;0.0258302583025836;0.000666666666666038;0.00713691582546904;1.82882223848067e-05;0.00200936277548582;0.0005850864094033;0.00234604105571845;-0.00190528034839384
0.00342859407824332;0.0045012357364463;0.00379620379620378;0.0405904059040582;-0.00200000000000006;-0.00106797013791194;0.00221287490855886;0.00181697697783286;0.000654947473212642;-0.00977517106549552;0.00272182906913424
0.00173411550200164;0.00684650575800604;0.00380619380619382;0.0295202952029523;0.012666666666666;0.000318337252646843;0.00155449890270667;0.00162459118017997;0.000681145372141149;0.0201368523949207;0.00571584104518233
-0.00960204526536916;0.00832938949361092;0.00462537462537463;0.0774907749077487;-0.013333333333332;-0.00119119746151713;0.000521214337966338;0.00153908638122314;0.000890728563569206;0.0365591397849442;0.0062602068590096
0.00984977605136945;0.00862386285954672;0.00261738261738259;0.0553505535055349;0.0253333333333319;0.00538092646409461;0.00384967081199707;0.00188110557705056;0.000951856994402398;-0.0355816226783987;0.0163309744148067
-0.0355840501010742;0.0012515118052269;0.00345654345654345;0.011070110701107;0.0333333333333341;0.00271100111931489;0.00233174835406001;0.00185972937731129;0.00132736021237761;-0.105376344086017;0.0264017419706041
-0.0132684608981727;0.00238733764526482;0.00251748251748254;0;0.060666666666666;0.00386112280629689;0.00149963423555229;0.00218037237339946;0.00133609284535382;-0.116520039100686;0.0307566684812197
-0.0414205874192398;0.0029342167534311;0.00398601398601396;-0.0147601476014756;0.0193333333333339;0.00575060843491033;0.00121616678858817;0.0008336717898292;0.00150201287190098;-0.0713587487781037;0.0220468154599892
-0.0106226961036902;0.00326024083714574;0.00361638361638364;-0.011070110701107;-0.0566666666666659;0.00588410470214929;-0.000667520117044625;0.000876424189307584;0.000847065398688372;0.124926686217009;-0.0209580838323357
0.0389630980221174;2.10338118525749e-05;0.00363636363636363;-0.0147601476014767;-0.036;-0.000441564576252031;0.000164594001463063;0.00134670058357025;0.00101298542523556;0.0826979472140743;0.00816548720740344
0.0191347259106583;0.00294473365935742;0.00431568431568431;-0.00369003690036862;-0.019333333333334;-0.000349144083548115;0.00241404535479151;0.0011970671853958;0.00120510335071129;0.0791788856304984;0.0285792052259119
0.0233560585041024;0.00282904769416836;0.00239760239760241;0.0184501845018453;0.000666666666666094;0.00192029245951467;0.00131675201170445;0.00076954319061158;0.00148454760594865;0.0404692082111436;0.0321175830157864
0.00258630940584252;0.00776147657359204;0.00398601398601396;0.011070110701107;0.0273333333333339;0.00252616013390704;0.00223116313094367;0.00130394818409181;0.00195610978666178;-0.000195503421307919;0.00870985302123056
0.0107812438067303;0.00653099858021775;0.00527472527472531;0.0258302583025826;-0.037333333333334;0.0072087984309054;0.00197512801755671;0.00145358158226632;0.00193864452070945;-0.00156402737048089;0.0157866086009796
0.00785802053192761;0.00266077719934793;0.0042057942057942;0.0332103321033209;-0.00599999999999995;-0.00432322526981649;0.00215801024140454;0.00147495778200551;0.00182512029201924;0.055131964809384;-0.0130647795318455
0.00554916960640528;0.00166167113635163;0.00412587412587409;0.0516605166051662;-0.020666666666666;0.00250562224663949;0.00268836869056328;0.00190248177678974;0.00202597085047112;0.0158357771260997;0.0133369624387595
0.0162412303301756;0.006236525214282;0.00339660339660341;0.0295202952029512;0.036;0.00542200223862969;0.00138990490124358;0.00258652016844443;0.00217442561106598;0.0285434995112433;0.0285792052259119
-0.0050239803400848;0.00114634274596415;0.00359640359640359;0;-0.00133333333333407;0.000605867674392309;0.00341989758595466;0.00226587717235609;0.00232288037166088;-0.0535679374389031;0.0171475231355472
-0.00376550794720364;0.00250302361045382;0.00330669330669334;-0.0184501845018442;0.0486666666666681;0.00494963083147636;0.00439831748354058;0.00104743378722172;0.0022530193078515;-0.0508308895405688;0.0269461077844312
-0.0335229299615522;-0.0019245937845086;0.00460539460539461;-0.00738007380073835;0.00800000000000001;0.00841026483605634;0.00370336503291881;0.00106880998696009;0.00231414773868469;-0.0578690127077242;0.0372890582471417
0.000842284672400814;-0.000673081979281703;0.00318681318681313;-0.0811808118081174;0.0453333333333321;-0.000349144083548109;0.00444403803950257;0.000491652594002065;0.00232288037166085;-0.0488758553274662;0.0313010342950469
-0.0283701296127472;0.000757217226691864;0.00188811188811189;-0.0848708487084872;0.0819999999999999;0.00733202575451061;0.00293525969275785;0.000256514396870515;0.00228794983975619;0.109872922776146;0.0179640718562875
0.0211661183558604;0.00358626492086028;0.00433566433566437;-0.0553505535055348;0.00133333333333407;-0.000811246547067698;0.00199341623994147;0.00156046258096214;0.00229668247273237;0.0527859237536656;0.0353837778987478
0.0441158983709223;-0.00436451595940474;0.00273726273726277;-0.0442804428044278;-0.078;0.00139657633419253;0.0016276517922458;0.000897800389046841;0.00282064045130248;0.134701857282504;-0.0108873162765376
0.0247037139799437;0.0111689540937056;0.00299700299700295;-0.0147601476014756;-0.0880000000000001;0.0111212659553711;0.000182882223847838;0.00117569098565699;0.00249753303118421;0.0306940371456481;-0.0609689711486124
0.0491795156367672;0.00233475311563341;0.00366633366633365;0.0184501845018442;-0.031333333333334;0.000965280701574242;0.00386795903438188;0.000919176588785847;0.00263725515880295;0.12316715542522;0.00626020685900958
0.0264378294819454;0.00330230846085081;0.00344655344655351;0.011070110701107;0.018;-0.001817603023177;0.00232260424286758;0.00156046258096214;0.00278570991939779;0.0877810361681346;0.0078933043004894
0.0218201276309009;0.00119892727559556;0.00577422577422573;0.0147601476014766;0.011333333333334;0.00243373964120305;0.0017465252377469;0.000919176588786472;0.0018862487228524;0.0330400782013665;-0.0236799129014698
0.0390027349478775;0.00747752011358258;0.00586413586413589;0.0516605166051652;-0.055333333333334;0.011706595742496;0.00435259692757864;0.00121844338513499;0.00227921720678005;0.0535679374389092;-0.0146978769733261
0.0122279915969717;0.0101172635010779;0.00464535464535459;0.0332103321033208;-0.010666666666666;0.00319364147010197;0.00143562545720556;0.00258652016844423;0.00157187393571034;-0.0240469208211144;-0.000816548720740495
0.00148638471600132;0.00417521165273183;0.00500499500499507;0.0479704797047976;-0.00333333333333391;0.00155061048869906;0.00299012435991219;0.00215899617366047;0.00202597085047113;0.0903225806451612;-0.00435492651061481
0.0227813230805819;0.00724614818320451;0.00737262737262737;0.0811808118081174;-0.0186666666666661;0.00930366293219415;0.00339246525237749;0.00297129176375002;0.00192117925475709;0.0304985337243401;-0.014425694066413
0.0221669507313013;0.0114213598359362;0.0038961038961039;0.0774907749077487;0.00466666666666599;0.0118914367279038;0.00791880029261155;0.00619909792437123;0.00170286343035289;-0.087585532746827;-0.00217746325530693
-0.0346922192714733;0.00533207130462218;0.00432567432567432;-0.00369003690036862;0.0433333333333341;0.0194083034678223;0.0108723482077542;0.00643423612150211;0.00306515417463518;-0.130791788856305;0.0103429504627104
-0.0274584803202664;-0.00248198979860123;0.00241758241758239;0.00738007380073724;0.024;0.0262268820406445;0.0112106803218727;0.00480964494132233;0.00342319212665815;-0.109090909090909;0.0304844855743066
-0.0296484204685084;0.00442761739496239;0.00197802197802199;-0.0147601476014756;0.052;0.0243887411301999;0.0102505486466716;0.00158183878070177;0.00338826159475342;-0.240664711632451;-0.00244964616222115
-0.0432934321614016;-0.00405952568754275;0.000189810189810152;-0.0405904059040592;0.0659999999999999;0.0350170977911502;0.0122165325530358;0.00339881575853446;0.00447110808379834;0.00586510263929618;0.00870985302122979
-0.0239010662333029;0.00134616395856338;0.00416583416583419;0.00369003690036973;0.052;0.0184635606535156;0.00785479151426483;0.00793057010324662;0.00516971872189183;-0.127663734115349;0.0424605334784978
