# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; GDP276_7
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=15)
# prediction_type; rolling
GDP276_7;CPIAUCSL;PW561R;GDP288A;CPILFESL;GDP285A;GDP286A;CES046;GDP273A;GDP275_1;GDP284A;GDP252;FSPIN;FSPCOM;FMRRA;CES048
0.00192789302083823;0.000263675531438038;-0.000384141000141891;0.000161429186396907;0.0008917297416839061;0.00028715488627821;-0.00034987277353688503;0.00408944081253784;0.00048673169402095996;-0.00030175566934895095;0.000287530421745538;0.0037971303978087396;0.00140678002809346;0.00138321064470805;-0.00010268156405013199;0.00753742467824435
0.0024949203799083603;0.000791026594314095;-0.00268167019131771;7.68710411413385e-06;0.00071338379334679;0.0005996469684045;-0.000620229007633597;0.0020264820676606;0.0010221365574440801;0.0007132406730065781;0.00248508435937196;0.00256108534643871;0.000847134567326003;0.000848893489310738;0.000151105256187526;0.00317033739948135
0.00209800122855926;0.0009316535444145699;-0.0037523135080320103;0.000207551811081724;0.00107007569002049;0.0018242781010616399;0.00023854961832062003;0.0031329412766018198;0.00103187119132451;0.000128017556693483;0.00325525513190455;0.00032631589356170096;-0.0005979773416418969;-0.0006707877708450401;-0.000109099161803332;0.00222553486321786
0.00120965836601616;0.000140626950100457;-0.000593845166715692;0.0010685074718652099;0.000713383793347322;-0.00046451525721476395;0.000500954198473273;0.0043164068041161895;0.000389385355216782;0.000201170446232645;0.00031833725264684504;0.0020765556863016604;-0.00105029353596079;-0.00103162533033402;-0.000266622015744237;0.00556383715803181
0.000708784198837588;0.0009316535444140269;-0.000944272634826132;0.000530410183875523;0.000356691896673148;0.000143577443139105;0.000453244274809163;0.00322210648757969;0.0011097482623678599;0.00190197512801754;-0.00041075774535072795;0.00286762451917847;-0.000233824473334295;-0.00014340979928413;-0.000156939435963049;0.00508093808394257
0.0013608656617682;8.78918438128604e-05;-0.0009406644373916859;0.0004996617674189741;-0.00017834594833656498;0.00102193356587251;0.0013120229007633699;-0.000405296413531622;0.000798239978194427;9.14411119239352e-05;0.0014581899959951099;-0.0009690593202740949;-0.000419734095575561;-0.000242871434271473;0.000424144869684784;-0.0037162233093283297
0.00125691064593866;0.00100196701946454;-0.00086717734101649;0.000430477830391742;0.0008917297416839061;-0.000515189648910922;0.00103371501272264;0.000320184166689896;0.000944259486400694;0.00152706656912946;-0.0009960875324755481;0.000266985731095902;-0.000222324909072006;-0.00026831510833803;0.000316795961814127;-0.00352726280207435
0.00123800973396967;0.000316410637725634;-0.000325814340693995;0.0005842199126745009;0.000356691896673129;0.000177360370936524;7.1564885496186e-05;-5.26885337587546e-05;0.000340712185814693;0.000640087783467449;0.0014581899959951099;-1.97767208219082e-05;0.00397309945263991;0.004628435618830629;-5.89252157334421e-05;-0.00422011799533895
0.00048197325520954806;-5.27351062876149e-05;0.0010419129168482801;0.00106850747186519;0.000535037845010244;-0.000261817690430131;0.000691793893129769;0.00111861810134842;-3.89385355216579e-05;-0.0008229700073152871;0.00404596379170477;0.0035202563063018704;0.00243790762361696;0.0027617951668584603;-0.00024270187866411099;-0.00201557874404249
0.00150262250153572;0.0006152429066889361;-0.00101589813976269;0.000791771723756224;0.000713383793347322;-0.000228034762632712;0.00025445292620865096;0.0036557736500593798;0.0007398321749118719;-0.000173738112655435;-0.00057506084349104;0.00115693816808232;0.000435066847925376;0.000587517564809104;0.00023453402697841402;0.0032123286233177104
0.000897793318527608;0.00022851879391277402;-0.000438100424281759;0.0009532009101531321;0.000535037845010244;-9.29030514429468e-05;0.000858778625954189;0.00286544564367068;0.00022389657924968702;9.14411119240337e-06;0.0023105123175979;0.00481563152013766;0.00195875911268593;0.0023893923009755103;0.000435813229236009;0.00230951731087774
0.0013608656617682;0.0006152429066889361;-0.000855960579987478;0.0015451079269417699;0.00035669189667312796;-0.00210298725539048;0.00133587786259544;0.00315320609728007;0.0008955863169986051;0.00152706656912946;0.00052371612532217;0.0026105271484935;-9.9662890273633e-05;-0.00028681959856819;-0.000200695784280095;0.0037582145331646897
0.000444171431271529;0.0005976645379260241;-0.00086134973119617;0.0005457843921038049;0.000713383793347342;0.00030404635017692;0.000469147582697181;0.00394758706780121;0.000759301442672736;0.00067666422823703;-0.0029574557665253;0.00299617320452097;-0.0048202340199659105;-0.005299223389675671;-4.66734382052541e-06;0.005416867874614179
0.00121910882200068;0.000457037587826109;-0.000653008936359667;0.000215238915195858;0.000535037845010245;-0.000641875628151288;0.000588422391857519;0.0023628780908926;0.000515935595662256;0.000557790782735917;-0.000195109929041582;0.00203700224465781;-0.0028193098383180897;-0.00304861476542665;5.2507617980242104e-05;-0.000209956119168953
0.0014742711335821801;0.0003867241127756;-0.000321993017697766;0.000730274890843126;0.000356691896673127;0.0009628134422269471;0.00115298982188295;0.00237503698329732;0.000613281934466433;0.000877834674469643;0.00043129563261825097;0.0035894748291785705;0.00106945947639801;0.00123980084542392;0.000241535042709113;0.00188960507253983
0.000236261399612553;0.000509772694113706;-0.000700266904283112;0.000991636430723815;0.000356691896673681;0.00168070065792253;0.000779262086513986;0.0024642021942751897;0.000593812666705603;0.0009235552304315929;0.000431295632618289;0.0017106863510961401;0.0035399491987583103;0.0041172490762211205;-6.94267393293122e-05;0.00161666211761313
0.00117185654207814;0.000298832268962757;-0.000800376738470124;0.000668778057930013;0.000713383793346791;0.000810790267138502;0.00042143765903308704;0.00320184166690268;0.00029203901641260496;-0.000283467446964144;-0.000441564576252032;0.00247209010274006;0.0026372334041642803;0.00285894374056705;-8.98463685440885e-05;0.00474500829327097
0.0018995416528847602;0.000984388650702167;-0.0008887286761596199;0.00029210995633725096;0.000713383793347341;0.00110639088536608;-0.00013517811704834298;0.00283302193058894;0.000992932655802818;0.0013624725676664;-0.000729094997997571;0.00353014466671281;0.000791553340057993;0.0008997808374438551;0.00014235398652433101;0.0016376577295345199
0.00170108207721022;0.000439459219063215;-0.00271492745899046;0.000960888014267266;0.0008917297416833929;0.00104727076172055;0.0021071882951654;0.00402459338637312;0.000759301442672736;0.00038405267008048303;0.000308068309013063;0.0022347694528770104;0.00165785384782132;0.0016006384049129;0.00012660170113008;0.00380020575699463
0.0015593252374427;0.000667978012976533;-0.000938289095192293;0.000561158600332085;0.0008917297416839061;0.00168070065792253;0.000858778625954203;0.00462443207840013;0.000983198021922385;0.00174652523774688;0.000780439716166403;0.00527049609904183;0.00273881288848162;0.0029653445593907897;1.1084941573547198e-05;0.00734846417099037
0.00133251429381469;0.000263675531438037;-0.0006159914842294031;0.000614968329131063;0.000178345948336545;0.0009797049061256858;0.000596374045801523;0.00305593495803238;0.00045752779237973604;0.000429773226042434;-9.24204927039186e-05;0.00479585479931572;0.0017996818070568602;0.0019105886162688898;-5.717496180058921e-05;0.00266644271347073
0.0019278930208382601;0.00036914574401325;-0.000659077688306808;0.0005688457044462059;0.000356691896673662;-0.000270263422379501;0.0013517811704834401;0.00451500204674648;0.000691159005509817;0.0010698610095098802;0.00248508435937192;0.00510239397205547;0.00140294684000599;0.0017879963684938101;0.000381555357323092;0.007390455394820309
0.00146482067759767;0.000755869856788849;-0.000598710457441892;0.00055347149621794;0.0008917297416839061;0.00058275550450579;0.000294211195928774;0.00457579650877629;0.0007203629071510441;0.0008869787856620131;0.00341955823004489;0.000781180472465871;0.00108479222874782;0.00129994043867205;0.000343049770804248;0.00634067479896912
0.0012285592779851802;0.000509772694113706;-0.000836677158618668;0.00125299797060451;0.000713383793346827;0.00156246041063148;0.0009144402035623269;0.0045960613294533;0.000720362907151079;1.8288222384806698e-05;0.007136915825469041;0.00620989033808304;0.00107520925852918;0.00126061839693291;-0.000103848400005487;0.0074114510067417
0.0013892170297216699;0.00105470212575213;-0.000666572580722558;0.000745649099071408;0.000535037845010244;-0.000827681731037212;0.0006361323155216169;0.00588490392448518;0.00106107509296573;0.00221287490855886;-0.00106797013791194;0.0031840520523291897;0.000676557697434538;0.000599082871202944;0.000140603732591656;0.0102248630036301
