# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP252
# prediction_type;rolling
# method; Part-GFS_te(n_components=3)
"GDP252";"GDP276_8";"LHNAG";"GDP264"
0.00379713039780874;-0.00183351984161142;0.00656226174360847;0.00269457325479383
0.00256108534643871;0.000421795644314362;0.00487404502948582;0.000595312695826549
0.000326315893561701;0.00129981923043815;0.00123309838335665;-0.00142561724526883
0.00207655568630166;0.00103296892485152;0.0050218612394786;0.00202876300288257
0.00286762451917847;0.00127399500731686;0.00839440476746134;0.000360320842210799
-0.000969059320274095;0.00145476456916588;-0.00266069177986275;-0.00167627522245895
0.000266985731095902;0.00116209004045795;-0.00119030948046492;-0.00257707732798596
-1.97767208219082e-05;-0.000301282603081691;-0.000132256608940149;-0.000258491038977318
0.00352025630630187;0.000275458379960403;0.00212388554357465;0.000657977190124073
0.00115693816808232;0.000972712404235168;3.88990026256239e-06;0.00348571249530017
0.00481563152013766;0.000929672032366364;0.00448894490345306;0.00133945356560973
0.0026105271484935;0.00134285960230697;0.00382766185874993;0.00173893971675648
0.00299617320452097;0.00107600929672032;0.00472622881949305;0.00128462213309939
0.00203700224465781;0.000344322974950496;0.00488571473027351;0.000759806993357559
0.00358947482917857;0.000602565206163384;0.00211610574304953;0.000751973931570372
0.00171068635109614;0.000740294396143568;0.00234560985856322;-0.00143345030705602
0.00247209010274006;8.60807437377473e-06;0.00641055563335314;0.00142561724526883
0.00353014466671281;0.000697254024274764;0.00456674290871141;0.00157444541922546
0.00223476945287701;0.000946888181113881;0.00276182918670004;-0.000211492668254161
0.00527049609904183;0.00132564345355944;0.00606824441021331;-5.48314325103366e-05
0.00479585479931572;0.00100714470173023;0.00903623831084928;0.00141778418348163
0.00510239397205547;0.00117930618920548;9.72475065747214e-05;0.0017311066549693
0.000781180472465871;0.00106740122234655;0.00430222969082991;0.00180160421105402
0.00620989033808304;0.000766118619264889;0.00734802159672664;-0.00245958140117809
0.00318405205232919;0.000671429801153478;0.00563257558076248;0.00775473116931947
0.00499362200753496;0.000714470173022282;0.00774868132381083;0.00030548940970046
0.00831611110561756;0.00117069811483174;0.00668673855202351;0.00360320842210804
0.00447942726616499;0.00206593784970301;0.0057765018904915;0.00198176463215942
0.000850398995342602;0.00201428940346043;0.00576094228943888;0.00197393157037222
0.00354003302712377;0.00178187139536886;0.00658949104544997;0.00456667502193258
0.0012953752138358;0.0015924937591461;0.00675286685649418;0.000979132723398918
0.00184912339684955;0.00031849875182921;0.000540696136550667;0.00130812131846096
0.00423221825589104;0.00110183351984161;0.00607991411100217;-0.00068147637548565
0.00163157946780842;0.000946888181113877;0.00616549191678684;0.00117495926807871
0.0019381186405482;0.00152362916415598;0.00442670649924612;0.00470767013410201
0.00771292112054901;0.00210897822157184;-0.00036954052498131;0.0054596440656724
0.00510239397205547;0.00224670741155203;0.0109617389410131;0.00151178092492794
0.00632855066301456;0.00271154342773523;0.00246230686645194;0.00602362451435017
0.00152280750328786;0.00273736765085648;0.00491294403211501;-0.00090080210552701
0.00386634892068551;0.00340879745200999;0.00819212995378796;-0.00993232234615868
0.00220510437164412;0.00313333907204959;0.00567925438391798;0.0188385135981953
0.0016118027469865;0.00285788069208918;0.00750750750750709;-0.00148828173956635
0.0027687409150689;0.00237582852715847;0.00613048281442138;-0.00124545682416344
0.00213588584876742;0.00193681673409656;0.00255955437302549;-0.000360320842210798
0.00166124454904132;0.00188516828785402;-0.00289408579564021;0.00219325730041358
0.00313461025027439;0.00194542480847034;0.000875227559165387;-0.000250657977190122
-0.00102838948273987;0.00275458379960403;0.00147038229939783;0.00177027196390524
0.0069416290084941;0.00193681673409658;0.00106972257231364;-0.00137078581275848
0.00339170762095939;0.00222088318843075;0.00159874900807544;0.00857720265697456
0.00295661976287712;0.00238443660153224;0.00723132458883671;0.00270240631658102
0.00624944377972686;0.00266850305586638;0.00822713905615458;-0.00848320591552826
0.00504306380958972;0.00265989498149266;0.0115841229830871;0.0170369093871413
0.00728772162287775;0.00206593784970301;0.00758919541302919;-0.00474683544303799
0.00603189985068575;0.00210897822157184;0.00501797133921483;0.00267107406943226
0.00929505878630268;0.00241026082465354;0.00599044640495494;0.00592179471111669
0.00736682850616538;2.58242231212791e-05;0.0113818481694125;0.00634478004762501
-0.000217543929041136;0.00490660239304468;0.0113390592665207;-0.00414368968542424
0.00148325406164404;0.00740294396143583;0.00616160201652433;-0.00385386639929815
-0.00123604505137004;0.00518206077300508;0.00913737571768652;0.00103396415590926
-0.00357958646876763;0.00824653525006455;0.00306913130747327;-0.00466067176337887
0.00165135618863038;0.00882327623310664;0.00459786211081548;0.00701059029953628
0.00184912339684953;0.00634415081346305;0.00353202943876441;-0.00242824915402932
-0.00599234640904192;0.00530257381423775;-0.00522802595341454;-0.00137078581275848
0.00350047958548;0.00556081604545064;-0.0140736591513793;-0.0135511968918411
0.0067339734398639;0.00442455022811397;-0.000770200252065534;-0.00975216192505328
0.00596268132780906;0.0068089868296462;0.0087950644945467;0.00930567740318336
0.00442998546411019;0.00198846518033913;0.00579984129206923;0.00647010903622007
0.00856332011589159;0.00214341051906691;0.013871384337706;0.0079975560847224
0.00390590236232927;0.00228974778342086;0.0100670618805325;0.00588262940218073
0.00462775267232943;0.00389084961694067;0.00706016897726741;0.00578079959894724
0.00588357444452137;0.00271154342773522;0.00547697957024462;0.00487999749342023
0.00536937970315141;0.00531978996298529;0.0100281628779034;0.00721424990600325
0.00248197846315099;0.00373590427821294;0.0133812569045733;0.0014647825542048
0.00439043202246639;0.00590513902040113;0.0101915386889476;-0.00224808873292395
0.00699107081054892;0.00541447878109672;0.0133501377024693;0.00224025567113675
0.00267974567137025;0.00857364207626748;0.0101215204842143;0.0107939591427497
0.0101355694212342;0.00799690109322548;0.0147660613981865;0.000548314325103397
0.00211610912794546;0.00828096754755964;0.00622384042073121;0.00225592179471111
0.00395534416438409;0.00562107256606695;0.0122959747312082;0.00242824915402931
0.00257097370684972;0.00703279676336405;0.0101176305839518;-0.000524815139741813
-0.000187878847808298;0.00675733838340359;0.00197606933358191;0.000979132723398918
0.00488485004301437;0.00940862529052255;0.00709128817937144;-0.00271023937836821
0.00143381225958927;0.00825514332443827;0.00664394964913056;0.00378336884321344
-0.000791068832876773;0.0134199879486959;0.00274626958564744;0.000187993482892612
-0.0111342938227413;0.0102780408022725;-0.010113740683688;-0.0130107156285249
0.00531004954068576;0.0081174141344581;-0.000602934540758771;-0.0119219200401053
0.00656587131287756;0.00850477748127748;0.00597099690363978;0.00827171324727408
0.00213588584876739;0.0104329861410003;0.00911014641584507;0.00688526131094123
0.000118660324931574;0.00665404149091842;0.00619272121862829;0.000297656347913261
0.00198756044260301;0.00810880606008446;-0.00295632419984709;-0.00191910013786188
-0.0038070187582197;0.00501850735990356;-0.00480013692449005;0.00478600075197393
0.00329282401684977;0.00174743909787373;-0.00462898131291828;-0.0048956636169946
0.00177990487397284;0.00403718688129473;0.000517356734972885;-0.002741571625517
0.0038960140019183;0.00723939054833428;-0.00266069177986272;0.00761373605715003
0.00924561698424786;0.00898682964620823;-0.00579206149154299;-0.00675993232234616
0.0050826172512336;0.00701558061461649;0.0011747498794123;0.00379120190500061
0.0104124435127411;0.00685202720151495;0.00955359504582343;0.0130028825667377
0.00948293763411096;0.00711026943272797;0.0186637414616684;0.0141856748966036
0.0085732084763025;0.00455367134372037;0.0129767072772254;0.00963466599824542
