# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP286A
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=3)
"GDP286A";"GDP275_3";"FMRRA";"GDP254"
0.00477099236641222;-0.00030632301762208;7.58443370837535e-06;0.00528560932548167
0.00295801526717557;0.00158692341073663;2.15864651695961e-05;0.00106370146176707
0.00304548346055979;-0.000450975553721407;0.000346550278669597;0.00343235626322777
0.00260814249363871;0.00168903108327732;0.000361719146086171;0.00410128192475129
0.00527194656488547;2.9781404491027e-05;0.000415977017998909;0.00178745709554676
0.00357824427480917;-0.00145503433370489;0.000336632173051226;0.00193001502341233
0.00274332061068702;0.00162095930158352;0.00054841289890469;4.38639778048699e-05
0.00295801526717557;0.00110191196616833;-2.91708988779714e-05;0.00437543178603153
0.00681456743002544;-0.00109765747981247;0.000305711020240579;0.00338849228542287
0.00206743002544531;-0.00065093641244692;0.000634175341605753;0.0131811253303506
0.00257633587786257;0.00180815670124146;0.000318546215746802;0.0077639240714544
0.00428594147582699;0.00188048296929112;0.000836621379818521;0.00958427915035479
0.00442907124681932;0.00130612731124971;0.000621923564077208;0.00622868484828543
0.0040553435114504;0.00327170000765808;-0.000114349923601535;-0.00491276551414063
0.00384860050890584;0.00171030351505662;0.000215864651696668;0.00334462830761806
0.00454834605597966;0.00971724683678941;0.000235700862933412;-0.00211643692908289
0.00524013994910941;0.0199237596045029;0.000323796977544826;-0.00745687622682062
0.00684637404580153;0.0115083855926074;0.000355884966310649;-0.00197387900121723
0.00846851145038167;0.00202513550539044;0.000101514728095133;0.00114046342292551
0.00847646310432568;-0.00191877334649389;5.25076179802436e-05;-0.00791744799377134
0.00551049618320612;0.00048501144456832;-0.000215281233718993;0.00230285883475345
0.0048743638676845;0.00259098219072008;0.000340132680916398;0.0120296959129739
0.00461991094147579;0.00843664644367488;0.000326714067432676;0.00468247963066531
0.00595578880407124;0.00277392510402219;7.70111730376884e-05;0.00172166112883951
0.00399968193384226;-0.00136994460658765;2.27533011247713e-05;0.0113827022403526
0.00397582697201018;-0.00140398049743454;0.00017969273708782;0.0078406860326129
0.0036339058524173;0.00262927256792288;0.000176775647200148;0.00506628943645751
0.0058126590330789;0.00402048960628984;0.000523325925869745;0.00517594938096963
0.00601145038167938;0.00421619597865949;0.000186693752818698;0.003552982202191
0.00481075063613229;0.00239953030470631;0.00023920137079894;-0.00112949742847432
0.00362595419847331;-0.000182942913302106;0.000586335067446035;0.00100887148951109
0.00751431297709917;0.00361205891612708;0.000247952640462136;0.01108662039017
0.00412690839694663;0.000604137062532456;0.000683765869698321;0.0038380980579224
0.00458810432569973;-0.000272287126775184;0.000463233874181306;0.00682084854865062
0.00481870229007633;0.00336104422113118;0.0006376758494711;0.00673312059304093
0.00629770992366416;0.00808352407613828;-0.000169191213491949;0.00769812810474724
0.00683047073791343;0.0082622125030845;-0.000634758759583251;0.00319110438530118
0.007029262086514;0.0262757077338053;0.000127768537085255;-0.00260990667938721
0.010162213740458;0.0344358125643491;0.000666263330371395;0.00695244048206511
0.0107426844783715;0.0202258281357692;0.000866959114651671;0.00528560932548167
0.00901717557251902;0.0381031798031024;0.000341299516871573;-0.00169972913993705
0.0100826972010178;0.0145928882006075;-0.000253203402260337;-0.00846574771633168
0.008977417302799;-0.000544574253550395;0.000813868078693752;-0.00116239541182794
0.0147503180661577;0.00381627426120848;0.00132610906298995;0.0034652542465814
0.010535941475827;0.0329680147715766;0.000159273107873399;0.00604226294261501
0.00780852417302796;0.00399921717451052;0.000799282629254678;0.00199581099011958
0.0052480916030534;-0.00502454838627336;0.000126601701130259;1.09659944512175e-05
0.0104007633587787;0.00263352705427872;-5.54247078680958e-05;0.000997905495059848
0.00718829516539443;-0.00811330548062922;0.000347133696647097;0.000778585606035664
0.00660782442748087;-0.0190090450379926;-0.000329631157320348;0.00103080347841344
0.00570133587786265;0.0138653710337551;6.35925595537899e-05;0.00368457413560547
0.00697360050890583;-0.00491818622737683;0.00153263902704557;0.00643703874285834
0.00308524173027991;-0.0187069765067263;0.0009906437258939;0.00332269631871573
0.00420642493638673;0.00902376556078383;0.00203962924954356;0.00668925661523617
0.0042143765903308;0.0052542906494899;0.000659262314640877;0.0100667829062078
0.00289440203562341;-0.00627536737489681;2.91708988779706e-05;0.0068756785209067
0.0134303435114504;0.00146354330641657;0.00048190324946305;0.00379423408011748
0.00495388040712458;-0.000433957608297897;0.000364052817996344;0.0124902676799246
0.00410305343511458;-0.00990018975009152;0.000257287328103185;0.00232479082365583
0.00291825699745546;0.00111467542523591;0.000922967240497084;0.00405741794694658
0.0067191475826972;2.97814044910583e-05;0.00150113445625742;0.00405741794694658
0.00226622137404581;0.00796014397181824;0.00152272092142702;0.00579004507023712
0.00174936386768443;-0.00246760208640007;0.00230450101135513;0.00441929576383637
0.0050095419847328;0.00126358244769109;0.00242235144282183;0.00575714708688346
0.000914440203562406;-0.0202853909447512;0.00136286439557594;0.00955138116700127
0.00116094147582702;-0.0545042247049514;0.00257754062485238;0.00819159785505147
0.00293416030534349;-0.0165584608970159;0.00334881919118427;0.00157910320097371
0.00451653944020353;-0.00570526620321127;0.00402733429908456;0.00721562434889406
0.0053912213740458;0.0249951073406908;0.00274498158441166;0.00302661446853303
0.00317270992366414;0.00561592198973818;0.00100931310117564;0.00687567852090681
0.00353848600508899;0.0109212664754984;-0.000817368586559099;0.00139268129530318
0.00108142493638685;0.000893442134731082;0.000389139791031466;0.00410128192475129
0.00539122137404574;-0.00580737387575198;3.67553325861733e-05;0.00702920244322364
0.0049300254452927;-0.000650936412446929;0.00100406233937762;0.00818063186060025
0.00292620865139942;0.00351420572994221;0.000857624427010623;0.00858637365529491
0.00293416030534355;-0.00370140312960016;5.60081258455872e-05;0.00912370738340418
0.00750636132315524;0.00712201015971342;-0.000477235905642526;0.00242348477371657
0.00382474554707374;0.0349888957906112;-0.00156706068772156;0.000778585606035831
0.00326812977099233;-0.0142312568603593;0.000343633188781924;0.00816966586614898
0.00363390585241741;-0.00715604605056031;0.00134827894613705;0.00785165202706417
0.009009223918575;0.0225572866587817;0.000761360460713512;0.00219319889024139
0.00567748091603054;-0.00554785020804432;7.99282629255355e-05;0.00178745709554667
0.00588422391857502;0.0274627094270909;0.00016160677978358;0.00259894068493594
0.00928753180661585;0.0546318592956272;0.000586918485423533;-0.00887148951102629
0.00565362595419849;-0.0435361588795385;0.00153088877311289;-0.000679891655974763
0.00135973282442747;-0.019085625792398;0.00047665248766502;0.00653573269291929
0.00453244274809161;-0.00339082562562226;0.00172049961581926;0.000493469750304121
0.00315680661577611;0.00459909975068712;0.0024521057596773;-0.00597646697590754
0.0047948473282442;-0.0055691226398237;0.00473268663395248;0.0139158469585813
0.00463581424936388;0.00316533784876152;0.00314929024285952;-0.00106370146176699
0.00350667938931304;0.00587970014380168;0.00232258696865936;0.00555975918676171
0.00147105597964381;0.00378223837036151;0.0054316213710672;0.0134991391694357
0.00690203562340963;0.000221233290504885;0.00215164550123474;-0.00117336140627911
0.00390426208651395;-0.00956408532797842;0.00260962861361803;0.00785165202706406
0.0035384860050891;-0.00916841809688315;0.00331614778444111;0.00855347567194131
0.00338740458015263;0.0074921504726734;0.00331439753050845;0.00405741794694647
0.00622614503816787;-0.00415237868332155;0.000726355382060007;0.00855347567194142
0.00442907124681935;-0.00445019272823188;-0.000691933721384194;0.00843284973297787
0.00313295165394412;0.0173540498455621;-0.000258454164058175;0.00765426412694248
0.0047709923664121;0.00401623511993399;-0.0010664880629766;0.00869603359980686
0.00749045801526727;-0.00311853849884708;-0.00115925152140817;0.00110756543957191
0.0028944020356233;0.000306323017622123;-0.00191069387650331;0.00461668366395818
0.00244115776081433;-0.0040332530653574;-0.00018961084270637;0.00341042427432514
0.00639312977099238;-0.00519898232686372;-0.001842433973129;0.0032678663464597
0.00887404580152673;0.0156012014669469;-0.00216273044280829;0.00532947330328659
-0.00242525445292618;0.0184431983526629;-0.00142120619333189;0.0109988924345604
0.00403148854961821;-0.0103256383856777;-0.00379980128783684;0.00535140529218892
0.00460400763358793;0.0132569794848668;-0.00399641314627409;0.00796131197157612
0.00570133587786259;0.00657318141980717;-0.0021895676697761;0.00572424910352998
0.00070769720101771;-0.0238336325655404;-0.00309269869903625;0.000318013839084919
0.00164599236641216;0.00369714864324427;-0.000602087352840106;0.0139377789474839
0.00477099236641232;0.00135718114752015;-0.000390890044963968;0.00382713206347118
0.00189249363867683;-0.0285050585842772;-0.000578167215760157;0.0126547575966927
0.00221055979643758;-0.0138143171974847;-0.000686099541608497;0.0122380498075467
0.00315680661577611;-0.00105085812989797;-0.00138795136861106;0.00708403241547961
0.00348282442748094;-0.00636471158836993;0.000100931310117458;0.0144860786700443
0.00586036895674302;-0.00925776231035627;-0.000315045707881455;0.0133785132304722
0.006647582697201;0.0342188337602002;-0.00214231081359387;0.0105054226842561
0.006647582697201;0.0258374956391515;-0.00259329291024628;0.00326786634645959
0.00733142493638683;0.0175497562179318;-0.000355301548332972;0.0236865480146068
0.012507951653944;0.0408983773389039;-0.000574083289917308;0.000822449583840368
0.00337945292620856;0.0157075636258435;-0.0019801206158328;0.0151001743593119
0.00867525445292627;0.0139419517881605;-0.00106007046522321;0.00617385487602928
0.0052719465648855;0.00167626762420975;-0.00110616048545043;0.00999002094504942
0.00620229007633588;-0.00985339040017696;-0.00156472701581121;0.00141461328420589
0.00361800254452926;0.0207704023893195;0.000490654519126422;-0.000318013839084919
0.00324427480916034;-0.0350186771951023;0.0125843257759313;0.00667829062078473
0.00222646310432562;-0.057171787650077;-0.00546896012163105;0.0134223772082773
0.0103848600508906;-0.0104277460582184;-0.00187627221582731;0.00924433332236718
0.00594783715012737;0.044446618959693;-0.00319187975522103;0.00373940410786167
0.0053196564885496;0.00488415033652984;-0.000643510029246806;0.000888245550547562
0.00741889312977084;0.0141206402151068;0.000789364523636309;0.0102203068285246
0.0189169847328245;0.0614730733558538;0.00232958798439007;0.0109221304734022
0.00271946564885495;-0.0407026709665342;0.000282957719115802;0.00655766468182173
0.0053196564885496;0.0229657173489445;0.00544095605870807;0.0218661929357065
0.00481870229007642;-0.0105043268126239;-0.00230333417539995;0.00532947330328637
0.0153705470737913;0.0413621163516929;0.00123159535062552;0.0136636290862038
0.010901717557252;0.0438467363835164;0.00316679278218609;0.00459475167505541
0.0105995547073791;0.0031653378487615;0.000448648424742411;0.00929916329462355
0.0128021628498728;0.0387243348110583;0.000669763838236748;0.0147273305479706
0.0174220737913486;0.00620729559320304;0.00128410296860575;0.00739108026011348
0.00966921119592867;0.00581162836210791;-0.00196436833043855;0.0129618054413263
0.0164201653944021;0.128004730988828;-1.34186134838968e-05;0.00924433332236752
0.0115617048346056;0.0084791913072334;-0.00108632427421351;0.014738296542422
0.0119433842239186;-0.0175923010814903;-0.00151688674165131;0.0137952210196183
0.0120229007633588;0.0458250725389924;0.000851790247234918;0.0100887148951101
0.00830152671755724;0.0391753103647797;-0.00251044755743307;0.00751170619907671
0.00584446564885488;-0.106702517805025;-0.000665679912393899;0.0100009869395007
0.0160225826972011;0.0305812479259379;-0.00120009077983736;0.0114594642015109
0.0133667302798981;0.0694417263003837;0.00121700990118644;0.00639317476505363
0.00883428753180682;0.0102022582813578;0.000207113382033296;0.0040245199635931
0.013334923664122;0.0857321545569804;-0.00104023425398647;0.000866313561645016
0.0164042620865139;0.0538575427788602;0.000907214955103194;-0.00125012336743724
0.0186943384223919;0.0560230763339942;0.00104373476185163;0.0128302135079118
0.0120785623409669;0.0864511627511211;0.0347874637478655;-0.0250243993376541
-0.0167382315521628;-0.351203594190073;0.907709110130061;-0.0325032075533769
