# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;FSDJ
# prediction_type;rolling
# method; Part-GFS_te(n_components=14)
"FSDJ";"FYGT5";"HSMW";"FSPCOM";"GDP263";"GDP285A";"CES275R";"FYAAAC";"LBLCPU";"PMDEL";"BUSLOANS";"FYGT10";"PMP";"FYGM6";"CES033"
0.00311458202612404;0.00880724710619045;0.265116279069768;0.00285894374056705;0.0075629754610307;0.000810790267138502;0.0137107110098929;0.00214460784313694;-0.00118468576932336;0.064716312056738;0.000555781193219492;0.00603795284646345;0.089147286821707;0.0041870202372645;0.0077727529677809
0.000163186197729063;0.0118268746854549;-0.00852713178294662;0.000899780837443855;-0.00385548944735518;0.00110639088536608;0.00959299990205995;0.00612745098039246;-0.00262942451240067;-0.128989361702128;0.000513028793741047;0.00603795284646345;-0.0124031007751955;0.0274482437776232;0.0033917467495761
0.00251190754692916;0.0070457976849527;0.00232558139534889;0.0016006384049129;0.00342627948968417;0.00104727076172055;0.00912957912783627;0.00428921568627396;0.00291837226101611;0.00842198581560233;0.00113293858617811;0.00747556066705034;0.0596899224806212;0.014887183065829;0.00113058224985607
0.0033859651297242;0.00553598389531929;0.114728682170544;0.00296534455939079;0.00439570198028594;0.00168070065792253;-0.00138991155551985;0.00398284313725544;-0.00288947748615456;0.105496453900709;0.000876424189307648;0.0051753881541115;0.0279069767441857;0.00325657129565038;0.00607687959299297
0.00206209586253093;-0.000503271263211147;-0.158139534883721;0.00191058861626889;0.00126542935796111;0.000979704906125686;0.014586179072275;0.0027573529411765;0.00122321213580543;0.0407801418439721;0.000684038391654752;0.00172512938470389;-0.0620155038759697;-0.00488485694347521;0.00819672131147409
0.0021018660105961;-0.00150981378963258;0.0364341085271301;0.00178799636849381;-0.00059941390640264;-0.000270263422379501;0.0122966734180942;0.000306372549019329;0.00129063327714905;0.102836879432624;0.000940552788525211;-0.000575043128234934;0.0682170542635675;0.000697836706210736;0.0151215375918611
0.00203834274007589;0.00100654252642224;-0.026356589147286;0.00129994043867205;0.00228665305035078;0.00058275550450579;-0.00431450508052544;0.00183823529411761;0.00470984830243198;0.0416666666666675;0.00128257198435262;-0.0017251293847038;-0.0395348837209304;0.0146545708304257;0.0196438665912932
0.00151596770670174;0.00503271263210822;-0.0759689922480629;0.00126061839693291;-0.00853239795163248;0.00156246041063148;0.0226560344638052;-0.000919117647058803;-0.0026390561040212;-0.0301418439716316;0.00200936277548582;0.00258769407705571;-0.0286821705426371;0.0107001628285645;0.021057094403619
0.000839981057407756;0.00125817815802742;0.143410852713179;0.000599082871202944;0.0132463073143297;-0.000827681731037212;0.0137464117704057;0.00214460784313694;0.000115579099446188;0.0226063829787234;0.00181697697783286;0.00028752156411789;-0.00930232558139532;-0.00325657129565038;0.0114471452798192
-0.000773617430903203;0.00377453447408152;0.0387596899224815;-0.000349272253095143;-0.00479531125122102;0.00134287137994813;0.00552987182924208;0.00490196078431433;-0.00196484469058513;-0.0704787234042553;0.00162459118017997;0.0034502587694077;-0.0240310077519373;0.00279134682484297;0.0211984171848502
0.0043886133743584;0.0231504781077002;0.0651162790697675;0.00335162579294632;0.0057277328834029;0.00204386713174498;0.014836698386279;0.0107230392156857;-0.0011268962196003;0.0265957446808511;0.00153908638122314;0.0195514663599764;0.0496124031007745;0.0246568969527802;0.0286885245901614
0.000935760443343415;0.0312028183190736;-0.12248062015504;-8.7896328593514e-05;-0.00149483468016458;0.000996596370024425;0.00727303665763568;0.0183823529411765;0.00111726462797977;0.193705673758866;0.00188110557705056;0.0255894192064406;0.0968992248062023;0.0309374273086762;0.0279819106840021
-0.00429615978706625;-0.00176144942123777;-0.0821705426356582;-0.00241714903632081;0.00364828464020365;0.00206075859564369;0.00656875420036851;0.0174632352941177;0.00595232362147847;-0.0704787234042553;0.00185972937731129;0.000862564692351991;-0.171317829457365;-0.00255873458943956;0.0332108535896012
-0.00614704677859733;0.0372420734776041;-0.0945736434108536;-0.00465850541545477;-0.00326347571263653;-0.000574309772556451;0.0148512300834654;0.029105392156863;0.00358295208283169;-0.0252659574468086;0.00218037237339946;0.0310523289246692;-0.0100775193798442;0.0416375901372414;0.0176653476540393
-0.00257077521577668;-0.0135883241066935;-0.114728682170542;-0.00112183472020627;0.00276026403812568;0.00113172808121416;0.00136644978822847;0.00582107843137224;0.00187816036600048;-0.13563829787234;0.0008336717898292;-0.0117883841288098;-0.0744186046511627;0.005582693649686;0.00960994912380009
0.00398373095734973;-0.0415198792148967;0.104651162790698;0.00503784746517396;0.00166503862889619;8.44573194936048e-05;0.0144163776073243;-0.0242034313725487;0.00136768601011317;-0.235372340425532;0.000876424189307584;-0.0362277170787808;-0.0937984496124024;-0.0623400790881598;0.00862068965517104
0.00220177940555992;0.00729743331655786;0.124806201550386;0.00318045925831688;-0.000799218541870164;-0.00054897257670837;0.0096734994828746;0.0131740196078428;0.0036600048157958;-0.125443262411348;0.00134670058357025;0.0204140310523291;-0.0790697674418605;-0.0458246103745059;-0.0168174109666452
0.00256562126073592;0.0420231504781071;0.0697674418604651;0.00192678004522037;-0.00212384927330315;8.44573194936846e-06;0.0180336421915586;0.032475490196079;0.00303395136046233;0.108156028368795;0.0011970671853958;0.0368027602070157;0.187596899224805;0.0681553849732498;0.00522894290559517
-0.00165902869121044;0.0291897332662307;0.072093023255814;7.17048996420368e-05;0.00242725631234646;8.4457319493577e-05;0.00870658648514822;0.0376838235294118;0.00314953045990848;0.0895390070921981;0.00076954319061158;0.0342150661299591;0.0604651162790698;0.0302395906024654;0.0223289994347101
-0.00241275071951378;-0.00528434826371416;-0.0372093023255814;-0.00202161555765015;0.00254565905929018;0.00140199150359366;0.0264231251226473;0.0091911764705882;0.00154105465928245;0.0270390070921982;0.00130394818409181;-0.00287521564117277;-0.0139534883720931;-0.0016282856478248;0.00876201243640218
0.00358091941806784;0.017362858580775;-0.0147286821705418;0.00443876459397096;0.0017908415475239;0.00152023175088469;0.0144077639966099;0.0116421568627446;0.00216710811461596;-0.0452127659574468;0.00145358158226632;0.011500862564692;0.0139534883720931;0.0283786927192366;0.0248728094968921
0.000166029135855256;-0.0251635631605432;-0.00155038759690007;0.00131381880634478;0.00540212532930764;0.000405395133569266;0.00364297942411412;-0.0162377450980387;0.00522032265831927;0.0168439716312062;0.00147495778200551;-0.0244393329499709;-0.0418604651162791;-0.0248895091881828;0.0180893159977401
0.00454818199142006;0.0188726723704076;0.0410852713178304;0.00367545437197469;-0.00123582867122517;0.00145266589528979;0.0183531756805849;0.0153186274509798;0.00660727185167349;0.0908687943262407;0.00190248177678974;0.0267395054629096;0.0922480620155046;0.0274482437776225;0.0135669869983042
-0.00271589674944496;0.0420231504781072;0.206976744186047;-0.00296997068194829;-0.0115294674836456;0.000844573194935951;0.0184342330580322;0.0419730392156866;0.00136768601011316;0.0514184397163124;0.00258652016844443;0.0350776308223119;-0.0503875968992256;0.0388462433123984;0.00310910118711005
-0.000101992019116089;0.0148465022647208;-0.269767441860465;0.000513499603888259;0.0189444395109967;0.00090369331858145;0.0132214517695897;0.0171568627450984;0.00756079942210454;0.0514184397163125;0.00226587717235609;0.0152386428982167;-0.0519379844961233;0.00674575482670342;0.0163934426229521
-0.00729868460532225;0.0508303975842975;0.00542635658914647;-0.0050008384847133;-0.00247905751413433;0.00150334028698598;0.0180516490269717;0.0162377450980385;0.00555742836503731;0.0403368794326237;0.00104743378722172;0.0434157561817141;-0.0635658914728674;0.0632705280297746;0.00805539853024306
-0.000861916352032671;0.0349773527931559;-0.180620155038758;-0.000129531431611471;0.00350028120652399;0.00538837698369127;0.0121680980355743;0.0370710784313732;0.00779195762099684;-0.0319148936170212;0.00106880998696009;0.0379528464634847;-0.0418604651162791;0.0246568969527795;-0.00409836065573899
-0.00379084496459109;0.00503271263210814;-0.061240310077521;-0.00386743845811333;0.000902820945445935;0.0022296732346309;0.00708694078709071;0.0392156862745092;0.00512400674211418;-0.145390070921986;0.000491652594002065;0.00603795284646347;-0.103875968992249;-0.0286113049546406;-0.000282645562465933
-0.00395352248038473;0.00301962757926527;0.0596899224806209;-0.00659685076706897;0.00463990764585737;0.00248304519311167;0.015011450814125;0.0226715686274513;0.000394895256441097;0.0757978723404256;0.000256514396870515;0.0299022426681995;-0.00697674418604666;-0.0255873458943936;-0.0356133408705482
0.00108373266156332;-0.0218922999496728;0.031782945736435;-0.000319202456471084;-0.000362608412515161;0.00532925686004575;0.0172469401026333;0.00735294117647062;0.000452684806164255;-0.175531914893617;0.00156046258096214;-0.0218516388729152;0.0689922480620164;-0.0223307745987438;-0.0168174109666452
0.0038615879035952;-0.0732259687971814;0.135658914728681;0.00519976175468827;0.00101382352070568;0.00222122750268153;-0.00214177412669525;-0.0287990196078429;0.00659764026005293;-0.124556737588653;0.000897800389046841;-0.0523289246693504;-0.154263565891474;-0.0697836706210747;-0.0342001130582262
0.00711664102599855;-0.0777554101660794;0.0348837209302326;0.00728614302814417;0.000414409614303043;0.0057177605297163;0.0388249340419413;-0.0634191176470588;-0.00306284613532384;0.0651595744680851;0.00117569098565699;-0.0721679125934437;0.275193798449614;-0.110956036287509;-0.0159694742792551
0.00331650293305484;0.0505787619526923;0.124806201550388;0.00328454701586206;-0.00022200515051949;0.000777007339341058;0.018187268736495;0.0235906862745092;0.00411268962196003;0.0762411347517726;0.000919176588785847;0.0198389879240942;0.0581395348837209;0.0374505698999762;-0.002119841718485
-0.0024279853561574;0.0271766482133871;0.0604651162790698;-0.00202624168020792;0.00455850575733357;0.00284621166693414;0.0147136175670128;0.00765931372549084;0.00184926559113893;-0.000886524822694135;0.00156046258096214;0.0204140310523283;-0.00542635658914881;0.0572226099092812;-0.00127190503109109
-0.00258911616901042;-0.0538500251635629;0.0596899224806186;-0.00148035921841664;-0.00967202439096587;0.00349653302703477;0.0146172607086242;-0.0235906862745102;0.005663375872863;0.0403368794326238;0.000919176588786472;-0.0511788384128805;0.0705426356589164;-0.0607117934403349;0.00325042396834507
0.00501168160952128;-0.00629089079013556;-0.0651162790697675;0.00624295239141625;0.0112038599295504;0.00400327694399635;0.0347936630788724;-0.00612745098039247;0.00354442571634965;0.0434397163120571;0.00121844338513499;0.012363427257044;0.124031007751937;-0.0418702023726448;0.0137083097795351
0.00236420387145683;0.0196275792652239;0.0248062015503884;0.00190596249371159;-0.00340407897463223;0.00629207030227276;0.0226090985074346;0.00398284313725555;-0.00241752949674938;0.0172872340425533;0.00258652016844423;0.00948821161587118;-0.0488372093023254;0.0300069783670621;0.0220463538722442
-0.000386538881633074;0.00780070457976817;0.0162790697674419;0.000726301241535193;0.00684515880768434;0.0040539513356925;0.0128575589543448;-0.0064338235294118;0.00294726703587772;0.0944148936170213;0.00215899617366047;0.0126509488211618;0.0488372093023254;0.0344266108397307;0.00494629734313301
0.00337666683708803;0.00553598389531929;-0.106976744186047;0.00335393885422555;0.00509131811858037;0.00568397760191885;0.0282749692059513;-0.00643382352941174;0.0043438478208524;0.168882978723404;0.00297129176375002;0.00718803910293242;0.113178294573644;0.0311700395440795;0.0226116449971723
-0.000191078493495873;0.032209360845496;0.268217054263565;0.000668474709566012;0.00920581357487493;0.0076349416822209;0.0136441640351679;0.00765931372548984;0.00134842282687214;0.125;0.00619909792437123;0.0198389879240942;-0.0317829457364349;0.0567573854384745;0.0303843979649532
-0.00510748165259141;0.0105686965274281;-0.130232558139535;-0.00526452747049425;0.00649735073853713;0.0209538609663606;-0.0109756831700609;0.00796568627451016;0.00530700698290387;0.0110815602836873;0.00643423612150211;0.0175388154111564;-0.153488372093023;0.0560595487322632;0.00664217071792095
-0.00162906809985862;0.0465525918470058;-0.0596899224806186;-0.00161914289514292;0.00048101115945888;0.0135469540467725;-0.000877064555679818;0.025735294117647;0.0104791716831207;0.0137411347517726;0.00480964494132233;0.0345025876940769;-0.154263565891472;0.112816934170738;-0.012153759185982
-0.000687879994443266;-0.0382486160040263;-0.266666666666668;-0.0019869196384683;0.00697096172631206;0.022347406738005;-0.00942230702718871;0.00582107843137231;0.0105658560077053;0.0722517730496463;0.00158183878070177;-0.0391029327199544;0.0682170542635651;-0.0553617120260531;0.0146975692481641
-0.00279181688276606;0.0148465022647208;0.0519379844961232;-0.0045451654127949;0.00188704377941569;0.0513416045201557;-0.0416160603728151;0.0226715686274513;0.00979532867806407;-0.0390070921985823;0.00339881575853446;0.0258769407705577;-0.116279069767442;-0.00930448941614304;0.00183719615601907
-0.00137137551210332;0.0785103170608957;-0.00542635658914636;-0.00348809640839412;0.00732616996714323;0.0429465469624925;-0.00654384677554909;0.0428921568627444;0.0114326992535516;-0.176418439716311;0.00793057010324662;0.0422656699252443;-0.0379844961240302;0.0558269364968597;-0.0211984171848502
-0.00893137028584821;0.0296930045294411;-0.12248062015504;-0.0103972104480978;-0.00851019743658052;0.0216464109862082;0.0107058409044379;0.0572916666666673;0.01607512641464;-0.187943262411348;0.00568606913063018;0.0362277170787808;-0.0666666666666675;0.0172133054198654;-0.0237422272470322
-0.00739370484156755;-0.0608958228485156;-0.0488372093023257;-0.00433005071386853;0.00389249030577508;0.0143492985819615;0.00527831500162135;0.00275735294117641;0.00668432458463764;-0.375886524822694;0.00247963916974861;-0.0253018976423229;-0.227131782945737;-0.0746685275645499;-0.0792820802713396
0.00701774499490541;-0.0286864620030195;-0.0519379844961232;0.0065205197448693;0.00108782523754551;0.00678192275533557;0.00583562070184551;-0.0284926470588234;0.00856248495063813;-0.220744680851064;-0.00051302879374103;-0.0112133410005749;-0.0821705426356582;-0.110956036287509;-0.132419446014696
0.00837027087183957;0.0352289884247611;-0.00465116279069772;0.0071196026160723;-0.00449930438386172;0.00127530552435334;0.00331285785435598;0.0153186274509797;0.00182037081627737;0.0735815602836875;-0.002394134370792;0.0439907993099481;0.318604651162791;-0.00930448941614376;-0.0180893159977401
0.000436640179055987;0.0352289884247611;0.15891472868217;-0.00100618165626752;-0.0025234585442382;-0.0103122387101679;-0.00580208310397434;0.00367647058823539;0.00309174091018541;0.1697695035461;-0.00162459118017978;0.021276595744681;0.233333333333332;0.0735054663875324;0.0439513849632573
0.000709830781919066;-0.0274282838449929;0.0356589147286839;0.00103393839161284;0.00833259331616491;0.000574309772556514;-0.00665896701434965;-0.00949754901960753;0.00808090536961231;0.111702127659574;-0.000619909792437298;-0.0201265094882121;0.0426356589147303;-0.0572226099092812;0.0617580553985276
0.00960634215341331;-0.0284348263714136;0.0713178294573628;0.00722600343489604;-0.0010878252375455;0.00752514716687919;0.0248763538127126;-0.0232843137254899;0.0032940043342162;0.150709219858156;-0.000812295590089565;-0.0267395054629097;0.0697674418604654;-0.0493137939055597;0.0415488976823063
0.0019975448995727;0.00125817815802659;0.0503875968992257;0.00145260248307126;0.00156883639700441;0.00694239166237343;0.0223550880843378;-0.00214460784313791;0.00515290151697573;0.0328014184397167;-0.00145358158226654;0.00172512938470382;-0.0666666666666677;0.0183763665968827;-0.001413227812322
5.8098190589953e-05;-0.0130850528434824;0.0573643410852721;0.00186895351325072;0.00453630524228162;0.00835282889791644;0.0204048132984437;-0.0064338235294118;0.00951601252106909;-0.0549645390070931;0.001197067185396;-0.00373778033352468;-0.172868217054263;-0.00790881600372151;-0.00353306953080712
-0.00247420827659077;-0.0644187216909911;-0.00542635658914892;-0.00120279186496326;0.00163543794216026;0.0049069702625778;0.00585961069015384;-0.025735294117647;0.00849506380929446;-0.0545212765957447;0.00181697697783267;-0.0465784933870038;0.056589147286821;-0.0414049779018374;0.0118711136235161
-0.000384480914615251;0.024408656265727;-0.0333333333333325;-0.00055513470690622;-0.00260486043276204;0.016756332187529;0.0105691026440444;-0.0137867647058824;0.00581748133879123;0.090868794326242;0.00252239156922661;0.0140885566417477;0.000775193798448703;0.00372179576645715;0.0238835500282633
-0.00223432730299934;0.0037745344740816;0.188372093023256;-0.00190596249371138;0.00429949974839415;0.0137834345413546;0.00769193898868425;-0.00183823529411764;0.00720443053214542;-0.0296985815602845;0.00324918236036019;0.00143760782058688;0.112403100775195;0.0139567341242149;0.0282645562464682
-0.00356877818730547;0.0105686965274281;-0.0751937984496116;-0.000680040015960125;0.0012654293579611;0.00677347702338621;0.00774291024597762;-0.00612745098039152;0.00465205875270894;0.0230496453900718;0.00356982535644834;-0.00115008625646895;-0.118604651162791;0.0479181204931383;0.011447145279819
-0.00419546400313575;0.0309511826874685;0.0620155038759673;-0.0028496914954519;-0.00531332326909983;0.00527858246834961;0.0117558218319451;0.014399509803921;0.0159595473151938;-0.00664893617021278;0.00297129176375002;0.0207015526164462;0.0852713178294557;0.0458246103745052;0.0132843414358381
-0.00439635463548684;0.0332159033719175;-0.125581395348837;-0.00318971150343203;0.00377408755883137;0.00881734415513119;0.00854182293548789;0.0318627450980394;0.0145244401637371;0.048315602836879;0.00508753553793186;0.0356526739505458;-0.0860465116279069;0.0193068155384976;0.0145562464669292
0.00445290354099439;0.0266733769501758;0.12403100775194;0.00456366990302494;0.017064795903265;0.012829066831077;0.0157682590245796;0.0202205882352942;-0.00138694919335419;-0.0101950354609933;0.00681900771680853;0.0267395054629097;0.116279069767442;0.0211677134217257;0.015404183154327
0.0032230293997501;0.0196275792652239;-0.089922480620156;0.00397615233821602;0.00199064618299144;0.00896092159827022;0.0141688194068567;0.00765931372548995;0.00996869732723327;0.0195035460992912;0.00521579273636713;0.0146635997699827;0.0829457364341094;0.0423354268434522;0.00155455059355314
-0.00331443721961163;0.0309511826874685;0.0558139534883721;-0.00313882415529919;0.00727436876535537;0.0095436771027762;0.0134066526811193;0.0251225490196085;0.00962196002889482;0.0562943262411344;0.00384771595305786;0.0284646348476135;-0.0875968992248071;0.101186322400558;0.015545505935558
0.00104525100225831;0.0251635631605439;-0.425581395348837;0.00153818575038601;0.000155403605363647;0.0219082286766382;0.00461877576243308;0.0245098039215679;0.020428605827113;0.0195035460992912;0.00694726491524317;0.0247268545140887;-0.0658914728682163;0.0279134682484298;0.00749010740531508
0.000790135392023356;-0.00478107700050379;0.283720930232558;0.00126755758076945;0.000503211674510839;0.0303708520898964;-0.0184061906149214;0.00888480392156904;0.0134842282687214;0.0159574468085107;0.00831534169855305;0.000575043128234087;-0.134883720930232;-0.00604791812049332;0.000423968343696957
0.00123942806591898;0.000754906894816276;-0.0589147286821697;0.00350197477606629;0.00685255897936832;0.046037684855958;-0.012795014747339;-0.00919117647058837;0.0136768601011317;-0.175975177304964;0.00739616510976654;-0.000862564692351908;-0.0860465116279071;0.0195394277739009;-0.00847936687394002
-0.00249667291028555;0.116004026170106;-0.204651162790698;-0.000638404912942162;0.0123952875706717;0.0441627323632002;-0.0147643196859527;0.115196078431369;0.0157476522995425;-0.111258865248227;0.00480964494132233;0.115871190339278;0.0240310077519373;0.148639218422887;-0.00664217071792106
0.00129649339978736;0.121540010065425;-0.182170542635661;0.00346727885688534;0.00589053666045053;0.0585035852132126;-0.0302233825007779;0.147058823529412;0.0151504936190706;-0.038563829787234;0.00589983112802206;0.132834962622196;-0.0124031007751931;0.10258199581298;-0.0179479932165052
-0.00150125724484437;-0.14620030196276;-0.105426356589147;-0.00131613186762373;0.00404789391113874;0.0277020007938988;0.000776619160172465;-0.0863970588235294;0.0235781362870213;-0.124556737588653;0.00053440499348073;-0.13024726854514;-0.393023255813953;-0.253547336589902;-0.0329282080271353
0.00824736092196917;0.024911927528938;0.173643410852714;0.0103231924871772;-0.000451410472722985;0.0218997829446888;0.00946797537144028;0.0343137254902023;0.0143125451480858;0.0820035460992913;0.00164596737991876;0.0411155836687692;0.306976744186047;-0.0183763665968828;-0.0310910118711123
0.00161228934241632;0.149723200805239;0.0984496124031;0.00682584383366799;-0.00128022970132907;0.0136736400260129;0.0103289330310825;0.115196078431369;0.0105465928244642;0.11436170212766;0.0102819520745606;0.126797009775733;0.368992248062016;0.272854152128404;0.0096099491237962
0.00073823434176299;0.0415198792148966;-0.0798449612403093;-0.00110795635253388;0.00405529408282274;0.0217730969654485;-0.00940531345335738;0.0306372549019577;0.00759932578858658;0.0155141843971636;0.0052157927363671;0.0462909718228895;-0.226356589147288;0.0272156315422192;-0.000423968343696957
0.00221651052455175;0.074987418218417;-0.146511627906977;0.000897467776164812;0.00124322884290914;0.00488163306672973;0.0110041077305105;0.0753676470588236;0.0209487117746207;0.0106382978723404;0.00525854513584578;0.0681426106958019;0.0961240310077535;0.043963712491277;0.0130016958733761
-0.00653488447755782;0.0933568193256188;-0.0798449612403117;-0.00495226419785879;-0.00475091022111712;-0.022254503686562;0.0161984568857838;0.0860906862745128;0.00929448591379728;-0.0394503546099296;0.00754579850794146;0.0945945945945972;-0.209302325581395;0.0546638753198396;0.00409836065573899
-0.0035016425004015;-0.0978862606945166;-0.0193798449612396;-0.00243334046527251;0.000984222833969733;0.00187495249275782;0.00829844495660692;-0.0278799019607812;0.0197543944136769;-0.0930851063829787;0.00696864111498216;-0.0655549166187462;-0.217829457364342;-0.198650849034662;-0.0312323346523472
-0.00240319937698088;0.019627579265224;-0.0899224806201552;-0.00552590339499546;-0.0094796199271823;-0.00266040556404812;0.0242379854113898;0.0361519607843106;0.0235685046954009;-0.0093085106382978;0.011479019259956;0.0178263369752674;0.0333333333333326;0.0597813444987231;-0.0463538722442045
-7.33328272334924e-05;-0.0249119275289381;0.128682170542637;-6.01395932484095e-05;0.00122842849954119;-0.0144337559014552;0.000572609321750517;-0.0459558823529412;0.00474837466891398;0.036347517730496;0.00934139928603514;-0.0313398504887836;0.00620155038759754;-0.0360548964875576;-0.0391464104013591
0.00185242853018805;-0.0719677906391518;-0.00387596899224883;-0.000208383690604927;-0.00938341769529052;-0.0096534716181178;-0.00689349536887285;-0.069546568627454;0.0103250662171924;0.0509751773049654;0.00718240311237467;-0.0701552616446204;0.0341085271317838;-0.151895789718535;-0.0320802713397375
0.0124397263549404;-0.199295420231504;0.0395348837209303;0.0158833754503241;-0.00924281443329489;-0.00619072151888045;-0.0112221151299966;-0.172487745098033;0.00339995184204189;0.022163120567375;0.00359120155618736;-0.211328349626221;0.0488372093023256;-0.147476157245874;-0.01808931599774
0.00598411363076509;-0.0259184700553649;0.120155038759691;0.00758901527198733;0.0031080721072729;-0.0168830181667694;0.0070863338948649;-0.00306372549020228;-0.00201300264868776;0.0239361702127659;0.00200936277548555;-0.00891316848764223;0.323255813953488;-0.00604791812049266;-0.00508762012436415
0.00830055304313133;0.00780070457977355;-0.0224806201550395;0.0104690310008036;0.000606814078086632;-8.44573194935805e-06;-0.0147183336992965;-0.0251225490196048;-0.0113171201541055;0.0620567375886529;-0.00156046258096215;-0.00172512938470404;0.0976744186046511;0.020469876715515;0.0175240248728082
0.000966237463055741;0.090337191746346;0.0503875968992257;0.00192883866975821;0.00296746884527721;0.0014948945550366;-0.0127486484178823;0.0710784313725459;-0.00314953045990846;0.0815602836879429;0.0053226737350634;0.093444508338131;0.203875968992247;0.0583856710862993;0.0237422272470322
