# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP274_2
# prediction_type;rolling
# method; Part-GFS_te(n_components=9)
"GDP274_2";"GDP258";"GDP253";"EXRUK";"EXRUS";"GDP264";"GDP266";"GDP275_3";"MOCMQ";"sFYAAAC"
0.00283483424773029;0.00299488884899903;0.00304475040472902;0.00295992102169673;-0.00442252948352995;0.00269457325479383;0.0208919087785068;0.000825370353037274;0.00363283052188774;-0.0166453265044814
0.000806461467026592;0.00319328842574659;0.00166347339185195;-0.00367783427149171;0.00589670597804492;0.000595312695826549;0.0183926897844423;0.000212724317793116;-0.0227869218101212;-0.0486555697823304
-0.000378792507239711;-0.000415694351280609;-0.0042180932436246;-0.00342734923870613;0.00061000406669387;-0.00142561724526883;-0.0131990003124023;0.00165924967878627;-0.00344645317803923;0.0064020486555698
0.00312809296301272;0.00398688673273686;0.00268086560026141;0.000297365160295882;0.000355835705566299;0.00202876300288257;-0.0407034260127045;-0.000927478025577972;0.00216319933515227;0.030729833546735
0.00193061987560947;0.00166277740512249;0.00187883378633278;0.00181930201963321;0.00955673037820748;0.000360320842210799;-0.00329324169530355;-2.12724317793071e-05;-0.00650181947062782;0.0486555697823303
0.000647612996248687;-0.00272090848110953;-0.00066093362444118;0.00258782226900389;-0.00259251728344834;-0.00167627522245895;0.0266713527022806;0.00150608816997524;0.00675847023920527;0.110115236875801
-0.000256601375872162;-0.000566855933564472;-0.00222043992930238;0.000215570126097631;0.00294835298901464;-0.00257707732798596;0.0030329063834219;0.000127634590675873;-0.0095877394261411;-0.0179257362355955
-0.00145407446327545;-0.00224852853647247;-0.00473792867857832;-0.0056236537900638;0.00193167954453544;-0.000258491038977318;-0.0011454753722796;-0.000229742263216556;-0.0120656414894306;0.0192061459667094
0.000232163149598674;0.00215405254754504;0.00160406362785723;-0.00429590658026169;-0.00350752338348925;0.000657977190124073;0.00801832760595647;-0.00193153680556147;0.0326526995688884;0.00384122919334187
-0.00166179938660063;0.000859731499239479;0.0019011124478308;0.00404071391961414;0.0170801138674259;0.00348571249530017;0.0252395084869313;0.0016464862197187;0.01180593535456;-0.0140845070422533
-0.00260267109813164;0.00358063998034899;0.00396560174664707;0.00733605342686472;0.00111834078893347;0.00133945356560973;0.0159325210871601;-0.000408430690162777;0.024284051293489;-0.00768245838668374
-0.00200393455443004;0.0025791944977184;0.0018639813453341;0.000196347312309331;0.00447336315574953;0.00173893971675648;0.0344814120587317;-0.000229742263216571;0.00384365079607545;-0.0166453265044817
-0.00239494617480662;0.00336334520581594;0.00219816126780436;-0.0012751786986116;0.0103192354615746;0.00128462213309939;0.00387899614703741;0.000502029389991755;-0.0132511236109535;0.0115236875800256
-0.00249269907990085;0.00150216822394589;0.000757474490932587;-0.00453128797363689;0.00132167547784157;0.000759806993357559;0.0290013537436219;-0.000319086476689681;0.0133030648379278;-0.0294494238156208
-0.000989748164078125;-0.000803045905883031;0.00407699505413714;-0.000941525573501689;-0.00259251728344856;0.000751973931570372;-0.00524575653441639;0.00160394135616008;0.00666069851784207;0.00256081946222761
-0.000794242353890112;-0.000188951977854821;0.00201993197582023;0.000452128426440157;0.000711671411132819;-0.00143345030705602;-0.0240289492866813;-0.000655190898802787;0.0174308646992138;-0.0192061459667093
-0.00100196727721494;0.00373180156263285;0.0021090466218123;-0.00162864309099919;0.00310085400570337;0.00142561724526883;-0.00902061855670101;-0.000987040834560041;0.0145496542853046;-0.0179257362355952
0.000562079204291438;0.0036467731725982;0.00109908063390218;-0.000470762786750734;0.00208418056119364;0.00157444541922546;0.0532515880454026;0.000863660730240036;-0.00336701365443255;-0.00128040973111419
0.00268820489008906;0.00407191512277154;0.00166347339185195;-0.00117808387384422;-0.00142334282228029;-0.000211492668254161;-0.0269837550765387;-9.78531861848307e-05;0.0157931883663873;-0.0153649167733675
-0.000525421864881109;0.00318384082685385;0.00373538891116755;0.000236558300342193;0.000711671411147696;-5.48314325103366e-05;-0.00519368947204002;-0.000216978804148983;0.0100582658352002;-0.00640204865556954
-0.0016007038209167;0.00335389760692321;0.00268829182076074;-0.000138875022091534;0.000508336722239822;0.00141778418348163;-0.00649536603144843;-0.000744535112275898;0.0144702147616962;0.00384122919334187
-0.0033969134520217;0.00458208546297958;0.00355715961918341;-0.00645200014358061;-0.000406669377800983;0.0017311066549693;-0.00754972404456938;-0.000140398049743445;0.0140577403121976;0.00384122919334189
-0.00274930045577285;0.00290986045896437;-0.00362399560367746;-0.000156136324270473;-0.00345668971125468;0.00180160421105402;-0.01373268770176;0.000821115866681407;0.00230069081831874;0.0153649167733675
-0.00206503012011386;0.00957041767834704;0.0101516434225965;0.00390242735099999;-0.000457503050020347;-0.00245958140117809;-0.0117150890346766;0.00134016320209662;0.0273669158827109;-0.0153649167733675
-0.00233385060912281;0.00571579733010856;0.000230212835479505;0.00133422019812068;0.00462586417242283;0.00775473116931947;0.0016140789336665;0.00074028062592003;0.00687151879202977;0.00768245838668374
-0.00461882476569853;0.00594253970353432;0.00410669993613451;-0.00139267324414016;0.000915006100040694;0.00030548940970046;0.0380740393626991;0.000191451886013809;0.00576547619411355;0.00512163892445572
-0.00615843302093139;0.00694398518616493;0.00510923970354527;0.00596319145000834;-0.00355835705570851;0.00360320842210804;0.0275304592314901;0.00075729857134347;0.0191907556837454;-0.0422535211267606
-0.00120969220053996;0.00745415552637299;0.00605236970696135;-0.00143249192985473;0.00137250915006082;0.00198176463215942;0.0228574403832136;6.80717816938037e-05;0.0258331220038311;-0.0371318822023048
0.00272486222949936;0.00274925127778775;-0.00548797694901158;-0.00511876070126815;0.00183001220008139;0.00197393157037222;0.0273742580443612;0.000199960858725529;0.00038497615286609;0.0691421254801536
0.00455772920001454;0.00220129054200875;0.00432206033061534;-0.00168807689282624;-0.0012708418056222;0.00456667502193258;0.0427861085077579;0.000914714566510385;-0.00823115679223199;-0.0166453265044813
0.00541306711958861;-0.000462932345744321;7.42622049935276e-06;0.00115709569959965;0.00284668564457602;0.000979132723398918;0.00898156825991894;0.00104660364354211;-0.00172628195531196;0.0768245838668375
0.00322584586810684;-0.00388296314491673;-0.00246550520578058;0.0016980806020449;-0.000813338755586646;0.00130812131846096;0.0762391960845569;0.000557337712617957;-0.0148490801819776;0.0601792573623562
0.000684270335659015;-0.000623541526920915;0.0056662062409957;0.00113924594393722;-0.00122000813338752;-0.00068147637548565;-0.0171430802874102;0.000587119117108998;0.00694179221675967;-0.0358514724711911
0.0049609599335281;-0.00088807429591771;-0.00124017882338961;-0.00606460160031919;-0.000559170394474395;0.00117495926807871;0.0184968239091951;0.000399921717451042;0.0135261065772873;-0.0281690140845069
0.00557191559036629;0.0036278779748127;0.000230212835479499;-0.0990661439368992;0.0174867832452268;0.00470767013410201;-0.00227793397896503;0.000255269181351745;0.0130005835749616;0.00512163892445569
0.0117059103850244;0.00573469252789403;0.00847331758974589;-0.124212526644684;0.0236884912566034;0.0054596440656724;0.0204753722794961;0.000544574253550369;0.0114942879927159;0.0512163892445586
0.0086511321008321;-0.00324997401910303;0.00267343937976205;-0.00831798613956491;-0.00172834485562734;0.00151178092492794;-0.00984067478912842;-9.3598699828978e-05;0.0054079983378808;-0.00256081946222808
0.00678160779090645;0.00241858531654177;0.00649794293692169;-0.00139757702316679;-0.00320252135014221;0.00602362451435017;-0.0101270436321984;0.000744535112275898;0.000125270017996337;0.0409731113956468
0.00775913684184809;0.00546071216000457;-0.000995113546911439;-0.00172573791576636;-0.00223668157788237;-0.00090080210552701;-0.00760179110694559;0.000255269181351729;0.0336579150791494;-0.0550576184379005
0.00664719754640203;0.00564966413785935;0.00275512780525479;0.00137600039543873;0.00183001220008139;-0.00993232234615868;-0.00632614807872545;0.000953004943713146;-0.00433250940289021;0.0192061459667094
0.00846784540378057;0.00215405254754503;-0.000490130552956367;0.000470566635591751;0.00213501423342832;0.0188385135981953;-0.0188743101114235;0.00158692341073663;-0.00123742334849802;0.00384122919334187
0.00652500641503445;0.00540402656664811;-0.000415868347963005;-0.00184911699612345;0.00777755185034557;-0.00148828173956635;0.000794022701239294;-0.000187197399657942;0.00967634504862641;-0.125480153649168
0.00586517430564881;-0.00117150226269996;-0.000750048270433235;0.00472724298362204;-0.0133184221228091;-0.00124545682416344;-0.0310970530042696;-0.00018719739965794;-0.0123956210490291;-0.0140845070422537
0.00376348684612476;-0.00122818785605637;-0.00263630827726537;0.00531569646706065;-0.00366002440016278;-0.000360320842210798;-0.0221285015099449;-0.00030632301762208;-0.0420143418893777;0.137003841229194
0.00475323501020292;-0.00107702627377253;0.00150009654086647;-0.000666913947895198;-0.00696421309475903;0.00219325730041358;-0.0346766635426428;0.00158692341073663;-0.00149407411707558;-0.0384122919334187
0.00182064785737851;0.00101089308152336;0.000408442127463673;-0.00861103597431723;-0.0159109394062578;-0.000250657977190122;-0.015568051650526;-0.000450975553721407;-0.000146657582044185;0.128040973111396
0.00608511834211078;-0.00756752671308589;-0.0107457410625436;0.000921910457383213;-0.00284668564457602;0.00177027196390524;-0.00562324273664463;0.00168903108327732;-0.0225119388437883;0.112676056338027
0.00489986436784418;0.00183283418519183;0.0155653581666147;0.0145151859248224;-0.00757421716145279;-0.00137078581275848;-0.0407554930750807;2.9781404491027e-05;0.0485222720925901;0.0563380281690155
0.00577964051369145;0.00282483206892968;0.00348289741419003;0.00254996509489891;-0.00427002846685653;0.00857720265697456;-0.0144225762782464;-0.00145503433370489;-0.0136391551301128;0.0102432778489129
0.00507093195175906;0.000821941103668525;0.00415125725913054;0.0131813580290261;-0.020892639284262;0.00270240631658102;-0.00450380089555352;0.00162095930158352;0.0125575554625366;-0.0588988476312446
0.00118525397426644;0.00435534308955378;0.00718858144336022;0.0368764182954916;-0.040209434729555;-0.00848320591552826;-0.0306024159116943;0.00110191196616833;0.0187660597690751;0.129321382842511
0.00361685748848356;0.00677392840609559;0.00409927371563516;0.0552753972110036;-0.0643554290361985;0.0170369093871413;0.00397011350619607;-0.00109765747981247;0.0322891109800701;-0.0806658130601793
0.00292036803968759;0.00355229718367078;0.00421066702312525;-0.000117690696687656;-0.0133692557950391;-0.00474683544303799;0.0151905654482972;-0.00065093641244692;0.0134405563210943;-0.0256081946222804
0.00438666161610002;0.0033066596124595;0.00461168293008955;-0.0894056992504462;0.00320252135014226;0.00267107406943226;-0.0526007497656982;0.00180815670124146;0.0241190615136893;-0.0832266325224059
0.00503427461234851;0.0113087758746114;0.00985459460262295;-0.0482139554097393;0.00996339975599803;0.00592179471111669;-0.00304592314901586;0.00188048296929112;0.0490691826589637;-0.0588988476312424
0.00437444250296321;0.0107891579355107;0.0122012802804141;0.032561092750271;-0.0537820252135007;0.00634478004762501;0.0150864313235446;0.00130612731124971;0.0518251230548774;-0.0563380281690139
0.00580407873996497;0.00974992205730915;-0.0026437344977647;0.0655733331711799;-0.0631354209028064;-0.00414368968542424;-0.0142924086223055;0.00327170000765808;-0.024476539369923;-0.0448143405889887
0.00646391084935066;0.00417583871059171;-0.00204963685781757;-0.0311684195061308;-0.0383794225294843;-0.00385386639929815;-0.038972196188691;0.00171030351505662;-0.017253653454244;-0.0460947503201025
0.00597514632387969;0.00200289096526113;-0.00510923970354527;-0.0584334309054594;0.0388877592517285;0.00103396415590926;0.000520670623763486;0.00971724683678941;0.0107640554487871;0.198463508322664
0.0159703808697565;-0.000273980367889448;-0.00493101041156115;-0.0576880564931077;0.0576453843025623;-0.00466067176337887;0.0279079454337187;0.0199237596045029;-0.00327229729936174;-0.0204865556978235
0.0264299417148303;-0.0005574083346718;0.00112135929540019;0.0692413598846182;-0.0559678731191545;0.00701059029953628;-0.00162709569926064;0.0115083855926074;0.00357477856232796;-0.00896286811779762
0.0377081831400679;-0.00295709845342801;0.00122532638239094;-0.027618083489386;0.037972753151688;-0.00242824915402932;0.00452983442674163;0.00202513550539044;-0.0333218247869642;0.0781049935979503
0.036046383753467;-0.00699122318062867;-0.0189294360528153;-0.0125929045455876;-0.00310085400569293;-0.00137078581275848;0.00692491929605327;-0.00191877334649389;-0.0770227288698506;0.124199743918056
0.024022776426887;-0.0150689202339226;0.00363142182417681;0.0369941089921736;-0.0451911346075652;-0.0135511968918411;-0.0105565968968032;0.00048501144456832;-0.068305768837097;-0.0691421254801537
0.018683023986119;-0.00598033009910529;0.0032526845787105;-0.040132527570517;0.00838755591703944;-0.00975216192505328;-0.00730240549828169;0.00259098219072008;0.0152829421955248;-0.131882202304739
0.0114004325566051;0.00208791935529584;0.011607182640467;-0.115572264147354;0.0634912566083787;0.00930567740318336;0.0226882224304904;0.00843664644367488;0.0501905020883431;-0.0793854033290652
0.0164958027346375;0.00207847175640311;0.00557709159500362;-0.0500185460922866;0.0189101260675074;0.00647010903622007;0.00230396751015317;0.00277392510402219;0.0104676849184064;0.0499359795134444
0.0132943950928041;0.00419473390837719;0.0101962007455925;-0.0254431594145967;0.00411752745018296;0.0079975560847224;-0.00870821618244295;-0.00136994460658765;0.038525113583242;0.021766965428937
0.0082479013673189;0.00277759407446598;0.000846589136924675;-0.113647628954185;0.0214009760065062;0.00588262940218073;-0.0019394980735187;-0.00140398049743454;0.0148979660426587;-0.0166453265044814
0.00650056818876088;0.00511115100097309;0.00238381678028782;-0.0241658230532165;-0.00686254575030509;0.00578079959894724;-0.00260335311881708;0.00262927256792288;0.00478775898048595;-0.0102432778489118
0.00708708561932569;0.00475214224304893;0.00350517607568804;-0.0668483157186325;0.00818422122814216;0.00487999749342023;0.00233000104134128;0.00402048960628984;0.0174278093329217;0.0998719590268887
0.0131722039614365;0.00951373208499062;0.0090080054656983;0.03646607006637;0.00289751931679544;0.00721424990600325;0.0076278246381339;0.00421619597865949;0.0504013223625317;-0.120358514724712
0.00718483852441987;0.00734078433966004;0.00504982993955058;0.00323943642632984;-0.00726921512810147;0.0014647825542048;0.0152165989794855;0.00239953030470631;0.0108526610712725;-0.0140845070422537
0.0120847028922642;0.00555518814893194;0.00302989796373032;0.00957511893135471;-0.00777755185034557;-0.00224808873292395;0.0054410080183277;-0.000182942913302106;0.0111551423342388;-0.0204865556978232
0.00882219968474685;0.00907914253592457;0.00452999450459682;0.0466837802016397;-0.0329910532736881;0.00224025567113675;-0.00922888680620644;0.00361205891612708;0.0129914174760838;-0.0320102432778488
0.0127200967753761;0.00264532768996753;-0.00618604167594944;0.0660888184226722;-0.0460044733631566;0.0107939591427497;0.00330625846089752;0.000604137062532456;-0.0126919915794109;-0.0256081946222793
0.0244504453866737;0.0235812068362826;0.0178674865214098;-0.0540078684076764;-0.0131150874339163;0.000548314325103397;0.0223758200562325;-0.000272287126775184;0.0564631690870233;-0.0345710627400768
0.0189396253619912;0.0107230247432615;-0.00354230717818471;0.0568765791394399;-0.0657787718584787;0.00225592179471111;0.00329324169530355;0.00336104422113118;-0.0135413834087469;-0.0332906530089631
0.0245481982917679;0.010193959205268;0.00181942402233806;0.0312692412029637;-0.0196217974786505;0.00242824915402931;0.00843486410496716;0.00808352407613828;0.0172505980879518;-0.021766965428937
0.0203570424858566;0.00718962275737622;-0.00252491496977528;0.0182216582658434;0.015148434322895;-0.000524815139741813;0.00145787774653747;0.0082622125030845;-0.00365727345222777;-0.00768245838668374
0.0157626559464312;-0.00103923587820154;-0.00559937025650165;0.0385868564206827;0.0217059780398548;0.000979132723398918;0.0120274914089348;0.0262757077338053;-0.0113476304106718;0.0345710627400769
0.0136609684869073;0.0102506447986244;0.00686925396188864;0.0881071785636619;-0.0235359902399362;-0.00271023937836821;-0.00158804540247839;0.0344358125643491;-0.0330223988902913;-0.0345710627400769
0.0230819047153558;0.000888074295917723;-0.00636427096793363;-0.0418782729047202;0.0247559983733237;0.00378336884321344;-0.000117150890346779;0.0202258281357692;-0.0253900938914061;-0.034571062740077
0.0334070553159252;0.00368456356816915;-0.00317842237371713;0.0545345342753542;0.00127084180561154;0.000187993482892612;0.0314615224409039;0.0381031798031024;-0.00718927688645932;0.0230473751600514
0.0291181466049192;-0.0174780579515716;-0.0261774272601702;0.0175749478875442;-0.00366002440016261;-0.0130107156285249;0.0255779443923774;0.0145928882006075;-0.10009074437889;0.218950064020487
0.0264177226016936;0.00243748051432729;0.009921430587117;0.058338886045785;-0.0360410736071571;-0.0119219200401053;-0.0141101739039884;-0.000544574253550395;0.0364199662076494;-0.039692701664533
0.0222143476826454;0.00690619479059398;0.00700292593087673;0.00230026466676181;0.0309068727124839;0.00827171324727408;0.00342340935124427;0.00381627426120848;0.0622469774788951;-0.0832266325224071
0.0277373868204643;0.00541347416554083;0.00670587711090317;-0.044639688951333;0.0495628304188697;0.00688526131094123;0.0214516296990525;0.0329680147715766;-0.0252862114374586;-0.0781049935979517
0.0252569068537006;0.00686840439502295;-0.00940159515216324;-0.135616755153725;0.0927714518096802;0.000297656347913261;0.0312662709569926;0.00399921717451052;0.0229366347584578;0.0115236875800256
0.0231307811679028;0.00847449620678903;0.00720343388435887;-0.142974581359483;0.0799105327368899;-0.00191910013786188;-0.00117150890346771;-0.00502454838627336;-0.0311066842248377;-0.0614596670934699
0.0183897652708366;0.00861621019018027;-0.0169837662819884;0.0270568950173506;-0.0546970313135475;0.00478600075197393;0.0116760387378945;0.00263352705427872;-0.0560415285386489;0.175416133162612
0.0181331638949647;-0.00880516216803506;0.00732225341234832;-0.0212900508796517;0.0551037006913331;-0.0048956636169946;0.00150994480891389;-0.00811330548062922;-0.00342201024769906;0.0717029449423818
0.0164102689426799;-0.0126881253129517;0.000638654962943158;-0.0391125415325585;0.0570862139081033;-0.002741571625517;0.0100489430386336;-0.0190090450379926;0.00718622152016685;-0.0524967989756724
-0.000891995258984202;-0.0116016514402864;0.0017674404788427;-0.0326003229825022;0.0693879625864176;0.00761373605715003;0.0166484431948349;0.0138653710337551;-0.00600073939864221;0.0217669654289375
