# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;IPS13
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=15)
"IPS13";"HSBR";"GDP285A";"GDP254";"GDP259";"GDP275A";"GDP274_2";"GDP275_1";"GDP276_7";"GDP276_8";"GDP278A";"GDP281A";"HHSNTN";"HSSOU";"FSDXP";"CES088"
0.00791204486606331;-0.0173998044965805;0.00028715488627821;0.00314724040749634;0.0142744375740034;0.00045504962885013;0.00283483424773029;-0.000301755669348951;0.00192789302083823;-0.00183351984161142;0.00117238432292065;0.00405836036525242;0.0238907849829351;0.010855405992185;-0.00733333333333414;0.0040451710770268
0.000545179550926256;-0.0418377321603108;0.0005996469684045;0.00202870897347328;0.0141823444283646;0.00114710427272643;0.000806461467026592;0.000713240673006578;0.00249492037990836;0.000421795644314362;0.000832721575158606;0.00354392031895289;-0.00910125142206997;0.0112896222318707;-0.0126666666666659;0.0030338783077701
-0.0112761741527853;-0.0543499511241465;0.00182427810106164;0.00251121272932635;-0.0036574134982239;0.000843737853492967;-0.000378792507239711;0.000128017556693483;0.00209800122855926;0.00129981923043815;0.000471145101734502;0.00202918018262616;0.0034129692832765;-0.0138949196699948;0.011333333333334;0.00320242710264622
0.0270090879517562;-0.178885630498533;-0.000464515257214764;-0.00018642190567047;0.0203262728588344;6.63614042073269e-05;0.00312809296301272;0.000201170446232645;0.00120965836601616;0.00103296892485152;0.000383490199086161;-0.00150045013504047;0.104095563139936;-0.0495006513243595;0.0359999999999999;0.00359570762402323
-0.00382000895250032;-0.0213098729227741;0.000143577443139105;0.00433156780822664;0.00599921063018027;0.00142203009015669;0.00193061987560947;0.00190197512801754;0.000708784198837588;0.00127399500731686;0.000624541181368974;0.00402978036268018;-0.0654152445961378;-0.0386452453321759;0.010666666666666;0.00314624417102143
-0.00891197845396456;-0.00957966764418591;0.00102193356587251;-0.0026208726738384;0.0010656492566767;0.000673094242674189;0.000647612996248687;9.14411119239352e-05;0.0013608656617682;0.00145476456916588;-0.000186266668127576;0.00102888009259925;-0.0335608646188837;-0.0325662179765523;0.00600000000000006;0.00320242710264622
-0.0059110520614574;-0.0146627565982405;-0.000515189648910922;0.000339945827987399;0.0196553085120379;0.00112814387152432;-0.000256601375872162;0.00152706656912946;0.00125691064593866;0.00116209004045795;-0.00064645490703103;-0.00122894011060459;-0.0534698521046653;-0.0555796786799831;0.00333333333333402;0.00207876847013819
-0.0157325385893698;0.00547409579667679;0.000177360370936524;0.00244541676261911;-0.00242073411393234;0.000407648625844916;-0.00145407446327545;0.000640087783467449;0.00123800973396967;-0.000301282603081691;-0.000624541181368935;-0.00168622015175984;0.0182025028441415;0.0751194094659145;-0.0720000000000001;0.00191021967526207
0.0210980358902999;0.0330400782013683;-0.000261817690430131;0.00393679200798326;-0.00895934745428229;-0.00116606467392851;0.000232163149598674;-0.000822970007315287;0.000481973255209548;0.000275458379960403;0.000219137256620679;-0.00228640020577597;0.0455062571103529;0.0295267042987412;-0.038666666666668;0.00230350019664085
0.00727568938198024;0.0471163245356774;-0.000228034762632712;0.00020835389457291;0.000131561636626733;0.00054037143425957;-0.00166179938660063;-0.000173738112655435;0.00150262250153572;0.000972712404235168;-0.000186266668127575;-0.00190057017105135;0.00853242320819114;0.0542770299609196;-0.00200000000000006;0.00309006123939488
0.0120948815031797;0.0187683284457478;-9.29030514429468e-05;0.00535140529218892;-0.00273648204183658;-0.000132722808414654;-0.00260267109813164;9.14411119240337e-06;0.000897793318527608;0.000929672032366364;2.19137256620562e-05;-0.00102888009259925;-0.00910125142207152;0.0047763786365615;-0.0159999999999999;0.00269678071801786
0.00300092639250597;0.00273704789834012;-0.00210298725539048;0.00343235626322776;0.00970924878305485;0.000853218054094024;-0.00200393455443004;0.00152706656912946;0.0013608656617682;0.00134285960230697;0.000186266668127576;-0.000757370068163267;0.0711035267349263;0.00564481111593526;0.0186666666666679;0.00269678071801787
0.00845759962659176;0.0158357771260997;0.00030404635017692;0.00183132107335155;0.0193000920931456;0.000720495245679403;-0.00239494617480662;0.00067666422823703;0.000444171431271529;0.00107600929672032;0.00027392157077584;7.14500064305373e-05;-0.0847554038680322;0.0134607034303091;0.085333333333332;0.0030338783077701
0.00181864093829454;0.0158357771260997;-0.000641875628151288;0.00288405654066737;0.0145507170109196;0.000398168425243894;-0.00249269907990085;0.000557790782735917;0.00121910882200068;0.000344322974950496;-9.86117654792726e-05;0.000200060018005341;-0.0437997724687129;-0.00955275727312288;0.0466666666666679;0.00264059778639308
0.00291012566895144;0.00801564027370666;0.000962813442226947;0.00236865480146068;-0.0137350348638338;0.00113762407212538;-0.000989748164078125;0.000877834674469643;0.00147427113358218;0.000602565206163384;-0.000361576473424143;-0.00272939024564506;0.0728100113765626;0.108988276161529;-0.0159999999999998;0.00309006123939488
0.00609302871816765;0.0127077223851379;0.00168070065792253;0.00165586516213219;-0.019286935929483;0.000502450631855344;-0.000794242353890112;0.000923555230431593;0.000236261399612553;0.000740294396143568;0.000175309805296528;-0.000557310050157926;0.00967007963595057;-0.0625271385149804;-0.05;0.00337097589752233
0.0079116696564622;0.0518084066471201;0.000810790267138502;0.00167779715103462;0.0250624917773977;-4.74010030052149e-05;-0.00100196727721494;-0.000283467446964144;0.00117185654207814;8.60807437377473e-06;-0.00054784314155168;-0.00160048014404324;-0.0705346985210457;0.041684759009987;-0.0280000000000001;0.00325861003427276
0.00627500537487674;0.0119257086999003;0.00110639088536608;0.0032020703797524;0.00390738060781483;0.00146943109316194;0.000562079204291438;0.0013624725676664;0.00189954165288476;0.000697254024274764;-0.00111760000876549;-0.000257220023149812;0.0273037542662113;0.0764220581849765;-0.00333333333333402;0.00258441485476654
0.00582062654750508;0.0293255131964809;0.00104727076172055;0.000263183866828977;0.0113406130772266;0.000540371434259536;0.00268820489008906;0.000384052670080483;0.00170108207721022;0.000946888181113881;0.000723152946848247;-0.000657340059160596;0.0102389078498293;-0.0581849761181072;-0.00466666666666599;0.00404517107702679
0.00236419569882299;-0.0279569892473137;0.00168070065792253;0.00756653617133267;0.0147743717931852;0.00117554487452953;-0.000525421864881109;0.00174652523774688;0.0015593252374427;0.00132564345355944;-0.00102994510611723;0.000614470055302294;0.0278725824800905;0.0178028658271823;-0.012;0.00415753694027814
0.0088208025208078;-0.0406647116324516;0.000979704906125686;0.00755557017688149;0.0199579002762794;9.4802006010461e-05;-0.0016007038209167;0.000429773226042434;0.00133251429381469;0.00100714470173023;0.00273921570775855;0.000500150045013557;-0.0216154721274182;-0.0451584889274863;-0.00533333333333402;0.00337097589752233
0.0065481579647426;0.00625610948191785;-0.000270263422379501;0.00753363818797913;0.0200368372582555;0.000568812036062672;-0.0033969134520217;0.00106986100950988;0.00192789302083826;0.00117930618920548;0.000350619610593095;-0.00027151002443598;0.0255972696245733;0.00347372991749934;-0.00466666666666599;0.00247204899151519
-0.004729141816847;-0.044379276637343;0.00058275550450579;0.00142557927865683;0.00494671753716613;0.000843737853493001;-0.00274930045577285;0.000886978785662013;0.00146482067759767;0.00106740122234655;0.00341854120328269;-0.000557310050157824;0.0329920364050119;0.00173686495874903;-0.002;0.00207876847013995
0.0352847109216388;0.00234604105571845;0.00156246041063148;0.00490179951968947;0.0324299434284963;0.000824777452290888;-0.00206503012011386;1.82882223848067e-05;0.00122855927798518;0.000766118619264889;0.000197223530958623;0.000885980079738173;0.0307167235494878;0.0121580547112458;0.000666666666666038;0.00280914658126744
0.00954908435724861;-0.00977517106549552;-0.000827681731037212;0.00482503755853098;0.0462570714379687;0.00198136192561834;-0.00233385060912281;0.00221287490855886;0.00138921702972167;0.000671429801153478;0.000657411769862039;-0.00021435001929151;0.0136518771331057;-0.0282240555796779;-0.00200000000000006;0.00286532951289399
0.00500154398750965;0.0201368523949207;0.00134287137994813;0.00633834479279757;0.00732798316011055;0.00139358948835356;-0.00461882476569853;0.00155449890270667;0.00123800973396966;0.000714470173022282;0.000504015690227568;0.00211492019034286;0.015358361774744;0.0412505427702988;0.012666666666666;0.00342715882914887
0.0103670412884397;0.0365591397849442;0.00204386713174498;0.0153633582261407;0.0331009077752927;0.00078685664988673;-0.00615843302093139;0.000521214337966338;0.00170108207721022;0.00117069811483174;0.00380203140236889;-0.00280084025207569;0.0273037542662113;-0.0234476769431177;-0.013333333333332;0.00387662228215069
0.00736649010553594;-0.0355816226783987;0.000996596370024425;0.00415611189700743;0.0180107880542034;0.00292938198572283;-0.00120969220053996;0.00384967081199707;0.00221140670037331;0.00206593784970301;-0.00175309805296548;-0.0007430800668772;-0.0989761092150165;-0.0542770299609197;0.0253333333333319;0.00292151244451877
0.00445598922698115;-0.105376344086017;0.00206075859564369;0.00405741794694649;-0.014984870411788;0.00209512433283085;0.00272486222949936;0.00233174835406001;0.00220195624438876;0.00201428940346043;0.00558800004382747;0.00207205018648456;-0.0773606370876054;-0.0243161094224928;0.0333333333333341;0.00387662228215067
-0.0119129048464694;-0.116520039100686;-0.000574309772556451;0.00316917239639879;0.0165899223786344;0.00189604012020897;0.00455772920001454;0.00149963423555229;0.00139866748570618;0.00178187139536886;-5.47843141552005e-05;0.00182912016462082;-0.0784982935153579;-0.101172383847156;0.060666666666666;0.00415753694027814
0.0090935799010726;-0.0713587487781037;0.00113172808121416;-0.00179842308999793;-0.0261676095250626;0.00175383711119326;0.00541306711958861;0.00121616678858817;0.00244766809998583;0.0015924937591461;0.00404308238465163;0.0051586904642821;-0.00455062571103426;-0.0529743812418575;0.0193333333333339;0.00292151244451877
-0.0206530373029633;0.124926686217009;8.44573194936048e-05;0.00358588018554461;0.00763057492435215;0.000530891233658515;0.00322584586810684;-0.000667520117044625;0.000982847422388154;0.00031849875182921;0.00145726275652758;0.0042870003858301;0.0767918088737198;0.070343030829353;-0.0566666666666659;0.00539356143603573
-0.00294426974268536;0.0826979472140743;-0.00054897257670837;0.00225899485694864;-0.0213392974608604;0.000862698254695045;0.000684270335659015;0.000164594001463063;0.00228701034824928;0.00110183351984161;0.00152300393351375;0.0036296603266694;-0.0136518771331058;0.0599218410768562;-0.036;0.00702286645317211
0.00267599487763814;0.0791788856304984;8.44573194936846e-06;0.000318013839084946;0.00774898039731609;0.00248381255747372;0.0049609599335281;0.00241404535479151;0.00253272220384634;0.000946888181113877;0.00208180393789648;0.00475857042827131;0.0034129692832765;0.0642640034737294;-0.019333333333334;0.0073037811112978
0.0249398069996858;0.0404692082111436;8.4457319493577e-05;0.00263183866828966;0.00111827391132746;0.00184863911720373;0.00557191559036629;0.00131675201170445;0.00413929972121153;0.00152362916415598;0.00410882356163783;0.00537304048357361;-0.0494880546075084;0.0408163265306118;0.000666666666666094;0.00634867127366764
