# max_attributes; 15
# description; Austrailan macroeconomic dataset
# number_predictions; 75
# predict; IP-WPP
# lag_parameter; 4
# horizon; 1
# name_prefix; aus_macrodata
# method; dm_PCA(copy=True, iterated_power='auto', n_components=3, random_state=None, svd_solver='auto', tol=0.0, whiten=False)
# prediction_type; rolling
IP-WPP;0;1;2
17.02384577;-27.24535447030525;168.61519165621044;3.980633444380857
24.902910100000003;-11.049414683994542;-86.13816816746646;49.81706194739695
0.9775972279999999;-224.7021344007274;57.76045415952881;-14.203265394331897
5.173879733;-225.29930821014628;-54.72405199200101;42.28770166066511
-11.73678331;127.24181393791078;22.42787321317337;15.352882339762331
-14.14288733;24.84297164411824;195.31924431332976;-15.156109413171
5.1086262719999995;41.299334246936894;-150.92385157738266;115.26477212904372
-0.338552707;-18.916667267803287;-20.828496192143536;-21.352292408083724
7.715123869;34.68138877226724;-59.7331117031702;13.713755181981023
2.3188470740000002;113.96795865190131;-6.481809042135911;-1.6578108968644
6.8769602160000005;152.2607956180583;121.53144691435624;0.7515070968295509
14.66299634;-16.757102575471105;-37.568103101790484;15.95595119971438
8.975231475;250.58101568949323;-95.58201924298504;-36.02840687464957
15.01677848;-65.01657942646582;-64.86556103414145;-104.54355256758083
25.40989715;-51.67356218355191;-63.5561570377694;41.7017619085794
-49.71501867;-94.95099672593075;-2.0012202515997073;-24.585549098436974
26.36319295;-233.03390426166675;87.82400860865211;-51.03134123878446
-34.59133117;-208.8199769121644;-33.06583339443356;36.36701454675231
-25.41060403;62.76266350953202;-24.55784896355787;-29.358056967430382
-10.00483376;168.03234219015866;49.82342287420673;15.033955690777482
-9.903246767999999;-105.97299631099014;-4.105007757989069;-19.9227440507078
19.56721983;21.68208260242053;-19.901129618493137;17.280709055143465
-34.89756324;17.68773850139527;106.66897434338222;-12.242090216975287
6.642219046;41.81680699339502;-17.95109182074178;8.190977096744435
17.19154467;120.77636309211101;4.702930554772353;26.760730479700253
-12.46206711;107.48043837861343;-11.311665545990786;-35.33822198111467
4.316588653;-17.98329108136798;38.294055823959134;27.13745268389102
0.0;91.2440688964561;52.533264581807884;27.737397526562923
-17.92709708;117.57992144555811;15.180595330916798;-35.38433739129675
9.977422593;55.50634334296734;106.32802820846649;-17.26015275282252
38.91956439;-30.717363691094217;25.786828852751867;-50.05861633692939
-1.99170536;56.21223503759479;-12.700944433088946;5.368847954818276
-10.11005798;73.67639137935672;42.63920286167087;6.043472460301729
6.432639687000001;5.956613407685319;32.35636809069713;19.725961505209455
-0.3359933;74.050874735482;-5.453315570591112;14.211583760293372
1.342283139;112.4548634810369;-129.8455626043715;-55.94704293637246
0.334868165;5.330094892297925;0.2302490348589399;-16.481242759570556
16.71689399;-172.865465904722;-26.3105879849955;10.173123502165543
-9.419842544;-114.54434328006813;-32.79242500566981;8.482047386483638
-2.307381759;-176.46317229744264;56.36605680057051;-8.018244425547227
9.150725862;-29.577651526938357;88.37742147505992;8.52401362420303
6.410393606;102.73039698481429;-76.6157385930236;-1.0634397276206446
10.9767766;8.442422066384845;-12.196323635388504;4.25155431068724
-4.354630877;1.5051003520105635;-43.077185036669434;12.181858425560298
-1.880881209;-98.41702678608537;-65.55930797488436;16.70278811920306
-25.96207058;113.55602667678355;34.508356782150415;-11.303715420667123
16.42266777;-33.401269478019486;-32.37933381942474;-34.84322754123311
1.285141668;14.733119402294468;11.075009017028941;-3.5384889605897305
0.6410257779999999;-15.981099472391037;9.905051228868784;-33.11527869125244
-9.724952258;-12.446670825938789;-9.148168633936486;41.09995996370259
-1.314709483;-19.5716880989145;-17.19930558896244;101.24193369252983
-20.60396348;0.20727171622247337;-144.9230686276681;216.32271252195105
31.32324074;18.648179559741973;71.91373200820713;2.057562722768562
-6.462176089;-84.19068677208328;59.56367582545895;-5.543421284949798
-18.32890402;17.104811077110362;48.84033365516577;-134.99652535328994
18.65450437;96.88810855272241;-22.495156390362876;19.68279201446111
-27.96928492;71.4393537799989;-38.67776533813711;-50.180734617741265
8.632186529;31.399136727443214;35.85238337177755;-17.285111233719714
29.61878895;62.84656692899932;30.66464681702826;14.452943256972569
30.52586667;-46.90205285387736;26.22715817409336;-28.592760140805535
6.70325341;-180.6998310871391;34.25917916284807;88.57615784069249
-40.41385028;1.4172209159368188;40.483292686280684;15.941403715810265
-1.281025915;18.018168690913043;69.96122955784516;-15.760849450720414
19.40912809;15.403549924540561;-2.48380573174782;52.44630999284504
-15.57829275;133.14730179570313;11.20751451218704;40.55467798412925
1.585416265;44.74109968520645;38.97159778335453;-131.38542696323626
33.37795923;2.455052581024645;-27.12804856217504;31.420289604150277
-20.30286518;11.637559937864967;-27.28262615241163;-18.976094170561908
8.485166656;-8.888934251984697;-50.687084504981776;-33.72801385018307
5.361212051;-69.419292575443;44.30801797106057;65.99895495869411
-22.51544867;0.8009825836760581;-20.593432484749222;27.455662167024393
24.58111169;65.94850817449172;-54.28435521789886;-23.689811173863195
4.68183838;69.36659312766506;-75.87267857604965;-120.33971853987134
-23.35993031;45.62877391640959;-24.194393941336006;3.921257705175196
0.924143653;-35.987374636626164;-103.4536108289732;-12.904509891544551
29.35737249;-158.06116617733989;-68.02727247218237;-58.08309031467307
-8.086918041;-37.99369317954345;82.8156495030267;20.105059623117707
4.352600075;12.772578354574335;13.415919945088199;-16.78227923638969
-14.09837562;11.327366788969004;-78.74266234327169;18.284908910619784
3.8676389089999996;91.81744327138111;-8.592282848591276;24.953520908904213
-2.673608171;-5.155178622361563;12.7029498830957;-21.099005570433434
