# max_attributes; 15
# description; Austrailan macroeconomic dataset
# number_predictions; 75
# predict; Credit-Total
# lag_parameter; 4
# horizon; 1
# name_prefix; aus_macrodata
# method; dm_KernelPCA_fit_inverse_transform_True_kernel_rbf(alpha=1.0, coef0=1, copy_X=True, degree=3, eigen_solver='auto', fit_inverse_transform=True, gamma=None, kernel='rbf', kernel_params=None, max_iter=None, n_components=5, n_jobs=1, random_state=None, remove_zero_eig=False, tol=0)
# prediction_type; rolling
Credit-Total;0;1;2;3;4
0.86853552;0.0;0.0;0.0;0.0;0.0
2.86129465;0.0;0.0;0.0;0.0002818021605071587;-0.0025447116463392177
1.132265815;0.0;0.0;0.0;-0.0018637103906851838;-0.01591520880509486
-5.636165555;0.0;0.0;0.0;-0.06464985933961079;-0.08393576186962257
0.945939038;0.0;0.0;0.0;0.010759783765370208;-0.017400670911121324
4.444801773;0.0;0.0;0.0;-0.012457280301189486;-0.01756018429316551
-8.726300278;0.0;0.0;0.0;-0.0029412969100195857;-0.008972251992038813
0.353518493;0.0;0.0;0.0;0.03262315130309397;0.0038730079874964318
2.8059135060000004;0.0;0.0;0.0;0.04105935939907288;0.03964860819607913
-0.2131799;0.0;0.0;0.0;0.09348520065862209;0.060720547935205794
2.8098505819999997;0.0;0.0;0.0;-0.0027668754717976194;0.013937389992019992
6.827586847;0.0;0.0;0.0;0.0065385562613499955;-0.006214992640828084
-7.2993605839999995;0.0;0.0;0.0;0.021329238143338577;0.013415577661571653
1.223048588;0.0;0.0;0.0;-0.029635703216707162;-0.007407224147609708
0.89591;0.0;0.0;0.0;-0.01154491018101168;0.004169194349644013
-4.737855424;0.0;0.0;0.0;0.03713050286190627;0.04856845436549159
1.569128235;0.0;0.0;0.0;-0.01220325996621038;-0.016015507530459657
-4.026070626;0.0;0.0;0.0;0.13890535056642753;0.1309274329753086
-2.992992932;0.0;0.0;0.0;0.05728166119392239;0.06222388999211626
-0.610486354;0.0;0.0;0.0;-0.08684517572888577;-0.03776807473112195
2.1838115;0.0;0.0;0.0;-0.013268533464577214;-0.02695997850221111
-6.237975076000001;0.0;0.0;0.0;0.011290235584509704;-0.018423425167380846
-2.506565905;0.0;0.0;0.0;0.023902439322716726;0.01860935363506997
-0.812905276;0.0;0.0;0.0;-0.01682717643321164;-0.007463585503383053
-4.848131632;0.0;0.0;0.0;-0.004887191129021735;-0.024640297681985942
-0.42896517700000003;0.0;0.0;0.0;-0.019181966639243944;-0.03184620084142387
0.5352392460000001;0.0;0.0;0.0;0.13610304149644895;0.138064366961942
0.462458307;0.0;0.0;0.0;0.08471458531011859;0.04846554765825285
-1.716093554;0.0;0.0;0.0;0.057728966558667945;0.04728038287105901
1.98398729;0.0;0.0;0.0;-0.05639670448820077;-0.05504826714880506
1.484261356;0.0;0.0;0.0;0.02589173870750647;-0.017897576961705377
1.589277958;0.0;0.0;0.0;0.01412153802751584;-0.012725334336537287
0.944457647;0.0;0.0;0.0;-0.04427016361916718;-0.008520061156959335
-1.060422135;0.0;0.0;0.0;0.030200076667520087;0.02096715166205894
3.083059804;0.0;0.0;0.0;-0.029577514623153972;-0.04887926050346624
0.8505406190000001;0.0;0.0;0.0;-0.05012390146820024;-0.05772065620953715
2.732313496;0.0;0.0;0.0;0.0694119519395252;0.07015697928806329
-0.523574738;0.0;0.0;0.0;0.017962026258944854;0.016828318074712013
1.0991341609999998;0.0;0.0;0.0;0.1069097758946759;0.07634474639702456
-1.753471613;0.0;0.0;0.0;0.011031749099909116;-0.05481923082376221
1.436343837;0.0;0.0;0.0;0.055959826273774105;0.024748233591407143
0.17163956600000002;0.0;0.0;0.0;0.00022435410923169543;0.00035901530435379484
4.453015758;0.0;0.0;0.0;0.015243731282496106;0.011257406823348318
0.21728566300000002;0.0;0.0;0.0;-0.04533214528326472;-0.03404691172412153
-3.293710588;0.0;0.0;0.0;0.06439600862323003;0.07064796362773833
-0.32090818600000004;0.0;0.0;0.0;-0.10192854652009248;-0.09895137021256305
-2.394341427;0.0;0.0;0.0;-0.07178332156610552;-0.05167334391280224
-0.71477016;0.0;0.0;0.0;-0.23835142237836673;-0.2230624673866863
2.089536266;0.0;0.0;0.0;0.0093055290303714;-0.023216355037420644
3.574655436;0.0;0.0;0.0;0.06083086435611433;0.06746790009544036
-1.225248766;0.0;0.0;0.0;-0.07250072782224906;-0.052204879660367916
-1.963100956;0.0;0.0;0.0;0.0043095780019123614;-0.07482061284229011
-0.435755945;0.0;0.0;0.0;-0.019075235139572606;-0.030487199388075377
2.317785731;0.0;0.0;0.0;-0.15521320270954697;-0.1506065107894891
-1.111690807;0.0;0.0;0.0;-0.036969550485607586;0.02649803272357552
-0.08447937900000001;0.0;0.0;0.0;0.09683939196930359;0.057731828609433225
-0.772338671;0.0;0.0;0.0;-0.09693363807549094;-0.08843462985370068
-0.34498602100000003;0.0;0.0;0.0;0.06211048721782342;0.04215444454686371
0.6359831570000001;0.0;0.0;0.0;-0.16171469115214193;-0.11608862420106325
0.144550368;0.0;0.0;0.0;-0.033516365930865884;-0.07420949508321471
1.580387988;0.0;0.0;0.0;0.04929930707986725;0.034433485133667764
0.686210778;0.0;0.0;0.0;-0.1317712609776565;-0.09859077312597957
-3.3966588439999996;0.0;0.0;0.0;0.05742691774122101;-0.04574531254034461
1.881512549;0.0;0.0;0.0;0.054959509976708225;0.06843848362135967
-2.298960182;0.0;0.0;0.0;0.05847078453065791;-0.01504372493090274
-1.48795419;0.0;0.0;0.0;-0.07011993412455453;0.000968063456951139
